concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,freq_finngen,freq_total
137,"ABSCESSUS TUBERCULOSIS CEREBRI,HISTOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0133B,1970-01-01,2099-12-31,NA,"ABSCESSUS TUBERCULOSIS CEREBRI,HISTOLOG.VARMA",0,0
138,"ABSCESSUS TUBERCULOSIS CEREBRI,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0133X,1970-01-01,2099-12-31,NA,"ABSCESSUS TUBERCULOSIS CEREBRI,EPÄILTY",0,0
139,"MUU KESKUSHERMOSTOTUBERKULOOSI,BAKTERIOL.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0138A,1970-01-01,2099-12-31,NA,"MUU KESKUSHERMOSTOTUBERKULOOSI,BAKTERIOL.VARMA",0,0
140,"MUU KESKUSHERMOSTOTUBERKULOOSI,HISTOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0138B,1970-01-01,2099-12-31,NA,"MUU KESKUSHERMOSTOTUBERKULOOSI,HISTOLOG.VARMA",0,0
141,"MUU KESKUSHERMOSTOTUBERKULOOSI, EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0138X,1970-01-01,2099-12-31,NA,"MUU KESKUSHERMOSTOTUBERKULOOSI, EPÄILTY",0,0
142,"KESKUSHERMOSTOTUBERKULOOSI NUD,BAKTER.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0139A,1970-01-01,2099-12-31,NA,"KESKUSHERMOSTOTUBERKULOOSI NUD,BAKTER.VARMA",0,0
143,"KESKUSHERMOSTOTUBERKULOOSI NUD,HISTOL.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0139B,1970-01-01,2099-12-31,NA,"KESKUSHERMOSTOTUBERKULOOSI NUD,HISTOL.VARMA",0,0
144,"KESKUSHERMOSTOTUBERKULOOSI NUD, EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0139X,1970-01-01,2099-12-31,NA,"KESKUSHERMOSTOTUBERKULOOSI NUD, EPÄILTY",0,0
145,TUB GASTROINTESTINALIS/PERITONEI/GLAND. MESENTER,Condition,ICD9fi,3-char ICD9fi,NA,014,1970-01-01,2099-12-31,NA,TUB GASTROINTESTINALIS/PERITONEI/GLAND. MESENTER,0,0
146,"PERITONITIS TUBERCULOSA,BAKTERIOLOGISESTI VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0140A,1970-01-01,2099-12-31,NA,"PERITONITIS TUBERCULOSA,BAKTERIOLOGISESTI VARMA",0,0
147,"PERITONITIS TUBERCULOSA,HISTOLOGISESTI VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0140B,1970-01-01,2099-12-31,NA,"PERITONITIS TUBERCULOSA,HISTOLOGISESTI VARMA",0,0
148,"PERITONITIS TUBERCULOSA,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0140X,1970-01-01,2099-12-31,NA,"PERITONITIS TUBERCULOSA,EPÄILTY",0,0
149,"TUB GASTROINTESTI/GLAND.MESENTERIC,BAKTER.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0148A,1970-01-01,2099-12-31,NA,"TUB GASTROINTESTI/GLAND.MESENTERIC,BAKTER.VARMA",0,0
150,"TUB GASTROINTESTI/GLAND.MESENTERIC,HISTOL.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0148B,1970-01-01,2099-12-31,NA,"TUB GASTROINTESTI/GLAND.MESENTERIC,HISTOL.VARMA",0,0
151,"TUB GASTROINTESTI/GLAND.MESENTERIC,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0148X,1970-01-01,2099-12-31,NA,"TUB GASTROINTESTI/GLAND.MESENTERIC,EPÄILTY",0,0
152,TUBERCULOSIS OSSIUM ET ARTICULORUM,Condition,ICD9fi,3-char ICD9fi,NA,015,1970-01-01,2099-12-31,NA,TUBERCULOSIS OSSIUM ET ARTICULORUM,0,0
153,"SELKÄRANKATUBERKULOOSI,BAKTERIOLOGISESTI VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0150A,1970-01-01,2099-12-31,NA,"SELKÄRANKATUBERKULOOSI,BAKTERIOLOGISESTI VARMA",0,0
154,"SELKÄRANKATUBERKULOOSI,HISTOLOGISESTI VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0150B,1970-01-01,2099-12-31,NA,"SELKÄRANKATUBERKULOOSI,HISTOLOGISESTI VARMA",0,0
155,"SELKÄRANKATUBERKULOOSI,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0150X,1970-01-01,2099-12-31,NA,"SELKÄRANKATUBERKULOOSI,EPÄILTY",0,0
156,"TUBERCULOSIS COXAE,BAKTERIOLOGISESTI VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0151A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS COXAE,BAKTERIOLOGISESTI VARMA",0,0
157,"TUBERCULOSIS COXAE,HISTOLOGISESTI VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0151B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS COXAE,HISTOLOGISESTI VARMA",0,0
158,"TUBERCULOSIS COXAE,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0151X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS COXAE,EPÄILTY",0,0
159,"TUBERCULOSIS GENUS,BAKTERIOLOGISESTI VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0152A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS GENUS,BAKTERIOLOGISESTI VARMA",0,0
160,"TUBERCULOSIS GENUS,HISTOLOGISESTI VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0152B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS GENUS,HISTOLOGISESTI VARMA",0,0
161,"TUBERCULOSIS GENUS,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0152X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS GENUS,EPÄILTY",0,0
162,"TUBERCULOSIS OSSIS EXTREMITATUM,BAKTERIOL.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0155A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS OSSIS EXTREMITATUM,BAKTERIOL.VARMA",0,0
163,"TUBERCULOSIS OSSIS EXTREMITATUM,HISTOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0155B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS OSSIS EXTREMITATUM,HISTOLOG.VARMA",0,0
164,"TUBERCULOSIS OSSIS EXTREMITATUM,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0155X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS OSSIS EXTREMITATUM,EPÄILTY",0,0
165,"TUBERCULOSIS OSSIS ALTERIUS,BAKTERIOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0157A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS OSSIS ALTERIUS,BAKTERIOLOG.VARMA",0,0
166,"TUBERCULOSIS OSSIS ALTERIUS,HISTOLOGIS. VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0157B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS OSSIS ALTERIUS,HISTOLOGIS. VARMA",0,0
167,"TUBERCULOSIS OSSIS ALTERIUS,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0157X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS OSSIS ALTERIUS,EPÄILTY",0,0
168,"TUBERCULOSIS ARTICULI ALII,BAKTERIOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0158A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS ARTICULI ALII,BAKTERIOLOG.VARMA",0,0
169,"TUBERCULOSIS ARTICULI ALII,HISTOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0158B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS ARTICULI ALII,HISTOLOG.VARMA",0,0
170,"TUBERCULOSIS ARTICULI ALII,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0158X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS ARTICULI ALII,EPÄILTY",0,0
171,"TUB OSSIUM ET ARTICULORUM NUD,BAKTERIOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0159A,1970-01-01,2099-12-31,NA,"TUB OSSIUM ET ARTICULORUM NUD,BAKTERIOLOG.VARMA",0,0
172,"TUB OSSIUM ET ARTICULORUM NUD,HISTOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0159B,1970-01-01,2099-12-31,NA,"TUB OSSIUM ET ARTICULORUM NUD,HISTOLOG.VARMA",0,0
173,"TUB OSSIUM ET ARTICULORUM NUD,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0159X,1970-01-01,2099-12-31,NA,"TUB OSSIUM ET ARTICULORUM NUD,EPÄILTY",0,0
174,TUBERCULOSIS SYSTEMATIS UROGENITALIS,Condition,ICD9fi,3-char ICD9fi,NA,016,1970-01-01,2099-12-31,NA,TUBERCULOSIS SYSTEMATIS UROGENITALIS,0,0
175,"TUBERCULOSIS RENIS,BAKTERIOLOGISESTI VARMENNETTU",Condition,ICD9fi,5-char ICD9fi,NA,0160A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS RENIS,BAKTERIOLOGISESTI VARMENNETTU",0,0
176,"TUBERCULOSIS RENIS,HISTOLOGISESTI VARMENNETTU",Condition,ICD9fi,5-char ICD9fi,NA,0160B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS RENIS,HISTOLOGISESTI VARMENNETTU",0,0
177,"TUBERCULOSIS RENIS,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0160X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS RENIS,EPÄILTY",0,0
178,"TUBERCULOSIS VESICAE URINARIAE,BAKTERIOL.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0161A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS VESICAE URINARIAE,BAKTERIOL.VARMA",0,0
179,"TUBERCULOSIS VESICAE URINARIAE,HISTOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0161B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS VESICAE URINARIAE,HISTOLOG.VARMA",0,0
180,"TUBERCULOSIS VESICAE URINARIAE,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0161X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS VESICAE URINARIAE,EPÄILTY",0,0
181,"TUBERCULOSIS URETERIS,BAKTERIOLOGISESTI VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0162A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS URETERIS,BAKTERIOLOGISESTI VARMA",0,0
182,"TUBERCULOSIS URETERIS,HISTOLOGISESTI VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0162B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS URETERIS,HISTOLOGISESTI VARMA",0,0
183,"TUBERCULOSIS URETERIS,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0162X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS URETERIS,EPÄILTY",0,0
184,"TUB SYSTEMATIS URINARIAE ALIA,BAKTERIOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0163A,1970-01-01,2099-12-31,NA,"TUB SYSTEMATIS URINARIAE ALIA,BAKTERIOLOG.VARMA",0,0
185,"TUB SYSTEMATIS URINARIAE ALIA,HISTOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0163B,1970-01-01,2099-12-31,NA,"TUB SYSTEMATIS URINARIAE ALIA,HISTOLOG.VARMA",0,0
186,"TUB SYSTEMATIS URINARIAE ALIA,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0163X,1970-01-01,2099-12-31,NA,"TUB SYSTEMATIS URINARIAE ALIA,EPÄILTY",0,0
187,"TUBERCULOSIS EPIDIDYMIDIS,BAKTERIOLOG. VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0164A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS EPIDIDYMIDIS,BAKTERIOLOG. VARMA",0,0
188,"TUBERCULOSIS EPIDIDYMIDIS,HISTOLOGISETI VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0164B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS EPIDIDYMIDIS,HISTOLOGISETI VARMA",0,0
189,"TUBERCULOSIS EPIDIDYMIDIS,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0164X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS EPIDIDYMIDIS,EPÄILTY",0,0
190,"TUB ORGANORUM GENITALIUM VIRILIUM,BAKTER.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0165A,1970-01-01,2099-12-31,NA,"TUB ORGANORUM GENITALIUM VIRILIUM,BAKTER.VARMA",0,0
191,"TUB ORGANORUM GENITALIUM VIRILIUM,HISTOL.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0165B,1970-01-01,2099-12-31,NA,"TUB ORGANORUM GENITALIUM VIRILIUM,HISTOL.VARMA",0,0
192,"TUB ORGANORUM GENITALIUM VIRILIUM,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0165X,1970-01-01,2099-12-31,NA,"TUB ORGANORUM GENITALIUM VIRILIUM,EPÄILTY",0,0
193,"OOPHORITIS/SALPINGITIS TUBERCULOSA,BAKTER.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0166A,1970-01-01,2099-12-31,NA,"OOPHORITIS/SALPINGITIS TUBERCULOSA,BAKTER.VARMA",0,0
194,"OOPHORITIS/SALPINGITIS TUBERCULOSA,BAKTER.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0166B,1970-01-01,2099-12-31,NA,"OOPHORITIS/SALPINGITIS TUBERCULOSA,BAKTER.VARMA",0,0
195,"OOPHORITIS/SALPINGITIS TUBERCULOSA,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0166X,1970-01-01,2099-12-31,NA,"OOPHORITIS/SALPINGITIS TUBERCULOSA,EPÄILTY",0,0
196,"TUB ORGANORUM GENITALIUM MULIERIS,BAKTER.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0167A,1970-01-01,2099-12-31,NA,"TUB ORGANORUM GENITALIUM MULIERIS,BAKTER.VARMA",0,0
197,"TUB ORGANORUM GENITALIUM MULIERIS,HISTOL.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0167B,1970-01-01,2099-12-31,NA,"TUB ORGANORUM GENITALIUM MULIERIS,HISTOL.VARMA",0,0
198,"TUB ORGANORUM GENITALIUM MULIERIS,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0167X,1970-01-01,2099-12-31,NA,"TUB ORGANORUM GENITALIUM MULIERIS,EPÄILTY",0,0
199,"TUBERCULOSIS UROGENITALIS NUD,BAKTERIOL.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0169A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS UROGENITALIS NUD,BAKTERIOL.VARMA",0,0
200,"TUBERCULOSIS UROGENITALIS NUD,HISTOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0169B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS UROGENITALIS NUD,HISTOLOG.VARMA",0,0
201,"TUBERCULOSIS UROGENITALIS NUD,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0169X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS UROGENITALIS NUD,EPÄILTY",0,0
202,TUBERCULOSIS ALIORUM ORGANORUM,Condition,ICD9fi,3-char ICD9fi,NA,017,1970-01-01,2099-12-31,NA,TUBERCULOSIS ALIORUM ORGANORUM,0,0
203,TUBERCULOSIS VERRUCOSA CUTIS,Condition,ICD9fi,5-char ICD9fi,NA,0170A,1970-01-01,2099-12-31,NA,TUBERCULOSIS VERRUCOSA CUTIS,0,0
204,LUPUS VULGARIS,Condition,ICD9fi,5-char ICD9fi,NA,0170B,1970-01-01,2099-12-31,NA,LUPUS VULGARIS,0,0
205,SCROPHULODERMA,Condition,ICD9fi,5-char ICD9fi,NA,0170C,1970-01-01,2099-12-31,NA,SCROPHULODERMA,0,0
206,TUBERCULOSIS CUTIS ET SUBCUTIS ALTERIUS GENERIS,Condition,ICD9fi,5-char ICD9fi,NA,0170X,1970-01-01,2099-12-31,NA,TUBERCULOSIS CUTIS ET SUBCUTIS ALTERIUS GENERIS,0,0
207,ERYTHEMA NODOSUM TUBERCULOSUM,Condition,ICD9fi,5-char ICD9fi,NA,0171A,1970-01-01,2099-12-31,NA,ERYTHEMA NODOSUM TUBERCULOSUM,0,0
208,ERYTHEMA INDURATUM TUBERCULOSUM (BAZIN),Condition,ICD9fi,5-char ICD9fi,NA,0171B,1970-01-01,2099-12-31,NA,ERYTHEMA INDURATUM TUBERCULOSUM (BAZIN),0,0
209,TUBERCULIDES PAPULONECROTICA,Condition,ICD9fi,5-char ICD9fi,NA,0171C,1970-01-01,2099-12-31,NA,TUBERCULIDES PAPULONECROTICA,0,0
210,LICHEN SCROFULOSORUM,Condition,ICD9fi,5-char ICD9fi,NA,0171D,1970-01-01,2099-12-31,NA,LICHEN SCROFULOSORUM,0,0
211,TUBERCULOSIS LYMPHONODORUM PERIPHERICORUM,Condition,ICD9fi,5-char ICD9fi,NA,0172A,1970-01-01,2099-12-31,NA,TUBERCULOSIS LYMPHONODORUM PERIPHERICORUM,0,0
212,TUBERCULOSIS OCULI,Condition,ICD9fi,5-char ICD9fi,NA,0173A,1970-01-01,2099-12-31,NA,TUBERCULOSIS OCULI,0,0
213,TUBERCULOSIS AURIS,Condition,ICD9fi,5-char ICD9fi,NA,0174A,1970-01-01,2099-12-31,NA,TUBERCULOSIS AURIS,0,0
214,TUBERCULOSIS GLANDULAE THYREOIDEAE,Condition,ICD9fi,5-char ICD9fi,NA,0175A,1970-01-01,2099-12-31,NA,TUBERCULOSIS GLANDULAE THYREOIDEAE,0,0
215,TUBERCULOSIS GLANDULAE SUPRARENALIS,Condition,ICD9fi,5-char ICD9fi,NA,0176A,1970-01-01,2099-12-31,NA,TUBERCULOSIS GLANDULAE SUPRARENALIS,0,0
216,TUBERCULOSIS LIENIS,Condition,ICD9fi,5-char ICD9fi,NA,0177A,1970-01-01,2099-12-31,NA,TUBERCULOSIS LIENIS,0,0
217,TUBERCULOSIS OESOPHAGI,Condition,ICD9fi,5-char ICD9fi,NA,0178A,1970-01-01,2099-12-31,NA,TUBERCULOSIS OESOPHAGI,0,0
218,TUBERCULOSIS ALIORUM ORGANORUM,Condition,ICD9fi,5-char ICD9fi,NA,0178X,1970-01-01,2099-12-31,NA,TUBERCULOSIS ALIORUM ORGANORUM,0,0
219,TUBERCULOSIS DISSEMINATA,Condition,ICD9fi,3-char ICD9fi,NA,018,1970-01-01,2099-12-31,NA,TUBERCULOSIS DISSEMINATA,0,0
220,"TUBERCULOSIS DISSEMINATA ACUTA,BAKTERIOL.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0180A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS DISSEMINATA ACUTA,BAKTERIOL.VARMA",0,0
221,"TUBERCULOSIS DISSEMINATA ACUTA,HISTOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0180B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS DISSEMINATA ACUTA,HISTOLOG.VARMA",0,0
222,"TUBERCULOSIS DISSEMINATA ACUTA,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0180X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS DISSEMINATA ACUTA,EPÄILTY",0,0
223,"TUBERCULOSIS DISSEMINATA NUD,BAKTERIOLOG.VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0189A,1970-01-01,2099-12-31,NA,"TUBERCULOSIS DISSEMINATA NUD,BAKTERIOLOG.VARMA",0,0
224,"TUBERCULOSIS DISSEMINATA NUD,HISTOLOGIS. VARMA",Condition,ICD9fi,5-char ICD9fi,NA,0189B,1970-01-01,2099-12-31,NA,"TUBERCULOSIS DISSEMINATA NUD,HISTOLOGIS. VARMA",0,0
225,"TUBERCULOSIS DISSEMINATA NUD,EPÄILTY",Condition,ICD9fi,5-char ICD9fi,NA,0189X,1970-01-01,2099-12-31,NA,"TUBERCULOSIS DISSEMINATA NUD,EPÄILTY",0,0
226,PESTIS,Condition,ICD9fi,3-char ICD9fi,NA,020,1970-01-01,2099-12-31,NA,PESTIS,0,0
227,PESTIS BUBONICA,Condition,ICD9fi,5-char ICD9fi,NA,0200A,1970-01-01,2099-12-31,NA,PESTIS BUBONICA,0,0
228,PESTIS CELLULOCUTANEA,Condition,ICD9fi,5-char ICD9fi,NA,0201A,1970-01-01,2099-12-31,NA,PESTIS CELLULOCUTANEA,0,0
229,PESTIS SEPTICHAEMICA,Condition,ICD9fi,5-char ICD9fi,NA,0202A,1970-01-01,2099-12-31,NA,PESTIS SEPTICHAEMICA,0,0
230,PESTIS PULMONIS PRIMARIA,Condition,ICD9fi,5-char ICD9fi,NA,0203A,1970-01-01,2099-12-31,NA,PESTIS PULMONIS PRIMARIA,0,0
231,PESTIS PULMONIS SECUNDARIA,Condition,ICD9fi,5-char ICD9fi,NA,0204A,1970-01-01,2099-12-31,NA,PESTIS PULMONIS SECUNDARIA,0,0
232,PESTIS PULMONIS NON DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,0205A,1970-01-01,2099-12-31,NA,PESTIS PULMONIS NON DEFINITA,0,0
233,PESTIS ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,0208X,1970-01-01,2099-12-31,NA,PESTIS ALIA DEFINITA,0,0
234,PESTIS NUD,Condition,ICD9fi,5-char ICD9fi,NA,0209X,1970-01-01,2099-12-31,NA,PESTIS NUD,0,0
235,TULAREMIA,Condition,ICD9fi,3-char ICD9fi,NA,021,1970-01-01,2099-12-31,NA,TULAREMIA,0,0
236,TULAREMIA ULCEROGLANDULARIS,Condition,ICD9fi,5-char ICD9fi,NA,0210A,1970-01-01,2099-12-31,NA,TULAREMIA ULCEROGLANDULARIS,0,0
237,TULAREMIA INTESTINALIS,Condition,ICD9fi,5-char ICD9fi,NA,0211A,1970-01-01,2099-12-31,NA,TULAREMIA INTESTINALIS,0,0
238,TULAREMIA PULMONUM,Condition,ICD9fi,5-char ICD9fi,NA,0212A,1970-01-01,2099-12-31,NA,TULAREMIA PULMONUM,0,0
239,TULAREMIA OCULOGLANDULARIS,Condition,ICD9fi,5-char ICD9fi,NA,0213A,1970-01-01,2099-12-31,NA,TULAREMIA OCULOGLANDULARIS,0,0
240,TULAREMIA ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,0218X,1970-01-01,2099-12-31,NA,TULAREMIA ALIA DEFINITA,0,0
241,TULAREMIA NUD,Condition,ICD9fi,5-char ICD9fi,NA,0219X,1970-01-01,2099-12-31,NA,TULAREMIA NUD,0,0
242,ANTHRAX,Condition,ICD9fi,3-char ICD9fi,NA,022,1970-01-01,2099-12-31,NA,ANTHRAX,0,0
243,ANTHRAX CUTANEA,Condition,ICD9fi,5-char ICD9fi,NA,0220A,1970-01-01,2099-12-31,NA,ANTHRAX CUTANEA,0,0
244,ANTHRAX PULMONUM,Condition,ICD9fi,5-char ICD9fi,NA,0221A,1970-01-01,2099-12-31,NA,ANTHRAX PULMONUM,0,0
245,ANTHRAX GASTROINTESTINALIS,Condition,ICD9fi,5-char ICD9fi,NA,0222A,1970-01-01,2099-12-31,NA,ANTHRAX GASTROINTESTINALIS,0,0
246,ANTHRAX SEPTICHAEMIA,Condition,ICD9fi,5-char ICD9fi,NA,0223A,1970-01-01,2099-12-31,NA,ANTHRAX SEPTICHAEMIA,0,0
247,ANTHRAX ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,0228X,1970-01-01,2099-12-31,NA,ANTHRAX ALIA DEFINITA,0,0
248,ANTHRAX NUD,Condition,ICD9fi,5-char ICD9fi,NA,0229X,1970-01-01,2099-12-31,NA,ANTHRAX NUD,0,0
249,BRUCELLOSIS,Condition,ICD9fi,3-char ICD9fi,NA,023,1970-01-01,2099-12-31,NA,BRUCELLOSIS,0,0
250,BRUCELLOSIS MELITENSIS,Condition,ICD9fi,5-char ICD9fi,NA,0230A,1970-01-01,2099-12-31,NA,BRUCELLOSIS MELITENSIS,0,0
251,BRUCELLOSIS ABORTUS,Condition,ICD9fi,5-char ICD9fi,NA,0231A,1970-01-01,2099-12-31,NA,BRUCELLOSIS ABORTUS,0,0
252,BRUCELLOSIS SUIS,Condition,ICD9fi,5-char ICD9fi,NA,0232A,1970-01-01,2099-12-31,NA,BRUCELLOSIS SUIS,0,0
253,BRUCELLOSIS CANIS,Condition,ICD9fi,5-char ICD9fi,NA,0233A,1970-01-01,2099-12-31,NA,BRUCELLOSIS CANIS,0,0
254,BRUCELLOSIS ALIA,Condition,ICD9fi,5-char ICD9fi,NA,0238X,1970-01-01,2099-12-31,NA,BRUCELLOSIS ALIA,0,0
255,BRUCELLOSIS NUD,Condition,ICD9fi,5-char ICD9fi,NA,0239X,1970-01-01,2099-12-31,NA,BRUCELLOSIS NUD,0,0
256,MALLEUS,Condition,ICD9fi,3-char ICD9fi,NA,024,1970-01-01,2099-12-31,NA,MALLEUS,0,0
257,MALLEUS,Condition,ICD9fi,5-char ICD9fi,NA,0240A,1970-01-01,2099-12-31,NA,MALLEUS,0,0
258,MELIOIDOSIS,Condition,ICD9fi,3-char ICD9fi,NA,025,1970-01-01,2099-12-31,NA,MELIOIDOSIS,0,0
259,MELIDIOOSI,Condition,ICD9fi,5-char ICD9fi,NA,0250A,1970-01-01,2099-12-31,NA,MELIDIOOSI,0,0
260,FEBRIS MORSUS MURI,Condition,ICD9fi,3-char ICD9fi,NA,026,1970-01-01,2099-12-31,NA,FEBRIS MORSUS MURI,0,0
261,ROTANPUREMAKUUME,Condition,ICD9fi,5-char ICD9fi,NA,0260A,1970-01-01,2099-12-31,NA,ROTANPUREMAKUUME,0,0
262,ZOONOSES ALIAE,Condition,ICD9fi,3-char ICD9fi,NA,027,1970-01-01,2099-12-31,NA,ZOONOSES ALIAE,0,0
263,MENINGITIS LISTERIA,Condition,ICD9fi,5-char ICD9fi,NA,0270A,1970-01-01,2099-12-31,NA,MENINGITIS LISTERIA,0,0
264,LISTERIOSIS ALIA (EI SYNNYNNÄINEN),Condition,ICD9fi,5-char ICD9fi,NA,0270X,1970-01-01,2099-12-31,NA,LISTERIOSIS ALIA (EI SYNNYNNÄINEN),0,0
265,ERYSIPELOTHRIX INSIDIOSA (ERYSIPELOIDES),Condition,ICD9fi,5-char ICD9fi,NA,0271A,1970-01-01,2099-12-31,NA,ERYSIPELOTHRIX INSIDIOSA (ERYSIPELOIDES),0,0
266,PASTEURELLOSIS ALIA,Condition,ICD9fi,5-char ICD9fi,NA,0272A,1970-01-01,2099-12-31,NA,PASTEURELLOSIS ALIA,0,0
267,ZOONOSIS ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,0278X,1970-01-01,2099-12-31,NA,ZOONOSIS ALIA DEFINITA,0,0
268,ZONOOSIS NUD,Condition,ICD9fi,5-char ICD9fi,NA,0279X,1970-01-01,2099-12-31,NA,ZONOOSIS NUD,0,0
269,LEPRA,Condition,ICD9fi,3-char ICD9fi,NA,030,1970-01-01,2099-12-31,NA,LEPRA,0,0
270,LEPRA LEPROMATOSA,Condition,ICD9fi,5-char ICD9fi,NA,0300A,1970-01-01,2099-12-31,NA,LEPRA LEPROMATOSA,0,0
