concept_id,concept_code,concept_name,tmp_name_fi,freq_tays,freq_finngen,freq_total
985,B44.1+J17.2,Pneumonia in other aspergillosis,Muun keuhkojen aspergilloosiin aiheuttama keuhkokuume,0,0,0
989,B44.8+H62.2,Otitis externa in aspergillosis,Aspergilloosiin liittyvä ulkokorvan tulehdus,0,0,0
994,B45.1+G02.1,Cryptococcal meningitis,Kryptokokkoosiin liittyvä aivokalvotulehdus,0,0,0
1032,B52.0+N08.0,Glomerular disorders in Plasmodium malariae malaria,Plasmodium malariae -malaria ja munuaiskerässairaus,0,0,0
1045,B55.9+H03.0,Parasitic infestation of eyelid in leishmaniasis,Silmäluomen leishmaniaasi,0,0,0
1050,B56.9+F02.89,Trypanosomiasis-associated dementia,Trypanosomiaasiin liittyvä dementia,0,0,0
1051,B56.9+G02.8,Meningitis due to African trypanosomiasis,Afrikkalaiseen trypanosomiaasiin liittyvä aivokalvotulehdus,0,0,0
1054,B57.0+I41.2,Acute Chagas' disease with myocarditis,Akuutti Chagasin tauti ja sydänlihastulehdus,0,0,0
1055,B57.0+I98.1,Acute Chagas' diseasese with cardiovascular involvment NEC,Akuutti Chagasin tauti ja muualla luokittamaton sydän- ja verenkiertoelinten sairaus,0,0,0
1058,B57.2+F02.89,Dementia associated with American trypanosomiasis,Amerikkalaiseen trypanosomiaasiin liittyvä dementia,0,0,0
1059,B57.2+I41.2,Myocarditis in Chagas' disease (chronic),Pitkäaikainen Chagasin tauti ja sydänlihastulehdus,0,0,0
1060,B57.2+I98.1,Chagas' disease (chronic) (with) cardiovascular involvement NEC,Pitkäaikainen Chagasin tauti ja muualla luokittamaton sydän- ja verenkiertoelinten sairaus,0,0,0
1065,B57.4+G02.8,Meningitis due to Chagas' disease (chronic),Pitkäaikaiseen Chagasin tautiin liittyvä aivokalvotulehdus,0,0,0
1066,B57.4+G05.2,"Encephalitis, myelitis or encephalomyelitis in Chagas' disease (chronic)",Pitkäaikaiseen Chagasin tautiin liittyvä aivotulehdus ja/tai selkäydintulehdus,0,0,0
1070,B58.0+H32.0,Toxoplasma chorioretinitis,Toksoplasmoosiin liittyvä suonikalvo-verkkokalvotulehdus,0,0,0
1072,B58.1+K77.0,Hepatitis toxoplasma,Toksoplasmahepatiitti,0,0,0
1074,B58.2+G05.2,Toxoplasma meningoencephalitis,Toksoplasmoosiin liittyvä aivokalvo-aivotulehdus,0,0,0
1076,B58.3+J17.3,Pulmonary toxoplasmosis,Keuhkojen toksoplasmoosi,0,0,0
1078,B58.8+I41.2,Toxoplasma myocarditis+,Toksoplasman aiheuttama sydänlihastulehdus,0,0,0
1079,B58.8+M63.1,Toxoplasma myositis+,Toksoplasman aiheuttama lihastulehdus,0,0,0
1080,B58.8+N16.0,Renal tubulo-interstitial disorders (due to)(in) toxoplasmosis,Toksoplasmoosiin liittyvä tubulointerstitiaalinen munuaissairaus,0,0,0
1084,B59+J17.3,Pneumocystis carinii pneumonia,Pneumocystis cariniin aiheuttama keuhkokuume,0,0,0
1088,B60.1+H13.1,Conjunctivitis due to Acanthamoeba+,Acanthameban aiheuttama sidekalvotulehdus,0,0,0
1089,B60.1+H19.2,Keratoconjunctivitis due to Acanthamoeba+,Acanthamoeban aiheuttama sarveis- ja sidekalvotulehdus,0,0,0
1091,B60.2+G05.2,Primary amoebic meningoencephalitis+,Primaarinen ameban aiheuttama aivokalvo-aivotulehdus,0,0,0
1101,B65.9+D77,Fibrosis of spleen in schistosomiasis [bilharziasis],Määrittämättömään skistosomiaasiin liittyvä pernafibroosi,0,0,0
1102,B65.9+G07,Schistosomiasis granuloma of brain,Määrittämättömään skistosomiaasiin liittyvä aivogranulooma,0,0,0
1103,B65.9+I52.1,Pulmonary heart disease in schistosomiasis,Skistosomiaasiin liittyvä keuhkosydänsairaus,0,0,0
1104,B65.9+I98.2,Oesophageal varices in schistosomiasis,Skistosomiaasiin liittyvät ruokatorven suonikohjut,0,0,0
1105,B65.9+J17.3,Pneumonia in schistosomiasis,Skistosomiaasiin liittyvä keuhkokuume,0,0,0
1106,B65.9+K77.0,Hepatosplenic schistosomiasis,Maksan ja pernan skistosomiaasi,0,0,0
1107,B65.9+M63.1,Myositis in schistosomiasis [bilharziasis],Skistosomiaasiin liittyvä lihastulehdus,0,0,0
1108,B65.9+N08.0,Glomerular disorders in schistosomiasis [bilharziasis],Skistosomiaasiin ja munuaiskerässairaus,0,0,0
1109,B65.9+N22.0,Urinary calculus in schistosomiasis [bilharziasis],Skistosomiaasiin liittyvä virtsatiekivitauti,0,0,0
1110,B65.9+N29.1,Disorders of kidney and ureter in schistosomiasis [bilharziasis],Skistosomiaasiin liittyvä muu munuais- tai virtsanjohdinsairaus,0,0,0
1111,B65.9+N33.8,Bladder disorder in schistosomiasis [bilharziasis],Skistosomiaasiin liittyvä virtsarakkosairaus,0,0,0
1125,B67.2+M90.2,Osteomyelitis echinococcal,Ekinokokin aiheuttama osteomyeliitti,0,0,0
1133,B67.9+H06.1,Echinococcus infection of orbit,Silmäkuopan ekinokokkoosi,0,0,0
1141,B69.1+H45.1,Endophthalmitis in cysticercosis,Systiserkoosiin liittyvä silmämunan sisäosien yleistulehdus,0,0,0
1143,B69.8+M63.1,Myositis in cysticercosis,Systiserkoosiin liittyvä lihastulehdus,0,0,0
1155,B73+H03.0,Parasitic infestation of eyelid in onchocerciasis,Jokisokeuteen liittyvä silmäluomen loistartunta,0,0,0
1156,B73+H42.8,Glaucoma in onchocerciasis,Jokisokeuteen liittyvä glaukooma,0,0,0
1157,B73+H45.1,Endophthalmitis in onchocerciasis,Jokisokeuteen liittyvä silmämunan sisäosien yleistulehdus,0,0,0
1163,B74.3+H03.0,Parasitic infestation of eyelid in loiasis,Silmäluomen loiaasi,0,0,0
1168,B74.9+N51.8,"Filarial chylocele, tunica vaginalis",Rihmamadon aiheuttama kiveksen tuppikalvon kyloseele,0,0,0
1170,B75+M63.1,Myositis in trichinellosis,Trikinoosiin liittyvä lihastulehdus,0,0,0
1179,B77.8+J17.3,Pneumonia in ascariasis,Askariaasiin liittyvä keuhkokuume,0,0,0
1186,B78.9+N08.0,Glomerular disorders in strongyloidiasis,Strongyloidiaasi ja munuaiskerässairaus,0,0,0
1189,B80+N77.1,"Vaginitis, vulvitis and vulvovaginitis in pinworm infection",Kihomatotautiin liittyvä emättimen ja/tai ulkosynnyttimien tulehdus,0,0,0
1202,B83.0+H45.1,Endophthalmitis in toxocariasis,Toksokariaasiin liittyvä silmämunan sisäosien yleistulehdus,0,0,0
1205,B83.2+G05.2,Eosinophilic meningoencephalitis+,Eosinofiilinen aivokalvo-aivotulehdus,0,0,0
1212,B85.0+H03.0,The eyelid was filled,Silmäluomen täitauti,0,0,0
1216,B85.3+H03.0,Parasitic infestation of eyelid in phthiriasis,Silmäluomen satiaistauti,0,9,0
1223,B87.2+H06.1,Myiasis of orbit,Silmäkuopan myiaasi,0,0,0
1230,B88.0+H03.0,Dermatitis of eyelid due to Demodex species,Talipunkin (Demodex) aiheuttama luomitulehdus,0,0,0
1271,B96.8+K77.0,[Nonspecific] cholestatic hepatitis associated with bacterial infection,Bakteeri-infektioon liittyvä [epäspesifinen] kolestaattinen maksatulehdus,0,0,0
1272,B96.80+H22.0,Inflammation of the iris and radius caused by Campylobacter,Kampylobakteerin aiheuttama värikalvon ja sädekehän tulehdus,0,0,0
1273,K77.0*B96.8,[Nonspecific] cholestatic hepatitis associated with bacterial infection,Bakteeri-infektioon liittyvä [epäspesifinen] kolestaattinen maksatulehdus,0,0,0
1276,H22.0*B96.80,Inflammation of the iris and radius caused by Campylobacter,Kampylobakteerin aiheuttama värikalvon ja sädekehän tulehdus,0,0,0
1681,M90.6*C40.99,Osteitis deformans in malignant neoplasm of bone (C40-C41+),Raajan luun tai nivelruston syöpään liittyvä osteitis deformans,0,0,0
1682,C40.99+M90.6,Osteitis deformans in malignant neoplasm of bone (C40-C41+),Raajan luun tai nivelruston syöpään liittyvä osteitis deformans,0,0,0
1733,M90.6*C41.99,Osteitis deformans in malignant neoplasm of bone (C40-C41+),Määrittämättömään luusyöpään tai nivelrustosyöpään liittyvä osteitis deformans,0,0,0
1734,C41.99+M90.6,Osteitis deformans in malignant neoplasm of bone (C40-C41+),Määrittämättömään luusyöpään tai nivelrustosyöpään liittyvä osteitis deformans,0,0,0
2453,C79.5+M49.5,Metastatic fracture of vertebra,Etäpesäkkeen aiheuttama nikamamurtuma,0,0,0
2521,C88.0+N08.1,Glomerular disorders in Waldenström's macroglobulinaemia,Waldenströmin makroglobulinemia ja munuaiskerässairaus,0,0,0
2529,C90.0+M36.1,Arthropathy in multiple myeloma,Myeloomaan liittyvä nivelsairaus,0,323,0
2530,C90.0+M49.5,Myeloma-related vertebral collapse,Myeloomaan liittyvä nikamaluhistuma,0,323,0
2532,C90.0+M90.7,Pathological fracture associated with myeloma,Myeloomaan liittyvä patologinen murtuma,0,323,0
2533,C90.0+N08.1,Glomerular disorders in multiple myeloma,Myelooma ja munuaiskerässairaus,0,323,0
2534,C90.0+N16.1,Renal tubulo-interstitial disorders in multiple myeloma,Myeloomaan liittyvä tubulointerstitiaalinen munuaissairaus,0,323,0
2578,C96.1+M36.1,Arthropathy in malignant histiocytosis,Pahanlaatuiseen histiosytoosiin liittyvä nivelsairaus,0,0,0
3069,D57.8+H36.8,Proliferative sickle-cell retinopathy,Proliferatiivinen sirppisoluanemia ja verkkokalvosairaus,0,0,0
3070,D57.8+M14.0,Gouty arthropathy in sickle-cell disorders,Sirppisolusairaus ja nivelkihti,0,0,0
3071,D57.8+N08.2,Glomerular disorders in sickle-cell disorders,Sirppisolusairaus ja munuaiskerässairaus,0,0,0
3083,D59.3+N08.2,Glomerular disorders in haemolytic-uraemic syndrome,Hemolyyttis-ureemiseen oireyhtymään liittyvä munuaiskerässairaus,0,0,0
3114,D65+N08.2,Glomerular disorders in disseminated intravascular coagulation [defibrination syndrome],Fibriininhukkaoireyhtymään liittyvä munuaiskerässairaus,0,0,0
3127,D69.0+M36.4,Arthropathy in Henoch(-Schönlein) purpura,Henoch-Schönleinin purppuraan liittyvä nivelsairaus,0,93,0
3128,D69.0+N08.2,Glomerular disorders in Henoch(-Schönlein) purpura,Henoch-Schönleinin purppuraan liittyvä munuaiskerässairaus,0,93,0
3175,D77*A18.8,Tuberculosis of spleen,Pernan tuberkuloosi,0,0,0
3176,D77*B65.9,Fibrosis of spleen in schistosomiasis [bilharziasis],Määrittämättömään skistosomiaasiin liittyvä pernafibroosi,0,0,0
3180,D80.1+M36.8,Systemic disorders of connective tissue in hypogammaglobulinaemia,Hypogammaglobulinemiaan liittyvä systeeminen sidekudossairaus,0,29,0
3232,D86.8+H22.1,Iridocyclitis in sarcoidosis+,Sarkoidoosiin liittyvä iridosykliitti,0,97,0
3233,D86.8+I41.8,Sarcoid myocarditis+,Sarkoidoottinen sydänlihastulehdus,0,97,0
3234,D86.8+K77.8,Hepatic granulomas in sarcoidosis,Sarkoidoosiin liittyvät maksagranuloomat,0,97,0
3235,D86.8+M14.8,Arthropathy in sarcoidosis,Sarkoidoosiin liittyvä nivelsairaus,0,97,0
3236,D86.8+M63.3,Myositis in sarcoidosis,Sarkoidoottinen lihastulehdus,0,97,0
3237,D86.8+N16.2,Renal tubulo-interstitial disorders in sarcoidosis,Sarkoidoosiin liittyvä tubulointerstitiaalinen munuaissairaus,0,97,0
3242,D89.1+J99.8,Respiratory disorders in cryoglobulinaemia,Kryoglobulinemiaan liittyvä hengityselinsairaus,0,0,0
3243,D89.1+N08.2,Glomerular disorders in cryoglobulinaemia,Kryoglobulinemiaan liittyvä munuaiskerässairaus,0,0,0
3244,D89.1+N16.2,Renal tubulo-interstitial disorders in mixed cryoglobulinaemia,Sekamuotoiseen kryoglobulinemiaan liittyvä tubulointerstitiaalinen munuaissairaus,0,0,0
3247,D89.80+N08.2,Immunoglobulin A (IgA) nephropathy,Immunoglobuliini A (IgA) nefropatia,0,0,0
3249,D89.82+N08.2,Light chain precipitation nephropathy,Kevytketjusaostuma nefropatia,0,0,0
3255,E00.1+G13.2,Systemic atrophy primarily affecting central nervous system in myxoedema,"Jodinpuutteen aiheuttamaan myksödeemaan liittyvä, ensisijaisesti keskushermostoon kohdistuva systeeminen atrofia",0,0,0
3263,E01.8+F02.89,Dementia associated with hypothyroidism caused by iodine deficiency,Jodinpuutteen aiheuttamaan kilpirauhasen vajaatoimintaan liittyvä dementia,0,0,0
3276,E03.9+F02.89,Dementia associated with acquired hypothyroidism,Hankinnaiseen kilpirauhasen vajaatoimintaan liittyvä dementia,0,146,0
3277,E03.9+G13.2,Systemic atrophy primarily affecting central nervous system in myxoedema,"Määrittämättömään kilpirauhasen vajaatoimintaan liittyvä, ensisijaisesti keskushermostoon kohdistuva systeeminen atrofia",0,146,0
3278,E03.9+M14.5,Arthropathy in hypothyroidism (E00-E03+),Määrittämätön kilpirauhasen vajaatoiminta ja nivelsairaus,0,146,0
3296,E05.9+G73.0,Myasthenic syndromes in thyrotoxicosis [hyperthyroidism],Tyreotoksikoottiset myasteeniset oireyhtymät,0,347,0
3297,E05.9+G73.5,Thyrotoxic myopathy,Tyreotoksikoottinen lihassairaus,0,347,0
3299,E05.9+I43.8,Thyrotoxic heart disease+,Tyreotoksinen sydänsairaus,0,347,0
3300,E05.9+M14.5,Arthropathy in thyrotoxicosis [hyperthyroidism],Kilpirauhasen liikatoimintaan liittyvä nivelsairaus,0,347,0
3323,E10.2+N08.39,Insulin-dependent diabetes mellitus - Diabetic nephropathy,Diabeteksen nefropatia nuoruustyypin diabetes,0,203,0
3325,E10.3+H28.0,Other specified diabetes mellitus - Diabetic cataract,Diabeteksen kaihi nuoruustyypin diabetes,0,595,0
3326,E10.3+H36.09,Insulin-dependent diabetes mellitus - Diabetic retinopathy,Määrittämätön diabeteksen verkkokalvosairaus nuoruustyypin diabetes,0,595,0
3328,E10.4+G59.0,Insulin-dependent diabetes mellitus - Diabetic mononeuropathy,Diabeteksen mononeuropatia nuoruustyypin diabetes,0,82,0
3329,E10.4+G63.2,Insulin-dependent diabetes mellitus - Diabetic polyneuropathy,Diabeteksen polyneuropatia nuoruustyypin diabetes,0,82,0
3330,E10.4+G73.0,Insulin-dependent diabetes mellitus - Diabetic amyotrophy,Diabeteksen amyotrofia nuoruustyypin diabetes,0,82,0
3331,E10.4+G99.0,Insulin-dependent diabetes mellitus - Diabetic autonomic neuropathy,Diabetekseen liittyvä autonomisen hermoston sairaus nuoruustyypin diabetes,0,82,0
3333,E10.5+I79.2,Insulin-dependent diabetes mellitus - Diabetic peripheral angiopathy+,Diabeteksen perifeerinen angiopatia nuoruustyypin diabetes,0,60,0
3335,E10.6+M14.2,Insulin-dependent diabetes mellitus - Diabetic arthropathy+,Diabeteksen nivelsairaus nuoruustyypin diabetes,0,20,0
3336,E10.6+M14.6,Insulin-dependent diabetes mellitus - Diabetic neuropathic+,Diabeteksen neuropaattinen nivelsairaus nuoruustyypin diabetes,0,20,0
3346,E11.2+N08.39,Non-insulin-dependent diabetes mellitus - Diabetic nephropathy,Diabeteksen nefropatia aikuistyypin diabetes,0,73,0
3348,E11.3+H28.0,Non-insulin-dependent diabetes mellitus - Diabetic cataract,Diabeteksen kaihi aikuistyypin diabetes,0,113,0
3349,E11.3+H36.09,Non-insulin-dependent diabetes mellitus - Diabetic retinopathy,Määrittämätön diabeteksen verkkokalvosairaus aikuistyypin diabetes,0,113,0
3351,E11.4+G59.0,Non-insulin-dependent diabetes mellitus - Diabetic mononeuropathy,Diabeteksen mononeuropatia aikuistyypin diabetes,0,134,0
3352,E11.4+G63.2,Non-insulin-dependent diabetes mellitus - Diabetic polyneuropathy,Diabeteksen polyneuropatia aikuistyypin diabetes,0,134,0
3353,E11.4+G73.0,Non-insulin-dependent diabetes mellitus - Diabetic amyotrophy,Diabeteksen amyotrofia aikuistyypin diabetes,0,134,0
3354,E11.4+G99.0,Non-insulin-dependent diabetes mellitus - Diabetic autonomic neuropathy,Diabetekseen liittyvä autonomisen hermoston sairaus aikuistyypin diabetes,0,134,0
3356,E11.5+I79.2,Non-insulin-dependent diabetes mellitus - Diabetic peripheral angiopathy+,Diabeteksen perifeerinen angiopatia aikuistyypin diabetes,0,94,0
3358,E11.6+M14.2,Non-insulin-dependent diabetes mellitus - Diabetic arthropathy+,Diabeteksen nivelsairaus aikuistyypin diabetes,0,18,0
3359,E11.6+M14.6,Non-insulin-dependent diabetes mellitus - Diabetic neuropathic+,Diabeteksen neuropaattinen nivelsairaus aikuistyypin diabetes,0,18,0
3419,E20.9+G73.5,Myopathy in hypoparathyroidism,Lisäkilpirauhasten vajaatoimintaan liittyvä lihassairaus,0,0,0
3420,E20.9+H28.1,Cataract in hypoparathyroidism,Lisäkilpirauhasten vajaatoimintaan liittyvä kaihi,0,0,0
3429,E21.5+M14.1,Crystal arthropathy in hyperparathyroidism,Lisäkilpirauhasten liikatoimintaan liittyvä nivelten kidesairaus,0,0,0
3432,E22.0+M14.5,Arthropathy associated with acromegaly+,Akromegaliaan liittyvä nivelsairaus,0,126,0
3527,E35.0*A18.8,Tuberculosis of thyroid gland,Kilpirauhasen tuberkuloosi,0,0,0
3530,E35.1*A39.1,Waterhouse-Friderichsen syndrome (meningococcal),Waterhouse-Friderichsenin oireyhtymä,0,0,0
3541,E46+H28.1,Malnutrition-dehydration cataract (E40-E46+),Aliravitsemukseen ja kuivumiseen liittyvä kaihi (E40-E46),0,0,0
3552,E50.8+L86,Follicular keratosis due to a vitamin A deficiency,A-vitamiininpuutteen aiheuttama follikulaarinen keratoosi,0,0,0
3556,E51.1+I98.8,Beriberi wet,Kostea beriberi,0,0,0
3561,E52+F02.89,Dementia associated with niacin deficiency (pellagra),Niasiininpuutteeseen (pellagraan) liittyvä dementia,0,0,0
3566,E53.8+F02.89,Dementia associated with vitamin B12 deficiency,B12-vitamiininpuutteeseen liittyvä dementia,0,0,0
3567,E53.8+G32.0,Subacute recombinant spinal cord degeneration associated with vitamin B12 deficiency,B12-vitamiinin puutteeseen liittyvä selkäytimen subakuutti yhdistelmätyyppinen rappeuma,0,0,0
3597,E63.9+I43.2,Nutritional cardiomyopathy NOS+,Tarkemmin määrittämätön ravitsemuksellinen sydänlihassairaus,0,0,0
3624,E70.2+M36.8,Systemic disorders of connective tissue in ochronosis,Okronoosiin liittyvä systeeminen sidekudossairaus,0,0,0
3635,E72.0+H42.0,Glaucoma in Lowe's syndrome,Lowen oireyhtymään liittyvä glaukooma,0,0,0
3636,E72.0+N16.3,Renal tubulo-interstitial disorders in cystinosis,Kystinoosiin liittyvä tubulointerstitiaalinen sairaus,0,0,0
3651,E74.0+G73.6,Myopathy in glycogen storage disease,Glykogeenin kertymäsairauteen liittyvä lihassairaus,0,0,0
3652,E74.0+N16.3,Renal tubulo-interstitial disorders in glycogen storage disease,Glykogeenin kertymäsairauteen (glykogenoosiin) liittyvä tubulointerstitiaalinen sairaus,0,0,0
3664,E75.2+N08.4,Glomerular disorders in Fabry(-Anderson) disease,Fabry(-Andersoni)n tautiin liittyvä munuaiskerässairaus,0,0,0
3669,E75.6+F02.89,Dementia associated with cerebral lipidosis,Aivolipidoosiin liittyvä dementia,0,0,0
3670,E75.6+G73.6,Myopathy in lipid storage disorders,Rasvankertymätauteihin liittyvä lihassairaus,0,0,0
3671,E75.6+H36.8,Retinal dystrophy in lipid storage disorders,Rasva-aineiden kertymätautiin liittyvä verkkokalvorappeuma,0,0,0
3705,E78.6+N08.4,Glomerular disorders in lecithin cholesterol acyltransferase deficiency,Lesitiini-kolesteroli-asyylitransferaasin puutteeseen liittyvä munuaiskerässairaus,0,0,0
3712,E79.1+M14.0,Gouty arthropathy in Lesch-Nyhan syndrome,Lesch-Nyhanin oireyhtymä ja nivelkihti,0,0,0
3726,E83.0+F02.89,Dementia associated with hepatolenticular degeneration,Hepatolentikulaariseen degeneraatioon liittyvä dementia,0,0,0
3727,E83.0+N16.3,Renal tubulo-interstitial disorders in Wilson's disease,Hepatolentikulaariseen degeneraatioon liittyvä tubulointerstitiaalinen sairaus,0,0,0
3729,E83.1+M14.5,Arthropathy in haemochromatosis,Hemokromatoosiin liittyvä nivelsairaus,0,111,0
3736,E83.50+F02.89,Dementia associated with hypercalcemia,Hyperkalsemiaan liittyvä dementia,0,13,0
3737,E83.50+N16.3,Nefrocalcinosis NEC,Määrittämättömän hyperkalsemian aiheuttama munuaissairaus,0,13,0
3746,E84.1+P75,Meconium ileus,Kystisen fibroosin aiheuttama mekoniumileus,0,0,0
3756,E85.80+H19.8,Retinal degeneration of the cornea associated with Meretoja's disease,Meretojan tautiin liittyvä sarveiskalvon verkkomainen rappeuma,0,0,0
3757,E85.80+N08.4,Renal disease associated with Merotoja's disease,Meretojan tautiin liittyvä munuaiskerässairaus,0,0,0
3760,E85.9+G99.0,Amyloid autonomic neuropathy,Amyloidoosiin liittyvä autonomisen hermoston sairaus,0,0,0
3761,E85.9+H42.0,Glaucoma in amyloidosis,Amyloidoosiin liittyvä glaukooma,0,0,0
3762,E85.9+I43.1,Cardiac amyloidosis,Sydämen amyloidoosi,0,0,0
3763,E85.9+I68.0,Cerebral amyloid angiopathy,Aivojen määrittämätön amyloidisuonisairaus,0,0,0
3764,E85.9+L99.0,Amyloidosis of skin,Määrittämättömän amyloidoosin iho-oireet,0,0,0
3765,E85.9+M14.4,Arthropathy in amyloidosis,Määrittämätön amyloidoosi ja nivelsairaus,0,0,0
3766,E85.9+N08.4,Glomerular disorders in amyloidosis,Amyloidoosiin liittyvä munuaiskerässairaus,0,0,0
3808,F00.00*G30.0,Early-onset dementia associated with Alzheimer's disease without additional symptoms,Alzheimerin tautiin liittyvä varhain alkava dementia ilman lisäoireita,0,0,0
3816,F00.10*G30.1,Late-onset dementia associated with Alzheimer's disease without additional symptoms,Alzheimerin tautiin liittyvä myöhään alkava dementia ilman lisäoireita,0,0,0
3824,F00.20*G30.8,Atypical or mixed dementia associated with Alzheimer's disease without additional symptoms,Alzheimerin tautiin liittyvä epätyypillinen tai sekatyyppinen dementia ilman lisäoireita,0,0,0
3864,F02.09*G31.0,Dementia associated with Pick's disease is not known for comorbid symptoms,Pickin tautiin liittyvä dementia ei tietoa liitännäisoireista,0,0,0
3872,F02.19*A81.0,Dementia associated with Creutzfeldt-Jakob disease is not known for comorbid symptoms,Creutzfeldt-Jakobin tautiin liittyvä dementia ei tietoa liitännäisoireista,0,0,0
3880,F02.29*G10,Dementia associated with Huntington's disease is not known for comorbid symptoms,Huntingtonin tautiin liittyvä dementia ei tietoa liitännäisoireista,0,0,0
3888,F02.39*G20,No evidence of comorbidities associated with dementia associated with Parkinson's disease,Parkinsonin tautiin liittyvä dementia ei tietoa liitännäisoireista,0,0,0
3896,F02.49*B22.0,HIV-related dementia is not known for comorbid symptoms,HIV-tautiin liittyvä dementia ei tietoa liitännäisoireista,0,0,0
3905,F02.89*A52.1,Nervous system dementia,Hermostokuppaan liittyvä dementia,0,0,0
3906,F02.89*A69.2,Dementia associated with Lyme disease (Lyme disease),Lymen tautiin (borrelioosiin) liittyvä dementia,0,0,0
3907,F02.89*B56.9,Trypanosomiasis-associated dementia,Trypanosomiaasiin liittyvä dementia,0,0,0
3908,F02.89*B57.2,Dementia associated with American trypanosomiasis,Amerikkalaiseen trypanosomiaasiin liittyvä dementia,0,0,0
3909,F02.89*E01.8,Dementia associated with hypothyroidism caused by iodine deficiency,Jodinpuutteen aiheuttamaan kilpirauhasen vajaatoimintaan liittyvä dementia,0,0,0
