code,name_fi,name_en,ICPC_version,main_icd10fi,concept_id,mappingStatus
R80,Influenssa,Influenza,ICPC2,J10.1,45568153,AUTO_MAPPED
R81,Keuhkokuume,Pneumonia,ICPC2,J18.9,45548983,AUTO_MAPPED
R82,Keuhkopussintulehdus / nestekertymä keuhkopussissa,Pleurisy/pleural effusion,ICPC2,J90,45592436,AUTO_MAPPED
R83,"Hengitystieinfektio, muu",Respiratory infection other,ICPC2,A36.9,45563326,AUTO_MAPPED
R84,"Pahanlaatuinen kasvain, keuhkojen/keuhkoputken",Malignant neoplasm bronchus/lung,ICPC2,C34.99&,45592437,AUTO_MAPPED
R85,"Pahanlaatuinen kasvain, hengityselinten, muu",Malignant neopl respiratory other,ICPC2,C39.9&,45563327,AUTO_MAPPED
R86,"Hyvänlaatuinen kasvain, hengityselinten",Benign neoplasm respiratory,ICPC2,D14.4&,45544162,AUTO_MAPPED
R87,Vierasesine nenässä/kurkunpäässä/keuhkoputkissa,Foreign body nose/larynx/bronchus,ICPC2,T17.9,45548988,AUTO_MAPPED
R88,"Hengityselinten vamma, muu",Injury respiratory other,ICPC2,S27.8,NA,NOT_MAPPED
R89,"Synnynnäinen epämuodostuma, hengityselinten",Congenital anomaly respiratory,ICPC2,Q34.9,45558490,AUTO_MAPPED
R90,Nielurisojen/kitarisojen liikakasvu,Hypertrophy tonsils/adenoids,ICPC2,J35.9,45755748,AUTO_MAPPED
R92,"Hengityselinten kasvain, määrittämätön",Neoplasm respiratory unspecified,ICPC2,D38.6&,45577824,AUTO_MAPPED
R95,Keuhkoahtaumatauti,Chron obstructive pulmonary disease,ICPC2,J43.9,45539373,AUTO_MAPPED
R96,Astma,Asthma,ICPC2,J45.9,45755752,AUTO_MAPPED
R97,Allerginen nuha,Allergic rhinitis,ICPC2,J30.4,NA,NOT_MAPPED
R98,Hyperventilaatio,Hyperventilation syndrome,ICPC2,R06.4,45592445,AUTO_MAPPED
R99,Muu hengityselinten sairaus,Respiratory disease other,ICPC2,J98.9,45606834,AUTO_MAPPED
S,Iho,Skin,ICPC2,NA,NA,NOT_MAPPED
S01,Ihon kipu/arkuus,Pain/tenderness of skin,ICPC2,R20.8,45582756,AUTO_MAPPED
S02,Kutina,Pruritus,ICPC2,L29.9,45592480,AUTO_MAPPED
S03,Syylät,Warts,ICPC2,B07.9,45755771,AUTO_MAPPED
S04,"Kyhmy/patti, paikallinen",Lump/swelling localized,ICPC2,R22.9,45573100,AUTO_MAPPED
S05,"Kyhmyt/patit, yleistyneet",Lumps/swellings generalized,ICPC2,R22.7,45755772,AUTO_MAPPED
S06,"Punoitus, paikallinen",Rash localized,ICPC2,R21,45544245,AUTO_MAPPED
S07,"Punoitus, yleinen",Rash generalized,ICPC2,R21,45755791,AUTO_MAPPED
S08,"Ihon värin muutos, muu",Skin colour change,ICPC2,L81.1,45755792,AUTO_MAPPED
S09,Tulehtunut sormi/varvas,Infected finger/toe,ICPC2,L03.0,45592553,AUTO_MAPPED
S10,Paise,Boil/carbuncle,ICPC2,L02.9,45602141,AUTO_MAPPED
S11,Ihotulehdus vamman jälkeen,Skin infection post-traumatic,ICPC2,T79.3,45558618,AUTO_MAPPED
S12,Hyönteisen purema/pisto,Insect bite/sting,ICPC2,T14.0,45534602,AUTO_MAPPED
S13,Eläimen/ihmisen purema,Animal/human bite,ICPC2,T14.1,45755803,AUTO_MAPPED
S14,Palovamma,Burn/scald,ICPC2,T30.0,45568309,AUTO_MAPPED
S15,Vierasesine ihossa,Foreign body in skin,ICPC2,T14.0,45755804,AUTO_MAPPED
S16,Mustelma/ruhje,Bruise/contusion,ICPC2,T14.0,45592612,AUTO_MAPPED
S17,Hiertymä/naarmu/rakkula,Abrasion/scratch/blister,ICPC2,T14.0,45607023,AUTO_MAPPED
S18,Haava/laseraatio,Laceration/cut,ICPC2,T14.1,45553950,AUTO_MAPPED
S19,"Ihon vamma, muu",Skin injury other,ICPC2,T14.0,45597395,AUTO_MAPPED
S20,Sarveistuma/kovettuma,Corn/callosity,ICPC2,L84,45755805,AUTO_MAPPED
S21,Ihon rakenteen oire/vaiva,Skin texture symptom/complaint,ICPC2,R23.4,45592636,AUTO_MAPPED
S22,Kynnen oire/vaiva,Nail symptom/complaint,ICPC2,L60.9,45755806,AUTO_MAPPED
S23,Kaljuus / hiustenlähtö,Hair loss/baldness,ICPC2,L64.9,45755823,AUTO_MAPPED
S24,"Päänahan/hiusten oire/vaiva, muu",Hair/scalp symptom/complaint other,ICPC2,L67.9,45573295,AUTO_MAPPED
S26,Huoli/pelko ihosyövästä,Fear of cancer of skin,ICPC2,Z71.1,45607103,AUTO_MAPPED
S27,Huoli/pelko muusta ihosairaudesta,Fear of skin disease other,ICPC2,Z71.1,45573314,AUTO_MAPPED
S28,"Toiminnanvajaus, ihon",Limited function/disability (S),ICPC2,Z73.6,45755673,AUTO_MAPPED
S29,Muu ihon oire/vaiva,Skin symptom/complaint other,ICPC2,R23.8,45592716,AUTO_MAPPED
S30,"Iho, Laaja terveydentilan arviointi/tarkastus","Skin, Medical examin/health eval complete",ICPC2,NA,45539654,AUTO_MAPPED
S31,"Iho, Suppea terveydentilan arviointi/tarkastus","Skin, Medical examin/health eval partial",ICPC2,NA,45755674,AUTO_MAPPED
S32,"Iho, Allergiatutkimus","Skin, Sensitivity test",ICPC2,NA,45592752,AUTO_MAPPED
S33,"Iho, Mikrobiologinen/immunologinen koe","Skin, Microbiological/immunological test",ICPC2,NA,45755691,AUTO_MAPPED
S34,"Iho, Veritutkimus","Skin, Blood test",ICPC2,NA,45755692,AUTO_MAPPED
S35,"Iho, Virtsatutkimus","Skin, Urine test",ICPC2,NA,45755693,AUTO_MAPPED
S36,"Iho, Ulostetutkimus","Skin, Faeces test",ICPC2,NA,45568567,AUTO_MAPPED
S37,"Iho, Histologinen/sytologinen tutkimus","Skin, Histological/exfoliative cytology",ICPC2,NA,45534916,AUTO_MAPPED
S38,"Iho, Muu laboratoriotutkimus","Skin, Other laboratory test NEC",ICPC2,NA,45755729,AUTO_MAPPED
S39,"Iho, Kliininen toimintakoe","Skin, Physical function test",ICPC2,NA,45755731,AUTO_MAPPED
S40,"Iho, Diagnostinen endoskopia","Skin, Diagnostic endoscopy",ICPC2,NA,45587978,AUTO_MAPPED
S41,"Iho, Diagnostinen kuvantaminen","Skin, Diagnostic radiology/imaging",ICPC2,NA,45755732,AUTO_MAPPED
S42,"Iho, Elektrofysiologinen tutkimus","Skin, Electrical tracing",ICPC2,NA,45597678,AUTO_MAPPED
S43,"Iho, Muu tutkimustoimenpide","Skin, Other diagnostic procedure",ICPC2,NA,45755747,AUTO_MAPPED
S44,"Iho, Rokotus / ennaltaehkäisevä lääkitys","Skin, Preventive immunization/medic",ICPC2,NA,45583299,AUTO_MAPPED
S45,"Iho, Seuranta/terveysneuvonta/ruokavalioneuvonta","Skin, Observ/health educat/advice/diet",ICPC2,NA,45755906,AUTO_MAPPED
S46,"Iho, Perusterveydenhuollon asiantuntijan konsultaatio","Skin, Consultation primary care provider",ICPC2,NA,45549607,AUTO_MAPPED
S47,"Iho, Erikoislääkärin konsultaatio","Skin, Consultation with specialist",ICPC2,NA,45554387,AUTO_MAPPED
S48,"Iho, Potilaan tarpeiden/tulosyyn selvittäminen","Skin, Clarification/discussion RFE/demand",ICPC2,NA,45755907,AUTO_MAPPED
S49,"Iho, Muu ennaltaehkäisevä toimenpide","Skin, Other preventive procedure",ICPC2,NA,45554393,AUTO_MAPPED
S50,"Iho, Lääkitys/lääkemääräys/uusinta/injektio","Skin, Medication/prescr/renewal",ICPC2,NA,45755908,AUTO_MAPPED
S51,"Iho, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Skin, I&d/flush/aspiration",ICPC2,NA,45607470,AUTO_MAPPED
S52,"Iho, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Skin, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,45544818,AUTO_MAPPED
S53,"Iho, Katetrointi/intubointi/laajentaminen","Skin, Instrument/catheter/intubate/dilate",ICPC2,NA,45755929,AUTO_MAPPED
S54,"Iho, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Skin, Repair/fix-suture/cast/prosth device",ICPC2,NA,45755930,AUTO_MAPPED
S55,"Iho, Paikallinen lääkeaineinjektio","Skin, Local injection/infiltration",ICPC2,NA,45573911,AUTO_MAPPED
S56,"Iho, Sidos/kompressi/tamponointi","Skin, Dressing/pressure/compress/tamponade",ICPC2,NA,45755931,AUTO_MAPPED
S57,"Iho, Fysikaalinen hoito /kuntoutus","Skin, Physical medicine/rehabilitation",ICPC2,NA,45602904,AUTO_MAPPED
S58,"Iho, Terapeuttinen neuvonta/kuuntelu","Skin, Therapeutic counselling/listening",ICPC2,NA,45549871,AUTO_MAPPED
S59,"Iho, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Skin, Other therap proced/minor surg NEC",ICPC2,NA,45554650,AUTO_MAPPED
S60,"Iho, Tutkimustulosten kuuleminen","Skin, Result test/procedure",ICPC2,NA,45755932,AUTO_MAPPED
S61,"Iho, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Skin, Result examination/test/record/letter from other provider",ICPC2,NA,45578755,AUTO_MAPPED
S62,"Iho, Hallinnollinen toimenpide","Skin, Administrative procedure",ICPC2,NA,45540316,AUTO_MAPPED
S63,"Iho, Muu seurantakäynti","Skin, Follow-up encounter unspecified",ICPC2,NA,45755950,AUTO_MAPPED
S64,"Iho, Hoidonantajan käynnistämä tapahtuma","Skin, Encounter/prob initiated by provider",ICPC2,NA,45755951,AUTO_MAPPED
S65,"Iho, Muun henkilön käynnistämä tapahtuma","Skin, Enc/prob init by other than pt/prov",ICPC2,NA,45755952,AUTO_MAPPED
S66,"Iho, Lähete muulle perusterveydenhuollon ammattihenkilölle","Skin, Referral to non-MD provider",ICPC2,NA,45755953,AUTO_MAPPED
S67,"Iho, Lähete erikoislääkärille/sairaalaan","Skin, Referral to physician/hospital",ICPC2,NA,45755954,AUTO_MAPPED
S68,"Iho, Muu lähete","Skin, Other referral NEC",ICPC2,NA,45755955,AUTO_MAPPED
S69,"Iho, Muu käynnin syy","Skin, Other reason for encounter NEC",ICPC2,NA,45608079,AUTO_MAPPED
S70,Vyöruusu,Herpes zoster,ICPC2,B02.9,45755956,AUTO_MAPPED
S71,Herpes simplex,Herpes simplex,ICPC2,B00.10,45559719,AUTO_MAPPED
S72,Syyhy / muu punkkitauti,Scabies/other acariasis,ICPC2,B86,45569417,AUTO_MAPPED
S73,Täi- / muu ihosyöpäläistartunta,Pediculosis/skin infestation other,ICPC2,B88.9,45755971,AUTO_MAPPED
S74,Sieni-ihottuma,Dermatophytosis,ICPC2,B35.9,45755824,AUTO_MAPPED
S75,Hiivasieni iholla,Moniliasis/candidiasis skin,ICPC2,B37.2,45755825,AUTO_MAPPED
S76,"Ihotulehdus, muu",Skin infection other,ICPC2,L08.9,45755826,AUTO_MAPPED
S77,"Pahanlaatuinen kasvain, ihon",Malignant neoplasm of skin,ICPC2,C44.99,45755827,AUTO_MAPPED
S78,Rasvakasvain,Lipoma,ICPC2,D17.9&,45550377,AUTO_MAPPED
S79,"Hyvänlaatuinen/määrittämätön kasvain, ihon, muu",Neoplasm skin benign/unspecified,ICPC2,D23.9&,45545603,AUTO_MAPPED
S80,Auringonpolttama / auringon aiheuttama sarveistuma,Solar keratosis/sunburn,ICPC2,L55.9,45603531,AUTO_MAPPED
S81,Verisuonikasvain/imusuonikasvain,Haemangioma/lymphangioma,ICPC2,D18.0&,45555217,AUTO_MAPPED
S82,Luomi,Naevus/mole,ICPC2,D22.9&,45755828,AUTO_MAPPED
S83,"Synnynnäinen poikkeavuus, ihon, muu",Congenital skin anomaly other,ICPC2,Q82.9,45755848,AUTO_MAPPED
S84,Märkärupi,Impetigo,ICPC2,L01.0,45589253,AUTO_MAPPED
S85,Pilonidaalikysta/fisteli,Pilonidal cyst/fistula,ICPC2,L05.9,45550639,AUTO_MAPPED
S86,Seborrooinen ihottuma,Dermatitis seborrhoeic,ICPC2,L21.9,45598943,AUTO_MAPPED
S87,Atooppinen ihottuma/ekseema,Dermatitis/atopic eczema,ICPC2,L20.9,45555482,AUTO_MAPPED
S88,Allerginen ihottuma / kosketusihottuma,Dermatitis contact/allergic,ICPC2,L25.9,45574785,AUTO_MAPPED
S89,Vaippaihottuma,Diaper rash,ICPC2,L22,45569919,AUTO_MAPPED
S90,Punatäplähilseily,Pityriasis rosea,ICPC2,L42,45755849,AUTO_MAPPED
S91,Psoriasis,Psoriasis,ICPC2,L40.9,45755850,AUTO_MAPPED
S92,Hikirauhasten sairaus,Sweat gland disease,ICPC2,L73.2,45560281,AUTO_MAPPED
S93,Talirauhasen tukkeuma,Sebaceous cyst,ICPC2,L72.1,45755867,AUTO_MAPPED
S94,Sisäänkasvanut kynsi,Ingrowing nail,ICPC2,L60.0,45599134,AUTO_MAPPED
S95,Ontelosyylä,Molluscum contagiosum,ICPC2,B08.1,45541207,AUTO_MAPPED
S96,Akne,Acne,ICPC2,L70.9,45584624,AUTO_MAPPED
S97,"Ihohaavauma, krooninen",Chronic ulcer skin,ICPC2,L98.4,45755890,AUTO_MAPPED
S98,Nokkosrokko,Urticaria,ICPC2,L50.9,45755891,AUTO_MAPPED
S99,Muu ihon sairaus,Skin disease other,ICPC2,L98.9,45755892,AUTO_MAPPED
T,"Aineenvaihdunta, umpieritys ja ravitsemus",Metabolic,ICPC2,NA,NA,NOT_MAPPED
T01,Ylenmääräinen jano,Excessive thirst,ICPC2,R63.1,45604007,AUTO_MAPPED
T02,Ylenmääräinen ruokahalu,Excessive appetite,ICPC2,R63.2,45594352,AUTO_MAPPED
T03,Ruokahaluttomuus,Loss of appetite,ICPC2,R63.0,45550900,AUTO_MAPPED
T04,"Syöttämisongelma, vauvan/lapsen",Feeding problem of infant/child,ICPC2,R63.3,45755873,AUTO_MAPPED
T05,"Ruokailun ongelma, aikuisen",Feeding problem of adult,ICPC2,R63.3,45755874,AUTO_MAPPED
T07,Painonnousu,Weight gain,ICPC2,R63.5,45604013,AUTO_MAPPED
T08,Painon lasku,Weight loss,ICPC2,R63.4,45594355,AUTO_MAPPED
T10,Kasvun viivästymä,Growth delay,ICPC2,R62.8,45575015,AUTO_MAPPED
T11,Dehydraatio/kuivuminen,Dehydration,ICPC2,E86,45755881,AUTO_MAPPED
T26,Huoli/pelko umpieritysrauhasten syövästä,Fear of cancer of endocrine system,ICPC2,Z71.1,45594534,AUTO_MAPPED
T27,Huoli/pelko aineenvaihduntaan/sisäeritykseen liittyvästä muusta sairaudesta,Fear endocrine/metabol disease other,ICPC2,Z71.1,45756562,AUTO_MAPPED
T28,"Toiminnanvajaus, aineenvaihduntaan/umpieritykseen/ravitsemukseen liittyvä",Limited function/disability (T),ICPC2,Z73.6,45756563,AUTO_MAPPED
T29,Muu aineenvaihduntaan/umpieritykseen/ravitsemukseen liittyvä oire/vaiva,Endocr/metab/nutr sympt/compl other,ICPC2,R63.8,45756564,AUTO_MAPPED
T30,"Aineenvaihdunta, umpieritys ja ravitsemus, Laaja terveydentilan arviointi/tarkastus","Metabolic, Medical examin/health eval complete",ICPC2,NA,45756565,AUTO_MAPPED
T31,"Aineenvaihdunta, umpieritys ja ravitsemus, Suppea terveydentilan arviointi/tarkastus","Metabolic, Medical examin/health eval partial",ICPC2,NA,45756585,AUTO_MAPPED
T32,"Aineenvaihdunta, umpieritys ja ravitsemus, Allergiatutkimus","Metabolic, Sensitivity test",ICPC2,NA,45756586,AUTO_MAPPED
T33,"Aineenvaihdunta, umpieritys ja ravitsemus, Mikrobiologinen/immunologinen koe","Metabolic, Microbiological/immunological test",ICPC2,NA,45594555,AUTO_MAPPED
T34,"Aineenvaihdunta, umpieritys ja ravitsemus, Veritutkimus","Metabolic, Blood test",ICPC2,NA,45594563,AUTO_MAPPED
T35,"Aineenvaihdunta, umpieritys ja ravitsemus, Virtsatutkimus","Metabolic, Urine test",ICPC2,NA,45756587,AUTO_MAPPED
T36,"Aineenvaihdunta, umpieritys ja ravitsemus, Ulostetutkimus","Metabolic, Faeces test",ICPC2,NA,45756588,AUTO_MAPPED
T37,"Aineenvaihdunta, umpieritys ja ravitsemus, Histologinen/sytologinen tutkimus","Metabolic, Histological/exfoliative cytology",ICPC2,NA,45756589,AUTO_MAPPED
T38,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu laboratoriotutkimus","Metabolic, Other laboratory test NEC",ICPC2,NA,45756622,AUTO_MAPPED
T39,"Aineenvaihdunta, umpieritys ja ravitsemus, Kliininen toimintakoe","Metabolic, Physical function test",ICPC2,NA,45565513,AUTO_MAPPED
T40,"Aineenvaihdunta, umpieritys ja ravitsemus, Diagnostinen endoskopia","Metabolic, Diagnostic endoscopy",ICPC2,NA,45756623,AUTO_MAPPED
T41,"Aineenvaihdunta, umpieritys ja ravitsemus, Diagnostinen kuvantaminen","Metabolic, Diagnostic radiology/imaging",ICPC2,NA,45756624,AUTO_MAPPED
T42,"Aineenvaihdunta, umpieritys ja ravitsemus, Elektrofysiologinen tutkimus","Metabolic, Electrical tracing",ICPC2,NA,45756625,AUTO_MAPPED
T43,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu tutkimustoimenpide","Metabolic, Other diagnostic procedure",ICPC2,NA,45580133,AUTO_MAPPED
T44,"Aineenvaihdunta, umpieritys ja ravitsemus, Rokotus / ennaltaehkäisevä lääkitys","Metabolic, Preventive immunization/medic",ICPC2,NA,45756626,AUTO_MAPPED
T45,"Aineenvaihdunta, umpieritys ja ravitsemus, Seuranta/terveysneuvonta/ruokavalioneuvonta","Metabolic, Observ/health educat/advice/diet",ICPC2,NA,45756627,AUTO_MAPPED
T46,"Aineenvaihdunta, umpieritys ja ravitsemus, Perusterveydenhuollon asiantuntijan konsultaatio","Metabolic, Consultation primary care provider",ICPC2,NA,45756645,AUTO_MAPPED
T47,"Aineenvaihdunta, umpieritys ja ravitsemus, Erikoislääkärin konsultaatio","Metabolic, Consultation with specialist",ICPC2,NA,45756646,AUTO_MAPPED
T48,"Aineenvaihdunta, umpieritys ja ravitsemus, Potilaan tarpeiden/tulosyyn selvittäminen","Metabolic, Clarification/discussion RFE/demand",ICPC2,NA,45756647,AUTO_MAPPED
T49,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu ennaltaehkäisevä toimenpide","Metabolic, Other preventive procedure",ICPC2,NA,45756648,AUTO_MAPPED
T50,"Aineenvaihdunta, umpieritys ja ravitsemus, Lääkitys/lääkemääräys/uusinta/injektio","Metabolic, Medication/prescr/renewal",ICPC2,NA,45756649,AUTO_MAPPED
T51,"Aineenvaihdunta, umpieritys ja ravitsemus, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Metabolic, I&d/flush/aspiration",ICPC2,NA,45580249,AUTO_MAPPED
T52,"Aineenvaihdunta, umpieritys ja ravitsemus, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Metabolic, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,45756650,AUTO_MAPPED
T53,"Aineenvaihdunta, umpieritys ja ravitsemus, Katetrointi/intubointi/laajentaminen","Metabolic, Instrument/catheter/intubate/dilate",ICPC2,NA,45756688,AUTO_MAPPED
T54,"Aineenvaihdunta, umpieritys ja ravitsemus, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Metabolic, Repair/fix-suture/cast/prosth device",ICPC2,NA,45756689,AUTO_MAPPED
T55,"Aineenvaihdunta, umpieritys ja ravitsemus, Paikallinen lääkeaineinjektio","Metabolic, Local injection/infiltration",ICPC2,NA,45551322,AUTO_MAPPED
T56,"Aineenvaihdunta, umpieritys ja ravitsemus, Sidos/kompressi/tamponointi","Metabolic, Dressing/pressure/compress/tamponade",ICPC2,NA,45585086,AUTO_MAPPED
T57,"Aineenvaihdunta, umpieritys ja ravitsemus, Fysikaalinen hoito /kuntoutus","Metabolic, Physical medicine/rehabilitation",ICPC2,NA,45756690,AUTO_MAPPED
T58,"Aineenvaihdunta, umpieritys ja ravitsemus, Terapeuttinen neuvonta/kuuntelu","Metabolic, Therapeutic counselling/listening",ICPC2,NA,45599611,AUTO_MAPPED
T59,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Metabolic, Other therap proced/minor surg NEC",ICPC2,NA,45756691,AUTO_MAPPED
T60,"Aineenvaihdunta, umpieritys ja ravitsemus, Tutkimustulosten kuuleminen","Metabolic, Result test/procedure",ICPC2,NA,45551355,AUTO_MAPPED
T61,"Aineenvaihdunta, umpieritys ja ravitsemus, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Metabolic, Result examination/test/record/letter from other provider",ICPC2,NA,45756692,AUTO_MAPPED
T62,"Aineenvaihdunta, umpieritys ja ravitsemus, Hallinnollinen toimenpide","Metabolic, Administrative procedure",ICPC2,NA,45546583,AUTO_MAPPED
T63,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu seurantakäynti","Metabolic, Follow-up encounter unspecified",ICPC2,NA,45604455,AUTO_MAPPED
T64,"Aineenvaihdunta, umpieritys ja ravitsemus, Hoidonantajan käynnistämä tapahtuma","Metabolic, Encounter/prob initiated by provider",ICPC2,NA,45546625,AUTO_MAPPED
T65,"Aineenvaihdunta, umpieritys ja ravitsemus, Muun henkilön käynnistämä tapahtuma","Metabolic, Enc/prob init by other than pt/prov",ICPC2,NA,45599678,AUTO_MAPPED
T66,"Aineenvaihdunta, umpieritys ja ravitsemus, Lähete muulle perusterveydenhuollon ammattihenkilölle","Metabolic, Referral to non-MD provider",ICPC2,NA,45565780,AUTO_MAPPED
T67,"Aineenvaihdunta, umpieritys ja ravitsemus, Lähete erikoislääkärille/sairaalaan","Metabolic, Referral to physician/hospital",ICPC2,NA,45755979,AUTO_MAPPED
T68,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu lähete","Metabolic, Other referral NEC",ICPC2,NA,45546641,AUTO_MAPPED
T69,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu käynnin syy","Metabolic, Other reason for encounter NEC",ICPC2,NA,45755980,AUTO_MAPPED
T70,Umpierityselimen infektio,Endocrine infection,ICPC2,E06.0,45755981,AUTO_MAPPED
T71,"Pahanlaatuinen kasvain, kilpirauhasen",Malignant neoplasm thyroid,ICPC2,C73.99&,45599700,AUTO_MAPPED
T72,"Hyvänlaatuinen kasvain, kilpirauhasen",Benign neoplasm thyroid,ICPC2,D34&,NA,NOT_MAPPED
T73,"Kasvain, endokrinologinen, muu/määrittämätön",Neoplasm endocrine other/unspecified,ICPC2,D44.9&,45755982,AUTO_MAPPED
T78,"Kilpirauhas-kielitiehyt/rakkula, pysyväksi jäänyt",Thyroglossal duct/cyst,ICPC2,Q89.23,45755984,AUTO_MAPPED
T80,"Synnynnäinen epämuodostuma,  sisäeriterauhasten, muu",Congen  anomaly endocrine/metabolic,ICPC2,E25.01,45575532,AUTO_MAPPED
T81,Struuma,Goitre,ICPC2,E04.9,45756006,AUTO_MAPPED
T82,"Lihavuus, merkittävä/vaikea",Obesity,ICPC2,E66.8,45756007,AUTO_MAPPED
T83,"Ylipaino / lihavuus, lievä",Overweight,ICPC2,E66.9,45756008,AUTO_MAPPED
T85,Kilpirauhasen liikatoiminta / tyreotoksikoosi,Hyperthyroidism/thyrotoxicosis,ICPC2,E05.9,45756010,AUTO_MAPPED
T86,Kilpirauhasen vajaatoiminta / myksedeema,Hypothyroidism/myxoedema,ICPC2,E03.9,45561099,AUTO_MAPPED
T87,Hypoglykemia / matala verensokeri,Hypoglycaemia,ICPC2,E16.2,45541886,AUTO_MAPPED
T89,"Diabetes, tyyppi 1",Diabetes insulin dependent,ICPC2,E10.9,NA,NOT_MAPPED
T90,"Diabetes, tyyppi 2",Diabetes non-insulin dependent,ICPC2,E14.9,45565907,AUTO_MAPPED
T91,Vitamiinin puute / ravitsemuksellinen  puutos,Vitamin/nutritional deficiency,ICPC2,E56.9,45756049,AUTO_MAPPED
T92,Kihti,Gout,ICPC2,M10.9,45756050,AUTO_MAPPED
T93,Dyslipidemia,Lipid disorder,ICPC2,E78.9,45756051,AUTO_MAPPED
T99,Muu endokriininen/aineenvaihdunnan/ravitsemuksen sairaus,Endocr/metab/nutrit disease other,ICPC2,E34.9,NA,NOT_MAPPED
U,Virtsaelimet,Urological,ICPC2,NA,NA,NOT_MAPPED
U01,Kipu virtsatessa,Dysuria/painful urination,ICPC2,R30.9,NA,NOT_MAPPED
U02,Tihentynyt virtsaamistarve,Urinary frequency/urgency,ICPC2,R35,NA,NOT_MAPPED
U04,Virtsankarkailu,Incontinence urine,ICPC2,N39.4,45756079,AUTO_MAPPED
U05,"Virtsaamisongelma, muu",Urination problems other,ICPC2,R39.1,NA,NOT_MAPPED
U06,Verivirtsaisuus,Haematuria,ICPC2,R31,45756080,AUTO_MAPPED
U07,Virtsaamiseen liittyvä muu oire/vaiva,Urine symptom/complaint other,ICPC2,R39.8,45756091,AUTO_MAPPED
U08,Virtsaumpi,Urinary retention,ICPC2,R33,NA,NOT_MAPPED
U13,"Rakkoon liittyvä oire/vaiva, muu",Bladder symptom/complaint other,ICPC2,R39.8,NA,NOT_MAPPED
U14,Munuaiseen liittyvä oire/vaiva,Kidney symptom/complaint,ICPC2,N23,NA,NOT_MAPPED
U26,Huoli/pelko virtsateiden syövästä,Fear of cancer of urinary system,ICPC2,Z71.1,NA,NOT_MAPPED
U27,Huoli/pelko muusta virtsatiesairaudesta,Fear of urinary disease other,ICPC2,Z71.1,NA,NOT_MAPPED
U28,"Toiminnanvajaus, virtsaelinten",Limited function/disability (U),ICPC2,Z73.6,NA,NOT_MAPPED
U29,Muu virtsaelinten vaiva/oire,Urinary symptom/complaint other,ICPC2,R39.8,NA,NOT_MAPPED
U30,"Virtsaelimet, Laaja terveydentilan arviointi/tarkastus","Urological, Medical examin/health eval complete",ICPC2,NA,NA,NOT_MAPPED
U31,"Virtsaelimet, Suppea terveydentilan arviointi/tarkastus","Urological, Medical examin/health eval partial",ICPC2,NA,NA,NOT_MAPPED
U32,"Virtsaelimet, Allergiatutkimus","Urological, Sensitivity test",ICPC2,NA,NA,NOT_MAPPED
U33,"Virtsaelimet, Mikrobiologinen/immunologinen koe","Urological, Microbiological/immunological test",ICPC2,NA,NA,NOT_MAPPED
U34,"Virtsaelimet, Veritutkimus","Urological, Blood test",ICPC2,NA,NA,NOT_MAPPED
U35,"Virtsaelimet, Virtsatutkimus","Urological, Urine test",ICPC2,NA,NA,NOT_MAPPED
U36,"Virtsaelimet, Ulostetutkimus","Urological, Faeces test",ICPC2,NA,NA,NOT_MAPPED
U37,"Virtsaelimet, Histologinen/sytologinen tutkimus","Urological, Histological/exfoliative cytology",ICPC2,NA,NA,NOT_MAPPED
U38,"Virtsaelimet, Muu laboratoriotutkimus","Urological, Other laboratory test NEC",ICPC2,NA,NA,NOT_MAPPED
U39,"Virtsaelimet, Kliininen toimintakoe","Urological, Physical function test",ICPC2,NA,NA,NOT_MAPPED
U40,"Virtsaelimet, Diagnostinen endoskopia","Urological, Diagnostic endoscopy",ICPC2,NA,NA,NOT_MAPPED
U41,"Virtsaelimet, Diagnostinen kuvantaminen","Urological, Diagnostic radiology/imaging",ICPC2,NA,NA,NOT_MAPPED
U42,"Virtsaelimet, Elektrofysiologinen tutkimus","Urological, Electrical tracing",ICPC2,NA,NA,NOT_MAPPED
U43,"Virtsaelimet, Muu tutkimustoimenpide","Urological, Other diagnostic procedure",ICPC2,NA,NA,NOT_MAPPED
