concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_main_icd10fi,tmp_name_fi,tmp_name_en_source
161,"Blood and Immunity, Consultation primary care provider",Condition,ICPC,ICPC2,NA,B46,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Perusterveydenhuollon asiantuntijan konsultaatio",THL
162,"Blood and Immunity, Consultation with specialist",Condition,ICPC,ICPC2,NA,B47,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Erikoislääkärin konsultaatio",THL
163,"Blood and Immunity, Clarification/discussion RFE/demand",Condition,ICPC,ICPC2,NA,B48,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Potilaan tarpeiden/tulosyyn selvittäminen",THL
164,"Blood and Immunity, Other preventive procedure",Condition,ICPC,ICPC2,NA,B49,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Muu ennaltaehkäisevä toimenpide",THL
165,"Blood and Immunity, Medication/prescr/renewal",Condition,ICPC,ICPC2,NA,B50,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Lääkitys/lääkemääräys/uusinta/injektio",THL
166,"Blood and Immunity, I&d/flush/aspiration",Condition,ICPC,ICPC2,NA,B51,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",THL
167,"Blood and Immunity, Exc/remov/biopsy/destruc/debrid/caut",Condition,ICPC,ICPC2,NA,B52,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",THL
168,"Blood and Immunity, Instrument/catheter/intubate/dilate",Condition,ICPC,ICPC2,NA,B53,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Katetrointi/intubointi/laajentaminen",THL
169,"Blood and Immunity, Repair/fix-suture/cast/prosth device",Condition,ICPC,ICPC2,NA,B54,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",THL
170,"Blood and Immunity, Local injection/infiltration",Condition,ICPC,ICPC2,NA,B55,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Paikallinen lääkeaineinjektio",THL
171,"Blood and Immunity, Dressing/pressure/compress/tamponade",Condition,ICPC,ICPC2,NA,B56,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Sidos/kompressi/tamponointi",THL
172,"Blood and Immunity, Physical medicine/rehabilitation",Condition,ICPC,ICPC2,NA,B57,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Fysikaalinen hoito / kuntoutus",THL
173,"Blood and Immunity, Therapeutic counselling/listening",Condition,ICPC,ICPC2,NA,B58,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Terapeuttinen neuvonta / kuuntelu",THL
174,"Blood and Immunity, Other therap proced/minor surg NEC",Condition,ICPC,ICPC2,NA,B59,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Muu hoitotoimenpide / muualla luokittelematon pikkukirurgia",THL
175,"Blood and Immunity, Result test/procedure",Condition,ICPC,ICPC2,NA,B60,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Tutkimustulosten kuuleminen",THL
176,"Blood and Immunity, Result examination/test/record/letter from other provider",Condition,ICPC,ICPC2,NA,B61,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",THL
177,"Blood and Immunity, Administrative procedure",Condition,ICPC,ICPC2,NA,B62,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Hallinnollinen toimenpide",THL
178,"Blood and Immunity, Follow-up encounter unspecified",Condition,ICPC,ICPC2,NA,B63,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Muu seurantakäynti",THL
179,"Blood and Immunity, Encounter/prob initiated by provider",Condition,ICPC,ICPC2,NA,B64,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Hoidonantajan käynnistämä tapahtuma",THL
180,"Blood and Immunity, Enc/prob init by other than pt/prov",Condition,ICPC,ICPC2,NA,B65,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Muun henkilön käynnistämä tapahtuma",THL
181,"Blood and Immunity, Referral to non-MD provider",Condition,ICPC,ICPC2,NA,B66,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Lähete muulle perusterveydenhuollon ammattihenkilölle",THL
182,"Blood and Immunity, Referral to physician/hospital",Condition,ICPC,ICPC2,NA,B67,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Lähete erikoislääkärille/sairaalaan",THL
183,"Blood and Immunity, Other referral NEC",Condition,ICPC,ICPC2,NA,B68,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Muu lähete",THL
184,"Blood and Immunity, Other reason for encounter NEC",Condition,ICPC,ICPC2,NA,B69,1970-01-01,2099-12-31,NA,NA,"Veri, vertamuodostavat elimet ja immuunijärjestelmä, Muu käynnin syy",THL
185,Lymphadenitis acute,Condition,ICPC,ICPC2,NA,B70,1970-01-01,2099-12-31,NA,L04.9,"Imusolmuketulehdus, akuutti",THL
186,Lymphadenitis chronic/non-specific,Condition,ICPC,ICPC2,NA,B71,1970-01-01,2099-12-31,NA,I88.9,"Imusolmuketulehdus, krooninen/määrittämätön",THL
187,Hodgkin Lymphoma,Condition,ICPC,ICPC2,NA,B72,1970-01-01,2099-12-31,NA,C81.9,Hodgkinin tauti / lymfooma,THL
188,Leukaemia,Condition,ICPC,ICPC2,NA,B73,1970-01-01,2099-12-31,NA,C95.9,Leukemia,THL
189,Malignant neoplasm blood other,Condition,ICPC,ICPC2,NA,B74,1970-01-01,2099-12-31,NA,C96.9,"Pahanlaatuinen veritauti, muu",THL
190,Neoplasm blood benign/unspecified,Condition,ICPC,ICPC2,NA,B75,1970-01-01,2099-12-31,NA,D47.9,"Hyvänlaatuinen/muu kasvain, vertamuodostavien elinten",THL
191,Ruptured spleen traumatic,Condition,ICPC,ICPC2,NA,B76,1970-01-01,2099-12-31,NA,S36.0,"Pernarepeämä, vamman aiheuttama",THL
192,Injury blood/lymph/spleen other,Condition,ICPC,ICPC2,NA,B77,1970-01-01,2099-12-31,NA,T14.9,"Vamma vertamuodostavassa elimessä / imukudoksessa / pernassa, muu",THL
193,Hereditary haemolytic anaemia,Condition,ICPC,ICPC2,NA,B78,1970-01-01,2099-12-31,NA,D58.9,"Anemia, perinnöllinen hemolyyttinen",THL
194,Congen anomaly blood/lymph other,Condition,ICPC,ICPC2,NA,B79,1970-01-01,2099-12-31,NA,Q89.88,"Synnynnäinen epämuodostuma, verta muodostavien elinten ja imusuoniston, muu",THL
195,Iron deficiency anaemia,Condition,ICPC,ICPC2,NA,B80,1970-01-01,2099-12-31,NA,D50.9,Raudanpuuteanemia,THL
196,Anaemia vit B12/folate deficiency,Condition,ICPC,ICPC2,NA,B81,1970-01-01,2099-12-31,NA,D51.9,"Anemia, B12-vitamiinin/folaatin puute",THL
197,Anaemia other/unspecified,Condition,ICPC,ICPC2,NA,B82,1970-01-01,2099-12-31,NA,D64.9,"Anemia, muu/määrittämätön",THL
198,Purpura/coagulation defect,Condition,ICPC,ICPC2,NA,B83,1970-01-01,2099-12-31,NA,D69.9,Punatäplätauti/hyytymishäiriö,THL
199,Unexplained abnormal white cells,Condition,ICPC,ICPC2,NA,B84,1970-01-01,2099-12-31,NA,R72,"Valkosolujen poikkeama, selittämätön",THL
200,Splenomegaly,Condition,ICPC,ICPC2,NA,B87,1970-01-01,2099-12-31,NA,R16.1,Pernan suurentuma,THL
201,HIV-infection/AIDS,Condition,ICPC,ICPC2,NA,B90,1970-01-01,2099-12-31,NA,B24,HIV/AIDS,THL
202,Blood/lymph/spleen disease other,Condition,ICPC,ICPC2,NA,B99,1970-01-01,2099-12-31,NA,D75.8,Muu veren / verta muodostavan elimen / imukudoksen / pernan sairaus,THL
203,Digestive,Condition,ICPC,ICPC2,NA,D,1970-01-01,2099-12-31,NA,NA,Ruoansulatuselimet,THL
204,Abdominal pain/cramps general,Condition,ICPC,ICPC2,NA,D01,1970-01-01,2099-12-31,NA,R10.4,"Vatsakipu, yleinen",THL
205,Abdominal pain epigastric,Condition,ICPC,ICPC2,NA,D02,1970-01-01,2099-12-31,NA,R10.1,Ylävatsakipu,THL
206,Heartburn,Condition,ICPC,ICPC2,NA,D03,1970-01-01,2099-12-31,NA,R12,Närästys,THL
207,Rectal/anal pain,Condition,ICPC,ICPC2,NA,D04,1970-01-01,2099-12-31,NA,R10.2,Peräsuolen/peräaukon kipu,THL
208,Perianal itching,Condition,ICPC,ICPC2,NA,D05,1970-01-01,2099-12-31,NA,L29.0,Peräaukon kutina,THL
209,Abdominal pain localized other,Condition,ICPC,ICPC2,NA,D06,1970-01-01,2099-12-31,NA,R10.3,"Vatsan alueen kipu, paikallinen, muu",THL
210,Dyspepsia/indigestion,Condition,ICPC,ICPC2,NA,D07,1970-01-01,2099-12-31,NA,K30,Happovaiva/ruoansulatushäiriö,THL
211,Flatulence/gas/belching,Condition,ICPC,ICPC2,NA,D08,1970-01-01,2099-12-31,NA,R14,Ilmavaivat/röyhtäily,THL
212,Nausea,Condition,ICPC,ICPC2,NA,D09,1970-01-01,2099-12-31,NA,R11,Pahoinvointi,THL
213,Vomiting,Condition,ICPC,ICPC2,NA,D10,1970-01-01,2099-12-31,NA,R11,Oksentelu,THL
214,Diarrhoea,Condition,ICPC,ICPC2,NA,D11,1970-01-01,2099-12-31,NA,K59.1,Ripuli,THL
215,Constipation,Condition,ICPC,ICPC2,NA,D12,1970-01-01,2099-12-31,NA,K59.0,Ummetus,THL
216,Jaundice,Condition,ICPC,ICPC2,NA,D13,1970-01-01,2099-12-31,NA,R17,Keltaisuus,THL
217,Haematemesis/vomiting blood,Condition,ICPC,ICPC2,NA,D14,1970-01-01,2099-12-31,NA,K92.0,Verioksennus/hematemeesi,THL
218,Melaena,Condition,ICPC,ICPC2,NA,D15,1970-01-01,2099-12-31,NA,K92.1,Meleena,THL
219,Rectal bleeding,Condition,ICPC,ICPC2,NA,D16,1970-01-01,2099-12-31,NA,K62.5,Verenvuoto peräsuolesta,THL
220,Incontinence of bowel,Condition,ICPC,ICPC2,NA,D17,1970-01-01,2099-12-31,NA,R15,Ulosteen pidätyskyvyttömyys,THL
221,Change in faeces/bowel movements,Condition,ICPC,ICPC2,NA,D18,1970-01-01,2099-12-31,NA,R19.4,Muutos ulosteessa / suolen toiminnassa,THL
222,Teeth/gum symptom/complaint,Condition,ICPC,ICPC2,NA,D19,1970-01-01,2099-12-31,NA,K03.88,Hampaiden/ikenien oire/vaiva,THL
223,Mouth/tongue/lip symptom/complaint,Condition,ICPC,ICPC2,NA,D20,1970-01-01,2099-12-31,NA,K13.7,Suun/kielen/huulen oire/vaiva,THL
224,Swallowing problem,Condition,ICPC,ICPC2,NA,D21,1970-01-01,2099-12-31,NA,R13,Nielemisongelma,THL
225,Hepatomegaly,Condition,ICPC,ICPC2,NA,D23,1970-01-01,2099-12-31,NA,R16.0,Maksan suurentuma,THL
226,Abdominal mass NOS,Condition,ICPC,ICPC2,NA,D24,1970-01-01,2099-12-31,NA,R19.0,"Kyhmy/patti/muhkura mahassa, määrittämätön",THL
227,Abdominal distension,Condition,ICPC,ICPC2,NA,D25,1970-01-01,2099-12-31,NA,R19.0,Vatsan turvotus,THL
228,Fear of cancer of digestive system,Condition,ICPC,ICPC2,NA,D26,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko ruuansulatuselimen syövästä,THL
229,Fear of digestive disease other,Condition,ICPC,ICPC2,NA,D27,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko ruuansulatuselimen muusta sairaudesta,THL
230,Limited function/disability (D),Observation,ICPC,ICPC2,NA,D28,1970-01-01,2099-12-31,NA,Z73.6,"Toiminnanvajaus, ruuansulatuselimen",THL
231,Digestive symptom/complaint other,Condition,ICPC,ICPC2,NA,D29,1970-01-01,2099-12-31,NA,R19.8,Muu ruuansulatuselimen oire/vaiva,THL
232,"Digestive, Medical examin/health eval complete",Condition,ICPC,ICPC2,NA,D30,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Laaja terveydentilan arviointi/tarkastus",THL
233,"Digestive, Medical examin/health eval partial",Condition,ICPC,ICPC2,NA,D31,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Suppea terveydentilan arviointi/tarkastus",THL
234,"Digestive, Sensitivity test",Condition,ICPC,ICPC2,NA,D32,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Allergiatutkimus",THL
235,"Digestive, Microbiological/immunological test",Condition,ICPC,ICPC2,NA,D33,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Mikrobiologinen/immunologinen koe",THL
236,"Digestive, Blood test",Condition,ICPC,ICPC2,NA,D34,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Veritutkimus",THL
237,"Digestive, Urine test",Condition,ICPC,ICPC2,NA,D35,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Virtsatutkimus",THL
238,"Digestive, Faeces test",Condition,ICPC,ICPC2,NA,D36,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Ulostetutkimus",THL
239,"Digestive, Histological/exfoliative cytology",Condition,ICPC,ICPC2,NA,D37,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Histologinen/sytologinen tutkimus",THL
240,"Digestive, Other laboratory test NEC",Condition,ICPC,ICPC2,NA,D38,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Muu laboratoriotutkimus",THL
241,"Digestive, Physical function test",Condition,ICPC,ICPC2,NA,D39,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Kliininen toimintakoe",THL
242,"Digestive, Diagnostic endoscopy",Condition,ICPC,ICPC2,NA,D40,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Diagnostinen endoskopia",THL
243,"Digestive, Diagnostic radiology/imaging",Condition,ICPC,ICPC2,NA,D41,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Diagnostinen kuvantaminen",THL
244,"Digestive, Electrical tracing",Condition,ICPC,ICPC2,NA,D42,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Elektrofysiologinen tutkimus",THL
245,"Digestive, Other diagnostic procedure",Condition,ICPC,ICPC2,NA,D43,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Muu tutkimustoimenpide",THL
246,"Digestive, Preventive immunization/medic",Condition,ICPC,ICPC2,NA,D44,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Rokotus / ennaltaehkäisevä lääkitys",THL
247,"Digestive, Observ/health educat/advice/diet",Condition,ICPC,ICPC2,NA,D45,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Seuranta/terveysneuvonta/ruokavalioneuvonta",THL
248,"Digestive, Consultation primary care provider",Condition,ICPC,ICPC2,NA,D46,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Perusterveydenhuollon asiantuntijan konsultaatio",THL
249,"Digestive, Consultation with specialist",Condition,ICPC,ICPC2,NA,D47,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Erikoislääkärin konsultaatio",THL
250,"Digestive, Clarification/discussion RFE/demand",Condition,ICPC,ICPC2,NA,D48,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Potilaan tarpeiden/tulosyyn selvittäminen",THL
251,"Digestive, Other preventive procedure",Condition,ICPC,ICPC2,NA,D49,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Muu ennaltaehkäisevä toimenpide",THL
252,"Digestive, Medication/prescr/renewal",Condition,ICPC,ICPC2,NA,D50,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Lääkitys/lääkemääräys/uusinta/injektio",THL
253,"Digestive, I&d/flush/aspiration",Condition,ICPC,ICPC2,NA,D51,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",THL
254,"Digestive, Exc/remov/biopsy/destruc/debrid/caut",Condition,ICPC,ICPC2,NA,D52,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",THL
255,"Digestive, Instrument/catheter/intubate/dilate",Condition,ICPC,ICPC2,NA,D53,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Katetrointi/intubointi/laajentaminen",THL
256,"Digestive, Repair/fix-suture/cast/prosth device",Condition,ICPC,ICPC2,NA,D54,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",THL
257,"Digestive, Local injection/infiltration",Condition,ICPC,ICPC2,NA,D55,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Paikallinen lääkeaineinjektio",THL
258,"Digestive, Dressing/pressure/compress/tamponade",Condition,ICPC,ICPC2,NA,D56,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Sidos/kompressi/tamponointi",THL
259,"Digestive, Physical medicine/rehabilitation",Condition,ICPC,ICPC2,NA,D57,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Fysikaalinen hoito / kuntoutus",THL
260,"Digestive, Therapeutic counselling/listening",Condition,ICPC,ICPC2,NA,D58,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Terapeuttinen neuvonta / kuuntelu",THL
261,"Digestive, Other therap proced/minor surg NEC",Condition,ICPC,ICPC2,NA,D59,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Muu hoitotoimenpide / muualla luokittelematon pikkukirurgia",THL
262,"Digestive, Result test/procedure",Condition,ICPC,ICPC2,NA,D60,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Tutkimustulosten kuuleminen",THL
263,"Digestive, Result examination/test/record/letter from other provider",Condition,ICPC,ICPC2,NA,D61,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",THL
264,"Digestive, Administrative procedure",Condition,ICPC,ICPC2,NA,D62,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Hallinnollinen toimenpide",THL
265,"Digestive, Follow-up encounter unspecified",Condition,ICPC,ICPC2,NA,D63,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Muu seurantakäynti",THL
266,"Digestive, Encounter/prob initiated by provider",Condition,ICPC,ICPC2,NA,D64,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Hoidonantajan käynnistämä tapahtuma",THL
267,"Digestive, Enc/prob init by other than pt/prov",Condition,ICPC,ICPC2,NA,D65,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Muun henkilön käynnistämä tapahtuma",THL
268,"Digestive, Referral to non-MD provider",Condition,ICPC,ICPC2,NA,D66,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Lähete muulle perusterveydenhuollon ammattihenkilölle",THL
269,"Digestive, Referral to physician/hospital",Condition,ICPC,ICPC2,NA,D67,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Lähete erikoislääkärille/sairaalaan",THL
270,"Digestive, Other referral NEC",Condition,ICPC,ICPC2,NA,D68,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Muu lähete",THL
271,"Digestive, Other reason for encounter NEC",Condition,ICPC,ICPC2,NA,D69,1970-01-01,2099-12-31,NA,NA,"Ruoansulatuselimet, Muu käynnin syy",THL
272,Gastrointestinal infection,Condition,ICPC,ICPC2,NA,D70,1970-01-01,2099-12-31,NA,A08.5,Ruoansulatuskanavan infektio,THL
273,Mumps,Condition,ICPC,ICPC2,NA,D71,1970-01-01,2099-12-31,NA,B26.9,Sikotauti,THL
274,Viral hepatitis,Condition,ICPC,ICPC2,NA,D72,1970-01-01,2099-12-31,NA,B19.9,Virushepatiitti,THL
275,Gastroenteritis presumed infection,Condition,ICPC,ICPC2,NA,D73,1970-01-01,2099-12-31,NA,A09,"Maha-suolitulehdus, tarttuvaksi oletettu",THL
276,Malignant neoplasm stomach,Condition,ICPC,ICPC2,NA,D74,1970-01-01,2099-12-31,NA,C16.9&,"Pahanlaatuinen kasvain, mahalaukun",THL
277,Malignant neoplasm colon/rectum,Condition,ICPC,ICPC2,NA,D75,1970-01-01,2099-12-31,NA,C18.99&,"Pahanlaatuinen kasvain, paksusuolen/peräsuolen",THL
278,Malignant neoplasm pancreas,Condition,ICPC,ICPC2,NA,D76,1970-01-01,2099-12-31,NA,C25.9&,"Pahanlaatuinen kasvain, haiman",THL
279,Malignant digestive neopl other/NOS,Condition,ICPC,ICPC2,NA,D77,1970-01-01,2099-12-31,NA,C26.9&,"Pahanlaatuinen kasvain, ruuansulatuselinten, muu/määrittämätön",THL
280,Neoplasm digestive benign/unspecif,Condition,ICPC,ICPC2,NA,D78,1970-01-01,2099-12-31,NA,D13.9&,"Hyvänlaatuinen/määrittämätön kasvain, ruoansulatuskanavan",THL
281,Foreign body digestive system,Condition,ICPC,ICPC2,NA,D79,1970-01-01,2099-12-31,NA,T18.9,Vierasesine ruuansulatuskanavassa,THL
282,Injury digestive system other,Condition,ICPC,ICPC2,NA,D80,1970-01-01,2099-12-31,NA,T28.7,"Ruoansulatuselinten vamma, muu",THL
283,Congenital anomaly digestive system,Condition,ICPC,ICPC2,NA,D81,1970-01-01,2099-12-31,NA,Q45.9,"Synnynnäinen epämuodostuma, ruuansulatuselimen",THL
284,Teeth/gum disease,Condition,ICPC,ICPC2,NA,D82,1970-01-01,2099-12-31,NA,K08.9,Hampaiden/ikenien sairaus,THL
285,Mouth/tongue/lip disease,Condition,ICPC,ICPC2,NA,D83,1970-01-01,2099-12-31,NA,K13.7,Suun/kielen/huulen sairaus,THL
286,Oesophagus disease,Condition,ICPC,ICPC2,NA,D84,1970-01-01,2099-12-31,NA,K22.9,Ruokatorven sairaus,THL
287,Duodenal ulcer,Condition,ICPC,ICPC2,NA,D85,1970-01-01,2099-12-31,NA,K26.9#,Pohjukaissuolen haava,THL
288,Peptic ulcer other,Condition,ICPC,ICPC2,NA,D86,1970-01-01,2099-12-31,NA,K25.9,"Peptinen haava, muu",THL
289,Stomach function disorder,Condition,ICPC,ICPC2,NA,D87,1970-01-01,2099-12-31,NA,K29.9,Mahalaukun toimintahäiriö,THL
290,Appendicitis,Condition,ICPC,ICPC2,NA,D88,1970-01-01,2099-12-31,NA,K37,Umpilisäkkeen tulehdus,THL
291,Inguinal hernia,Condition,ICPC,ICPC2,NA,D89,1970-01-01,2099-12-31,NA,K40.9,Nivustyrä,THL
292,Hiatus hernia,Condition,ICPC,ICPC2,NA,D90,1970-01-01,2099-12-31,NA,K44.9,Palleatyrä,THL
293,Abdominal hernia other,Condition,ICPC,ICPC2,NA,D91,1970-01-01,2099-12-31,NA,K46.9,"Vatsan alueen tyrä, muu",THL
294,Diverticular disease,Condition,ICPC,ICPC2,NA,D92,1970-01-01,2099-12-31,NA,K57.9,Suolen umpipussitauti,THL
295,Irritable bowel syndrome,Condition,ICPC,ICPC2,NA,D93,1970-01-01,2099-12-31,NA,K58.9,Ärtynyt paksusuoli,THL
296,Chronic enteritis/ulcerative colitis,Condition,ICPC,ICPC2,NA,D94,1970-01-01,2099-12-31,NA,K51.2,Krooninen suolistotulehdus / haavainen paksusuolen tulehdus,THL
297,Anal fissure/perianal abscess,Condition,ICPC,ICPC2,NA,D95,1970-01-01,2099-12-31,NA,K60.2,Peräaukon haavauma/paise,THL
298,Worms/other parasites,Condition,ICPC,ICPC2,NA,D96,1970-01-01,2099-12-31,NA,B83.9,Madot ja muut loiset,THL
299,Liver disease NOS,Condition,ICPC,ICPC2,NA,D97,1970-01-01,2099-12-31,NA,K76.9,"Maksasairaus, määrittämätön",THL
300,Cholecystitis/cholelithiasis,Condition,ICPC,ICPC2,NA,D98,1970-01-01,2099-12-31,NA,K82.9,Sappirakon tulehdus / sappikivitauti,THL
301,Disease digestive system other,Condition,ICPC,ICPC2,NA,D99,1970-01-01,2099-12-31,NA,K92.9,Muu ruuansulatuselinten tauti,THL
302,Eye,Condition,ICPC,ICPC2,NA,F,1970-01-01,2099-12-31,NA,NA,Silmä,THL
303,Eye pain,Condition,ICPC,ICPC2,NA,F01,1970-01-01,2099-12-31,NA,H57.1,Kipu silmässä,THL
304,Red eye,Condition,ICPC,ICPC2,NA,F02,1970-01-01,2099-12-31,NA,H57.8,Punainen silmä,THL
305,Eye discharge,Condition,ICPC,ICPC2,NA,F03,1970-01-01,2099-12-31,NA,H04.2,Rähmivä/vuotava silmä,THL
306,Visual floaters/spots,Condition,ICPC,ICPC2,NA,F04,1970-01-01,2099-12-31,NA,H53.1,Pilkut näkökentässä,THL
307,Visual disturbance other,Condition,ICPC,ICPC2,NA,F05,1970-01-01,2099-12-31,NA,H53.1,"Näkökyvyn häiriö, muu",THL
