code,name_fi,name_en,ICPC_version,main_icd10fi
U70,Pyelonefriitti/munuaisaltaan tulehdus,Pyelonephritis/pyelitis,ICPC2,N10
U71,Virtsarakontulehdus / muu virtsatietulehdus,Cystitis/urinary infection other,ICPC2,N30.9
U72,Virtsaputkentulehdus,Urethritis,ICPC2,N34.2
U75,"Pahanlaatuinen kasvain, munuaisen",Malignant neoplasm of kidney,ICPC2,C64.88&
U76,"Pahanlaatuinen kasvain, virtsarakon",Malignant neoplasm of bladder,ICPC2,C67.9&
U77,"Pahanlaatuinen kasvain, virtsaelimistön, muu",Malignant neopl urinary tract other,ICPC2,C68.9&
U78,"Hyvänlaatuinen kasvain, virtsateiden",Benign neoplasm urinary tract,ICPC2,D30.9&
U79,"Kasvain, virtsateiden, määrittämätön",Neoplasm urinary tract unspecified,ICPC2,D41.9&
U80,Virtsateiden vamma,Injury urinary tract,ICPC2,S37.3
U85,"Synnynnäinen epämuodostuma, virtsateiden",Congenital anomaly urinary tract,ICPC2,Q64.9
U88,"Munuaiskerästulehdus, glomerulonefriitti/nefroosi",Glomerulonephritis/nephrosis,ICPC2,N03.9#
U90,Asentoon liittyvä valkuaisvirtsaisuus,Orthostatic albuminuria/proteinuria,ICPC2,N39.2
U95,Virtsatiekivi,Urinary calculus,ICPC2,N20.9
U98,"Poikkeava virtsalöydös, määrittämätön",Abnormal urine test NOS,ICPC2,R82.9
U99,Muu virtsateiden sairaus,Urinary disease other,ICPC2,N39.9
W,"Raskaus, synnytys ja perhesuunnittelu",Pregnancy,ICPC2,NA
W01,Raskausepäily,Question of pregnancy,ICPC2,Z32.0
W02,Pelko raskaudesta,Fear of pregnancy,ICPC2,Z71.1
W03,Raskaudenaikainen verenvuoto,Antepartum bleeding,ICPC2,O20.9
W05,Raskauspahoinvointi/-oksentelu,Pregnancy vomiting/nausea,ICPC2,O21.9
W10,Yhdynnänjälkeinen ehkäisy,Contraception postcoital,ICPC2,Z30.3
W11,Raskaudenehkäisy pillerillä,Contraception oral,ICPC2,Z30.4
W12,"Raskaudenehkäisy, kohdunsisäinen",Contraception intrauterine,ICPC2,Z30.1
W13,"Sterilisaatio, naisen",Sterilization female,ICPC2,Z30.2
W14,"Raskaudenehkäisy, muu",Contraception female other,ICPC2,Z30.0
W15,Hedelmättömyys,Infertility/subfertility female,ICPC2,N97.9
W17,Synnytyksen jälkeinen verenvuoto,Post-partum bleeding,ICPC2,O72.1
W18,"Synnytyksen jälkeinen oire/vaiva, muu",Post-partum symptom/complaint other,ICPC2,O90.9
W19,Imetykseen liittyvä oire/vaiva,Lactation symptom/complaint,ICPC2,O92.7
W21,Huoli raskaudenaikaisesta kehonkuvasta,Concern with body image in pregnancy,ICPC2,R46.8
W27,Huoli/pelko raskauskomplikaatiosta,Fear of complications of pregnancy,ICPC2,Z71.1
W28,"Toiminnanvajaus, raskauteen ja synnytykseen liittyvä",Limited function/disability (W),ICPC2,Z73.6
W29,Muu raskauteen liittyvä oire/vaiva,Pregnancy symptom/complaint other,ICPC2,O26.0
W30,"Raskaus, synnytys ja perhesuunnittelu, Laaja terveydentilan arviointi/tarkastus","Pregnancy, Medical examin/health eval complete",ICPC2,NA
W31,"Raskaus, synnytys ja perhesuunnittelu, Suppea terveydentilan arviointi/tarkastus","Pregnancy, Medical examin/health eval partial",ICPC2,NA
W32,"Raskaus, synnytys ja perhesuunnittelu, Allergiatutkimus","Pregnancy, Sensitivity test",ICPC2,NA
W33,"Raskaus, synnytys ja perhesuunnittelu, Mikrobiologinen/immunologinen koe","Pregnancy, Microbiological/immunological test",ICPC2,NA
W34,"Raskaus, synnytys ja perhesuunnittelu, Veritutkimus","Pregnancy, Blood test",ICPC2,NA
W35,"Raskaus, synnytys ja perhesuunnittelu, Virtsatutkimus","Pregnancy, Urine test",ICPC2,NA
W36,"Raskaus, synnytys ja perhesuunnittelu, Ulostetutkimus","Pregnancy, Faeces test",ICPC2,NA
W37,"Raskaus, synnytys ja perhesuunnittelu, Histologinen/sytologinen tutkimus","Pregnancy, Histological/exfoliative cytology",ICPC2,NA
W38,"Raskaus, synnytys ja perhesuunnittelu, Muu laboratoriotutkimus","Pregnancy, Other laboratory test NEC",ICPC2,NA
W39,"Raskaus, synnytys ja perhesuunnittelu, Kliininen toimintakoe","Pregnancy, Physical function test",ICPC2,NA
W40,"Raskaus, synnytys ja perhesuunnittelu, Diagnostinen endoskopia","Pregnancy, Diagnostic endoscopy",ICPC2,NA
W41,"Raskaus, synnytys ja perhesuunnittelu, Diagnostinen kuvantaminen","Pregnancy, Diagnostic radiology/imaging",ICPC2,NA
W42,"Raskaus, synnytys ja perhesuunnittelu, Elektrofysiologinen tutkimus","Pregnancy, Electrical tracing",ICPC2,NA
W43,"Raskaus, synnytys ja perhesuunnittelu, Muu tutkimustoimenpide","Pregnancy, Other diagnostic procedure",ICPC2,NA
W44,"Raskaus, synnytys ja perhesuunnittelu, Rokotus / ennaltaehkäisevä lääkitys","Pregnancy, Preventive immunization/medic",ICPC2,NA
W45,"Raskaus, synnytys ja perhesuunnittelu, Seuranta/terveysneuvonta/ruokavalioneuvonta","Pregnancy, Observ/health educat/advice/diet",ICPC2,NA
W46,"Raskaus, synnytys ja perhesuunnittelu, Perusterveydenhuollon asiantuntijan konsultaatio","Pregnancy, Consultation primary care provider",ICPC2,NA
W47,"Raskaus, synnytys ja perhesuunnittelu, Erikoislääkärin konsultaatio","Pregnancy, Consultation with specialist",ICPC2,NA
W48,"Raskaus, synnytys ja perhesuunnittelu, Potilaan tarpeiden/tulosyyn selvittäminen","Pregnancy, Clarification/discussion RFE/demand",ICPC2,NA
W49,"Raskaus, synnytys ja perhesuunnittelu, Muu ennaltaehkäisevä toimenpide","Pregnancy, Other preventive procedure",ICPC2,NA
W50,"Raskaus, synnytys ja perhesuunnittelu, Lääkitys/lääkemääräys/uusinta/injektio","Pregnancy, Medication/prescr/renewal",ICPC2,NA
W51,"Raskaus, synnytys ja perhesuunnittelu, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Pregnancy, I&d/flush/aspiration",ICPC2,NA
W52,"Raskaus, synnytys ja perhesuunnittelu, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Pregnancy, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA
W53,"Raskaus, synnytys ja perhesuunnittelu, Katetrointi/intubointi/laajentaminen","Pregnancy, Instrument/catheter/intubate/dilate",ICPC2,NA
W54,"Raskaus, synnytys ja perhesuunnittelu, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Pregnancy, Repair/fix-suture/cast/prosth device",ICPC2,NA
W55,"Raskaus, synnytys ja perhesuunnittelu, Paikallinen lääkeaineinjektio","Pregnancy, Local injection/infiltration",ICPC2,NA
W56,"Raskaus, synnytys ja perhesuunnittelu, Sidos /kompressi/tamponointi","Pregnancy, Dressing/pressure/compress/tamponade",ICPC2,NA
W57,"Raskaus, synnytys ja perhesuunnittelu, Fysikaalinen hoito /kuntoutus","Pregnancy, Physical medicine/rehabilitation",ICPC2,NA
W58,"Raskaus, synnytys ja perhesuunnittelu, Terapeuttinen neuvonta/kuuntelu","Pregnancy, Therapeutic counselling/listening",ICPC2,NA
W59,"Raskaus, synnytys ja perhesuunnittelu, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Pregnancy, Other therap proced/minor surg NEC",ICPC2,NA
W60,"Raskaus, synnytys ja perhesuunnittelu, Tutkimustulosten kuuleminen","Pregnancy, Result test/procedure",ICPC2,NA
W61,"Raskaus, synnytys ja perhesuunnittelu, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Pregnancy, Result examination/test/record/letter from other provider",ICPC2,NA
W62,"Raskaus, synnytys ja perhesuunnittelu, Hallinnollinen toimenpide","Pregnancy, Administrative procedure",ICPC2,NA
W63,"Raskaus, synnytys ja perhesuunnittelu, Muu seurantakäynti","Pregnancy, Follow-up encounter unspecified",ICPC2,NA
W64,"Raskaus, synnytys ja perhesuunnittelu, Hoidonantajan käynnistämä tapahtuma","Pregnancy, Encounter/prob initiated by provider",ICPC2,NA
W65,"Raskaus, synnytys ja perhesuunnittelu, Muun henkilön käynnistämä tapahtuma","Pregnancy, Enc/prob init by other than pt/prov",ICPC2,NA
W66,"Raskaus, synnytys ja perhesuunnittelu, Lähete muulle perusterveydenhuollon ammattihenkilölle","Pregnancy, Referral to non-MD provider",ICPC2,NA
W67,"Raskaus, synnytys ja perhesuunnittelu, Lähete erikoislääkärille/sairaalaan","Pregnancy, Referral to physician/hospital",ICPC2,NA
W68,"Raskaus, synnytys ja perhesuunnittelu, Muu lähete","Pregnancy, Other referral NEC",ICPC2,NA
W69,"Raskaus, synnytys ja perhesuunnittelu, Muu käynnin syy","Pregnancy, Other reason for encounter NEC",ICPC2,NA
W70,Lapsivuodetulehdus/verenmyrkytys,Puerperal infection/sepsis,ICPC2,O85
W71,Raskautta komplisoiva tulehdus,Other infect complic pregn/puerp,ICPC2,O98.9
W72,"Pahanlaatuinen kasvain, raskauteen liittyvä",Malignant neopl related to pregnancy,ICPC2,C58
W73,"Hyvänlaatuinen/muu kasvain, raskauteen liittyvä",Benign/unspecif neopl relat to pregn,ICPC2,O01.9
W75,Raskautta komplisoiva vamma,Injury complicating pregnancy,ICPC2,T14.9
W76,"Synnynnäinen epämuodostuma, raskautta komplisoiva",Congen anom complicating pregnancy,ICPC2,O99.89
W78,Raskaus,Pregnancy,ICPC2,Z32.1
W79,"Raskaus, ei-toivottu",Unwanted pregnancy,ICPC2,Z64.0
W80,"Raskaus, kohdunulkoinen",Ectopic pregnancy,ICPC2,O00.9
W81,Raskausmyrkytys,Toxaemia of pregnancy,ICPC2,O14.9
W82,Keskenmeno,Abortion spontaneous,ICPC2,O03.9
W83,Raskauden keskeytys,Abortion induced,ICPC2,O04.9
W84,Riskiraskaus,Pregnancy high risk,ICPC2,Z35.9
W85,Raskausdiabetes,Gestational diabetes,ICPC2,O24.4
W90,"Normaali synnytys, elävä lapsi",Uncompl labour/delivery livebirth,ICPC2,O80.9
W91,"Normaali synnytys, kuollut lapsi",Uncompl labour/delivery stillbirth,ICPC2,Z37.1
W92,"Komplisoitunut synnytys, elävä lapsi",Compl labour/ delivery livebirth,ICPC2,O83.1
W93,"Komplisoitunut synnytys, kuollut lapsi",Compl labour/delivery stillbirth,ICPC2,Z37.1
W94,"Rintatulehdus, imettämiseen liittyvä",Puerperal mastitis,ICPC2,O91.2
W95,"Rintarauhasen muu häiriö, raskauteen/imettämiseen liittyvä",Breast dis in pregn/puerperium other,ICPC2,O92.2
W96,"Imettämiseen liittyvä komplikaatio, muu",Complications of puerperium other,ICPC2,O90.9
W99,Muu raskauteen/synnytykseen liittyvä häiriö,Disorder of pregn/delivery other,ICPC2,O26.9
X,Naisen sukuelimet sisältäen rinnan,Female Genital,ICPC2,NA
X01,"Kipu sukuelimissä,  naisen",Genital pain female,ICPC2,R10.2
X02,Kuukautiskipu,Menstrual pain,ICPC2,N94.6
X03,Kuukautisten välillä esiintyvä kipu,Intermenstrual pain,ICPC2,N94.0
X04,"Yhdyntäkivut, naisen",Painful intercourse female,ICPC2,N94.1
X05,Puuttuvat/niukat kuukautiset,Menstruation absent/scanty,ICPC2,N91.5
X06,Runsaat kuukautiset,Menstruation excessive,ICPC2,N92.0
X07,Epäsäännölliset/tiheät kuukautiset,Menstruation irregular/frequent,ICPC2,N92.1
X08,Välivuoto,Intermenstrual bleeding,ICPC2,N92.3
X09,Kuukautisia edeltävä oire/vaiva,Premenstrual symptom/complaint,ICPC2,N94.9
X10,Kuukautisten siirto,Postponement of menstruation,ICPC2,Z30.9
X11,Vaihdevuosioireet/-vaiva,Menopausal symptom/complaint,ICPC2,N95.9
X12,"Verenvuoto emättimestä, vaihdevuosien jälkeinen",Postmenopausal bleeding,ICPC2,N95.0
X13,"Verenvuoto emättimestä, yhdynnänjälkeinen",Postcoital bleeding,ICPC2,N93.0
X14,Vuoto emättimestä,Vaginal discharge,ICPC2,N89.8
X15,"Emättimen oire/vaiva, muu",Vaginal symptom/complaint other,ICPC2,N89.9
X16,Ulkosynnyttimien oire/vaiva,Vulval symptom/complaint,ICPC2,N90.9
X17,"Lantionseudun oire/vaiva, naisen",Pelvis symptom/complaint female,ICPC2,N94.9
X18,"Rintarauhasen kipu, naisen",Breast pain female,ICPC2,N64.4
X19,"Rintarauhasen kyhmy, naisen",Breast lump/mass female,ICPC2,N63
X20,"Nännin oire/vaiva, naisen",Nipple symptom/complaint female,ICPC2,N64.0
X21,"Rintarauhasen muu oire/vaiva, naisen",Breast sympt/compl female other,ICPC2,N64.5
X22,"Huoli rintojen ulkonäöstä, naisen",Concern breast appearance fema,ICPC2,R46.8
X23,"Huoli/pelko sukupuolitaudista, naisen",Fear sexually transm dis female,ICPC2,Z71.1
X24,"Huoli/pelko seksuaalisesta toimintahäiriöstä, naisen",Fear of sexual dysfunction female,ICPC2,Z71.1
X25,"Huoli/pelko sukuelinsyövästä, naisen",Fear of genital cancer female,ICPC2,Z71.1
X26,"Huoli/pelko rintasyövästä, naisen",Fear of breast cancer female,ICPC2,Z71.1
X27,"Huoli /pelko muusta sukuelimen/rintarauhasen sairaudesta, naisen",Fear genital/breast dis female other,ICPC2,Z71.1
X28,"Toiminnanvajaus, sukuelinten, naisen",Limited function/disability (X),ICPC2,Z73.6
X29,Muu naisen sukuelinoire,Genital sympt/compl female other,ICPC2,N94.9
X30,"Naisen sukuelimet sisältäen rinnan, Laaja terveydentilan arviointi/tarkastus","Female Genital, Medical examin/health eval complete",ICPC2,NA
X31,"Naisen sukuelimet sisältäen rinnan, Suppea terveydentilan arviointi/tarkastus","Female Genital, Medical examin/health eval partial",ICPC2,NA
X32,"Naisen sukuelimet sisältäen rinnan, Allergiatutkimus","Female Genital, Sensitivity test",ICPC2,NA
X33,"Naisen sukuelimet sisältäen rinnan, Mikrobiologinen/immunologinen koe","Female Genital, Microbiological/immunological test",ICPC2,NA
X34,"Naisen sukuelimet sisältäen rinnan, Veritutkimus","Female Genital, Blood test",ICPC2,NA
X35,"Naisen sukuelimet sisältäen rinnan, Virtsatutkimus","Female Genital, Urine test",ICPC2,NA
X36,"Naisen sukuelimet sisältäen rinnan, Ulostetutkimus","Female Genital, Faeces test",ICPC2,NA
X37,"Naisen sukuelimet sisältäen rinnan, Histologinen/sytologinen tutkimus","Female Genital, Histological/exfoliative cytology",ICPC2,NA
X38,"Naisen sukuelimet sisältäen rinnan, Muu laboratoriotutkimus","Female Genital, Other laboratory test NEC",ICPC2,NA
X39,"Naisen sukuelimet sisältäen rinnan, Kliininen toimintakoe","Female Genital, Physical function test",ICPC2,NA
X40,"Naisen sukuelimet sisältäen rinnan, Diagnostinen endoskopia","Female Genital, Diagnostic endoscopy",ICPC2,NA
X41,"Naisen sukuelimet sisältäen rinnan, Diagnostinen kuvantaminen","Female Genital, Diagnostic radiology/imaging",ICPC2,NA
X42,"Naisen sukuelimet sisältäen rinnan, Elektrofysiologinen tutkimus","Female Genital, Electrical tracing",ICPC2,NA
X43,"Naisen sukuelimet sisältäen rinnan, Muu tutkimustoimenpide","Female Genital, Other diagnostic procedure",ICPC2,NA
X44,"Naisen sukuelimet sisältäen rinnan, Rokotus / ennaltaehkäisevä lääkitys","Female Genital, Preventive immunization/medic",ICPC2,NA
X45,"Naisen sukuelimet sisältäen rinnan, Seuranta/terveysneuvonta/ruokavalioneuvonta","Female Genital, Observ/health educat/advice/diet",ICPC2,NA
X46,"Naisen sukuelimet sisältäen rinnan, Perusterveydenhuollon asiantuntijan konsultaatio","Female Genital, Consultation primary care provider",ICPC2,NA
X47,"Naisen sukuelimet sisältäen rinnan, Erikoislääkärin konsultaatio","Female Genital, Consultation with specialist",ICPC2,NA
X48,"Naisen sukuelimet sisältäen rinnan, Potilaan tarpeiden/tulosyyn selvittäminen","Female Genital, Clarification/discussion RFE/demand",ICPC2,NA
X49,"Naisen sukuelimet sisältäen rinnan, Muu ennaltaehkäisevä toimenpide","Female Genital, Other preventive procedure",ICPC2,NA
X50,"Naisen sukuelimet sisältäen rinnan, Lääkitys/lääkemääräys/uusinta/injektio","Female Genital, Medication/prescr/renewal",ICPC2,NA
X51,"Naisen sukuelimet sisältäen rinnan, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Female Genital, I&d/flush/aspiration",ICPC2,NA
X52,"Naisen sukuelimet sisältäen rinnan, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Female Genital, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA
X53,"Naisen sukuelimet sisältäen rinnan, Katetrointi/intubointi/laajentaminen","Female Genital, Instrument/catheter/intubate/dilate",ICPC2,NA
X54,"Naisen sukuelimet sisältäen rinnan, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Female Genital, Repair/fix-suture/cast/prosth device",ICPC2,NA
X55,"Naisen sukuelimet sisältäen rinnan, Paikallinen lääkeaineinjektio","Female Genital, Local injection/infiltration",ICPC2,NA
X56,"Naisen sukuelimet sisältäen rinnan, Sidos/kompressi/tamponointi","Female Genital, Dressing/pressure/compress/tamponade",ICPC2,NA
X57,"Naisen sukuelimet sisältäen rinnan, Fysikaalinen hoito /kuntoutus","Female Genital, Physical medicine/rehabilitation",ICPC2,NA
X58,"Naisen sukuelimet sisältäen rinnan, Terapeuttinen neuvonta/kuuntelu","Female Genital, Therapeutic counselling/listening",ICPC2,NA
X59,"Naisen sukuelimet sisältäen rinnan, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Female Genital, Other therap proced/minor surg NEC",ICPC2,NA
X60,"Naisen sukuelimet sisältäen rinnan, Tutkimustulosten kuuleminen","Female Genital, Result test/procedure",ICPC2,NA
X61,"Naisen sukuelimet sisältäen rinnan, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Female Genital, Result examination/test/record/letter from other provider",ICPC2,NA
X62,"Naisen sukuelimet sisältäen rinnan, Hallinnollinen toimenpide","Female Genital, Administrative procedure",ICPC2,NA
X63,"Naisen sukuelimet sisältäen rinnan, Muu seurantakäynti","Female Genital, Follow-up encounter unspecified",ICPC2,NA
X64,"Naisen sukuelimet sisältäen rinnan, Hoidonantajan käynnistämä tapahtuma","Female Genital, Encounter/prob initiated by provider",ICPC2,NA
X65,"Naisen sukuelimet sisältäen rinnan, Muun henkilön käynnistämä tapahtuma","Female Genital, Enc/prob init by other than pt/prov",ICPC2,NA
X66,"Naisen sukuelimet sisältäen rinnan, Lähete muulle perusterveydenhuollon ammattihenkilölle","Female Genital, Referral to non-MD provider",ICPC2,NA
X67,"Naisen sukuelimet sisältäen rinnan, Lähete erikoislääkärille/sairaalaan","Female Genital, Referral to physician/hospital",ICPC2,NA
X68,"Naisen sukuelimet sisältäen rinnan, Muu lähete","Female Genital, Other referral NEC",ICPC2,NA
X69,"Naisen sukuelimet sisältäen rinnan, Muu käynnin syy","Female Genital, Other reason for encounter NEC",ICPC2,NA
X70,"Kuppa, naisen",Syphilis female,ICPC2,A53.9
X71,"Tippuri, naisen",Gonorrhoea female,ICPC2,A54.9
X72,"Hiiva sukuelimissä, naisen",Genital candidiasis female,ICPC2,B37.4
X73,"Trikomonas sukuelimissä, naisen",Genital trichomoniasis female,ICPC2,A59.0
X74,Sisäsynnytintulehdus,Pelvic inflammatory disease,ICPC2,N70.9
X75,"Pahanlaatuinen kasvain, kohdunkaulan",Malignant neoplasm cervix,ICPC2,C53.99&
X76,"Pahanlaatuinen kasvain, naisen rinnan",Malignant neoplasm breast female,ICPC2,C50.99&
X77,"Pahanlaatuinen kasvain, naisen sukuelimen, muu",Malignant neopl genital female other,ICPC2,C57.9&
X78,"Lihaskasvain, kohdun",Fibromyoma uterus,ICPC2,D25.9&
X79,"Hyvänlaatuinen kasvain, naisen rintarauhasen",Benign neoplasm breast female,ICPC2,D24&
X80,"Hyvänlaatuinen kasvain, naisen sukuelinten",Benign neoplasm female genital,ICPC2,D28.9&
X81,"Kasvain, naisen sukuelinten, muu/määrittämätön",Genital neopl female other/unspecif,ICPC2,D39.9&
X82,"Sukuelinvamma, naisen",Injury genital female,ICPC2,S30.2
X83,"Synnynnäinen epämuodostuma, naisen sukuelinten",Congenital anomaly genital female,ICPC2,Q51.9
X84,"Emättimen/ulkosynnyttymien tulehdus, määrittämätön",Vaginitis/vulvitis NOS,ICPC2,N76.8
X85,"Kohdunsuun sairaus, määrittämätön",Cervical disease NOS,ICPC2,N88.9
X86,Poikkeava irtosolunäyte,Abnormal cervix smear,ICPC2,R87.6
X87,Kohdun ja emättimen laskeuma,Uterovaginal prolapse,ICPC2,N81.9
X88,Rintarauhasen rakkulatauti,Fibrocystic disease breast,ICPC2,N60.9
X89,Premenstruaalisyndrooma,Premenstrual tension syndrome,ICPC2,N94.3
X90,"Sukuelinherpes, naisen",Genital herpes female,ICPC2,A60.0
X91,"Visvasyylä, naisen",Condylomata acuminata female,ICPC2,A63.0
X92,"Sukuelinklamydia, naisen",Chlamydia infection genital female,ICPC2,A56.2
X99,Muu naisen sukuelinsairaus,Genital disease female other,ICPC2,N94.9
Y,Miehen sukuelimet sisältäen rinnan,Male Genital,ICPC2,NA
Y01,Siittimen kipu,Pain in penis,ICPC2,N48.8
Y02,Kiveksen/kivespussin kipu,Pain in testis/scrotum,ICPC2,R10.2
Y03,Vuoto virtsaputkesta,Urethral discharge male,ICPC2,R36
Y04,"Siittimen oire/vaiva, muu",Penis symptom/complaint other,ICPC2,N48.9
Y05,Kiveksen/kivespussin oire/vaiva,Scrotum/testis sympt/compl other,ICPC2,L29.1
Y06,Eturauhasen oire/vaiva,Prostate symptom/complaint,ICPC2,N42.9
Y07,"Potenssiongelma, määrittämätön",Impotence NOS,ICPC2,N48.4
Y08,"Seksuaaliseen toimintaan liittyvä oire/vaiva, miehen",Sexual function sympt/compl male,ICPC2,N48.3
Y10,"Alentunut hedelmällisyys / hedelmättömyys, miehen",Infertility/subfertility male,ICPC2,N46
Y13,"Sterilisaatio, miehen",Sterilization male,ICPC2,Z30.2
Y14,"Ehkäisyneuvonta, miehen",Family planning male other,ICPC2,Z30.0
Y16,"Rintarauhasen oire/vaiva, miehen",Breast symptom/complaint male,ICPC2,N63
Y24,"Huoli/pelko seksuaalisesta toimintahäiriöstä, miehen",Fear of sexual dysfunction male,ICPC2,Z71.1
Y25,"Huoli/pelko sukupuolitaudista, miehen",Fear sexually transm disease male,ICPC2,Z71.1
Y26,"Huoli/pelko sukuelinten syövästä, miehen",Fear of genital cancer male,ICPC2,Z71.1
Y27,"Huoli/pelko muusta sukuelinsairaudesta, miehen",Fear of genital disease male other,ICPC2,Z71.1
Y28,"Toiminnanvajaus, sukuelinten, miehen",Limited function/disability (Y),ICPC2,Z73.6
Y29,Muu miehen sukuelinten oire,Genital symptom/complaint male other,ICPC2,N50.9
Y30,"Miehen sukuelimet sisältäen rinnan, Laaja terveydentilan arviointi/tarkastus","Male Genital, Medical examin/health eval complete",ICPC2,NA
Y31,"Miehen sukuelimet sisältäen rinnan, Suppea terveydentilan arviointi/tarkastus","Male Genital, Medical examin/health eval partial",ICPC2,NA
Y32,"Miehen sukuelimet sisältäen rinnan, Allergiatutkimus","Male Genital, Sensitivity test",ICPC2,NA
Y33,"Miehen sukuelimet sisältäen rinnan, Mikrobiologinen/immunologinen koe","Male Genital, Microbiological/immunological test",ICPC2,NA
Y34,"Miehen sukuelimet sisältäen rinnan, Veritutkimus","Male Genital, Blood test",ICPC2,NA
Y35,"Miehen sukuelimet sisältäen rinnan, Virtsatutkimus","Male Genital, Urine test",ICPC2,NA
Y36,"Miehen sukuelimet sisältäen rinnan, Ulostetutkimus","Male Genital, Faeces test",ICPC2,NA
Y37,"Miehen sukuelimet sisältäen rinnan, Histologinen/sytologinen tutkimus","Male Genital, Histological/exfoliative cytology",ICPC2,NA
Y38,"Miehen sukuelimet sisältäen rinnan, Muu laboratoriotutkimus","Male Genital, Other laboratory test NEC",ICPC2,NA
Y39,"Miehen sukuelimet sisältäen rinnan, Kliininen toimintakoe","Male Genital, Physical function test",ICPC2,NA
Y40,"Miehen sukuelimet sisältäen rinnan, Diagnostinen endoskopia","Male Genital, Diagnostic endoscopy",ICPC2,NA
Y41,"Miehen sukuelimet sisältäen rinnan, Diagnostinen kuvantaminen","Male Genital, Diagnostic radiology/imaging",ICPC2,NA
Y42,"Miehen sukuelimet sisältäen rinnan, Elektrofysiologinen tutkimus","Male Genital, Electrical tracing",ICPC2,NA
Y43,"Miehen sukuelimet sisältäen rinnan, Muu tutkimustoimenpide","Male Genital, Other diagnostic procedure",ICPC2,NA
Y44,"Miehen sukuelimet sisältäen rinnan, Rokotus / ennaltaehkäisevä lääkitys","Male Genital, Preventive immunization/medic",ICPC2,NA
Y45,"Miehen sukuelimet sisältäen rinnan, Seuranta/terveysneuvonta/ruokavalioneuvonta","Male Genital, Observ/health educat/advice/diet",ICPC2,NA
Y46,"Miehen sukuelimet sisältäen rinnan, Perusterveydenhuollon asiantuntijan konsultaatio","Male Genital, Consultation primary care provider",ICPC2,NA
Y47,"Miehen sukuelimet sisältäen rinnan, Erikoislääkärin konsultaatio","Male Genital, Consultation with specialist",ICPC2,NA
Y48,"Miehen sukuelimet sisältäen rinnan, Potilaan tarpeiden/tulosyyn selvittäminen","Male Genital, Clarification/discussion RFE/demand",ICPC2,NA
Y49,"Miehen sukuelimet sisältäen rinnan, Muu ennaltaehkäisevä toimenpide","Male Genital, Other preventive procedure",ICPC2,NA
Y50,"Miehen sukuelimet sisältäen rinnan, Lääkitys/lääkemääräys/uusinta/injektio","Male Genital, Medication/prescr/renewal",ICPC2,NA
Y51,"Miehen sukuelimet sisältäen rinnan, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Male Genital, I&d/flush/aspiration",ICPC2,NA
Y52,"Miehen sukuelimet sisältäen rinnan, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Male Genital, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA
Y53,"Miehen sukuelimet sisältäen rinnan, Katetrointi/intubointi/laajentaminen","Male Genital, Instrument/catheter/intubate/dilate",ICPC2,NA
Y54,"Miehen sukuelimet sisältäen rinnan, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Male Genital, Repair/fix-suture/cast/prosth device",ICPC2,NA
Y55,"Miehen sukuelimet sisältäen rinnan, Paikallinen lääkeaineinjektio","Male Genital, Local injection/infiltration",ICPC2,NA
Y56,"Miehen sukuelimet sisältäen rinnan, Sidos/kompressi/tamponointi","Male Genital, Dressing/pressure/compress/tamponade",ICPC2,NA
Y57,"Miehen sukuelimet sisältäen rinnan, Fysikaalinen hoito /kuntoutus","Male Genital, Physical medicine/rehabilitation",ICPC2,NA
Y58,"Miehen sukuelimet sisältäen rinnan, Terapeuttinen neuvonta/kuuntelu","Male Genital, Therapeutic counselling/listening",ICPC2,NA
Y59,"Miehen sukuelimet sisältäen rinnan, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Male Genital, Other therap proced/minor surg NEC",ICPC2,NA
Y60,"Miehen sukuelimet sisältäen rinnan, Tutkimustulosten kuuleminen","Male Genital, Result test/procedure",ICPC2,NA
Y61,"Miehen sukuelimet sisältäen rinnan, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Male Genital, Result examination/test/record/letter from other provider",ICPC2,NA
Y62,"Miehen sukuelimet sisältäen rinnan, Hallinnollinen toimenpide","Male Genital, Administrative procedure",ICPC2,NA
Y63,"Miehen sukuelimet sisältäen rinnan, Muu seurantakäynti","Male Genital, Follow-up encounter unspecified",ICPC2,NA
