code,name_fi,name_en,ICPC_version,main_icd10fi,concept_id
T67,"Aineenvaihdunta, umpieritys ja ravitsemus, Lähete erikoislääkärille/sairaalaan","Metabolic, Referral to physician/hospital",ICPC2,NA,45755979
T68,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu lähete","Metabolic, Other referral NEC",ICPC2,NA,45546641
T69,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu käynnin syy","Metabolic, Other reason for encounter NEC",ICPC2,NA,45755980
T70,Umpierityselimen infektio,Endocrine infection,ICPC2,E06.0,45755981
T71,"Pahanlaatuinen kasvain, kilpirauhasen",Malignant neoplasm thyroid,ICPC2,C73.99&,45599700
T72,"Hyvänlaatuinen kasvain, kilpirauhasen",Benign neoplasm thyroid,ICPC2,D34&,NA
T73,"Kasvain, endokrinologinen, muu/määrittämätön",Neoplasm endocrine other/unspecified,ICPC2,D44.9&,45755982
T78,"Kilpirauhas-kielitiehyt/rakkula, pysyväksi jäänyt",Thyroglossal duct/cyst,ICPC2,Q89.23,45755984
T80,"Synnynnäinen epämuodostuma,  sisäeriterauhasten, muu",Congen  anomaly endocrine/metabolic,ICPC2,E25.01,45575532
T81,Struuma,Goitre,ICPC2,E04.9,45756006
T82,"Lihavuus, merkittävä/vaikea",Obesity,ICPC2,E66.8,45756007
T83,"Ylipaino / lihavuus, lievä",Overweight,ICPC2,E66.9,45756008
T85,Kilpirauhasen liikatoiminta / tyreotoksikoosi,Hyperthyroidism/thyrotoxicosis,ICPC2,E05.9,45756010
T86,Kilpirauhasen vajaatoiminta / myksedeema,Hypothyroidism/myxoedema,ICPC2,E03.9,45561099
T87,Hypoglykemia / matala verensokeri,Hypoglycaemia,ICPC2,E16.2,45541886
T89,"Diabetes, tyyppi 1",Diabetes insulin dependent,ICPC2,E10.9,NA
T90,"Diabetes, tyyppi 2",Diabetes non-insulin dependent,ICPC2,E14.9,45565907
T91,Vitamiinin puute / ravitsemuksellinen  puutos,Vitamin/nutritional deficiency,ICPC2,E56.9,45756049
T92,Kihti,Gout,ICPC2,M10.9,45756050
T93,Dyslipidemia,Lipid disorder,ICPC2,E78.9,45756051
T99,Muu endokriininen/aineenvaihdunnan/ravitsemuksen sairaus,Endocr/metab/nutrit disease other,ICPC2,E34.9,NA
U,Virtsaelimet,Urological,ICPC2,NA,NA
U01,Kipu virtsatessa,Dysuria/painful urination,ICPC2,R30.9,NA
U02,Tihentynyt virtsaamistarve,Urinary frequency/urgency,ICPC2,R35,NA
U04,Virtsankarkailu,Incontinence urine,ICPC2,N39.4,45756079
U05,"Virtsaamisongelma, muu",Urination problems other,ICPC2,R39.1,NA
U06,Verivirtsaisuus,Haematuria,ICPC2,R31,45756080
U07,Virtsaamiseen liittyvä muu oire/vaiva,Urine symptom/complaint other,ICPC2,R39.8,45756091
U08,Virtsaumpi,Urinary retention,ICPC2,R33,NA
U13,"Rakkoon liittyvä oire/vaiva, muu",Bladder symptom/complaint other,ICPC2,R39.8,NA
U14,Munuaiseen liittyvä oire/vaiva,Kidney symptom/complaint,ICPC2,N23,NA
U26,Huoli/pelko virtsateiden syövästä,Fear of cancer of urinary system,ICPC2,Z71.1,NA
U27,Huoli/pelko muusta virtsatiesairaudesta,Fear of urinary disease other,ICPC2,Z71.1,NA
U28,"Toiminnanvajaus, virtsaelinten",Limited function/disability (U),ICPC2,Z73.6,NA
U29,Muu virtsaelinten vaiva/oire,Urinary symptom/complaint other,ICPC2,R39.8,NA
U30,"Virtsaelimet, Laaja terveydentilan arviointi/tarkastus","Urological, Medical examin/health eval complete",ICPC2,NA,NA
U31,"Virtsaelimet, Suppea terveydentilan arviointi/tarkastus","Urological, Medical examin/health eval partial",ICPC2,NA,NA
U32,"Virtsaelimet, Allergiatutkimus","Urological, Sensitivity test",ICPC2,NA,NA
U33,"Virtsaelimet, Mikrobiologinen/immunologinen koe","Urological, Microbiological/immunological test",ICPC2,NA,NA
U34,"Virtsaelimet, Veritutkimus","Urological, Blood test",ICPC2,NA,NA
U35,"Virtsaelimet, Virtsatutkimus","Urological, Urine test",ICPC2,NA,NA
U36,"Virtsaelimet, Ulostetutkimus","Urological, Faeces test",ICPC2,NA,NA
U37,"Virtsaelimet, Histologinen/sytologinen tutkimus","Urological, Histological/exfoliative cytology",ICPC2,NA,NA
U38,"Virtsaelimet, Muu laboratoriotutkimus","Urological, Other laboratory test NEC",ICPC2,NA,NA
U39,"Virtsaelimet, Kliininen toimintakoe","Urological, Physical function test",ICPC2,NA,NA
U40,"Virtsaelimet, Diagnostinen endoskopia","Urological, Diagnostic endoscopy",ICPC2,NA,NA
U41,"Virtsaelimet, Diagnostinen kuvantaminen","Urological, Diagnostic radiology/imaging",ICPC2,NA,NA
U42,"Virtsaelimet, Elektrofysiologinen tutkimus","Urological, Electrical tracing",ICPC2,NA,NA
U43,"Virtsaelimet, Muu tutkimustoimenpide","Urological, Other diagnostic procedure",ICPC2,NA,NA
U44,"Virtsaelimet, Rokotus / ennaltaehkäisevä lääkitys","Urological, Preventive immunization/medic",ICPC2,NA,NA
U45,"Virtsaelimet, Seuranta/terveysneuvonta/ruokavalioneuvonta","Urological, Observ/health educat/advice/diet",ICPC2,NA,NA
U46,"Virtsaelimet, Perusterveydenhuollon asiantuntijan konsultaatio","Urological, Consultation primary care provider",ICPC2,NA,NA
U47,"Virtsaelimet, Erikoislääkärin konsultaatio","Urological, Consultation with specialist",ICPC2,NA,NA
U48,"Virtsaelimet, Potilaan tarpeiden/tulosyyn selvittäminen","Urological, Clarification/discussion RFE/demand",ICPC2,NA,NA
U49,"Virtsaelimet, Muu ennaltaehkäisevä toimenpide","Urological, Other preventive procedure",ICPC2,NA,NA
U50,"Virtsaelimet, Lääkitys/lääkemääräys/uusinta/injektio","Urological, Medication/prescr/renewal",ICPC2,NA,NA
U51,"Virtsaelimet, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Urological, I&d/flush/aspiration",ICPC2,NA,NA
U52,"Virtsaelimet, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Urological, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,NA
U53,"Virtsaelimet, Katetrointi/intubointi/laajentaminen","Urological, Instrument/catheter/intubate/dilate",ICPC2,NA,NA
U54,"Virtsaelimet, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Urological, Repair/fix-suture/cast/prosth device",ICPC2,NA,NA
U55,"Virtsaelimet, Paikallinen lääkeaineinjektio","Urological, Local injection/infiltration",ICPC2,NA,NA
U56,"Virtsaelimet, Sidos/kompressi/tamponointi","Urological, Dressing/pressure/compress/tamponade",ICPC2,NA,NA
U57,"Virtsaelimet, Fysikaalinen hoito /kuntoutus","Urological, Physical medicine/rehabilitation",ICPC2,NA,NA
U58,"Virtsaelimet, Terapeuttinen neuvonta/kuuntelu","Urological, Therapeutic counselling/listening",ICPC2,NA,NA
U59,"Virtsaelimet, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Urological, Other therap proced/minor surg NEC",ICPC2,NA,NA
U60,"Virtsaelimet, Tutkimustulosten kuuleminen","Urological, Result test/procedure",ICPC2,NA,NA
U61,"Virtsaelimet, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Urological, Result examination/test/record/letter from other provider",ICPC2,NA,NA
U62,"Virtsaelimet, Hallinnollinen toimenpide","Urological, Administrative procedure",ICPC2,NA,NA
U63,"Virtsaelimet, Muu seurantakäynti","Urological, Follow-up encounter unspecified",ICPC2,NA,NA
U64,"Virtsaelimet, Hoidonantajan käynnistämä tapahtuma","Urological, Encounter/prob initiated by provider",ICPC2,NA,NA
U65,"Virtsaelimet, Muun henkilön käynnistämä tapahtuma","Urological, Enc/prob init by other than pt/prov",ICPC2,NA,NA
U66,"Virtsaelimet,Lähete muulle perusterveydenhuollon ammattihenkilölle","Urological, Referral to non-MD provider",ICPC2,NA,NA
U67,"Virtsaelimet, Lähete erikoislääkärille/sairaalaan","Urological, Referral to physician/hospital",ICPC2,NA,NA
U68,"Virtsaelimet, Muu lähete","Urological, Other referral NEC",ICPC2,NA,NA
U69,"Virtsaelimet, Muu käynnin syy","Urological, Other reason for encounter NEC",ICPC2,NA,NA
U70,Pyelonefriitti/munuaisaltaan tulehdus,Pyelonephritis/pyelitis,ICPC2,N10,NA
U71,Virtsarakontulehdus / muu virtsatietulehdus,Cystitis/urinary infection other,ICPC2,N30.9,NA
U72,Virtsaputkentulehdus,Urethritis,ICPC2,N34.2,NA
U75,"Pahanlaatuinen kasvain, munuaisen",Malignant neoplasm of kidney,ICPC2,C64.88&,NA
U76,"Pahanlaatuinen kasvain, virtsarakon",Malignant neoplasm of bladder,ICPC2,C67.9&,NA
U77,"Pahanlaatuinen kasvain, virtsaelimistön, muu",Malignant neopl urinary tract other,ICPC2,C68.9&,NA
U78,"Hyvänlaatuinen kasvain, virtsateiden",Benign neoplasm urinary tract,ICPC2,D30.9&,NA
U79,"Kasvain, virtsateiden, määrittämätön",Neoplasm urinary tract unspecified,ICPC2,D41.9&,NA
U80,Virtsateiden vamma,Injury urinary tract,ICPC2,S37.3,45756102
U85,"Synnynnäinen epämuodostuma, virtsateiden",Congenital anomaly urinary tract,ICPC2,Q64.9,45756129
U88,"Munuaiskerästulehdus, glomerulonefriitti/nefroosi",Glomerulonephritis/nephrosis,ICPC2,N03.9#,45756130
U90,Asentoon liittyvä valkuaisvirtsaisuus,Orthostatic albuminuria/proteinuria,ICPC2,N39.2,NA
U95,Virtsatiekivi,Urinary calculus,ICPC2,N20.9,NA
U98,"Poikkeava virtsalöydös, määrittämätön",Abnormal urine test NOS,ICPC2,R82.9,NA
U99,Muu virtsateiden sairaus,Urinary disease other,ICPC2,N39.9,NA
W,"Raskaus, synnytys ja perhesuunnittelu",Pregnancy,ICPC2,NA,NA
W01,Raskausepäily,Question of pregnancy,ICPC2,Z32.0,45756243
W02,Pelko raskaudesta,Fear of pregnancy,ICPC2,Z71.1,45756244
W03,Raskaudenaikainen verenvuoto,Antepartum bleeding,ICPC2,O20.9,45756245
W05,Raskauspahoinvointi/-oksentelu,Pregnancy vomiting/nausea,ICPC2,O21.9,45756247
W10,Yhdynnänjälkeinen ehkäisy,Contraception postcoital,ICPC2,Z30.3,45756250
W11,Raskaudenehkäisy pillerillä,Contraception oral,ICPC2,Z30.4,45756251
W12,"Raskaudenehkäisy, kohdunsisäinen",Contraception intrauterine,ICPC2,Z30.1,45756252
W13,"Sterilisaatio, naisen",Sterilization female,ICPC2,Z30.2,45756253
W14,"Raskaudenehkäisy, muu",Contraception female other,ICPC2,Z30.0,45571087
W15,Hedelmättömyys,Infertility/subfertility female,ICPC2,N97.9,45585578
W17,Synnytyksen jälkeinen verenvuoto,Post-partum bleeding,ICPC2,O72.1,45756255
W18,"Synnytyksen jälkeinen oire/vaiva, muu",Post-partum symptom/complaint other,ICPC2,O90.9,45756256
W19,Imetykseen liittyvä oire/vaiva,Lactation symptom/complaint,ICPC2,O92.7,45756257
W21,Huoli raskaudenaikaisesta kehonkuvasta,Concern with body image in pregnancy,ICPC2,R46.8,45756259
W27,Huoli/pelko raskauskomplikaatiosta,Fear of complications of pregnancy,ICPC2,Z71.1,45756280
W28,"Toiminnanvajaus, raskauteen ja synnytykseen liittyvä",Limited function/disability (W),ICPC2,Z73.6,45756281
W29,Muu raskauteen liittyvä oire/vaiva,Pregnancy symptom/complaint other,ICPC2,O26.0,45756282
W30,"Raskaus, synnytys ja perhesuunnittelu, Laaja terveydentilan arviointi/tarkastus","Pregnancy, Medical examin/health eval complete",ICPC2,NA,45756283
W31,"Raskaus, synnytys ja perhesuunnittelu, Suppea terveydentilan arviointi/tarkastus","Pregnancy, Medical examin/health eval partial",ICPC2,NA,45756284
W32,"Raskaus, synnytys ja perhesuunnittelu, Allergiatutkimus","Pregnancy, Sensitivity test",ICPC2,NA,45756285
W33,"Raskaus, synnytys ja perhesuunnittelu, Mikrobiologinen/immunologinen koe","Pregnancy, Microbiological/immunological test",ICPC2,NA,45756286
W34,"Raskaus, synnytys ja perhesuunnittelu, Veritutkimus","Pregnancy, Blood test",ICPC2,NA,45756287
W35,"Raskaus, synnytys ja perhesuunnittelu, Virtsatutkimus","Pregnancy, Urine test",ICPC2,NA,45756288
W36,"Raskaus, synnytys ja perhesuunnittelu, Ulostetutkimus","Pregnancy, Faeces test",ICPC2,NA,45756289
W37,"Raskaus, synnytys ja perhesuunnittelu, Histologinen/sytologinen tutkimus","Pregnancy, Histological/exfoliative cytology",ICPC2,NA,45756290
W38,"Raskaus, synnytys ja perhesuunnittelu, Muu laboratoriotutkimus","Pregnancy, Other laboratory test NEC",ICPC2,NA,45756291
W39,"Raskaus, synnytys ja perhesuunnittelu, Kliininen toimintakoe","Pregnancy, Physical function test",ICPC2,NA,45756292
W40,"Raskaus, synnytys ja perhesuunnittelu, Diagnostinen endoskopia","Pregnancy, Diagnostic endoscopy",ICPC2,NA,45756293
W41,"Raskaus, synnytys ja perhesuunnittelu, Diagnostinen kuvantaminen","Pregnancy, Diagnostic radiology/imaging",ICPC2,NA,45756294
W42,"Raskaus, synnytys ja perhesuunnittelu, Elektrofysiologinen tutkimus","Pregnancy, Electrical tracing",ICPC2,NA,45756295
W43,"Raskaus, synnytys ja perhesuunnittelu, Muu tutkimustoimenpide","Pregnancy, Other diagnostic procedure",ICPC2,NA,45756296
W44,"Raskaus, synnytys ja perhesuunnittelu, Rokotus / ennaltaehkäisevä lääkitys","Pregnancy, Preventive immunization/medic",ICPC2,NA,45756297
W45,"Raskaus, synnytys ja perhesuunnittelu, Seuranta/terveysneuvonta/ruokavalioneuvonta","Pregnancy, Observ/health educat/advice/diet",ICPC2,NA,45756298
W46,"Raskaus, synnytys ja perhesuunnittelu, Perusterveydenhuollon asiantuntijan konsultaatio","Pregnancy, Consultation primary care provider",ICPC2,NA,45756299
W47,"Raskaus, synnytys ja perhesuunnittelu, Erikoislääkärin konsultaatio","Pregnancy, Consultation with specialist",ICPC2,NA,NA
W48,"Raskaus, synnytys ja perhesuunnittelu, Potilaan tarpeiden/tulosyyn selvittäminen","Pregnancy, Clarification/discussion RFE/demand",ICPC2,NA,NA
W49,"Raskaus, synnytys ja perhesuunnittelu, Muu ennaltaehkäisevä toimenpide","Pregnancy, Other preventive procedure",ICPC2,NA,45756300
W50,"Raskaus, synnytys ja perhesuunnittelu, Lääkitys/lääkemääräys/uusinta/injektio","Pregnancy, Medication/prescr/renewal",ICPC2,NA,45756301
W51,"Raskaus, synnytys ja perhesuunnittelu, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Pregnancy, I&d/flush/aspiration",ICPC2,NA,45756302
W52,"Raskaus, synnytys ja perhesuunnittelu, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Pregnancy, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,45756303
W53,"Raskaus, synnytys ja perhesuunnittelu, Katetrointi/intubointi/laajentaminen","Pregnancy, Instrument/catheter/intubate/dilate",ICPC2,NA,45756304
W54,"Raskaus, synnytys ja perhesuunnittelu, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Pregnancy, Repair/fix-suture/cast/prosth device",ICPC2,NA,45756305
W55,"Raskaus, synnytys ja perhesuunnittelu, Paikallinen lääkeaineinjektio","Pregnancy, Local injection/infiltration",ICPC2,NA,45756306
W56,"Raskaus, synnytys ja perhesuunnittelu, Sidos /kompressi/tamponointi","Pregnancy, Dressing/pressure/compress/tamponade",ICPC2,NA,45756307
W57,"Raskaus, synnytys ja perhesuunnittelu, Fysikaalinen hoito /kuntoutus","Pregnancy, Physical medicine/rehabilitation",ICPC2,NA,45756308
W58,"Raskaus, synnytys ja perhesuunnittelu, Terapeuttinen neuvonta/kuuntelu","Pregnancy, Therapeutic counselling/listening",ICPC2,NA,45756309
W59,"Raskaus, synnytys ja perhesuunnittelu, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Pregnancy, Other therap proced/minor surg NEC",ICPC2,NA,45756310
W60,"Raskaus, synnytys ja perhesuunnittelu, Tutkimustulosten kuuleminen","Pregnancy, Result test/procedure",ICPC2,NA,45756311
W61,"Raskaus, synnytys ja perhesuunnittelu, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Pregnancy, Result examination/test/record/letter from other provider",ICPC2,NA,NA
W62,"Raskaus, synnytys ja perhesuunnittelu, Hallinnollinen toimenpide","Pregnancy, Administrative procedure",ICPC2,NA,NA
W63,"Raskaus, synnytys ja perhesuunnittelu, Muu seurantakäynti","Pregnancy, Follow-up encounter unspecified",ICPC2,NA,NA
W64,"Raskaus, synnytys ja perhesuunnittelu, Hoidonantajan käynnistämä tapahtuma","Pregnancy, Encounter/prob initiated by provider",ICPC2,NA,45756312
W65,"Raskaus, synnytys ja perhesuunnittelu, Muun henkilön käynnistämä tapahtuma","Pregnancy, Enc/prob init by other than pt/prov",ICPC2,NA,45756313
W66,"Raskaus, synnytys ja perhesuunnittelu, Lähete muulle perusterveydenhuollon ammattihenkilölle","Pregnancy, Referral to non-MD provider",ICPC2,NA,45756314
W67,"Raskaus, synnytys ja perhesuunnittelu, Lähete erikoislääkärille/sairaalaan","Pregnancy, Referral to physician/hospital",ICPC2,NA,45756315
W68,"Raskaus, synnytys ja perhesuunnittelu, Muu lähete","Pregnancy, Other referral NEC",ICPC2,NA,45756316
W69,"Raskaus, synnytys ja perhesuunnittelu, Muu käynnin syy","Pregnancy, Other reason for encounter NEC",ICPC2,NA,45756317
W70,Lapsivuodetulehdus/verenmyrkytys,Puerperal infection/sepsis,ICPC2,O85,45756318
W71,Raskautta komplisoiva tulehdus,Other infect complic pregn/puerp,ICPC2,O98.9,NA
W72,"Pahanlaatuinen kasvain, raskauteen liittyvä",Malignant neopl related to pregnancy,ICPC2,C58,NA
W73,"Hyvänlaatuinen/muu kasvain, raskauteen liittyvä",Benign/unspecif neopl relat to pregn,ICPC2,O01.9,45756319
W75,Raskautta komplisoiva vamma,Injury complicating pregnancy,ICPC2,T14.9,45756321
W76,"Synnynnäinen epämuodostuma, raskautta komplisoiva",Congen anom complicating pregnancy,ICPC2,O99.89,45756322
W78,Raskaus,Pregnancy,ICPC2,Z32.1,45756324
W79,"Raskaus, ei-toivottu",Unwanted pregnancy,ICPC2,Z64.0,45756325
W80,"Raskaus, kohdunulkoinen",Ectopic pregnancy,ICPC2,O00.9,45756326
W81,Raskausmyrkytys,Toxaemia of pregnancy,ICPC2,O14.9,45756327
W82,Keskenmeno,Abortion spontaneous,ICPC2,O03.9,NA
W83,Raskauden keskeytys,Abortion induced,ICPC2,O04.9,45756328
W84,Riskiraskaus,Pregnancy high risk,ICPC2,Z35.9,45756329
W85,Raskausdiabetes,Gestational diabetes,ICPC2,O24.4,45756330
W90,"Normaali synnytys, elävä lapsi",Uncompl labour/delivery livebirth,ICPC2,O80.9,45756334
W91,"Normaali synnytys, kuollut lapsi",Uncompl labour/delivery stillbirth,ICPC2,Z37.1,45756335
W92,"Komplisoitunut synnytys, elävä lapsi",Compl labour/ delivery livebirth,ICPC2,O83.1,45756336
W93,"Komplisoitunut synnytys, kuollut lapsi",Compl labour/delivery stillbirth,ICPC2,Z37.1,45756337
W94,"Rintatulehdus, imettämiseen liittyvä",Puerperal mastitis,ICPC2,O91.2,45756338
W95,"Rintarauhasen muu häiriö, raskauteen/imettämiseen liittyvä",Breast dis in pregn/puerperium other,ICPC2,O92.2,NA
W96,"Imettämiseen liittyvä komplikaatio, muu",Complications of puerperium other,ICPC2,O90.9,NA
W99,Muu raskauteen/synnytykseen liittyvä häiriö,Disorder of pregn/delivery other,ICPC2,O26.9,45756339
X,Naisen sukuelimet sisältäen rinnan,Female Genital,ICPC2,NA,NA
X01,"Kipu sukuelimissä,  naisen",Genital pain female,ICPC2,R10.2,45756361
X02,Kuukautiskipu,Menstrual pain,ICPC2,N94.6,45756362
X03,Kuukautisten välillä esiintyvä kipu,Intermenstrual pain,ICPC2,N94.0,45756363
X04,"Yhdyntäkivut, naisen",Painful intercourse female,ICPC2,N94.1,45756364
X05,Puuttuvat/niukat kuukautiset,Menstruation absent/scanty,ICPC2,N91.5,45756365
X06,Runsaat kuukautiset,Menstruation excessive,ICPC2,N92.0,45756366
X07,Epäsäännölliset/tiheät kuukautiset,Menstruation irregular/frequent,ICPC2,N92.1,NA
X08,Välivuoto,Intermenstrual bleeding,ICPC2,N92.3,45756367
X09,Kuukautisia edeltävä oire/vaiva,Premenstrual symptom/complaint,ICPC2,N94.9,45756368
X10,Kuukautisten siirto,Postponement of menstruation,ICPC2,Z30.9,45756369
X11,Vaihdevuosioireet/-vaiva,Menopausal symptom/complaint,ICPC2,N95.9,45756370
X12,"Verenvuoto emättimestä, vaihdevuosien jälkeinen",Postmenopausal bleeding,ICPC2,N95.0,45756371
X13,"Verenvuoto emättimestä, yhdynnänjälkeinen",Postcoital bleeding,ICPC2,N93.0,45756372
X14,Vuoto emättimestä,Vaginal discharge,ICPC2,N89.8,45756373
X15,"Emättimen oire/vaiva, muu",Vaginal symptom/complaint other,ICPC2,N89.9,45756374
X16,Ulkosynnyttimien oire/vaiva,Vulval symptom/complaint,ICPC2,N90.9,45756375
X17,"Lantionseudun oire/vaiva, naisen",Pelvis symptom/complaint female,ICPC2,N94.9,45756376
X18,"Rintarauhasen kipu, naisen",Breast pain female,ICPC2,N64.4,45756377
X19,"Rintarauhasen kyhmy, naisen",Breast lump/mass female,ICPC2,N63,45756378
X20,"Nännin oire/vaiva, naisen",Nipple symptom/complaint female,ICPC2,N64.0,45756379
X21,"Rintarauhasen muu oire/vaiva, naisen",Breast sympt/compl female other,ICPC2,N64.5,45756380
X22,"Huoli rintojen ulkonäöstä, naisen",Concern breast appearance fema,ICPC2,R46.8,45756381
X23,"Huoli/pelko sukupuolitaudista, naisen",Fear sexually transm dis female,ICPC2,Z71.1,45756382
X24,"Huoli/pelko seksuaalisesta toimintahäiriöstä, naisen",Fear of sexual dysfunction female,ICPC2,Z71.1,45756383
X25,"Huoli/pelko sukuelinsyövästä, naisen",Fear of genital cancer female,ICPC2,Z71.1,45756384
X26,"Huoli/pelko rintasyövästä, naisen",Fear of breast cancer female,ICPC2,Z71.1,45756385
X27,"Huoli /pelko muusta sukuelimen/rintarauhasen sairaudesta, naisen",Fear genital/breast dis female other,ICPC2,Z71.1,45756386
X28,"Toiminnanvajaus, sukuelinten, naisen",Limited function/disability (X),ICPC2,Z73.6,45756387
X29,Muu naisen sukuelinoire,Genital sympt/compl female other,ICPC2,N94.9,45756388
X30,"Naisen sukuelimet sisältäen rinnan, Laaja terveydentilan arviointi/tarkastus","Female Genital, Medical examin/health eval complete",ICPC2,NA,45756389
X31,"Naisen sukuelimet sisältäen rinnan, Suppea terveydentilan arviointi/tarkastus","Female Genital, Medical examin/health eval partial",ICPC2,NA,45756390
X32,"Naisen sukuelimet sisältäen rinnan, Allergiatutkimus","Female Genital, Sensitivity test",ICPC2,NA,45756391
X33,"Naisen sukuelimet sisältäen rinnan, Mikrobiologinen/immunologinen koe","Female Genital, Microbiological/immunological test",ICPC2,NA,45756392
X34,"Naisen sukuelimet sisältäen rinnan, Veritutkimus","Female Genital, Blood test",ICPC2,NA,45575988
X35,"Naisen sukuelimet sisältäen rinnan, Virtsatutkimus","Female Genital, Urine test",ICPC2,NA,45571179
X36,"Naisen sukuelimet sisältäen rinnan, Ulostetutkimus","Female Genital, Faeces test",ICPC2,NA,45756393
X37,"Naisen sukuelimet sisältäen rinnan, Histologinen/sytologinen tutkimus","Female Genital, Histological/exfoliative cytology",ICPC2,NA,45756394
X38,"Naisen sukuelimet sisältäen rinnan, Muu laboratoriotutkimus","Female Genital, Other laboratory test NEC",ICPC2,NA,45551940
X39,"Naisen sukuelimet sisältäen rinnan, Kliininen toimintakoe","Female Genital, Physical function test",ICPC2,NA,45756395
X40,"Naisen sukuelimet sisältäen rinnan, Diagnostinen endoskopia","Female Genital, Diagnostic endoscopy",ICPC2,NA,45756396
X41,"Naisen sukuelimet sisältäen rinnan, Diagnostinen kuvantaminen","Female Genital, Diagnostic radiology/imaging",ICPC2,NA,45756397
X42,"Naisen sukuelimet sisältäen rinnan, Elektrofysiologinen tutkimus","Female Genital, Electrical tracing",ICPC2,NA,45756398
X43,"Naisen sukuelimet sisältäen rinnan, Muu tutkimustoimenpide","Female Genital, Other diagnostic procedure",ICPC2,NA,45756399
X44,"Naisen sukuelimet sisältäen rinnan, Rokotus / ennaltaehkäisevä lääkitys","Female Genital, Preventive immunization/medic",ICPC2,NA,45756400
X45,"Naisen sukuelimet sisältäen rinnan, Seuranta/terveysneuvonta/ruokavalioneuvonta","Female Genital, Observ/health educat/advice/diet",ICPC2,NA,45756401
X46,"Naisen sukuelimet sisältäen rinnan, Perusterveydenhuollon asiantuntijan konsultaatio","Female Genital, Consultation primary care provider",ICPC2,NA,45756402
X47,"Naisen sukuelimet sisältäen rinnan, Erikoislääkärin konsultaatio","Female Genital, Consultation with specialist",ICPC2,NA,45756403
X48,"Naisen sukuelimet sisältäen rinnan, Potilaan tarpeiden/tulosyyn selvittäminen","Female Genital, Clarification/discussion RFE/demand",ICPC2,NA,45756404
X49,"Naisen sukuelimet sisältäen rinnan, Muu ennaltaehkäisevä toimenpide","Female Genital, Other preventive procedure",ICPC2,NA,45756405
X50,"Naisen sukuelimet sisältäen rinnan, Lääkitys/lääkemääräys/uusinta/injektio","Female Genital, Medication/prescr/renewal",ICPC2,NA,45756406
X51,"Naisen sukuelimet sisältäen rinnan, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Female Genital, I&d/flush/aspiration",ICPC2,NA,45756407
X52,"Naisen sukuelimet sisältäen rinnan, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Female Genital, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,45604951
X53,"Naisen sukuelimet sisältäen rinnan, Katetrointi/intubointi/laajentaminen","Female Genital, Instrument/catheter/intubate/dilate",ICPC2,NA,45756408
X54,"Naisen sukuelimet sisältäen rinnan, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Female Genital, Repair/fix-suture/cast/prosth device",ICPC2,NA,45756409
X55,"Naisen sukuelimet sisältäen rinnan, Paikallinen lääkeaineinjektio","Female Genital, Local injection/infiltration",ICPC2,NA,NA
X56,"Naisen sukuelimet sisältäen rinnan, Sidos/kompressi/tamponointi","Female Genital, Dressing/pressure/compress/tamponade",ICPC2,NA,NA
X57,"Naisen sukuelimet sisältäen rinnan, Fysikaalinen hoito /kuntoutus","Female Genital, Physical medicine/rehabilitation",ICPC2,NA,45756410
X58,"Naisen sukuelimet sisältäen rinnan, Terapeuttinen neuvonta/kuuntelu","Female Genital, Therapeutic counselling/listening",ICPC2,NA,45756411
X59,"Naisen sukuelimet sisältäen rinnan, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Female Genital, Other therap proced/minor surg NEC",ICPC2,NA,45756412
X60,"Naisen sukuelimet sisältäen rinnan, Tutkimustulosten kuuleminen","Female Genital, Result test/procedure",ICPC2,NA,45756440
X61,"Naisen sukuelimet sisältäen rinnan, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Female Genital, Result examination/test/record/letter from other provider",ICPC2,NA,45600199
X62,"Naisen sukuelimet sisältäen rinnan, Hallinnollinen toimenpide","Female Genital, Administrative procedure",ICPC2,NA,45756441
X63,"Naisen sukuelimet sisältäen rinnan, Muu seurantakäynti","Female Genital, Follow-up encounter unspecified",ICPC2,NA,45756442
X64,"Naisen sukuelimet sisältäen rinnan, Hoidonantajan käynnistämä tapahtuma","Female Genital, Encounter/prob initiated by provider",ICPC2,NA,45756443
