CodeId,LongName,English_name,freq_finngen,freq_tays,freq_total,ICD10who_match_level
B07.9,Tavallinen syylä,Verruca simplex,5267,1225,6492,match_first_code_parent
B08.00,Orf-virussairaus,Vaccinia,0,0,0,match_first_code_parent
B08.01,Lehmänrokko,Cowpox,0,3,0,match_first_code_parent
B08.08,Muu ortopoxvirusten aiheuttama infektio,Other orthopoxvirus infections,0,2,0,match_first_code_parent
B08.1+H03.1,Silmäluomen ontelosyylätauti,Involvement of eyelid in molluscum contagiosum,0,0,0,match_first_code
B19.9+M03.2,Virusmaksatulehdusta seuraava nivelsairaus,Postinfectious arthropathy in viral hepatitis,0,0,0,match_first_code
B22.0+F02.49,HIV-tautiin liittyvä dementia ei tietoa liitännäisoireista,NA,0,0,0,match_first_code
B25.8+G05.1,Sytomegalovirusinfektioon liittyvä aivotulehdus/selkäydintulehdus/aivo-selkäydintulehdus,"Encephalitis, myelitis or encephalomyelitis (in) cytomegaloviral",0,0,0,match_first_code
B26.0+N51.1,Sikotaudin kivestulehdus,Mumps orchitis,0,0,0,match_first_code
B26.1+G02.0,Sikotaudin aivokalvotulehdus,Mumps meningitis,0,0,0,match_first_code
B26.2+G05.1,Sikotaudin aivotulehdus,Mumps encephalitis,0,0,0,match_first_code
B26.3+K87.1,Sikotaudin haimatulehdus,Mumps pancreatitis,0,0,0,match_first_code
B26.8+G63.0,Sikotaudin monihermosairaus,Mumps polyneuropathy+,0,0,0,match_first_code
B26.8+I41.1,Sikotaudin sydänlihastulehdus,Mumps myocarditis+,0,0,0,match_first_code
B26.8+M01.5,Sikotautiin liittyvä nivelinfektio,Mumps arthritis+,0,0,0,match_first_code
B26.8+N08.0,Sikotaudin munuaistulehdus,Mumps nephritis+,0,0,0,match_first_code
B27.9+G02.0,Mononukleoosiin liittyvä aivokalvotulehdus,Meningitis (due to) infectious mononucleosis,0,0,0,match_first_code
B27.9+G63.0,Mononukleoosiin liittyvä monihermosairaus,Polyneuropathy (in) infectious mononucleosis,0,0,0,match_first_code
B30.0+H19.2,Adenoviruksen aiheuttama sarveiskalvon ja sidekalvon tulehdus,Keratoconjunctivitis due to adenovirus,0,0,0,match_first_code
B30.1+H13.1,Adenoviruksen aiheuttama sidekalvotulehdus,Conjunctivitis due to adenovirus,0,0,0,match_first_code
B30.3+H13.1,Enteroviruksen aiheuttama akuutti epideeminen verenvuotoinen sidekalvotulehdus,Acute epidemic haemorrhagic conjunctivitis (enteroviral),0,0,0,match_first_code
B30.8+H13.1,Muu viruksen aiheuttama sidekalvotulehdus,Other viral conjunctivitis,0,0,0,match_first_code
B36.9+H62.2,Tarkemmin määrittämätön ulkokorvan sienitauti,Otomycosis NOS,0,0,0,match_first_code
B37.00,Akuutti pseudomembranoosi sammas,NA,212,39,251,match_first_code_parent
B37.01,Akuutti punoittava (atrofinen) sammas,NA,151,70,221,match_first_code_parent
B37.02,Pitkäaikainen hyperplastinen sammas,NA,96,21,117,match_first_code_parent
B37.03,Pitkäaikainen punoittava (atrofinen) sammas,NA,395,297,692,match_first_code_parent
B37.04,Iho-limakalvo kandidiaasi,NA,97,2,99,match_first_code_parent
B37.05,Suun alueen kandidagranulooma,NA,19,1,20,match_first_code_parent
B37.06,Kandidan aiheuttama huulitulehdus,Candidal cheilitis,58,7,65,match_first_code_parent
B37.08,Muu suun kandidiaasi,NA,462,263,725,match_first_code_parent
B37.09,Tarkemmin määrittämätön suun kandidiaasi,NA,481,725,1206,match_first_code_parent
B37.1+J17.2,Kandidiaasiin liittyvä keuhkokuume,Pneumonia in candidiasis,0,0,0,match_first_code
B37.2+H62.2,Kandidiaasiin liittyvä ulkokorvan tulehdus,Otitis externa in candidiasis,0,0,0,match_first_code
B37.3+N77.1,Ulkosynnyttimien ja emättimen kandidiaasi,Candidiasis of vulva and vagina,0,0,0,match_first_code
B37.4+N37.0,Virtsaputken kandidiaasi,Candidal urethritis,0,0,0,match_first_code
B37.4+N51.2,Kandidan aiheuttama terskatulehdus,Candidal balanitis,0,0,0,match_first_code
B37.5+G02.1,Kandidan aiheuttama aivokalvotulehdus,Candidal meningitis,0,0,0,match_first_code
B37.6+I39.8,Kandidan aiheuttama sydämen sisäkalvon tulehdus,Candidal endocarditis,0,0,0,match_first_code
B37.8+K23.8,Kandidan aiheuttama ruokatorvitulehdus,NA,0,0,0,match_first_code
B37.91,Krooninen mukokutaaninen kandidiaasi,NA,0,0,0,match_first_code_parent
B38.2+J17.2,Koksidioidomykoosiin liittyvä keuhkokuume,Pneumonia in coccidioidomycosis,0,0,0,match_first_code
B39.0+J17.2,Histoplasmoosiin liittyvä keuhkokuume,Pneumonia in histoplasmosis,0,0,0,match_first_code
B42.0+J99.8,Keuhkojen sporotrikoosi,Pulmonary sporotrichosis,0,0,0,match_first_code
B44.0+J17.2,Invasiivisen aspergilloosiin aiheuttama keuhkokuume,Pneumonia in invasive aspergillosis,0,0,0,match_first_code
B44.1+J17.2,Muun keuhkojen aspergilloosiin aiheuttama keuhkokuume,Pneumonia in other aspergillosis,0,0,0,match_first_code
B44.8+H62.2,Aspergilloosiin liittyvä ulkokorvan tulehdus,Otitis externa in aspergillosis,0,0,0,match_first_code
B45.1+G02.1,Kryptokokkoosiin liittyvä aivokalvotulehdus,Cryptococcal meningitis,0,0,0,match_first_code
B52.0+N08.0,Plasmodium malariae -malaria ja munuaiskerässairaus,Glomerular disorders in Plasmodium malariae malaria,0,0,0,match_first_code
B55.9+H03.0,Silmäluomen leishmaniaasi,Parasitic infestation of eyelid in leishmaniasis,0,0,0,match_first_code
B56.9+F02.89,Trypanosomiaasiin liittyvä dementia,NA,0,0,0,match_first_code
B56.9+G02.8,Afrikkalaiseen trypanosomiaasiin liittyvä aivokalvotulehdus,Meningitis due to African trypanosomiasis,0,0,0,match_first_code
B57.0+I41.2,Akuutti Chagasin tauti ja sydänlihastulehdus,Acute Chagas' disease with myocarditis,0,0,0,match_first_code
B57.0+I98.1,Akuutti Chagasin tauti ja muualla luokittamaton sydän- ja verenkiertoelinten sairaus,Acute Chagas' diseasese with cardiovascular involvment NEC,0,0,0,match_first_code
B57.2+F02.89,Amerikkalaiseen trypanosomiaasiin liittyvä dementia,NA,0,0,0,match_first_code
B57.2+I41.2,Pitkäaikainen Chagasin tauti ja sydänlihastulehdus,Myocarditis in Chagas' disease (chronic),0,0,0,match_first_code
B57.2+I98.1,Pitkäaikainen Chagasin tauti ja muualla luokittamaton sydän- ja verenkiertoelinten sairaus,Chagas' disease (chronic) (with) cardiovascular involvement NEC,0,0,0,match_first_code
B57.4+G02.8,Pitkäaikaiseen Chagasin tautiin liittyvä aivokalvotulehdus,Meningitis due to Chagas' disease (chronic),0,0,0,match_first_code
B57.4+G05.2,Pitkäaikaiseen Chagasin tautiin liittyvä aivotulehdus ja/tai selkäydintulehdus,"Encephalitis, myelitis or encephalomyelitis in Chagas' disease (chronic)",0,0,0,match_first_code
B58.0+H32.0,Toksoplasmoosiin liittyvä suonikalvo-verkkokalvotulehdus,Toxoplasma chorioretinitis,0,0,0,match_first_code
B58.1+K77.0,Toksoplasmahepatiitti,Hepatitis toxoplasma,0,0,0,match_first_code
B58.2+G05.2,Toksoplasmoosiin liittyvä aivokalvo-aivotulehdus,Toxoplasma meningoencephalitis,0,0,0,match_first_code
B58.3+J17.3,Keuhkojen toksoplasmoosi,Pulmonary toxoplasmosis,0,0,0,match_first_code
B58.8+I41.2,Toksoplasman aiheuttama sydänlihastulehdus,Toxoplasma myocarditis+,0,0,0,match_first_code
B58.8+M63.1,Toksoplasman aiheuttama lihastulehdus,Toxoplasma myositis+,0,0,0,match_first_code
B58.8+N16.0,Toksoplasmoosiin liittyvä tubulointerstitiaalinen munuaissairaus,Renal tubulo-interstitial disorders (due to)(in) toxoplasmosis,0,0,0,match_first_code
B59+J17.3,Pneumocystis cariniin aiheuttama keuhkokuume,NA,0,0,0,match_first_code
B60.1+H13.1,Acanthameban aiheuttama sidekalvotulehdus,Conjunctivitis due to Acanthamoeba+,0,0,0,match_first_code
B60.1+H19.2,Acanthamoeban aiheuttama sarveis- ja sidekalvotulehdus,Keratoconjunctivitis due to Acanthamoeba+,0,0,0,match_first_code
B60.2+G05.2,Primaarinen ameban aiheuttama aivokalvo-aivotulehdus,Primary amoebic meningoencephalitis+,0,0,0,match_first_code
B65.9+D77,Määrittämättömään skistosomiaasiin liittyvä pernafibroosi,Fibrosis of spleen in schistosomiasis [bilharziasis],0,0,0,match_first_code
B65.9+G07,Määrittämättömään skistosomiaasiin liittyvä aivogranulooma,Schistosomiasis granuloma of brain,0,0,0,match_first_code
B65.9+I52.1,Skistosomiaasiin liittyvä keuhkosydänsairaus,Pulmonary heart disease in schistosomiasis,0,0,0,match_first_code
B65.9+I98.2,Skistosomiaasiin liittyvät ruokatorven suonikohjut,Oesophageal varices in schistosomiasis,0,0,0,match_first_code
B65.9+J17.3,Skistosomiaasiin liittyvä keuhkokuume,Pneumonia in schistosomiasis,0,0,0,match_first_code
B65.9+K77.0,Maksan ja pernan skistosomiaasi,Hepatosplenic schistosomiasis,0,0,0,match_first_code
B65.9+M63.1,Skistosomiaasiin liittyvä lihastulehdus,Myositis in schistosomiasis [bilharziasis],0,0,0,match_first_code
B65.9+N08.0,Skistosomiaasiin ja munuaiskerässairaus,Glomerular disorders in schistosomiasis [bilharziasis],0,0,0,match_first_code
B65.9+N22.0,Skistosomiaasiin liittyvä virtsatiekivitauti,Urinary calculus in schistosomiasis [bilharziasis],0,0,0,match_first_code
B65.9+N29.1,Skistosomiaasiin liittyvä muu munuais- tai virtsanjohdinsairaus,Disorders of kidney and ureter in schistosomiasis [bilharziasis],0,0,0,match_first_code
B65.9+N33.8,Skistosomiaasiin liittyvä virtsarakkosairaus,Bladder disorder in schistosomiasis [bilharziasis],0,0,0,match_first_code
B67.2+M90.2,Ekinokokin aiheuttama osteomyeliitti,Osteomyelitis echinococcal,0,0,0,match_first_code
B67.9+H06.1,Silmäkuopan ekinokokkoosi,Echinococcus infection of orbit,0,0,0,match_first_code
B69.1+H45.1,Systiserkoosiin liittyvä silmämunan sisäosien yleistulehdus,Endophthalmitis in cysticercosis,0,0,0,match_first_code
B69.8+M63.1,Systiserkoosiin liittyvä lihastulehdus,Myositis in cysticercosis,0,0,0,match_first_code
B73+H03.0,Jokisokeuteen liittyvä silmäluomen loistartunta,Parasitic infestation of eyelid in onchocerciasis,0,0,0,match_first_code
B73+H42.8,Jokisokeuteen liittyvä glaukooma,Glaucoma in onchocerciasis,0,0,0,match_first_code
B73+H45.1,Jokisokeuteen liittyvä silmämunan sisäosien yleistulehdus,Endophthalmitis in onchocerciasis,0,0,0,match_first_code
B74.3+H03.0,Silmäluomen loiaasi,Parasitic infestation of eyelid in loiasis,0,0,0,match_first_code
B74.9+N51.8,Rihmamadon aiheuttama kiveksen tuppikalvon kyloseele,"Filarial chylocele, tunica vaginalis",0,0,0,match_first_code
B75+M63.1,Trikinoosiin liittyvä lihastulehdus,Myositis in trichinellosis,0,0,0,match_first_code
B77.8+J17.3,Askariaasiin liittyvä keuhkokuume,Pneumonia in ascariasis,0,0,0,match_first_code
B78.9+N08.0,Strongyloidiaasi ja munuaiskerässairaus,Glomerular disorders in strongyloidiasis,0,0,0,match_first_code
B80+N77.1,Kihomatotautiin liittyvä emättimen ja/tai ulkosynnyttimien tulehdus,"Vaginitis, vulvitis and vulvovaginitis in pinworm infection",0,0,0,match_first_code
B83.0+H45.1,Toksokariaasiin liittyvä silmämunan sisäosien yleistulehdus,Endophthalmitis in toxocariasis,0,0,0,match_first_code
B83.2+G05.2,Eosinofiilinen aivokalvo-aivotulehdus,Eosinophilic meningoencephalitis+,0,0,0,match_first_code
B85.0+H03.0,Silmäluomen täitauti,NA,0,0,0,match_first_code
B85.3+H03.0,Silmäluomen satiaistauti,Parasitic infestation of eyelid in phthiriasis,0,0,0,match_first_code
B87.2+H06.1,Silmäkuopan myiaasi,Myiasis of orbit,0,0,0,match_first_code
B88.0+H03.0,Talipunkin (Demodex) aiheuttama luomitulehdus,Dermatitis of eyelid due to Demodex species,0,0,0,match_first_code
B94.80,Bakteeriaivokalvontulehduksen myöhäisvaikutukset,NA,0,0,0,match_first_code_parent
B94.89,Muun infektiotaudin tai loistaudin myöhäisvaikutukset,Sequelae of other specified infectious and parasitic diseases,0,0,0,match_first_code_parent
B96.8+K77.0,Bakteeri-infektioon liittyvä [epäspesifinen] kolestaattinen maksatulehdus,NA,0,0,0,match_first_code
B96.80,Kampylobakteeri muussa luvussa luokitetun sairauden syynä,NA,13,0,0,match_first_code_parent
B96.80+H22.0,Kampylobakteerin aiheuttama värikalvon ja sädekehän tulehdus,NA,0,0,0,match_first_code_parent
B96.88,Muu bakteeri muussa luvussa luokitetun sairauden syynä,Other specified bacterial agents as the cause of diseases classified to other chapters,0,12,0,match_first_code_parent
C02.10&,Kielenkärjen syöpä,Malignant neoplasm of tip of tongue,617,1934,2551,match_first_code_parent
C02.11&,Kielen reunan syöpä,Malignant neoplasm of border of tongue,5060,21635,26695,match_first_code_parent
C06.10&,Ylähuulen kääntöpoimun syöpä,NA,0,31,0,match_first_code_parent
C06.11&,Yläleuan posken kääntöpoimun syöpä,NA,0,245,0,match_first_code_parent
C06.12&,Alahuulen kääntöpoimun syöpä,NA,0,46,0,match_first_code_parent
C06.13&,Alaleuan posken kääntöpoimun syöpä,NA,210,159,369,match_first_code_parent
C06.14&,Tarkemmin määrittämätön yläleuan kääntöpoimun syöpä,NA,0,0,0,match_first_code_parent
C06.15&,Tarkemmin määrittämätön alaleuan kääntöpoimun syöpä,NA,0,2,0,match_first_code_parent
C06.19&,Tarkemmin määrittämätön suun eteisen syöpä,NA,0,76,0,match_first_code_parent
C06.20&,Yläleuan luun kyhmyn (tuberin) alueen syöpä,NA,123,60,183,match_first_code_parent
C06.21&,Alaleuan retromolaarialueen syöpä,NA,390,920,1310,match_first_code_parent
C06.29&,Tarkemmin määrittämätön poskihampaiden takaisen alueen,NA,161,195,356,match_first_code_parent
C07.70&,Korvasylkirauhasen pinnallisen osan syöpä,NA,1896,3860,5756,match_first_code_grandparent
C07.71&,Korvasylkirauhasen syvän osan syöpä,NA,187,2386,2573,match_first_code_grandparent
C08.00&,"Leuanalussylkirauhasen syöpä, ei histologista varmennusta",NA,72,340,412,match_first_code_parent
C08.01&,Leuanalussylkirauhasen monimuotoinen adenokarsinooma,NA,0,241,0,match_first_code_parent
C08.02&,Leuanalussylkirauhasen kystinen adenokarsinooma,NA,0,560,0,match_first_code_parent
C08.03&,Leuanalussylkirauhasen rakkulasoluinen karsinooma,NA,0,0,0,match_first_code_parent
C08.09&,"Leuanalussylkirauhasen syöpä, muu tai epämääräinen histologia",NA,343,782,1125,match_first_code_parent
C08.10&,"Kielenalussylkirauhasen syöpä, ei histologista varmennusta",Malignant neoplasm of sublingual gland,0,81,0,match_first_code_parent
C08.11&,Kielenalussylkirauhasen monimuotoinen adenokarsinooma,NA,0,42,0,match_first_code_parent
C08.12&,Kielenalussylkirauhasen kystinen adenokarsinooma,NA,0,6,0,match_first_code_parent
C08.13&,Kielenalussylkirauhasen rakkulasoluinen karsinooma,NA,0,0,0,match_first_code_parent
C08.14&,Kielenalussylkirauhasen mukoepidermoidi karsinooma,NA,0,18,0,match_first_code_parent
C08.19&,"Kielenalussylkirauhasen syöpä, muu tai epämääräinen histologia",NA,0,144,0,match_first_code_parent
C08.80&,"Eri alueisiin ulottuva suurten sylkirauhasten syöpä, ei histologista varmennusta",NA,0,27,0,match_first_code_parent
C08.81&,Eri alueisiin ulottuva suurten sylkirauhasten monimuotoinen adenokarsinooma,NA,0,544,0,match_first_code_parent
C08.82&,Eri alueisiin ulottuva suurten sylkirauhasten kystinen adenokarsinooma,NA,0,84,0,match_first_code_parent
C08.83&,Eri alueisiin ulottuva suurten sylkirauhasten rakkulasoluinen karsinooma,NA,0,25,0,match_first_code_parent
C08.84&,Eri alueisiin ulottuva suurten sylkirauhasten mukoepidermoidi karsinooma,NA,0,27,0,match_first_code_parent
C08.89&,Eri alueisiin ulottuva suurten sylkirauhasten syöpä muu tai määrittämätön histologia,NA,289,3237,3526,match_first_code_parent
C08.90&,"Määrittämättömän suuren sylkirauhasen syöpä, ei histologista varmennusta",NA,62,172,234,match_first_code_parent
C08.91&,Määrittämättömän suuren sylkirauhasen monimuotoinen adenokarsinooma,NA,0,115,0,match_first_code_parent
C08.92&,Määrittämättömän suuren sylkirauhasen kystinen adenokarsinooma,NA,0,1275,0,match_first_code_parent
C08.93&,Määrittämättömän suuren sylkirauhasen rakkulasoluinen karsinooma,NA,0,48,0,match_first_code_parent
C08.94&,Määrittämättömän suuren sylkirauhasen mukoepidermoidi karsinooma,NA,99,572,671,match_first_code_parent
C08.99&,"Määrittämättömän suuren sylkirauhasen syöpä, muu tai epämääräinen histologia",NA,81,519,600,match_first_code_parent
C16.00&,Mahansuun alueen syöpä ei histologista varmennusta,Cardia,672,800,1472,match_first_code_parent
C16.01&,Mahansuun alueen syöpä varhainen diffuusi mahan karsinooma,NA,359,586,945,match_first_code_parent
C16.02&,Mahansuun alueen syöpä varhainen intestinaalinen mahan karsinooma,NA,114,197,311,match_first_code_parent
C16.03&,Mahansuun alueen syöpä diffuusi karsinooma,NA,568,1242,1810,match_first_code_parent
C16.04&,Mahansuun alueen syöpä intestinaalinen karsinooma,NA,607,1149,1756,match_first_code_parent
C16.09&,Mahansuun alueen syöpä muu tai epämääräinen karsinooma,NA,804,2224,3028,match_first_code_parent
C16.10&,Mahanpohjukan syöpä ei histologista varmennusta,NA,26,58,84,match_first_code_parent
C16.11&,Mahanpohjukan syöpä varhainen diffuusi mahan karsinooma,NA,0,5,0,match_first_code_parent
C16.12&,Mahanpohjukan syöpä varhainen intestinaalinen mahan karsinooma,NA,0,133,0,match_first_code_parent
C16.13&,Mahanpohjukan syöpä diffuusi karsinooma,NA,50,257,307,match_first_code_parent
C16.14&,Mahanpohjukan syöpä intestinaalinen karsinooma,NA,77,26,103,match_first_code_parent
C16.19&,Mahanpohjukan syöpä muu tai epämääräinen karsinooma,NA,67,314,381,match_first_code_parent
C16.20&,Mahanrungon syöpä ei histologista varmennusta,NA,281,254,535,match_first_code_parent
C16.21&,Mahanrungon syöpä varhainen diffuusi mahan karsinooma,NA,115,332,447,match_first_code_parent
C16.22&,Mahanrungon syöpä varhainen intestinaalinen mahan karsinooma,NA,54,378,432,match_first_code_parent
C16.23&,Mahanrungon syöpä diffuusi karsinooma,NA,1343,2437,3780,match_first_code_parent
C16.24&,Mahanrungon syöpä intestinaalinen karsinooma,NA,508,1036,1544,match_first_code_parent
C16.29&,Mahanrungon syöpä muu tai epämääräinen karsinooma,NA,450,1598,2048,match_first_code_parent
C16.30&,Mahanportin sopen syöpä ei histologista varmennusta,NA,265,372,637,match_first_code_parent
C16.31&,Mahanportin sopen syöpä varhainen diffuusi mahan karsinooma,NA,102,434,536,match_first_code_parent
C16.32&,Mahanportin sopen syöpä varhainen intestinaalinen mahan karsinooma,NA,64,80,144,match_first_code_parent
C16.33&,Mahanportin sopen syöpä diffuusi karsinooma,NA,706,2090,2796,match_first_code_parent
C16.34&,Mahanportin sopen syöpä intestinaalinen karsinooma,NA,468,1069,1537,match_first_code_parent
C16.39&,Mahanportin sopen syöpä muu tai epämääräinen karsinooma,NA,628,1976,2604,match_first_code_parent
C18.00&,Umpisuolen syöpä ei histologista vahvistusta,NA,1346,924,2270,match_first_code_parent
C18.01&,Umpisuolen syöpä invasiivinen karsinooma,NA,5964,13896,19860,match_first_code_parent
C18.02&,Umpisuolen syöpä karsinooma adenoomassa,NA,248,544,792,match_first_code_parent
C18.09&,Umpisuolen syöpä muu tai epämääräinen histologia,NA,824,1591,2415,match_first_code_parent
C18.10&,Umpilisäkkeen syöpä ei histologista vahvistusta,NA,384,205,589,match_first_code_parent
C18.11&,Umpilisäkkeen syöpä invasiivinen karsinooma,NA,2022,1964,3986,match_first_code_parent
C18.12&,Umpilisäkkeen syöpä karsinooma adenoomassa,NA,286,182,468,match_first_code_parent
C18.19&,Umpilisäkkeen syöpä muu tai epämääräinen histologia,NA,534,1836,2370,match_first_code_parent
C18.20&,Nousevan koolonin syöpä ei histologista vahvistusta,NA,1161,1020,2181,match_first_code_parent
C18.21&,Nousevan koolonin syöpä invasiivinen karsinooma,NA,4251,8197,12448,match_first_code_parent
C18.22&,Nousevan koolonin syöpä karsinooma adenoomassa,NA,331,412,743,match_first_code_parent
C18.29&,Nousevan koolonin syöpä muu tai epämääräinen histologia,NA,400,958,1358,match_first_code_parent
C18.30&,Koolonin oikean mutkan syöpä ei histologista vahvistusta,NA,331,394,725,match_first_code_parent
C18.31&,Koolonin oikean mutkan syöpä invasiivinen karsinooma,NA,1437,3069,4506,match_first_code_parent
C18.32&,Koolonin oikean mutkan syöpä karsinooma adenoomassa,NA,90,100,190,match_first_code_parent
C18.39&,Koolonin oikean mutkan syöpä muu tai epämääräinen histologia,NA,182,281,463,match_first_code_parent
C18.40&,Poikittaisen koolonin syöpä ei histologista varmistusta,NA,578,569,1147,match_first_code_parent
C18.41&,Poikittaisen koolonin syöpä invasiivinen karsinooma,NA,2054,4749,6803,match_first_code_parent
C18.42&,Poikittaisen koolonin syöpä karsinooma adenoomassa,NA,156,516,672,match_first_code_parent
C18.49&,Poikittaisen koolonin syöpä muu tai epämääräinen histologia,NA,231,271,502,match_first_code_parent
