concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,mappingStatus
21604753,Centrally acting sympathomimetics,Drug,ATC,ATC 4th,C,N06BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604719,"Monoamine oxidase inhibitors, non-selective",Drug,ATC,ATC 4th,C,N06AF,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604653,Benzodiazepine related drugs,Drug,ATC,ATC 4th,C,N05CF,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604649,Piperidinedione derivatives,Drug,ATC,ATC 4th,C,N05CE,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604536,Diphenylbutylpiperidine derivatives,Drug,ATC,ATC 4th,C,N05AG,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604530,Thioxanthene derivatives,Drug,ATC,ATC 4th,C,N05AF,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605344,Low-energy diets,Drug,ATC,ATC 4th,C,V06AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605318,Tests for gastric secretion,Drug,ATC,ATC 4th,C,V04CG,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605308,Tests for pituitary function,Drug,ATC,ATC 4th,C,V04CD,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605189,Antiinfectives,Drug,ATC,ATC 4th,C,S03AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605181,Analgesics and anesthetics,Drug,ATC,ATC 4th,C,S02DA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605032,"Antiallergic agents, excl. corticosteroids",Drug,ATC,ATC 4th,C,R01AC,1970-01-01,2099-12-31,NA,NOT_MAPPED
43534771,"ACE inhibitors, other combinations",Drug,ATC,ATC 4th,C,C09BX,2013-08-05,2099-12-31,NA,NOT_MAPPED
21605586,Iodine (131I) compounds,Drug,ATC,ATC 4th,C,V10XA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605544,Indium (111In) compounds,Drug,ATC,ATC 4th,C,V09IB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605419,Paramagnetic contrast media,Drug,ATC,ATC 4th,C,V08CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605398,"Watersoluble, hepatotropic X-ray contrast media",Drug,ATC,ATC 4th,C,V08AC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605371,Chemicals and reagents for analysis,Drug,ATC,ATC 4th,C,V07AZ,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605365,"Sensitivity tests, discs and tablets",Drug,ATC,ATC 4th,C,V07AR,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605349,"Carbohydrates/proteins/minerals/vitamins, combinations",Drug,ATC,ATC 4th,C,V06DA,1970-01-01,2099-12-31,NA,NOT_MAPPED
43534867,cobicistat,Drug,ATC,ATC 5th,C,V03AX03,2013-08-05,2099-12-31,NA,MAPPED
43534857,norfloxacin,Drug,ATC,ATC 5th,C,S01AE02,2013-08-05,2099-12-31,NA,MAPPED
43534849,Hederae helicis folium,Drug,ATC,ATC 5th,C,R05CA12,2013-08-05,2099-12-31,NA,MAPPED
43534844,salbutamol and ipratropium bromide,Drug,ATC,ATC 5th,C,R03AL02,2013-08-05,2099-12-31,NA,MAPPED
43534833,dimethyl fumarate,Drug,ATC,ATC 5th,C,N07XX09,2013-08-05,2099-12-31,NA,MAPPED
43534825,tolperisone,Drug,ATC,ATC 5th,C,M02AX06,2013-08-05,2099-12-31,NA,MAPPED
21604812,Other parasympathomimetics,Drug,ATC,ATC 4th,C,N07AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604793,Anticholinesterases,Drug,ATC,ATC 4th,C,N06DA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604726,Monoamine oxidase A inhibitors,Drug,ATC,ATC 4th,C,N06AG,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604602,Other anxiolytics,Drug,ATC,ATC 4th,C,N05BX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604593,Carbamates,Drug,ATC,ATC 4th,C,N05BC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604510,Phenothiazines with piperidine structure,Drug,ATC,ATC 4th,C,N05AC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605303,Tests for bile duct patency,Drug,ATC,ATC 4th,C,V04CC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605298,Tests for diabetes,Drug,ATC,ATC 4th,C,V04CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605283,Tissue adhesives,Drug,ATC,ATC 4th,C,V03AK,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605120,Antineovascularisation agents,Drug,ATC,ATC 4th,C,S01LA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605072,Sympathomimetics used as decongestants,Drug,ATC,ATC 4th,C,S01GA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605059,Anticholinergics,Drug,ATC,ATC 4th,C,S01FA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605010,"Sympathomimetics, plain",Drug,ATC,ATC 4th,C,R01AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604976,Chlorine containing products,Drug,ATC,ATC 4th,C,P03AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604969,Sulfur containing products,Drug,ATC,ATC 4th,C,P03AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604958,Other antinematodals,Drug,ATC,ATC 4th,C,P02CX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604956,Avermectines,Drug,ATC,ATC 4th,C,P02CF,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604940,Benzimidazole derivatives,Drug,ATC,ATC 4th,C,P02CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
40253602,Drugs used in hereditary angioedema,Drug,ATC,ATC 4th,C,B06AC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605569,Yttrium (90Y) compounds,Drug,ATC,ATC 4th,C,V10AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605537,Technetium (99mTc) compounds,Drug,ATC,ATC 4th,C,V09IA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605518,Iodine (125I) compounds,Drug,ATC,ATC 4th,C,V09GB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605457,Technetium (99mTc) compounds,Drug,ATC,ATC 4th,C,V09BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605446,Technetium (99mTc) compounds,Drug,ATC,ATC 4th,C,V09AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605409,Non-watersoluble X-ray contrast media,Drug,ATC,ATC 4th,C,V08AD,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605374,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",Drug,ATC,ATC 4th,C,V08AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605366,Stomi equipment,Drug,ATC,ATC 4th,C,V07AS,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605357,Other combinations of nutrients,Drug,ATC,ATC 4th,C,V06DX,1970-01-01,2099-12-31,NA,NOT_MAPPED
43534871,rubidium (82Rb) chloride,Drug,ATC,ATC 5th,C,V09GX04,2013-08-05,2099-12-31,NA,NOT_MAPPED
43534865,"limbal stems cells, autologous",Drug,ATC,ATC 5th,C,S01XA19,2013-08-05,2099-12-31,NA,NOT_MAPPED
43534864,alcaftadine,Drug,ATC,ATC 5th,C,S01GX11,2013-08-05,2099-12-31,NA,MAPPED
43534845,vilanterol and umeclidinium bromide,Drug,ATC,ATC 5th,C,R03AL03,2013-08-05,2099-12-31,NA,MAPPED
43534843,fenoterol and ipratropium bromide,Drug,ATC,ATC 5th,C,R03AL01,2013-08-05,2099-12-31,NA,MAPPED
43534826,"alendronic acid and alfacalcidol, sequential",Drug,ATC,ATC 5th,C,M05BB06,2013-08-05,2099-12-31,NA,MAPPED
43534818,histrelin,Drug,ATC,ATC 5th,C,L02AE05,2013-08-05,2099-12-31,NA,MAPPED
43534816,aflibercept,Drug,ATC,ATC 5th,C,L01XX44,2013-08-05,2099-12-31,NA,MAPPED
43534777,rosuvastatin and ezetimibe,Drug,ATC,ATC 5th,C,C10BA06,2013-08-05,2099-12-31,NA,MAPPED
43534773,candesartan and amlodipine,Drug,ATC,ATC 5th,C,C09DB07,2013-08-05,2099-12-31,NA,MAPPED
43534769,macitentan,Drug,ATC,ATC 5th,C,C02KX04,2013-08-05,2099-12-31,NA,MAPPED
43534759,eliglustat,Drug,ATC,ATC 5th,C,A16AX10,2013-08-05,2099-12-31,NA,MAPPED
43534753,sitagliptin and simvastatin,Drug,ATC,ATC 5th,C,A10BH51,2013-08-05,2099-12-31,NA,MAPPED
43534749,metformin and alogliptin,Drug,ATC,ATC 5th,C,A10BD13,2013-08-05,2099-12-31,NA,MAPPED
43534746,lorcaserin,Drug,ATC,ATC 5th,C,A08AA11,2013-08-05,2099-12-31,NA,MAPPED
40256433,aliskiren and amlodipine,Drug,ATC,ATC 5th,C,C09XA53,1970-01-01,2099-12-31,NA,MAPPED
40256408,azilsartan medoxomil,Drug,ATC,ATC 5th,C,C09CA09,1970-01-01,2099-12-31,NA,MAPPED
40256090,clevidipine,Drug,ATC,ATC 5th,C,C08CA16,1970-01-01,2099-12-31,NA,MAPPED
40255589,carumonam,Drug,ATC,ATC 5th,C,J01DF02,1970-01-01,2099-12-31,NA,MAPPED
40254621,pentosan polysulfate sodium,Drug,ATC,ATC 5th,C,G04BX15,1970-01-01,2099-12-31,NA,MAPPED
40254364,"avocado and soyabean oil, unsaponifiables",Drug,ATC,ATC 5th,C,M01AX26,1970-01-01,2099-12-31,NA,MAPPED
40253998,dienogest and estradiol,Drug,ATC,ATC 5th,C,G03AB08,1970-01-01,2099-12-31,NA,MAPPED
40253606,conestat alfa,Drug,ATC,ATC 5th,C,B06AC04,1970-01-01,2099-12-31,NA,MAPPED
21601780,Calcium channel blockers and diuretics,Drug,ATC,ATC 4th,C,C08GA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601776,Other non-selective calcium channel blockers,Drug,ATC,ATC 4th,C,C08EX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601763,Other selective calcium channel blockers with mainly vascular effects,Drug,ATC,ATC 4th,C,C08CX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601719,"Beta blocking agents, non-selective, and other diuretics",Drug,ATC,ATC 4th,C,C07CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601653,Bioflavonoids,Drug,ATC,ATC 4th,C,C05CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602179,"Corticosteroids, weak, other combinations",Drug,ATC,ATC 4th,C,D07XA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602147,"Corticosteroids, moderately potent, combinations with antiseptics",Drug,ATC,ATC 4th,C,D07BB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602119,"Corticosteroids, potent (group III)",Drug,ATC,ATC 4th,C,D07AC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601987,Cod-liver oil ointments,Drug,ATC,ATC 4th,C,D03AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601980,Protectives against UV-radiation for topical use,Drug,ATC,ATC 4th,C,D02BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602609,"Ovulation stimulants, synthetic",Drug,ATC,ATC 4th,C,G03GB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602598,Gonadotropins,Drug,ATC,ATC 4th,C,G03GA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602567,"Progestogens and estrogens, fixed combinations",Drug,ATC,ATC 4th,C,G03FA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602515,"Natural and semisynthetic estrogens, plain",Drug,ATC,ATC 4th,C,G03CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602473,"Progestogens and estrogens, fixed combinations",Drug,ATC,ATC 4th,C,G03AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602426,Antiseptics and corticosteroids,Drug,ATC,ATC 4th,C,G01BD,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602391,Imidazole derivatives,Drug,ATC,ATC 4th,C,G01AF,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602341,Other dermatologicals,Drug,ATC,ATC 4th,C,D11AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602311,Other anti-acne preparations for topical use,Drug,ATC,ATC 4th,C,D10AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602301,Peroxides,Drug,ATC,ATC 4th,C,D10AE,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603042,Glycopeptide antibacterials,Drug,ATC,ATC 4th,C,J01XA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603036,Combinations of antibacterials,Drug,ATC,ATC 4th,C,J01RA,1970-01-01,2099-12-31,NA,NOT_MAPPED
43534793,faropenem,Drug,ATC,ATC 5th,C,J01DI03,2013-08-05,2099-12-31,NA,MAPPED
43534792,nafcillin,Drug,ATC,ATC 5th,C,J01CF06,2013-08-05,2099-12-31,NA,MAPPED
43534791,tamsulosin and solifenacin,Drug,ATC,ATC 5th,C,G04CA53,2013-08-05,2099-12-31,NA,MAPPED
43534786,nomegestrol and estrogen,Drug,ATC,ATC 5th,C,G03FB12,2013-08-05,2099-12-31,NA,MAPPED
43534775,simvastatin and fenofibrate,Drug,ATC,ATC 5th,C,C10BA04,2013-08-05,2099-12-31,NA,MAPPED
43534774,lomitapide,Drug,ATC,ATC 5th,C,C10AX12,2013-08-05,2099-12-31,NA,MAPPED
43534761,rivaroxaban,Drug,ATC,ATC 5th,C,B01AF01,2013-08-05,2099-12-31,NA,MAPPED
43534758,glycerol phenylbutyrate,Drug,ATC,ATC 5th,C,A16AX09,2013-08-05,2099-12-31,NA,MAPPED
43534747,insulin degludec,Drug,ATC,ATC 5th,C,A10AE06,2013-08-05,2099-12-31,NA,MAPPED
43534745,fidaxomicin,Drug,ATC,ATC 5th,C,A07AA12,2013-08-05,2099-12-31,NA,MAPPED
40255560,cefminox,Drug,ATC,ATC 5th,C,J01DC12,1970-01-01,2099-12-31,NA,MAPPED
40255043,"bismuth subcitrate, tetracycline and metronidazole",Drug,ATC,ATC 5th,C,A02BD08,1970-01-01,2099-12-31,NA,MAPPED
40254956,"alendronic acid, calcium and colecalciferol, sequential",Drug,ATC,ATC 5th,C,M05BB05,1970-01-01,2099-12-31,NA,MAPPED
40254795,dexlansoprazole,Drug,ATC,ATC 5th,C,A02BC06,1970-01-01,2099-12-31,NA,MAPPED
40253930,amezinium metilsulfate,Drug,ATC,ATC 5th,C,C01CA25,1970-01-01,2099-12-31,NA,MAPPED
40253399,axitinib,Drug,ATC,ATC 5th,C,L01XE17,1970-01-01,2099-12-31,NA,MAPPED
40253395,afatinib,Drug,ATC,ATC 5th,C,L01XE13,1970-01-01,2099-12-31,NA,MAPPED
40253122,polyplatillen,Drug,ATC,ATC 5th,C,L01XA05,1970-01-01,2099-12-31,NA,NOT_MAPPED
40253109,amrubicin,Drug,ATC,ATC 5th,C,L01DB10,1970-01-01,2099-12-31,NA,MAPPED
40252940,catridecacog,Drug,ATC,ATC 5th,C,B02BD11,1970-01-01,2099-12-31,NA,MAPPED
40252856,"artesunate, sulphamethopyrazine and pyrimethamine",Drug,ATC,ATC 5th,C,P01BF04,1970-01-01,2099-12-31,NA,MAPPED
40252640,ticagrelor,Drug,ATC,ATC 5th,C,B01AC24,1970-01-01,2099-12-31,NA,MAPPED
40252458,"meningococcus B, multicomponent vaccine",Drug,ATC,ATC 5th,C,J07AH09,1970-01-01,2099-12-31,NA,MAPPED
40252349,velaglucerase alfa,Drug,ATC,ATC 5th,C,A16AB10,1970-01-01,2099-12-31,NA,MAPPED
40251691,linagliptin,Drug,ATC,ATC 5th,C,A10BH05,1970-01-01,2099-12-31,NA,MAPPED
21605592,ibritumomab tiuxetan (90Y),Drug,ATC,ATC 5th,C,V10XX02,1970-01-01,2099-12-31,NA,MAPPED
21605560,iodocholesterol (131I),Drug,ATC,ATC 5th,C,V09XA02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605551,iobenguane (131I),Drug,ATC,ATC 5th,C,V09IX02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605546,indium (111In) satumomab pendetide,Drug,ATC,ATC 5th,C,V09IB02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605545,indium (111In) pentetreotide,Drug,ATC,ATC 5th,C,V09IB01,1970-01-01,2099-12-31,NA,MAPPED
21605513,technetium (99mTc) teboroxime,Drug,ATC,ATC 5th,C,V09GA03,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605512,technetium (99mTc) tetrofosmin,Drug,ATC,ATC 5th,C,V09GA02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605497,technetium (99mTc) macrosalb,Drug,ATC,ATC 5th,C,V09EB01,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605484,technetium (99mTc) millimicrospheres,Drug,ATC,ATC 5th,C,V09DB03,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605482,technetium (99mTc) nanocolloid,Drug,ATC,ATC 5th,C,V09DB01,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605480,technetium (99mTc) galtifenin,Drug,ATC,ATC 5th,C,V09DA05,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605479,technetium (99mTc) mebrofenin,Drug,ATC,ATC 5th,C,V09DA04,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605473,chromium (51Cr) edetate,Drug,ATC,ATC 5th,C,V09CX04,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605467,technetium (99mTc) gluceptate,Drug,ATC,ATC 5th,C,V09CA04,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605466,technetium (99mTc) mertiatide,Drug,ATC,ATC 5th,C,V09CA03,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605465,technetium (99mTc) succimer,Drug,ATC,ATC 5th,C,V09CA02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605447,technetium (99mTc) exametazime,Drug,ATC,ATC 5th,C,V09AA01,1970-01-01,2099-12-31,NA,MAPPED
21605421,gadoteric acid,Drug,ATC,ATC 5th,C,V08CA02,1970-01-01,2099-12-31,NA,MAPPED
21605404,iopanoic acid,Drug,ATC,ATC 5th,C,V08AC06,1970-01-01,2099-12-31,NA,MAPPED
21605400,iotroxic acid,Drug,ATC,ATC 5th,C,V08AC02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605390,iopromide,Drug,ATC,ATC 5th,C,V08AB05,1970-01-01,2099-12-31,NA,MAPPED
21605382,iocarmic acid,Drug,ATC,ATC 5th,C,V08AA08,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605378,iotalamic acid,Drug,ATC,ATC 5th,C,V08AA04,1970-01-01,2099-12-31,NA,MAPPED
21605327,indigo carmine,Drug,ATC,ATC 5th,C,V04CH02,1970-01-01,2099-12-31,NA,MAPPED
21605326,inulin and other polyfructosans,Drug,ATC,ATC 5th,C,V04CH01,1970-01-01,2099-12-31,NA,MAPPED
21605321,histamine phosphate,Drug,ATC,ATC 5th,C,V04CG03,1970-01-01,2099-12-31,NA,MAPPED
21605267,calcium acetate and magnesium carbonate,Drug,ATC,ATC 5th,C,V03AE04,1970-01-01,2099-12-31,NA,MAPPED
21605264,polystyrene sulfonate,Drug,ATC,ATC 5th,C,V03AE01,1970-01-01,2099-12-31,NA,MAPPED
21605262,deferasirox,Drug,ATC,ATC 5th,C,V03AC03,1970-01-01,2099-12-31,NA,MAPPED
21605249,digitalis antitoxin,Drug,ATC,ATC 5th,C,V03AB24,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605242,methylthioninium chloride,Drug,ATC,ATC 5th,C,V03AB17,1970-01-01,2099-12-31,NA,MAPPED
21605240,naloxone,Drug,ATC,ATC 5th,C,V03AB15,1970-01-01,2099-12-31,NA,MAPPED
21605239,protamine,Drug,ATC,ATC 5th,C,V03AB14,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605235,thiosulfate,Drug,ATC,ATC 5th,C,V03AB06,1970-01-01,2099-12-31,NA,MAPPED
21605222,food,Drug,ATC,ATC 5th,C,V01AA08,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605221,insects,Drug,ATC,ATC 5th,C,V01AA07,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605210,betamethasone and antiinfectives,Drug,ATC,ATC 5th,C,S03CA06,1970-01-01,2099-12-31,NA,MAPPED
21605190,neomycin,Drug,ATC,ATC 5th,C,S03AA01,1970-01-01,2099-12-31,NA,MAPPED
21605182,lidocaine,Drug,ATC,ATC 5th,C,S02DA01,1970-01-01,2099-12-31,NA,MAPPED
21603027,Other quinolones,Drug,ATC,ATC 4th,C,J01MB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602991,Streptomycins,Drug,ATC,ATC 4th,C,J01GA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602819,Penicillins with extended spectrum,Drug,ATC,ATC 4th,C,J01CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602786,Calcitonin preparations,Drug,ATC,ATC 4th,C,H05BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602777,Glycogenolytic hormones,Drug,ATC,ATC 4th,C,H04AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602768,Perchlorates,Drug,ATC,ATC 4th,C,H03BC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602724,Mineralocorticoids,Drug,ATC,ATC 4th,C,H02AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602689,Somatropin and somatropin agonists,Drug,ATC,ATC 4th,C,H01AC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602657,Other urologicals,Drug,ATC,ATC 4th,C,G04BX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603536,Respiratory stimulants,Drug,ATC,ATC 4th,C,R07AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603246,Other throat preparations,Drug,ATC,ATC 4th,C,R02AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603188,Other antivirals,Drug,ATC,ATC 4th,C,J05AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603130,Nucleosides and nucleotides excl. reverse transcriptase inhibitors,Drug,ATC,ATC 4th,C,J05AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603128,Thiosemicarbazones,Drug,ATC,ATC 4th,C,J05AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603048,Polymyxins,Drug,ATC,ATC 4th,C,J01XB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604024,Gold preparations,Drug,ATC,ATC 4th,C,M01CB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603998,"Other antiinflammatory and antirheumatic agents, non-steroids",Drug,ATC,ATC 4th,C,M01AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603991,Coxibs,Drug,ATC,ATC 4th,C,M01AH,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603892,Selective immunosuppressants,Drug,ATC,ATC 4th,C,L04AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603720,Colchicine derivatives,Drug,ATC,ATC 4th,C,L01CC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603709,Prostaglandin analogues,Drug,ATC,ATC 4th,C,S01EE,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603698,Beta blocking agents,Drug,ATC,ATC 4th,C,S01ED,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603651,Corticosteroids and antiinfectives in combination,Drug,ATC,ATC 4th,C,S01CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604428,Other antiepileptics,Drug,ATC,ATC 4th,C,N03AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604421,Fatty acid derivatives,Drug,ATC,ATC 4th,C,N03AG,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604365,Ergot alkaloids,Drug,ATC,ATC 4th,C,N02CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604343,Anilides,Drug,ATC,ATC 4th,C,N02BE,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604104,"Oxazol, thiazine, and triazine derivatives",Drug,ATC,ATC 4th,C,M03BB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604874,Other agents against amoebiasis and other protozoal diseases,Drug,ATC,ATC 4th,C,P01AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604729,Other antidepressants,Drug,ATC,ATC 4th,C,N06AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604709,Selective serotonin reuptake inhibitors,Drug,ATC,ATC 4th,C,N06AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604635,Benzodiazepine derivatives,Drug,ATC,ATC 4th,C,N05CD,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604600,Azaspirodecanedione derivatives,Drug,ATC,ATC 4th,C,N05BE,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604557,Other antipsychotics,Drug,ATC,ATC 4th,C,N05AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604525,Indole derivatives,Drug,ATC,ATC 4th,C,N05AE,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605285,Medical gases,Drug,ATC,ATC 4th,C,V03AN,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605215,Allergen extracts,Drug,ATC,ATC 4th,C,V01AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605172,Corticosteroids and antiinfectives in combination,Drug,ATC,ATC 4th,C,S02CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605097,Local anesthetics,Drug,ATC,ATC 4th,C,S01HA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605084,Other antiallergics,Drug,ATC,ATC 4th,C,S01GX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605024,"Sympathomimetics, combinations excl. corticosteroids",Drug,ATC,ATC 4th,C,R01AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
43534842,Adrenergics in combinations with anticholinergics incl. triple combinations with corticosteroids,Drug,ATC,ATC 4th,C,R03AL,2013-08-05,2099-12-31,NA,NOT_MAPPED
21605573,Other antiinflammatory therapeutic radiopharmaceuticals,Drug,ATC,ATC 4th,C,V10AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605562,Various diagnostic radiopharmaceuticals,Drug,ATC,ATC 4th,C,V09XX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605534,Other diagnostic radiopharmaceuticals for inflammation and infection detection,Drug,ATC,ATC 4th,C,V09HX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605526,Technetium (99mTc) compounds,Drug,ATC,ATC 4th,C,V09HA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605499,Other respiratory system diagnostic radiopharmaceuticals,Drug,ATC,ATC 4th,C,V09EX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605463,Technetium (99mTc) compounds,Drug,ATC,ATC 4th,C,V09CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605435,Other magnetic resonance imaging contrast media,Drug,ATC,ATC 4th,C,V08CX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605355,"Amino acids/carbohydrates/minerals/vitamins, combinations",Drug,ATC,ATC 4th,C,V06DE,1970-01-01,2099-12-31,NA,NOT_MAPPED
43534863,besifloxacin,Drug,ATC,ATC 5th,C,S01AE08,2013-08-05,2099-12-31,NA,MAPPED
43534859,lomefloxacin,Drug,ATC,ATC 5th,C,S01AE04,2013-08-05,2099-12-31,NA,MAPPED
43534853,ivacaftor,Drug,ATC,ATC 5th,C,R07AX02,2013-08-05,2099-12-31,NA,MAPPED
