code,name_fi,name_en,name_en_source,valid_start_date,units,abbreviation
1128,Aspartaattiaminotransferaasi,NA,Google,2001-10-24,U/l,S -ASAT
1128,Aspartaattiaminotransferaasi,NA,Google,2004-12-31,U/l,S -ASAT
1128,Aspartaattiaminotransferaasi,NA,Google,2005-06-30,U/l,S -ASAT
113,Methemoglobiini,NA,Google,1993-10-26,NULL,B -Hb-Met
1130,"S -Aspergillus ,",NA,Google,1989-02-20,arvio,S -Aspe-Ab
1130,"S -Aspergillus ,",NA,Google,1994-03-01,arvio,S -AspeAb
1130,"S -Aspercillus, vasta-aineet",NA,Google,1999-05-20,NULL,S -AspeAb
1130,"Aspergillus, vasta-aineet",NA,Google,2002-01-17,NULL,S -AspeAb
1132,Autohemolyysi,NA,Google,1981-08-01,Lausunto,B -Autohem
1133,Avlosulfoni,NA,Google,2008-07-28,umol/l,S -Avlos
1133,Avlosulfoni,NA,Google,2015-07-13,umol/l,S -Avlos
11344,Erytrosyytit,NA,Google,2009-10-06,10E6/l,U -Eryt
1136,"B12-vitamiini, selkÃ¤ydinneste",NA,Google,1993-07-06,pmol/l,Li-B12-Vit
1137,"B12-vitamiini,seerumi",NA,Google,1981-08-01,pmol/l,S -B12-Vit
1137,B12-vitamiini,NA,Google,2003-04-04,pmol/l,S -B12-Vit
1137,B12-vitamiini,NA,Google,2009-11-19,pmol/l,S -B12-Vit
1137,B12-vitamiini,NA,Google,2015-09-22,pmol/l,S -B12-Vit
11378,Alfa-galaktisidaasi,NA,Google,2016-02-04,Lausunto,B -Agalak
11379,Alfa-glukosidaasi,NA,Google,2016-02-04,Lausunto,B -Aglukos
11384,Beeta-glukosidaasi,NA,Google,2016-02-04,Lausunto,B -Bglukos
11385,Alfa-iduronidaasi,NA,Google,2016-02-04,Lausunto,B -Aidur
11387,Fenobarbitaali,NA,Google,2010-02-08,umol/l,S -Fenob
11399,"Fibrinogeeni, SPR",NA,Google,2002-07-24,g/l,P -FibrSPR
11399,"Fibrinogeeni, SPR",NA,Google,2019-10-01,g/l,P -FibrSPR
114,Happamuusaste pleuraneste,NA,Google,1994-10-24,NULL,Pf-pH
114,Happamuusaste pleuraneste,NA,Google,1994-10-25,NULL,Pf-pH
1142,"B12-vitamiini, transkobalamiin",NA,Google,2008-07-28,pmol/l,S -B12-TC2
1142,"B12-vitamiini, transkobalamiin",NA,Google,2011-07-14,pmol/l,S -B12-TC2
1142,"B12-vitamiini, transkobalamiin",NA,Google,2015-10-07,pmol/l,S -B12-TC2
1142,"B12-vitamiini, transkobalamiin",NA,Google,2016-04-26,pmol/l,S -B12-TC2
1142,"B12-vitamiini, transkobalamiin",NA,Google,2018-11-13,pmol/l,S -B12-TC2
1143,Li-Bakteeriantigeeni,NA,Google,1984-01-18,NULL,Li-BaktAg
1143,"Bakteeri, antigeeni, selkÃ¤ydin",NA,Google,2003-11-25,NULL,Li-BaktAg
1144,"S -Bakteeri,antigeeni",NA,Google,1984-01-18,NULL,S -Bakt-Ag
1145,"U -Bakteeri,antigeeni",NA,Google,1984-01-18,NULL,U -BaktAg
11454,SPR-lausunto,NA,Google,2009-06-15,Lausunto,SPRV-laus
11454,SPR-lausunto,NA,Google,2019-10-01,Lausunto,SPRV-laus
11455,SPR-HElausunto,NA,Google,2015-05-28,Lausunto,SPRV-HElau
11455,SPR-HElausunto,NA,Google,2019-10-01,Lausunto,SPRV-HElau
11456,"KiireellisyyslisÃ¤ 1, SPR",NA,Google,2009-06-15,NULL,Kiire1
11456,"KiireellisyyslisÃ¤ 1, SPR",NA,Google,2019-10-01,NULL,Kiire1
11457,"KiireellisyyslisÃ¤ 2, SPR",NA,Google,2009-06-15,NULL,Kiire2
11457,"KiireellisyyslisÃ¤ 2, SPR",NA,Google,2019-10-01,NULL,Kiire2
1147,"-Bakteeri, antibioottiherkky",NA,Google,2002-11-28,NULL,-BaktHe
1147,"-Bakteeri, antibioottiherkky",NA,Google,2003-11-25,NULL,-BaktHe
1148,"U -Bakteeri,fluoresenssi vÃ¤rj.",NA,Google,1983-12-15,ARVIO,U -ACB-Vr
11481,Gluk-6-fosfaattidehydrogenaasi,NA,Google,2019-04-04,umol/min,E -G6PD
1149,"-Bakteeri,aerobinen lajimÃ¤Ã¤r",NA,Google,1993-02-05,NULL,-BaktLm
1149,"-Bakteeri,aerobinen lajimÃ¤Ã¤r",NA,Google,2003-11-25,NULL,-BaktLm
11494,"Proteiini C mutaatio W380G, DN",NA,Google,2009-06-16,NULL,B -PC380-D
11495,HyytymistekijÃ¤ VIIIRef,NA,Google,2009-06-16,%,P -F8Ref
11495,HyytymistekijÃ¤ VIIIRef,NA,Google,2019-10-01,%,P -F8Ref
115,Glukoosipaketti,NA,Google,1996-09-10,NULL,fB-GlukPak
11501,"Li-Adenovirus,",NA,Google,1991-01-30,TITTERI,Li-Ade-Ab
11502,"Li-Influenssa A-virus,",NA,Google,1991-01-30,TITTERI,Li-InA-Ab
11503,Li-Influenssa B-virus,NA,Google,1991-01-30,TITTERI,Li-InB-Ab
11504,"Li-Mykoplasma pneumoniae,",NA,Google,1991-01-30,TITTERI,Li-Mpn-Ab
11510,"Parotiitti virus, IgA",NA,Google,1991-01-30,EIU,Li-ParoAbA
1153,"Bakteeri, viljely",NA,Google,1994-01-01,NULL,B -BaktVi
1154,"Li-Bakteeri,viljely selkÃ¤ydin",NA,Google,1994-01-01,NULL,Li-BaktVi
1154,"Bakteeri, viljely, selkÃ¤ydinne",NA,Google,2003-11-25,NULL,Li-BaktVi
1155,"U -Bakteeri,viljely virtsasta",NA,Google,1994-01-01,NULL,U -BaktVi
1155,"Bakteeri, viljely",NA,Google,2003-11-25,NULL,U -BaktVi
1159,"-Bakteeri,vÃ¤rjÃ¤ys",NA,Google,1994-01-01,NULL,-BaktVr
1159,"Bakteeri, vÃ¤rjÃ¤ys",NA,Google,2003-11-25,NULL,-BaktVr
11590,"Elinsiirto, nÃ¤ytekÃ¤sittely,HML",NA,Google,2014-10-17,NULL,P-ELINKHML
11596,"Elinsiirto, nÃ¤ytekÃ¤sittely",NA,Google,2013-03-22,NULL,P -ELINKÃS
116,Amylaasipaketti,NA,Google,1999-05-25,NULL,S -AmylPak
1160,S -Bakerisidinen teho,NA,Google,1988-01-21,LAUSUNT,S -Baktsid
1165,Barbituraatit (kval),NA,Google,1988-04-25,umol/l,S -Barb-O
1165,Barbituraatit (kval),NA,Google,2003-06-02,NULL,S -Barb-O
1165,Barbituraatit (kval),NA,Google,2006-06-15,NULL,S -Barb-O
1165,Barbituraatit (kval),NA,Google,2011-07-12,NULL,S -Barb-O
1166,Barbituraatit (kval),NA,Google,1996-02-26,Arvio,U -Barb-O
1166,Barbituraatit (kval),NA,Google,2008-07-28,Arvio,U -Barb-O
11660,Barbituraatit (kval),NA,Google,2001-02-08,Arvio,U -Barb-O
11676,Immunoglobuliini G,NA,Google,1996-12-02,g/l,S -IgG
11676,Immunoglobuliini G,NA,Google,2006-06-07,g/l,S -IgG
11676,Immunoglobuliini G,NA,Google,2009-11-19,g/l,S -IgG
11677,Immunoglobuliini G,NA,Google,1996-10-30,mg/l,U -IgG
11677,Immunoglobuliini G,NA,Google,2009-11-19,mg/l,U -IgG
117,"Glukoosipaketti, plasma",NA,Google,1997-04-10,NULL,P -Gluk
1170,"Beeta-2-mikroglobuliini,likvor",NA,Google,1994-01-11,mg/l,Li-B2Miglo
1170,"Beeta-2-mikroglobuliini, selkÃ¤",NA,Google,2002-01-08,mg/l,Li-B2Miglo
1170,"Beeta-2-mikroglobuliini, selkÃ¤",NA,Google,2007-02-20,mg/l,Li-B2Miglo
1170,"Beeta-2-mikroglobuliini, selkÃ¤",NA,Google,2010-06-04,mg/l,Li-B2Miglo
1170,"Beeta-2-mikroglobuliini, selkÃ¤",NA,Google,2012-04-12,mg/l,Li-B2Miglo
1170,"Beeta-2-mikroglobuliini, selkÃ¤",NA,Google,2016-03-14,mg/l,Li-B2Miglo
1171,Beeta-2-mikroglobuliini,NA,Google,1981-08-01,mg/l,S -B2Miglo
1171,Beeta-2-mikroglobuliini,NA,Google,2002-01-08,mg/l,S -B2Miglo
1171,Beeta-2-mikroglobuliini,NA,Google,2007-02-20,mg/l,S -B2Miglo
1171,Beeta-2-mikroglobuliini,NA,Google,2009-11-19,mg/l,S -B2Miglo
11713,"Beeta-2-glykoprot,IgG-v-a, SPR",NA,Google,2002-07-24,SGU,S -B2GPSPR
11713,"Beeta-2-glykoprot,IgG-v-a, SPR",NA,Google,2019-10-01,SGU,S -B2GPSPR
1172,Beeta-2-mikroglobuliini,NA,Google,1981-08-01,ug/l,U -B2Miglo
1172,Beeta-2-mikroglobuliini,NA,Google,2002-01-08,ug/l,U -B2Miglo
1172,Beeta-2-mikroglobuliini,NA,Google,2009-09-15,ug/l,U -B2Miglo
1172,Beeta-2-mikroglobuliini,NA,Google,2009-12-10,mg/l,U -B2Miglo
1172,Beeta-2-mikroglobuliini,NA,Google,2016-03-14,mg/l,U -B2Miglo
11722,"IgE, perusseulonta ja erittely",NA,Google,2009-06-17,NULL,S -IgE-Pse
11731,"Tromboplastiiniaika, SPR",NA,Google,2015-05-28,%,P -TT-SPR
11731,"Tromboplastiiniaika, SPR",NA,Google,2019-10-01,%,P -TT-SPR
1174,Beeta-hydroksibutyraatti,NA,Google,1990-11-21,umol/l,fP-OHButyr
1174,Hydroksibutyraatti,NA,Google,1993-08-13,umol/l,P -OHButyr
1174,Hydroksibutyraatti,NA,Google,1994-08-15,mmol/l,P -OHButyr
1174,Beeta-hydroksibutyraatti,NA,Google,1998-11-26,mmol/l,P -OHButyr
1177,Bentsodiatsepiinit (kval),NA,Google,1982-04-01,Lausunto,S -Bendi-O
1178,Bentsodiatsepiinit (kval),NA,Google,1988-04-25,Lausunto,U -Bendi-O
1178,Bentsodiatsepiinit (kval),NA,Google,1996-02-26,Arvio,U -Bendi-O
1178,Bentsodiatsepiinit (kval),NA,Google,2001-02-12,NULL,U -Bendi-O
1178,Bentsodiatsepiinit (kval),NA,Google,2009-05-26,Arvio,U -Bendi-O
11780,Bentsodiatsepiinit (kval),NA,Google,2001-02-08,Arvio,U -Bendi-O
11781,Bentsodiatsepiinit,NA,Google,2001-02-08,NULL,U -Bendi
11782,Bentsodiatsepiinit (kval),NA,Google,2001-02-08,Arvio,U -Bendi-O
118,Amylaasipaketti,NA,Google,1999-05-25,NULL,P -AmylPak
1183,Bilirubiini,NA,Google,1983-08-05,Lausunto,Am-Bil
1183,Bilirubiini,NA,Google,2009-11-19,Lausunto,Am-Bil
1183,Bilirubiini,NA,Google,2016-10-31,Lausunto,Am-Bil
11839,"Enterovirus, vasta-aineet, sel",NA,Google,2018-04-12,NULL,Li-EvirAb
11840,"Enterovirus, IgM vasta-aineet,",NA,Google,2018-04-12,EIU,Li-EvirAbM
1185,Bilirubiini,NA,Google,1988-11-10,umol/l,S -Bil
1185,Bilirubiini,NA,Google,2004-12-31,umol/l,S -Bil
1185,Bilirubiini,NA,Google,2005-06-30,umol/l,S -Bil
1187,Bilirubiini (kval),NA,Google,1995-11-09,Arvio,U -Bil-O
1189,Bilirubiinikonjugaatit,NA,Google,1989-02-21,umol/l,S -Bil-Kj
1189,Bilirubiinikonjugaatit,NA,Google,2005-06-30,umol/l,S -Bil-Kj
119,CK-MBm -paketti,NA,Google,1999-05-26,NULL,P -CK-MBm
1190,Blastisolut,NA,Google,1994-05-31,Lausunto,Li-Blastit
1190,Blastisolut,NA,Google,2000-03-15,Lausunto,Li-Blastit
1190,"Blastisolut, selkÃ¤ydinneste",NA,Google,2002-01-01,Lausunto,Li-Blastit
1190,"Blastisolut, selkÃ¤ydinneste",NA,Google,2010-10-21,Lausunto,Li-Blastit
11920,"Protrombiinigeeni,DNA-tutk,SPR",NA,Google,2002-07-24,Lausunto,B -FIIDSPR
11920,"Protrombiinigeeni,DNA-tutk,SPR",NA,Google,2019-10-01,Lausunto,B -FIIDSPR
11940,"TestipyyntÃ¶, U -Solut",NA,Google,2009-10-06,NULL,U -TestiSo
12,Hyytymispaketti -TT-SPA/APTT,NA,Google,1993-10-21,NULL,P -TT/APTT
120,CK-MBm -paketti,NA,Google,1999-05-26,NULL,S -CK-MBm
120,"Elecsys-paketti, sydÃ¤nmerkkiai",NA,Google,2005-12-15,NULL,S -Elecsys
12031,"Kardiolipiini (Lues), vasta-ai",NA,Google,2011-06-10,titteri,S -KardAb
1205,S -Brucella vasta-aineet,NA,Google,1988-01-21,titteri,S -BrucAb
1205,"Brucella, vasta-aineet",NA,Google,2004-01-30,NULL,S -BrucAb
1205,"Brucella, vasta-aineet",NA,Google,2014-05-12,titteri,S -BrucAb
1208,S -C1q-sitoutuneet immunokompl,NA,Google,1988-05-03,SDU,S -C1qb-Ic
1209,C1-Esteraasin inhibiittori,NA,Google,1988-01-21,g/l,S -C1Inh
1209,C1-Esteraasin inhibiittori,NA,Google,2006-06-07,g/l,S -C1Inh
1209,C1-Esteraasin inhibiittori,NA,Google,2009-11-19,g/l,S -C1Inh
1209,C1-Esteraasin inhibiittori,NA,Google,2011-05-03,g/l,S -C1Inh
1209,C1-Esteraasin inhibiittori,NA,Google,2014-05-12,g/l,S -C1Inh
1209,C1-Esteraasin inhibiittori,NA,Google,2018-04-12,g/l,P -C1Inh
121,ACS-hormonipaketti,NA,Google,1999-05-31,NULL,S -ACSPak
1210,Faktori B,NA,Google,1989-12-08,g/l,S -FakB
1211,HyytymistekijÃ¤ IX,NA,Google,2002-07-24,%,P -FIX
1211,HyytymistekijÃ¤ IX,NA,Google,2012-01-11,%,P -FIX
1211,HyytymistekijÃ¤ IX,NA,Google,2015-06-02,%,P -FIX
1211,HyytymistekijÃ¤ IX,NA,Google,2019-10-01,%,P -FIX
1212,"Coccidioides, vasta-aineet",NA,Google,1987-04-01,lausunto,S -CocciAb
12145,Amitriptyliinin ja nortriptyli,NA,Google,2015-06-29,nmol/l,Amitri+Nor
12146,Metyylifenidaatti,NA,Google,2018-06-19,NULL,S -Metfe
12146,Metyylifenidaatti,NA,Google,2018-07-02,NULL,S -Metfe
12147,Metyylifenidaatti,NA,Google,2018-06-29,mg/l,S -Metfe
1215,"S -Coxsackie -virus,",NA,Google,1982-08-28,TITTERI,S -Cox-Ab
1216,C-reaktiivinen proteiini,NA,Google,1981-08-01,mg/l,S -CRP
1218,C-vitamiini,NA,Google,2008-07-28,umol/l,fP-C-Vit
12195,Risperidonin ja 9-hydroksirisp,NA,Google,2019-02-06,nmol/l,S -SUMRisp
122,"Hepatitis B virus, pinta-antig",NA,Google,1998-01-02,NULL,S -HBsAgV
1220,D -vitamiini-25-OH,NA,Google,2009-07-14,nmol/l,S -D-25
1220,D -vitamiini-25-OH,NA,Google,2009-12-10,nmol/l,S -D-25
1220,D -vitamiini-25-OH,NA,Google,2013-05-07,nmol/l,P -D-25
1220,D -vitamiini-25-OH,NA,Google,2015-06-23,nmol/l,P -D-25
1220,D -vitamiini-25-OH,NA,Google,2019-05-28,nmol/l,S -D-25
1222,Dehydroepiandrosteroni,NA,Google,1998-12-30,nmol/l,S -DHEA
1222,Dehydroepiandrosteroni,NA,Google,2006-09-08,nmol/l,S -DHEA
1222,Dehydroepiandrosteroni,NA,Google,2009-07-17,nmol/l,S -DHEA
1222,Dehydroepiandrosteroni,NA,Google,2009-12-15,nmol/l,S -DHEA
1225,"Deksametasoni-koe, lyhyt",NA,Google,1991-03-07,NULL,Pt-DXM-R1
12250,Ritaliinihappo (kval),NA,Google,2018-06-29,NULL,S-Ritalh-O
12257,"Coxiella burnetii, komplementi",NA,Google,2008-05-12,titteri,S -CobuCF
12259,"Etyyliglukuronidi, varmistus v",NA,Google,2020-02-11,ng/ml,U -EtGCt
1226,"Deksametasoni-koe, pitkÃ¤",NA,Google,1986-06-24,NULL,Pt-DXM-R2
1228,Delta-aminolevulinaatti,NA,Google,1981-08-01,umol,dU-DALA
1228,Delta-aminolevulinaatti,NA,Google,1994-06-01,umol,dU-DALA
1228,Delta-aminolevulinaatti,NA,Google,1999-01-01,umol,dU-DALA
1228,Delta-aminolevulinaatti,NA,Google,1999-02-03,umol,dU-DALA
1228,"Delta-aminolevulinaatti, vuoro",NA,Google,1999-11-23,umol,dU-DALA
1228,"Delta-aminolevulinaatti, vuoro",NA,Google,2009-07-17,umol,dU-DALA
1228,"Delta-aminolevulinaatti, vuoro",NA,Google,2010-05-05,umol,dU-DALA
123,"Hepatiitti C, varmistus",NA,Google,1997-09-22,NULL,S -HCVAbV
1230,Delta-aminolevulinaatti,NA,Google,2008-01-22,umol/l,U -DALA
1230,Delta-aminolevulinaatti,NA,Google,2009-07-17,umol/l,U -DALA
1230,Delta-aminolevulinaatti,NA,Google,2010-05-05,umol/l,U -DALA
1231,Delta-aminolevulinaattisyntaas,NA,Google,1994-02-18,pmol/h/,E -DALAS
1231,Delta-aminolevulinaattisyntaas,NA,Google,2008-05-13,pmol/h/,E -DALAS
12315,"Malariaplasmodit, pikamÃ¤Ã¤ritys",NA,Google,2011-01-26,NULL,B -Plas-P
1232,Delta-aminolevulinaattidehydra,NA,Google,1994-02-18,U/l,E -DALADT
1232,Delta-aminolevulinaattidehydra,NA,Google,2008-05-13,U/l,E -DALADT
12333,"NÃ¤ytteenkÃ¤sittely, SPR",NA,Google,2009-06-15,NULL,NÃ¤ytKÃ¤s
12333,"NÃ¤ytteenkÃ¤sittely, SPR",NA,Google,2019-10-01,NULL,NÃ¤ytKÃ¤s
1234,Deoksikortikosteroni(11-),NA,Google,1983-08-16,nmol/l,fP-Dokors
1235,Deoksikortisoli (11-),NA,Google,1986-08-25,nmol/l,P -11Dok
1235,Deoksikortisoli (11-),NA,Google,1998-01-01,nmol/l,S -11Dok
1235,Deoksikortisoli (11-),NA,Google,2008-05-13,nmol/l,S -11Dok
1235,Deoksikortisoli (11-),NA,Google,2009-07-17,nmol/l,S -11Dok
1235,Deoksikortisoli (11-),NA,Google,2010-05-05,nmol/l,S -11Dok
1235,Deoksikortisoli (11-),NA,Google,2018-07-11,nmol/l,S -11Dok
12350,"Mikrofilariat, jatkotutkimus",NA,Google,2016-09-06,NULL,B -MiFiJtk
12351,"Mikrofilariat, paksupisara",NA,Google,2016-09-06,NULL,Paksupisar
12380,"Insuliini, reseptori, vasta-ai",NA,Google,2018-04-04,suhde,S -InsRAba
12381,"Insuliini, reseptori, vasta-ai",NA,Google,2018-04-04,suhde,S -InsRAbb
124,"Kreatiniini, Jaffe-menetelmÃ¤",NA,Google,1999-06-28,umol/l,P -Jaffe
1240,Diatsepaami,NA,Google,1986-08-11,umol/l,S -Diatsep
1240,Diatsepaami,NA,Google,1999-01-01,umol/l,S -Diatsep
1240,Diatsepaami,NA,Google,2001-01-01,umol/l,S -Diatsep
1240,Diatsepaami,NA,Google,2004-01-01,umol/l,S -Diatsep
1240,Diatsepaami,NA,Google,2006-12-04,NULL,S -Diatsep
1243,Fenytoiini,NA,Google,1981-08-01,umol/l,S -Fenyt
1244,Fenytoiini,NA,Google,1985-07-05,umol/l,Sa-Fenyt
12445,MMTT-koe,NA,Google,2019-02-18,NULL,Pt-MMTT-R
12454,"Tioguaniini, veri",NA,Google,2019-10-30,NULL,B -6-TGN
12481,6-metyylimerkaptopuriini,NA,Google,2019-10-30,NULL,B -6-me-MP
12499,Primidoni,NA,Google,2010-02-08,umol/l,S -Primid
125,"Ureapaketti, kertavirtsa",NA,Google,1999-09-06,NULL,U -Urea
12500,HyytymistekijÃ¤ V,NA,Google,2019-06-10,%,P -FV-FL
12510,Fosfatidyylietanoli,NA,Google,2019-03-29,umol/l,B -PEth
1253,"S -Difteria,vasta-aineet",NA,Google,1983-08-04,LAUSUNT,S -DiftAb
1253,"Corynebacterium diphtheriae, v",NA,Google,1999-06-16,NULL,S -CodiAb
1253,"Corynebacterium diphtheriae, v",NA,Google,2014-05-12,SPU/ml,S -CodiAb
1253,"Corynebacterium diphtheriae, v",NA,Google,2017-06-15,UI/ml,S -CodiAb
12531,"Corynebacterium diphtheriae,",NA,Google,1999-06-15,NULL,S -CodiAbA
12532,"Corynebacterium diphtheriae,",NA,Google,1999-06-15,NULL,S -CodiAbG
12533,"Corynebacterium diphtheriae,",NA,Google,1999-06-15,NULL,S -CodiAbM
1254,"-Difteria,viljely",NA,Google,1994-01-01,NULL,-Dift-Vi
1254,-Corynebacterium diphtheriae,NA,Google,1994-05-20,NULL,-CodiVi
1254,"Corynebacterium diphtheriae, v",NA,Google,2003-11-25,NULL,-CodiVi
12551,"Ku 72/86, vasta-aine",NA,Google,2018-10-17,NULL,Ku 72/86
12554,"PL-7, vasta-aine",NA,Google,2018-10-17,NULL,PL-7
12555,"PL-12, vasta-aine",NA,Google,2018-10-17,NULL,PL-12
1256,Digoksiini,NA,Google,1981-08-01,nmol/l,S -Digoks
1256,Digoksiini,NA,Google,2018-05-03,nmol/l,S -Digoks
1257,Dihydrotestosteroni,NA,Google,1993-12-31,nmol/l,S -DhTesto
1257,Dihydrotestosteroni,NA,Google,1996-01-06,nmol/l,S -DhTesto
1257,Dihydrotestosteroni,NA,Google,2006-12-04,nmol/l,S -DhTesto
1257,Dihydrotestosteroni,NA,Google,2009-07-17,nmol/l,S -DhTesto
1257,Dihydrotestosteroni,NA,Google,2009-12-15,nmol/l,S -DhTesto
1257,Dihydrotestosteroni,NA,Google,2018-07-11,nmol/l,S -DhTesto
1258,Disopyramidi,NA,Google,1986-08-11,umol/l,S -Disop
1258,Disopyramidi,NA,Google,1994-06-02,umol/l,S -Disop
1258,Disopyramidi,NA,Google,1996-01-06,umol/l,S -Disop
1258,Disopyramidi,NA,Google,1999-01-01,umol/l,S -Disop
1258,Disopyramidi,NA,Google,2009-08-06,umol/l,S -Disop
1258,Disopyramidi,NA,Google,2009-12-15,umol/l,S -Disop
12594,"Rota virus, tyypitys, uloste",NA,Google,2014-02-11,lausunto,F -RotaTy
126,"Ureapaketti, vrk-virtsa",NA,Google,1999-09-06,NULL,dU-Urea
1261,"S -DNA,vasta-aineet, natiivi",NA,Google,1988-01-21,kIU/l,S -DNAnAb
1261,"DNA, natiivi, vasta-aineet",NA,Google,1997-05-22,NULL,S -DNAnAb
1261,"DNA, natiivi, vasta-aineet",NA,Google,2008-03-18,NULL,S -DNAnAb
12610,"DNA, vasta-aineet, natiivi",NA,Google,1997-05-21,kIU/l,S -DNAnAb.
12610,"DNA, vasta-aineet, natiivi",NA,Google,2008-03-18,kIU/l,S -DNAnAb.
12610,"DNA, vasta-aineet, natiivi",NA,Google,2009-02-10,kIU/l,S -DNAnAb.
12611,"DNA, vasta-aineet, immunofluor",NA,Google,1997-05-21,NULL,S -DNAnIF
12611,"DNA, vasta-aineet, immunofluor",NA,Google,2008-03-18,NULL,S -DNAnIF
12628,"Oj-Ab, vasta-aine",NA,Google,2018-10-17,NULL,Oj-Ab
127,Punasolut retikulos.kanavalta,NA,Google,1999-06-03,10E12/l,E -RTCRBC
1270,"EKG, 12 kytkentÃ¤Ã¤ levossa",NA,Google,2000-02-02,NULL,Pt-EKG-12
1271,"EKG, (12+V4R,V8,V9)",NA,Google,2009-06-05,NULL,Pt-EKG-15
1271,"EKG, (12+V4R,V8,V9)",NA,Google,2009-07-01,NULL,Pt-EKG-15
12736,"Testosteroni, vapaa",NA,Google,2015-10-02,pmol/l,S -Testo-V
12736,"Testosteroni, vapaa",NA,Google,2015-12-15,pmol/l,S -Testo-V
12782,"Trombiiniaika, SPR",NA,Google,2009-06-12,s,P -TrAiSPR
12782,"Trombiiniaika, SPR",NA,Google,2019-10-01,s,P -TrAiSPR
12783,"Tromboplast.aika,akt,part,SPR",NA,Google,2002-07-24,s,P -APTTSPR
12783,"Tromboplast.aika,akt,part,SPR",NA,Google,2019-10-01,s,P -APTTSPR
1279,"EKG, pitkÃ¤aikaisrekisterÃ¶inti",NA,Google,2000-12-27,NULL,Pt-EKG-Pa
128,MCV retikulosyyttikanavalta,NA,Google,1999-06-03,fl,E -MCVg
12811,"Polyoomavirus, nukleiinihappo",NA,Google,2018-04-12,kopio/ml,-PoVNh
12813,"Mycobacterium tuberculosis, vÃ¤",NA,Google,2012-11-02,NULL,-TbVrP
1285,"Echinococcus, vasta-aineet",NA,Google,1987-04-01,lausunto,S -EkinAb
1285,"Echinococcus, vasta-aineet",NA,Google,2005-05-17,lausunto,S -EchiAb
1285,"Echinococcus, vasta-aineet",NA,Google,2014-04-17,lausunto,S -EchiAb
129,Pt-Immunoglobuliini G indeksi,NA,Google,1990-06-28,NULL,Pt-IgG-ind
129,Pt-Immunoglobuliini G indeksi,NA,Google,1992-04-23,NULL,Pt-IgG-ind
12923,"PM-Sc1100, vasta-aine",NA,Google,2018-10-17,NULL,PM-Sc1100
12924,"PM-Sc175, vasta-aine",NA,Google,2018-10-17,NULL,PM-Sc175
12925,"Jo-1, vasta-aine",NA,Google,2018-10-17,NULL,Jo-1
12926,"SRP, vasta-aine",NA,Google,2018-10-17,NULL,SRP
12927,"Ej-Ab, vasta-aine",NA,Google,2018-10-17,NULL,Ej-Ab
12928,"Oj-Ab, vasta-aine",NA,Google,2018-10-18,NULL,Oj-Ab
12929,"RO52(SSA), vasta-aine",NA,Google,2018-10-17,NULL,RO52(SSA)
12951,"VeriryhmÃ¤ ja Rh, SPR",NA,Google,2009-06-12,NULL,E -ABORhSP
12953,"VeriryhmÃ¤vasta-aineet, seulont",NA,Google,2009-06-12,NULL,P -VRAbOSP
12955,"VeriryhmÃ¤vasta-aineet, tunnist",NA,Google,2010-03-05,NULL,B -VRAbTSP
12991,Adenosiinideaminaasi,NA,Google,2004-06-16,U/l,S -ADA
13,HDL-Kolesterolipaketti,NA,Google,1993-01-13,NULL,fS-HDLPak
130,Malariaplasmodit (arvio),NA,Google,1994-06-21,NULL,B -MalArv
13015,"Coombs, suora, SPR",NA,Google,2009-06-12,Arvio,E -CoomOSP
13088,"Lymfosyytit, erittely (BAL-nes",NA,Google,2016-09-28,Lausunto,Bl-CD4/CD8
131,Malariaplasmodit (osuus),NA,Google,1994-06-21,%,B -MalOsuu
13125,"Trombosyytit, funktiotutkimus",NA,Google,2004-05-31,Lausunto,B -TrFuSPR
13125,"Trombosyytit, funktiotutkimus",NA,Google,2009-07-13,NULL,B -TrFuSPR
13125,"Trombosyytit, funktiotutkimus",NA,Google,2019-10-01,NULL,B -TrFuSPR
1314,Elohopea,NA,Google,1981-08-01,nmol/l,B -Hg
1314,Elohopea,NA,Google,1995-06-01,nmol/l,B -Hg
1314,Elohopea,NA,Google,1996-01-29,nmol/l,B -Hg
1314,Elohopea,NA,Google,1998-01-16,nmol/l,B -Hg
1314,Elohopea,NA,Google,2015-06-24,nmol/l,B -Hg
1314,Elohopea,NA,Google,2016-05-31,nmol/l,B -Hg
1314,Elohopea,NA,Google,2016-06-07,nmol/l,B -Hg
1314,Elohopea,NA,Google,2017-06-07,nmol/l,B -Hg
1316,Elohopea,NA,Google,1981-08-01,nmol/l,U -Hg
1316,Elohopea,NA,Google,1992-02-04,nmol/l,U -Hg
1316,Elohopea,NA,Google,1995-01-01,nmol/l,U -Hg
1316,Elohopea,NA,Google,1996-01-29,nmol/l,U -Hg
1316,Elohopea,NA,Google,2015-06-24,nmol/l,U -Hg
1316,Elohopea,NA,Google,2016-05-31,nmol/l,U -Hg
1316,Elohopea,NA,Google,2016-06-07,nmol/l,U -Hg
1316,Elohopea,NA,Google,2017-06-07,nmol/l,U -Hg
132,Erytrofaagit,NA,Google,1994-06-21,NULL,Li-EryFaag
132,"Erytrofaagit, selkÃ¤ydinneste",NA,Google,2000-03-15,NULL,Li-EryFaag
1320,F -Enteropatogeeninen E.coli,NA,Google,1994-01-01,NULL,F -EPEC
1325,F -Enterotoksigeeninen E.coli,NA,Google,1994-01-01,NULL,F -ETEC
