CodeId;Abbreviation;ShortName;LongName;BeginningDate;ExpiringDate;LastModifiedDate;LastModifiedBy;Status;Description;OID;A:Erikoisala;A:Korvaava koodi;A:Långt_namn;A:Yksikkö
1155;U -BaktVi;U -Bakteeri, viljely;U -Bakteeri, viljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;U- Bakterieodling;Lomake
1156;-BaktVi;-Bakteeri, viljely;-Bakteeri, viljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Bakterieodling;Lomake
1157;Li-BaktVr;Li-Bakteeri, värjäys;Li-Bakteeri, värjäys;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Li-Bakteriefärgning;Lomake
1158;U -BaktVr;U -Bakteeri, värjäys;U -Bakteeri, värjäys;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;U -Bakteriefärgning;Lomake
1159;-BaktVr;-Bakteeri, värjäys;-Bakteeri, värjäys;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Bakteriefärgning;Lomake
1161;S -Barb;S -Barbituraatit;S -Barbituraatit;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Barbiturater;umol/l
1162;U -Barb;U -Barbituraatit;U -Barbituraatit;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Barbiturater;umol/l
1163;S -Barb-Fr;S -Barbituraatit, fraktiot;S -Barbituraatit, fraktiot;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Barbiturater, fraktioner;Lomake
1164;U -Barb-Fr;U -Barbituraatit, fraktiot;U -Barbituraatit, fraktiot;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Barbiturater, fraktioner;Lomake
1165;S -Barb-O;S -Barbituraatit (kval);S -Barbituraatit (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Barbiturater (kval);Lomake
1166;U -Barb-O;U -Barbituraatit (kval);U -Barbituraatit (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Barbiturater (kval);Lomake
1168;L -Baso;L -Basofiiliset leukosyytit;L -Basofiiliset leukosyytit;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;L -Basofila leukocyter;%
1169;S -B1Glypr;S -Beeta-1-glykoproteiini;S -Beeta-1-glykoproteiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Beta-1-glykoprotein;umol/l
1170;Li-B2Miglo;Li-Beeta-2-mikroglobuliini;Li-Beeta-2-mikroglobuliini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;Li-Beta-2-mikroglobulin;ug/l
1171;S -B2Miglo;S -Beeta-2-mikroglobuliini;S -Beeta-2-mikroglobuliini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;S -Beta-2-mikroglobulin;mg/l
1172;U -B2Miglo;U -Beeta-2-mikroglobuliini;U -Beeta-2-mikroglobuliini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;U -Beta-2-mikroglobulin;ug/l
1173;S -BEndorf;S -Beeta-endorfiini;S -Beeta-endorfiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Betaendorfin;pmol/l
1174;fS-OHButyr;fS-Beeta-hydroksibutyraatti;fS-Beeta-hydroksibutyraatti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;fS-Betahydroxybutyrat;umol/l
1175;fS-BLipopr;fS-Beeta-lipoproteiini;fS-Beeta-lipoproteiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;fS-Betalipoprotein;g/l
1176;S -BLPH;S -Beeta-lipotropiini;S -Beeta-lipotropiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S-Betalipotropin;pmol/l
1177;S -Bendi;S -Bentsodiatsepiinit;S -Bentsodiatsepiinit;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Bensodiazepiner;Lomake
1178;U -Bendi-O;U -Bentsodiatsepiinit (kval);U -Bentsodiatsepiinit (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Bensodiazepiner (kval);Lomake
1179;Dj-HCO3;Dj-Bikarbonaatti;Dj-Bikarbonaatti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Dj-Bikarbonat;mmol/l
1180;Gj-HCO3;Gj-Bikarbonaatti;Gj-Bikarbonaatti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Gj-Bikarbonat;mmol/l
1181;Pa-HCO3;Pa-Bikarbonaatti;Pa-Bikarbonaatti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pa-Bikarbonat;mmol/l
1182;Af-Bil;Af-Bilirubiini;Af-Bilirubiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Af-Bilirubin;umol/l
1183;Am-Bil;Am-Bilirubiini;Am-Bilirubiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Am-Bilirubin;umol/l
1184;Li-Bil;Li-Bilirubiini;Li-Bilirubiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Li-Bilirubin;umol/l
1185;S -Bil;S -Bilirubiini;S -Bilirubiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Bilirubin;umol/l
1186;F -Bil-O;F -Bilirubiini (kval);F -Bilirubiini (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;F -Bilirubin (kval);Lomake
1187;U -Bil-O;U -Bilirubiini (kval);U -Bilirubiini (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Bilirubin (kval);Lomake
1188;Am-Bil-Kj;Am-Bilirubiinikonjugaatit;Am-Bilirubiinikonjugaatit;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Am-Konjugerat bilirubin;umol/l
1189;S -Bil-Kj;S -Bilirubiinikonjugaatit;S -Bilirubiinikonjugaatit;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Konjugerat bilirubin;umol/l
1190;Li-Blastit;Li-Blastisolut;Li-Blastisolut;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Li-Blastceller;Lomake
1191;Pt-BodyPl;Pt-Bodyplethysmografia;Pt-Bodyplethysmografia;01.01.2004;31.12.2030;05.03.2012;Lehtonen, Jari;1;;;F;;Pt-Kroppspletysmografi;Lomake
1195;Pt-BodyPlD;Pt-Bodyplethysmografia ja bronkodilataatiotutkimus;Pt-Bodyplethysmografia ja bronkodilataatiotutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-Kroppspletysmografi och bronkodilatationsundersökning;Lomake
1196;Pt-BodyPlP;Pt-Bodyplethysmografia, provokaatiotutkimus;Pt-Bodyplethysmografia, provokaatiotutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-Kroppspletysmografi, provokationsundersökning;Lomake
1199;P -Bradyk;P -Bradykiniini;P -Bradykiniini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Bradykinin;pmol/l
1200;S -Br;S -Bromidi;S -Bromidi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Bromid;mmol/l
1201;U -Br;U -Bromidi;U -Bromidi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Bromid;mmol/l
1202;U -Br-O;U -Bromidi (kval);U -Bromidi (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Bromid (kval);Lomake
1203;Pt-BSP-Re;Pt-Bromsulftaleiinikoe, retentio;Pt-Bromsulftaleiinikoe, retentio;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pt-Bromsulftaleintest, retention;%
1204;Pt-BSP-R;Pt-Bromsulftaleiinikoe, puoliintumisaika;Pt-Bromsulftaleiinikoe, puoliintumisaika;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pt-Bromsulftaleintest, halveringstid;s
1205;S -BrucAb;S -Brucella, vasta-aineet;S -Brucella, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Brucella, antikroppar;Lomake
1208;S -C1qb-Ic;S -C1q-sitoutuneet immunokompleksit;S -C1q-sitoutuneet immunokompleksit;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Immunkomplex bundna till C1q;Lomake
1209;S -C1Inh;S -C1-Esteraasin inhibiittori;S -C1-Esteraasin inhibiittori;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;S -C1-Esterasinhibitor;g/l
1210;S -FakB;S -Faktori B;S -Faktori B;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;S -Faktor B;g/l
1211;P -FIX;P -Hyytymistekijä IX;P -Hyytymistekijä IX;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Koagulationsfaktor IX;Lomake
1212;S -CocciAb;S -Coccidioides, vasta-aineet;S -Coccidioides, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Coccidioides, antikroppar;Lomake
1213;E -Coombp;E -Coombs, suora (polyspesifinen antiseerumi);E -Coombs, suora (polyspesifinen antiseerumi);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;E -Coombs, direkt (polyspecifikt antiserum);Titteri
1214;E -Coombm;E -Coombs, suora (monospesifinen antiseerumi);E -Coombs, suora (monospesifinen antiseerumi);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;E -Coombs, direkt (monospecifikt antiserum);Titteri
1216;S -CRP;S -C-reaktiivinen proteiini;S -C-reaktiivinen proteiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;S -C-reaktivt protein;mg/l
1217;S -CRP-O;S -C-reaktiivinen proteiini (kval);S -C-reaktiivinen proteiini (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;S -C-reaktivt protein (kval);Lomake
1218;fP-C-Vit;fP-C-vitamiini;fP-C-vitamiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;fP-C-vitamin;umol
1219;dU-C-Vit;dU-C-vitamiini;dU-C-vitamiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;dU-C-vitamin;umol
1220;S -D-25;S -D-vitamiini-25-OH;S -D-vitamiini-25-OH;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -D-vitamin-25-OH;nmol/l
1221;dU-DHEA;dU-Dehydroepiandrosteroni;dU-Dehydroepiandrosteroni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;dU-Dehydroepiandrosteron;nmol
1222;S -DHEA;S -Dehydroepiandrosteroni;S -Dehydroepiandrosteroni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Dehydroepiandrosteron;nmol/l
1225;Pt-DXM-R1;Pt-Deksametasoni-koe, lyhyt;Pt-Deksametasoni-koe, lyhyt;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pt-Dexametasontest, kort;Lomake
1226;Pt-DXM-R2;Pt-Deksametasoni-koe, pitkä;Pt-Deksametasoni-koe, pitkä;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pt-Dexametasontest, långt;Lomake
1228;dU-DALA;dU-Delta-aminolevulinaatti;dU-Delta-aminolevulinaatti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;dU-Delta-aminolevulinat;umol
1229;E -DALA;E -Delta-aminolevulinaatti;E -Delta-aminolevulinaatti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;E-Delta-aminolevulinat;umol/l
1230;U -DALA;U -Delta-aminolevulinaatti;U -Delta-aminolevulinaatti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U-Delta-aminolevulinat;umol/l
1231;E -DALAS;E -Delta-aminolevulinaattisyntaasi;E -Delta-aminolevulinaattisyntaasi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;E-Delta-aminolevulinatsyntas;Lomake
1232;E -DALADT;E -Delta-aminolevulinaattidehydrataasi;E -Delta-aminolevulinaattidehydrataasi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;E-Delta-aminolevulinatdehydratas;Lomake
1233;fS-Dokol;fS-Deoksikolaatti;fS-Deoksikolaatti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;fS-Deoxykolat;mmol/l
1234;S -Dokors;S -Deoksikortikosteroni (11-);S -Deoksikortikosteroni (11-);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Deoxikortikosteron (11-);nmol/l
1235;S -11Dok;S -Deoksikortisoli (11-);S -Deoksikortisoli (11-);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Deoxikortisol (11-);nmol/l
1236;S -21Dok;S -Deoksikortisoli (21-);S -Deoksikortisoli (21-);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Deoxikortisol (21-);Lomake
1237;Pt-Defer;Pt-Deferoksamiinimesylaatti-koe;Pt-Deferoksamiinimesylaatti-koe;01.01.2004;31.12.2009;15.07.2010;Lehtonen, Jari;1;;;K;;Pt-Deferoxaminmesylat-test;Lomake
1238;E -Diafor;E -Diaforaasi;E -Diaforaasi;01.01.2004;31.12.2030;26.03.2015;Lehtonen, Santeri;1;;;K;;E -Diaforas;U/g_Hb
1239;S -DAO;S -Diamiinioksidaasi;S -Diamiinioksidaasi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Diaminoxidas;U/l
1240;S -Diatsep;S -Diatsepaami;S -Diatsepaami;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Diazepam;umol/l
1241;U -Difenh;U -Difenhydramiini;U -Difenhydramiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Difenhydramin;Lomake
1242;Li-Fenyt;Li-Fenytoiini;Li-Fenytoiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Li-Fenytoin;umol/l
1243;S -Fenyt;S -Fenytoiini;S -Fenytoiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Fenytoin;umol/l
1244;Sa-Fenyt;Sa-Fenytoiini;Sa-Fenytoiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Sa-Fenytoin;umol/l
1245;U -Fenyt;U -Fenytoiini;U -Fenytoiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Fenytoin;umol/l
1246;Pt-DcoSB1;Pt-Diffuusiokapasiteetti, single-breath-menetelmä,;Pt-Diffuusiokapasiteetti, single-breath-menetelmä, tavallinen perusmittaus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-Diffusionskapacitet, single-breath-metod, vanlig grundmätning;Lomake
1247;Pt-DcoSB2;Pt-Diffuusiokapasiteetin osakomponenttien mittaami;Pt-Diffuusiokapasiteetin osakomponenttien mittaaminen;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-Mätning av diffusionskapacitetens delkomponenter;Lomake
1248;Pt-DcoSS;Pt-Diffuusiokapasiteetti, steady-state-menetelmä;Pt-Diffuusiokapasiteetti, steady-state-menetelmä;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-Diffusionskapacitet, steady-state-metod;Lomake
1250;Pt-DcoRB;Pt-Diffuusiokapasiteetti, rebreathing;Pt-Diffuusiokapasiteetti, rebreathing;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-Diffusionskapacitet, rebreathing;Lomake
1251;E -DPG;E -Difosfoglyseraatti (2,3-);E -Difosfoglyseraatti (2,3-);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;E -Difosfoglycerat (2,3-);mmol/l
1252;E -DPGM;E -Difosfoglyseraattimutaasi;E -Difosfoglyseraattimutaasi;01.01.2004;31.12.2030;26.03.2015;Lehtonen, Santeri;1;;;K;;E -Difosfoglyceratmutas;U/g_Hb
1253;S -CodiAb;S -Corynebacterium diphtheriae, vasta-aineet;S -Corynebacterium diphtheriae, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Corynebacterium diphtheriae, antikroppar;Lomake
1254;-CodiVi;-Corynebacterium diphtheriae, viljely;-Corynebacterium diphtheriae, viljely;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Corynebacterium diphtheriae, odling;Lomake
1255;S -Digitok;S -Digitoksiini;S -Digitoksiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Digitoxin;nmol/l
1256;S -Digoks;S -Digoksiini;S -Digoksiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Digoxin;nmol/l
1257;S -DhTesto;S -Dihydrotestosteroni;S -Dihydrotestosteroni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Dihydrotestosteron;nmol/l
1258;S -Disop;S -Disopyramidi;S -Disopyramidi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Disopyramid;umol/l
1259;S -DNAdAb;S -DNA, denaturoitu, vasta-aineet;S -DNA, denaturoitu, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -DNA, denaturerat, antikroppar;Lomake
1261;S -DNAnAb;S -DNA, natiivi, vasta-aineet;S -DNA, natiivi, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -DNA, nativt, antikroppar;Titteri
1263;U -Doksep;U -Doksepiini;U -Doksepiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Doxepin;Lomake
1264;dU-Dopam;dU-Dopamiini;dU-Dopamiini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;dU-Dopamin;umol
1265;S -Doplaas;S -Dopamiini-beeta-hydroksylaasi;S -Dopamiini-beeta-hydroksylaasi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Dopamin-beta-hydroxylas;U/l
1267;S -EACA-Ab;S -Epsilon-aminokapronihappo, vasta-aineet;S -Epsilon-aminokapronihappo, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Epsilon-aminokapronsyra, antikroppar;Lomake
1270;Pt-EKG-12;Pt-EKG, 12 kytkentää levossa;Pt-EKG, 12 kytkentää levossa;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-EKG, 12 kopplingar i vila;Lomake
1271;Pt-EKG-15;Pt-EKG, 15 kytkentää;Pt-EKG, 15 kytkentää;01.01.2004;31.12.2030;04.07.2017;Lehtonen, Jari;1;Selite: EKG-rekisteröinti, 15 kytkentää levossa;;F;;Pt-EKG, 15 koplingar;Lomake
1272;Pt-EKG-atk;Pt-EKG, sisältäen tietokoneanalyysin;Pt-EKG, sisältäen tietokoneanalyysin;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-EKG, inklusive datoranalys;Lomake
1274;Pt-EKG-HIS;Pt-EKG, intrakardiaalinen johtumisratojen tutkimus;Pt-EKG, intrakardiaalinen johtumisratojen tutkimus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-EKG, intrakardiell undersökning av retledningssystemet;Lomake
1276;Pt-EKG-Muu;Pt-EKG, muu erikoiskytkentä;Pt-EKG, muu erikoiskytkentä;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-EKG, övriga specialkopplingar;Lomake
1277;Pt-EKG-Eso;Pt-EKG, esophagus-rekisteröinti;Pt-EKG, esophagus-rekisteröinti;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-EKG, esofagusregistrering;Lomake
1279;Pt-EKG-24h;EKG:n pitkäaikaisrekisteröinti 24 h;EKG:n pitkäaikaisrekisteröinti 24 h;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-EKG långtidstrening 24 h;Lomake
1282;Pt-EKG-Sik;Pt-EKG, sikiö;Pt-EKG, sikiö;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-EKG, foster;Lomake
1283;Pt-EKG-Ik;Pt-EKG, sydämen sisäinen;Pt-EKG, sydämen sisäinen;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-EKG, intrakardiell;Lomake
1284;Pt-EKG-Te;Pt-EKG, telemetria;Pt-EKG, telemetria;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-EKG, telemetri;Lomake
1285;S -EchiAb;S -Echinococcus, vasta-aineet;S -Echinococcus, vasta-aineet;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Echinococcus, antikroppar;Titteri
1286;-Echi-O;-Echinococcus (kval);-Echinococcus (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Echinococcus (kval);Lomake
1287;Pt-EEG-Tav;Pt-Elektroenkefalografia (EEG), valveilla;Pt-Elektroenkefalografia (EEG), valveilla;01.01.2006;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;N;;Pt-Elektroencefalografi (EEG), vaken;Lomake
1288;Pt-EEG-Et;Pt-Elektroenkefalografia (EEG) erikoiselektrodeill;Pt-Elektroenkefalografia (EEG) erikoiselektrodeilla;01.01.2006;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;N;;Pt-Elektroencefalografi (EEG) med specialelektroder;Lomake
1295;Pt-EEG-Pa1;Pt-Elektroenkefalografia (EEG) pitkäaikaisrekister;Pt-Elektroenkefalografia (EEG) pitkäaikaisrekisteröinti, ensimmäinen vuorokausi;01.01.2006;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;N;;Pt-Elektroencefalografi (EEG) långtidregistrering, första dygnet;Lomake
1298;Pt-EEG-Ud;Pt-Elektroenkefalografia (EEG), unideprivaatio tai;Pt-Elektroenkefalografia (EEG), unideprivaatio tai luonnollinen uni;01.01.2006;31.12.2030;18.03.2013;Lehtonen, Santeri;1;EEG rekisteröinti unideprivaation jälkeen tai lääkkeillä aikaansaadussa tai luonnollisessa unessa. Oleellista on, että rekisteröidään sekä valvetta että unta. Rekisteröinti on pidempi kuin tavallinen valve-EEG-tutkimus. Unideprivaation kesto on aikuisilla 24 tuntia, lapsilla valvominen sovitetaan iän mukaan.;;N;;Pt-Elektroencefalografi (EEG), sömndeprivation eller naturlig sömn;Lomake
1299;Pt-MSLT;Pt-Nukahtamisviivetutkimus (MSLT);Pt-Nukahtamisviivetutkimus (MSLT);01.01.2006;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;N;;Pt-Multipelt sömnlatenstest (MSLT);Lomake
1301;Pt-ENMG-1;Pt -Elektroneuromyografia (ENMG), 1-4 lihaksen tai;Pt -Elektroneuromyografia (ENMG), 1-4 lihaksen tai hermosegmentin tutkimus;01.01.2006;31.12.2030;21.12.2012;Lehtonen, Jari;1;ENMG-tutkimus, joka sisältää neula-EMG-tutkimuksen 1-4 lihaksesta ja mahdollisesti lisäksi 1-4 hermon mittausta. Esimerkiksi hermovaurion reinnervaation seuranta aikaisemmin tehdyn tutkimuksen jälkeen.;;N;;Pt-Elektroneuromyografi (ENMG), undersökning av 1-4 muskel eller nervsegment;Lomake
1302;Pt-ENMG-2;Pt -Elektroneuromyografia (ENMG), yhden raajan tai;Pt -Elektroneuromyografia (ENMG), yhden raajan tai ongelman tutkimus;01.01.2006;31.12.2030;21.12.2012;Lehtonen, Jari;1;Tavanomainen ENMG-tukimuksen laajuus. Käsittää pääsääntöisesti yhden raajan tutkimuksen tai yhden ongelmakokonaisuuden selvittämisen. Tutkimus sisältää 5-12 lihasta ja 4-10 hermosegmenttiä. Esimerkiksi hermopinteen diagnostiikka sisältäen vertailun terveisiin ja kontralateraalisiin hermoihin, toispuoleisen hermojuurivaurion selvittely tai yksinkertainen polyneuropatian tutkimus.;;N;;Pt-Elektroneuromyografi (ENMG), undersökning av en extremitet eller ett problem;Lomake
1303;Pt-ENMG-Et;Pt -Elektroneuromyografia (ENMG), erikoistekniikka;Pt -Elektroneuromyografia (ENMG), erikoistekniikka;01.01.2006;31.12.2030;21.12.2012;Lehtonen, Jari;1;Erikoismenetelmiä, kuten yksisyy EMG (syyvärinä tai -tiheys), makro-EMG, suppea kinesiologinen tutkimus pintaelektrodein, vaativa sfinkter- tai pallea-ENMG-tutkimus;;N;;Pt-Elektroneuromyografi (ENMG), specialteknik;Lomake
1306;Pt-ENEG-1;Pt-Elektroneurografia (ENG), yhden ongelman tutkim;Pt-Elektroneurografia (ENG), yhden ongelman tutkimus;01.01.2006;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;N;;Pt-Elektroneurografi (ENG), undersökning av ett problem;Lomake
1310;Pt-ENMG-My;Pt-Elektroneuromyografia (ENMG) toistostimulaatio;Pt-Elektroneuromyografia (ENMG) toistostimulaatio;01.01.2006;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;N;;Pt-Elektroneuromyografi (ENMG) upprepad stimulering;Lomake
1312;Pt-ERG;Pt-Elektroretinografia (ERG) ihoelektrodeilla;Pt-Elektroretinografia (ERG) ihoelektrodeilla;01.01.2006;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;N;;Pt-Elektroretinografi (ERG) med hudelektroder;Lomake
1314;B -Hg;B -Elohopea;B -Elohopea;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Kvicksilver;nmol/l
1315;Ha-Hg;Ha-Elohopea;Ha-Elohopea;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ha-Kvicksilver;umol/k
1316;U -Hg;U -Elohopea;U -Elohopea;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Kvicksilver;nmol/l
1317;E -Enol;E -Enolaasi;E -Enolaasi;01.01.2004;31.12.2030;26.03.2015;Lehtonen, Santeri;1;;;K;;E -Enolas;U/g_Hb
1318;S -EGlkg;S -Enteroglukagoni;S -Enteroglukagoni;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Enteroglukagon;pmol/l
1319;F -EIEC;F -Escherichia coli, enteroinvasiivinen;F -Escherichia coli, enteroinvasiivinen;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;F -Escherichia coli, enteroinvasiv;Lomake
