CodeId,LongName,ParentId,HierarchyLevel,BeginningDate,ExpiringDate,LastModifiedDate,A:Long_name,freq_finngen,freq_tays,freq_total
AAE50,Kudoksen poistaminen poskikaaren ja ohimoluun läpi,AAE,3,01.01.1900,31.12.2030,05.02.2016,Zygomaticotemporal total or partial excision of intracranial lesion,0,0,0
AAE99,Muu kallonpohjan kautta tehtävä leikkaus,AAE,3,01.01.1900,31.12.2030,05.02.2016,Other operation by cranial base approach,19,0,0
AAF,Aivonestekierron säätelytoimenpiteet,AA,2,01.01.1900,31.12.2030,19.10.2012,Shunt operations on ventricles of brain or intracerebral cysts,0,0,0
AAF00,Aivokammioavanteen teko,AAF,3,01.01.1900,31.12.2030,05.02.2016,Ventriculostomy,277,284,561
AAF05,Aivokammion kanavointi vatsaonteloon,AAF,3,01.01.1900,31.12.2030,05.02.2016,Ventriculoperitoneal shunt,329,401,730
AAF10,Selkäydinkanavan kanavointi vatsaonteloon,AAF,3,01.01.1900,31.12.2030,05.02.2016,Lumboperitoneal shunt,8,2,10
AAF15,Aivokammion kanavointi sydämen eteiseen,AAF,3,01.01.1900,31.12.2030,05.02.2016,Ventriculoatrial shunt,72,5,77
AAF20,Aivonesteyhdystien korjaaminen,AAF,3,01.01.1900,31.12.2030,05.02.2016,Revision of shunt of ventricle of brain,191,275,466
AAF25,Aivonesteyhdystien poisto,AAF,3,01.01.1900,31.12.2030,05.02.2016,Removal of shunt of ventricle of brain,52,116,168
AAF30,Injektiolaitteen asettaminen aivokammioon,AAF,3,01.01.1900,31.12.2030,05.02.2016,Implantation of intraventricular injection device,0,25,0
AAF35,Aivokammioiden sisäisen lääkehoidon toteuttamiseen tarkoitetun ihonalaisen säiliön asettaminen,AAF,3,01.01.1999,31.12.2030,05.02.2016,Implantation of reservoir for intraventricular therapy,0,130,0
AAF40,Kallonsisäisen kystan kanavointi vatsaonteloon,AAF,3,01.01.1900,31.12.2030,05.02.2016,Shunt of cyst of brain to peritoneum,10,2,12
AAF45,Aivokystan avanteen teko,AAF,3,01.01.2000,31.12.2030,05.02.2016,Fenestration of intracranial cyst,8,48,56
AAF50,Kolmannen aivokammion pohjan puhkaisu,AAF,3,01.01.2013,31.12.2030,23.07.2017,NA,25,26,51
AAF99,Muu aivonestekierron säätelytoimenpide,AAF,3,01.01.1900,31.12.2030,05.02.2016,Other shunt operation on ventricle of brain or intracerebral cyst,63,71,134
AAG,Stereotaktiset aivotilan toimenpiteet,AA,2,01.01.1900,31.12.2030,19.10.2012,Stereotactic intracranial operations,0,0,0
AAG00,Koepalan otto stereotaktisen laitteen avulla,AAG,3,01.01.1900,31.12.2030,05.02.2016,Stereotactic intracranial biopsy,78,124,202
AAG10,Sterotaktinen tumakkeen tai hermoradan tuhoaminen,AAG,3,01.01.1900,31.12.2030,05.02.2016,Stereotactic intracranial destruction of nucleus or nerve tract,0,0,0
AAG20,Stereotaktinen aivoelektrodien asettaminen,AAG,3,01.01.1900,31.12.2030,05.02.2016,Stereotactic intracranial implantation of electrodes,67,24,91
AAG30,Stereotaktinen säteilylähteen asettaminen aivoihin,AAG,3,01.01.1900,31.12.2030,05.02.2016,Stereotactic intracranial implantation of radioactive agent,0,0,0
AAG40,Stereotaktinen sikiön hermosolujen/kudoksen asettaminen aivoihin,AAG,3,01.01.1900,31.12.2030,05.02.2016,Stereotactic intracranial implantation of fetal tissue,0,0,0
AAG50,Stereotaktinen sädehoito aivoihin,AAG,3,01.01.1900,31.12.2030,05.02.2016,Stereotactic intracranial radiotherapy,294,0,0
AAG99,Muu stereotaktinen aivojen toimenpide,AAG,3,01.01.1900,31.12.2030,05.02.2016,Other stereotactic intracranial operation,0,0,0
AAH,Aivohermojen leikkaukset,AA,2,01.01.1900,31.12.2030,19.10.2012,Operations on cranial nerves,0,0,0
AAH10,Aivohermon katkaisu,AAH,3,01.01.1900,31.12.2030,05.02.2016,Rhizotomy of cranial nerve,0,0,0
AAH20,Aivohermon vapautus,AAH,3,01.01.1900,31.12.2030,05.02.2016,Decompression of cranial nerve,7,7,14
AAH30,Aivohermon polttaminen tai jäädyttäminen,AAH,3,01.01.1900,31.12.2030,05.02.2016,Thermal destruction of cranial nerve,67,14,81
AAH40,Aivohermon injektiohoito,AAH,3,01.01.1900,31.12.2030,05.02.2016,Glycerol injection into cranial nerve,10,1,11
AAH50,Aivohermon liittäminen tai siirre,AAH,3,01.01.1900,31.12.2030,19.02.2018,Cranial nerve anastomosis,10,16,26
AAH60,Aivohermon mikrovaskulaarinen vapautus,AAH,3,01.01.1900,31.12.2030,05.02.2016,Microvascular decompression of cranial nerve,54,3,57
AAH80,Mikrovaskulaarinen lihaksensiirto aivohermojen alueella,AAH,3,01.01.1997,31.12.2030,05.02.2016,Microvascural muscle transplantation in cranial nerve area,0,0,0
AAH99,Muu aivohermojen leikkaus,AAH,3,01.01.1900,31.12.2030,05.02.2016,Other operation on cranial nerve,6,0,0
AAJ,Epilepsialeikkaukset,AA,2,01.01.1900,31.12.2030,19.10.2012,Operations for epilepsy,0,0,0
AAJ00,Aivopuoliskon poisto,AAJ,3,01.01.1900,31.12.2030,05.02.2016,Hemispherectomy,0,0,0
AAJ10,Aivolohkon poisto epilepsian vuoksi,AAJ,3,01.01.1900,31.12.2030,05.02.2016,Lobectomy for epilepsy,7,0,0
AAJ15,"Hippokampuksen, aivoturson, poisto",AAJ,3,01.01.1900,31.12.2030,05.02.2016,Hippocampectomy,9,0,0
AAJ20,Epileptisen pesäkkeen poisto,AAJ,3,01.01.1900,31.12.2030,05.02.2016,Excision of epileptic focus,28,0,0
AAJ25,Hermoratojen katkaisu epilepsian vuoksi,AAJ,3,01.01.1900,31.12.2030,05.02.2016,Transcision of nerve tracts for epilepsy,0,0,0
AAJ30,"Kallosotomia, aivokurjen halkaisu, epilepsian vuoksi",AAJ,3,01.01.1900,31.12.2030,05.02.2016,Callosotomy for epilepsy,0,0,0
AAJ35,Aivopuoliskon kuorikerroksen poisto epilepsian vuoksi,AAJ,3,01.01.1900,31.12.2030,05.02.2016,Hemidecortication for epilepsy,0,0,0
AAJ99,Muu aivoleikkaus epilepsian vuoksi,AAJ,3,01.01.1900,31.12.2030,05.02.2016,Other operation for epilepsy,25,1,26
AAK,Kallon ja kovakalvon leikkaukset,AA,2,01.01.1900,31.12.2030,19.10.2012,Operations on skull and dura,0,0,0
AAK00,Kallon korjaaminen,AAK,3,01.01.1900,31.12.2030,05.02.2016,Cranioplasty,84,222,306
AAK10,Kovan aivokalvon korjaaminen,AAK,3,01.01.1900,31.12.2030,05.02.2016,Repair of dura,23,110,133
AAK20,Kallonsaumojen ennenaikaisen luutumisen vuoksi tehtävä leikkaus,AAK,3,01.01.1900,31.12.2030,05.02.2016,Operations for craniosynostosis,7,3,10
AAK30,Kallon ja kasvoluiden epämuodostuman korjaaminen,AAK,3,01.01.1900,31.12.2030,05.02.2016,Craniofacial reconstruction in congenital malformations,10,0,0
AAK40,Aivonesteavanteen tukkiminen kallon luiden lävitse,AAK,3,01.01.1900,31.12.2030,05.02.2016,Closure of cerebrospinal fluid fistula,24,70,94
AAK80,Kallon kalotin avaaminen aivopaineen helpottamiseksi,AAK,3,01.01.2007,31.12.2030,05.02.2016,Partial excision of skull cap,35,25,60
AAK85,Aiemmin irroitetun kallon kalotin takaisinistutus,AAK,3,01.01.2007,31.12.2030,05.02.2016,Replantation of previously excised part of skull cap,11,0,0
AAK99,Muu kallon ja kovakalvon leikkaus,AAK,3,01.01.1900,31.12.2030,05.02.2016,Other operation on skull or dura,23,13,36
AAP00,Koepalan otto kallosta,AAK,3,01.01.1997,31.12.2030,05.02.2016,Biopsy of skull,9,11,20
AAP10,Kallon luukasvaimen poisto,AAK,3,01.01.1997,31.12.2030,05.02.2016,Extirpation of a skull lesion,38,50,88
AAP99,Muu kallon leikkaus,AAK,3,01.01.1997,24.09.2003,12.01.2005,Other operation on skull,0,0,0
AAL,Kallonsisäiset suonensisäiset toimenpiteet,AA,2,01.01.1900,31.12.2030,19.10.2012,Intracranial endovascular procedures,0,0,0
AAL00,Aivovaltimopullistuman suonensisäinen tukkiminen,AAL,3,01.01.1900,31.12.2030,05.02.2016,Endovascular occlusion of intracranial aneurysm,64,23,87
AAL10,Aivovaltimotulpan suonensisäinen liuotus,AAL,3,01.01.1900,31.12.2030,05.02.2016,Intracranial endovascular thrombolysis,365,3,368
AAL20,Aivoverisuoniepämuodostuman suonensisäinen tukkiminen,AAL,3,01.01.1900,31.12.2030,05.02.2016,Endovascular occlusion of intracranial arterio-venous malformation,0,0,0
AAL30,Aivovaltimo-laskimoavanteen suonensisäinen tukkiminen,AAL,3,01.01.1900,31.12.2030,05.02.2016,Endovascular occlusion of intracranial fistula,0,0,0
AAL40,Aivokasvaimen verisuonien suonensisäinen tukkiminen,AAL,3,01.01.1900,31.12.2030,05.02.2016,Endovascular occlusion of feeding arteries of intracranial tumour,0,13,0
AAL99,Muu aivoverisuonien suonensisäinen toimenpide,AAL,3,01.01.1900,31.12.2030,05.02.2016,Other intracranial endovascular procedure,0,0,0
PA2AT,Aivovaltimon laajennushoito,AAL,3,01.01.1999,31.12.2030,02.03.2020,Cerebral artery PTA,0,63,0
PA2BT,Aivovaltimon laaja laajennushoito,AAL,3,01.01.1999,31.12.2030,08.02.2017,Cerebral artery extensive PTA,6,17,23
PA2CT,Aivovaltimon erittäin laaja slaajennushoito,AAL,3,01.01.2003,31.12.2030,08.02.2017,Cerebral artery very extensive PTA,0,11,0
PA2DT,Aivokasvaimen embolisaatio,AAL,3,01.01.1999,31.12.2030,08.02.2017,Embolisation of a brain tumor,0,20,0
PA2ET,Aivokasvaimen laaja embolisaatio,AAL,3,01.01.1999,31.12.2030,08.02.2017,Extensive embolisation of a brain tumor,0,12,0
PA2FT,Aivokasvaimen erittäin laaja embolisaatio,AAL,3,01.01.2003,31.12.2030,08.02.2017,Very extensive embolisation of a brain tumor,0,22,0
PA2GT,Aivojen AV-malformation tai fistelin embolisaatio,AAL,3,01.01.1999,31.12.2030,08.02.2017,Embolisation of arterio-venous malformation of the brain,12,15,27
PA2HT,Aivojen AV-malformation tai fistelin laaja embolisaatio,AAL,3,01.01.1999,31.12.2030,08.02.2017,Extensive embolisation of arterio-venous malformation of the brain,26,24,50
PA2JT,Aivojen AV-malformation tai fistelin erittäin laaja embolisaatio,AAL,3,01.01.1999,31.12.2030,08.02.2017,Very extensive embolisation of arterio-venous malformation of the brain,18,23,41
PA2KT,Aivovaltimoaneurysman suonensisäinen tukkiminen,AAL,3,01.01.1999,31.12.2030,08.02.2017,Endovascular closure of brain aneurysm,97,130,227
PA2LT,Aivovaltimoaneurysman laaja suonensisäinen tukkiminen,AAL,3,01.01.1999,31.12.2030,08.02.2017,Endovascular closure of extensive brain aneurysm,126,80,206
PA2MT,Aivovaltimoaneurysman erittäin laaja suonensisäinen tukkiminen,AAL,3,01.01.2003,31.12.2030,08.02.2017,Endovascular closure of very extensive brain aneurysm,56,139,195
PA2PT,Aivovaltimon pysyvä suonensisäinen tukkiminen,AAL,3,01.01.2003,31.12.2030,08.02.2017,Permanent closure of brain artery,0,8,0
PA2ST,Aivovaltimon ja/tai silmän alueen tukoksen liuotushoito,AAL,3,01.01.1999,31.12.2030,02.02.2018,Intracranial endovascular thrombolysis,0,9,0
PA2VT,Aivovaltimotulpan suonensisäinen mekaaninen poisto,AAL,3,01.01.2003,31.12.2030,08.02.2017,Intravascular evacuation of brain artery embolus,182,358,540
PA7KT,Aivovaltimon suonensisäinen koetukkiminen,AAL,3,01.01.2003,31.12.2030,08.02.2017,Temporary closure of brain artery,6,11,17
PH4ST,Aivo- tai orbitan alueen laskimotulpan liuotushoito,AAL,3,01.01.2004,31.12.2030,02.02.2018,Selective thrombolysis of brain or orbita vein,0,3,0
PH4UT,Aivolaskimotulpan mekaaninen poisto radiologisessa ohjauksessa,AAL,3,01.01.2004,31.12.2030,08.02.2017,Removal of venous thrombosis of brain,0,4,0
PH4YT,Aivo-/pääalueen laskimon stenttaus,AAL,3,01.01.2004,31.12.2030,08.02.2017,Dilatation of vein of head or brain,0,0,0
PH4ZT,Vierasesineen poisto pään tai kaula-alueen laskimosta,AAL,3,01.01.2004,31.12.2030,08.02.2017,Removal of foreign body form head or neck vein,0,0,0
AAM,Aivotilan infektioiden leikkaukset,AA,2,01.01.1900,31.12.2030,19.10.2012,Operations for intracranial infection,0,0,0
AAM00,Aivojen märkäpesäkkeen pisto ja tyhjennys,AAM,3,01.01.1900,31.12.2030,05.02.2016,Puncture and evacuation of intracerebral abscess,12,20,32
AAM10,Aivojen märkäpesäkkeen poisto,AAM,3,01.01.1900,31.12.2030,05.02.2016,Excision of intracerebral abscess,15,13,28
AAM30,Epi- tai subduraalisen märkäpesäkkeen tyhjennys,AAM,3,01.01.1900,31.12.2030,05.02.2016,Evacuation of epidural or subdural empyema,13,7,20
AAM99,Muu aivotilan infektion leikkaus,AAM,3,01.01.1900,31.12.2030,05.02.2016,Other operation for intracranial infection,0,9,0
AAN,Synnynnäisten keskushermoston epämuodostumien korjaukset,AA,2,01.01.1900,31.12.2030,19.10.2012,Operations for intracranial congenital malformations,0,0,0
AAN00,Enkefaloseelen korjausleikkaus,AAN,3,01.01.1900,31.12.2030,05.02.2016,Excision and repair of encephalocele,0,0,0
AAN99,Muu synnynnäisen keskushermoston epämuodostuman korjaus,AAN,3,01.01.1900,31.12.2030,05.02.2016,Other operation for intracranial congenital malformation,0,0,0
AAQ,Kasvohermohalvauksen jälkeiset korjausleikkaukset,AA,2,01.01.2007,31.12.2030,19.10.2012,Reconstructive operations for facial palsy,0,0,0
AAQ00,Paikallinen lihaksen siirto kasvohermohalvauksen vuoksi,AAQ,3,01.01.2007,31.12.2030,05.02.2016,Local transposition of muscle for facial palsy,0,0,0
AAQ10,Hermonsiirto kasvohermon yhdistämiseksi vastapuolelle,AAQ,3,01.01.2007,31.12.2030,05.02.2016,Cross-facial transplantation of nerve for facial palsy,0,0,0
AAQ20,Mikrovaskulaarinen lihaksen siirto kasvohermohalvauksen vuoksi,AAQ,3,01.01.2007,31.12.2030,05.02.2016,Microvascular transposition of muscle for facial palsy,0,0,0
AAQ99,Muut kasvohermohalvauksen myöhäiskorjaukset,AAQ,3,01.01.2007,31.12.2030,05.02.2016,Other reconstructive operation for facial palsy,0,2,0
AAU,Istutteiden ja kiinnityslaitteiden poisto kallosta,AA,2,01.01.2000,31.12.2030,19.10.2012,Removal of implants and external fixation devices from skull,0,0,0
AAU00,Istutteen tai kiinnityslaitteen poistaminen kallosta,AAU,3,01.01.2000,31.12.2030,05.02.2016,Removal of implant or external fixation device from skull,12,10,22
AAW,Muut kallonsisäiset leikkaukset,AA,2,01.01.1900,31.12.2030,19.10.2012,Other intracranial operations,0,0,0
AAW01,Kallonsisäisen hermostoärsykkeitä antavan laitteen asettaminen,AAW,3,01.01.1998,31.12.2030,05.02.2016,Implantation of intracranial stimulation device,14,0,0
AAW02,Kallonsisäisen injektiolaitteen asettaminen,AAW,3,01.01.1999,31.12.2030,05.02.2016,Implantation of intracranial injection device,0,1,0
AAW99,Muu kallonsisäinen toimenpide,AAW,3,01.01.1900,31.12.2030,05.02.2016,Other intracranial operation,9,1,10
AA0,Aivojen ja pikkuaivojen sädehoito,AA,2,01.01.1997,31.12.2010,23.11.2010,Radiotherapy of brain,0,0,0
AA001,Sädehoito aivojen ja pikkuaivojen tai niiden osien primaarikasvaimen preoperatiivisena hoitona,AA0,3,01.01.1997,31.12.2010,23.11.2010,Preoperative radiotherapy of brain,0,141,0
AA002,Radikaali aivojen ja pikkuaivojen tai niiden osien primaarikasvaimen sädehoito,AA0,3,01.01.1997,31.12.2010,23.11.2010,Radical radiotherapy of brain,0,423,0
AA003,Sädehoito aivojen ja pikkuaivojen tai niiden osien primaarikasvaimen liitännäishoitona,AA0,3,01.01.1997,31.12.2010,23.11.2010,Adjuvant radiotherapy of brain,0,341,0
AA004,Sädehoito aivojen ja pikkuaivojen tai niiden osien primaarikasvaimen palliatiivisena hoitona,AA0,3,01.01.1997,31.12.2010,23.11.2010,Palliative radiotherapy of brain,0,0,0
AA029,Aivojen ja pikkuaivojen tai niiden osien paikallisesti uusineen kasvaimen sädehoito,AA0,3,01.01.1997,31.12.2010,23.11.2010,Radiotherapy of local residive of brain tumor,0,229,0
AA049,"Aivoissa, pikkuaivoissa tai niiden osissa ilmenneen etäpesäkkeen sädehoito",AA0,3,01.01.1997,31.12.2010,23.11.2010,Radiotherapy of metasthasis in the brain,207,0,0
AA090,Aivojen ja pikkuaivojen tai niiden osien profylaktinen sädehoito,AA0,3,01.01.1997,31.12.2010,23.11.2010,Profylactic radiotherapy of brain,0,0,0
AA099,Muu aivojen ja pikkuaivojen tai niiden osien sädehoito,AA0,3,01.01.1997,31.12.2010,23.11.2010,Other radiotherapy of brain,0,7,0
AA_2,Muut pään ja aivojen diagnostiset toimenpiteet,AA,2,01.01.1900,31.12.2030,27.11.2016,Other diagnostic procedures of brain and skull,0,0,0
AA7A3,Likvorin irtosolututkimus,AA_2,3,01.01.2020,31.12.2030,14.01.2020,NA,0,0,0
AA7F3,Likvorin leukosyyttien pintamerkkitutkimus,AA_2,3,01.01.2020,31.12.2030,14.01.2020,NA,0,0,0
AA9C3,"Keskushermoston erillinen neuropatologinen tutkimus, obduktionäyte",AA_2,3,01.01.2020,31.12.2030,14.01.2020,NA,0,0,0
XA100,Tensilontesti,AA_2,3,01.01.1997,31.12.2030,05.02.2016,Tensilon test,9,0,0
XA400,EEG,AA_2,3,01.01.1997,31.12.2030,06.02.2020,EEG,489,24,513
XA402,ENMG,AA_2,3,01.01.1997,31.12.2030,06.02.2020,ENMG,2738,86,2824
XA404,SEP,AA_2,3,01.01.1997,31.12.2030,06.02.2020,SEP,15,29,44
XA410,"Kuuloherätevastetutkimus (sisältäen ABR/BAEP, ASSR)",AA_2,3,01.01.1997,31.12.2030,06.02.2020,BAEP,55,12,67
XA412,VEP,AA_2,3,01.01.1997,31.12.2030,06.02.2020,VEP,12,0,0
XA420,Laaja unitutkimus,AA_2,3,01.01.1997,31.12.2030,06.02.2020,Extensive sleep examination,856,6,862
XA421,Yöpolygrafia,AA_2,3,01.01.2019,31.12.2030,06.02.2020,NA,0,126,0
XA422,Aktigrafia,AA_2,3,01.01.2019,31.12.2030,06.02.2020,NA,0,0,0
XA800,Neuropsykologinen tutkimus,AA_2,3,01.01.1997,31.12.2030,05.02.2016,Neuropsychological investigation,5038,155,5193
XCD10,Neurofysiologinen silmätutkimus,AA_2,3,01.01.1900,31.12.2030,05.02.2016,Electrophysiological examination of eye,3296,0,0
AA_3,Muut kallonsisäiset pientoimenpiteet,AA,2,01.01.1900,31.12.2030,27.11.2016,Other minor intracranial procedures,0,0,0
AA1D3,"Pään ja kaulan alueen histologinen tutkimus, laaja leikkauspreparaatti",AA_3,3,01.01.2020,31.12.2030,14.01.2020,NA,0,0,0
AA4WT,Selektiivinen verinäytteen otto sinus petrosus inferiorista,AA_3,3,01.01.1999,31.12.2030,08.02.2017,Selective blood sample from sinus petrosus inferior,114,11,125
AA5LT,Intrakraniaalinen koagulaatio radiologisessa ohjauksessa,AA_3,3,01.01.2006,31.12.2030,08.02.2017,NA,0,0,0
NV0,Kallon ja kasvojen luiden sädehoito,AA,2,01.01.1997,31.12.2010,23.11.2010,NA,0,0,0
NV001,Sädehoito kallon ja kasvojen luiden primaarikasvaimen preoperatiivisena hoitona,NV0,3,01.01.1997,31.12.2010,23.11.2010,Preoperative radiotherapy of primary tumor of bones of the head,0,0,0
NV002,Radikaali kallon ja kasvojen luiden primaarikasvaimen sädehoito,NV0,3,01.01.1997,31.12.2010,23.11.2010,Radical radiotherapy of primary tumor of bones of the head,0,0,0
NV003,Sädehoito kallon ja kasvojen luiden primaarikasvaimen liitännäishoitona,NV0,3,01.01.1997,31.12.2010,23.11.2010,Adjuvant radiotherapy of primary tumor of bones of the head,0,0,0
NV004,Kallon ja kasvojen luiden primaarikasvaimen palliatiivinen sädehoito,NV0,3,01.01.1997,31.12.2010,23.11.2010,Palliative radiotherapy of primary tumor of bones of the head,0,0,0
NV029,Kallon ja kasvojen luiden paikallisesti uusineen kasvaimen sädehoito,NV0,3,01.01.1997,31.12.2010,23.11.2010,Radiotherapy of local recidive of tumor of bones of the head,0,0,0
NV049,Kallossa ja kasvojen luissa ilmenneen etäpesäkkeen sädehoito,NV0,3,01.01.1997,31.12.2010,23.11.2010,Radiotherapy of methastasis in bones of the head,0,0,0
NV090,Kallon ja kasvojen luiden profylaktinen sädehoito,NV0,3,01.01.1997,31.12.2010,23.11.2010,Profylactive radiotherapy of bones of the head,0,0,0
NV099,Muu kallon ja kasvojen sädehoito,NV0,3,01.01.1997,31.12.2010,23.11.2010,Other radiotherapy of bones of the head,0,0,0
AB,Selkäydin ja hermojuuret,A,1,01.01.1900,31.12.2030,19.10.2012,Spinal cord and nerve roots,0,0,0
AB_,Selkäytimen ja hermojuurten diagnostinen radiologia,AB,2,01.01.1900,31.12.2030,27.11.2016,Diagnostic radiology of spinal cord and nerve roots,0,0,0
AB1CB,Kaularangan selkäydinkanavan varjoainetutkimus (myelografia),AB_,3,01.01.1999,31.12.2016,08.02.2017,Cervical myelography,0,0,0
AB2CB,Rintarangan selkäydinkanavan varjoainetutkimus (myelografia),AB_,3,01.01.1999,31.12.2016,08.02.2017,Thoracal myelography,0,0,0
AB3CB,Lannerangan selkäydinkanavan varjoainetutkimus (myelografia),AB_,3,01.01.1999,31.12.2016,08.02.2017,Lumbar myelography,55,30,85
AB4AA,Selkäydinkanavan tai epiduraalitilan katetrin paikan tarkastus,AB_,3,01.01.2017,31.12.2030,05.02.2017,NA,0,0,0
AB4AE,Selkäydinkanavan ultraäänitutkimus,AB_,3,01.01.1999,31.12.2030,08.02.2017,Spinal ultrasound examination,0,10,0
AB4LB,Selkäydinkanavan tai epiduraalitilan katetrin paikan tarkastus,AB_,3,01.01.2002,31.12.2016,08.02.2017,Check-up of catheter place in spinal and epidural space,0,0,0
AB4XB,Selkäydinkanavan muu varjoainetutkimus,AB_,3,01.01.1999,31.12.2016,08.02.2017,Other spinal channel X-ray examination with contrast,0,3,0
AB6AT,"Hermojuurisalpaus UÄ-ohjauksessa, laaja",AB_,3,01.01.2010,31.12.2030,08.02.2017,NA,0,2,0
AB6BT,"Hermojuurisalpaus LPV-ohjauksessa, laaja",AB_,3,01.01.2010,31.12.2030,08.02.2017,NA,0,34,0
AB6CF,"Hartiapunoksen laaja magneettitutkimus (alle 1,5T)",AB_,3,01.01.2011,31.12.2016,08.02.2017,NA,0,0,0
AB6CG,Hartiapunoksen laaja magneettitutkimus,AB_,3,01.01.2011,31.12.2030,08.02.2017,NA,21,62,83
AB6CM,"Hartiapunoksen laaja magneettitutkimus (yli 1,5T)",AB_,3,01.01.2011,31.12.2016,08.02.2017,NA,8,49,57
AB6CT,"Hermojuurisalpaus TT-ohjauksessa, laaja",AB_,3,01.01.2010,31.12.2030,08.02.2017,NA,0,33,0
AB6DT,"Hermojuurisalpaus MT-ohjauksessa, laaja",AB_,3,01.01.2010,31.12.2030,08.02.2017,NA,0,0,0
ABA,Selkäytimen ja hermojuurikanavien tutkimusleikkaukset,AB,2,01.01.1900,31.12.2030,19.10.2012,Diagnostic operations on spinal cord and nerve roots,0,0,0
ABA00,Selkäydinkanavan tutkimusleikkaus,ABA,3,01.01.1900,31.12.2030,05.02.2016,Exploratory laminectomy,10,5,15
ABA10,Koepalan otto selkäydinkanavan kudoksesta,ABA,3,01.01.1900,31.12.2030,05.02.2016,Biopsy of lesion of spinal canal,9,17,26
ABA20,Selkäytimen tähystys,ABA,3,01.01.2007,31.12.2030,05.02.2016,Intrathecal endoscopy,0,0,0
