CodeId,English_name_ICD10fi,ICD10who_name,English_name_match_level,accept
N01.1#,Rapidly progressive nephritic syndrome - Focal and segmental glomerular lesions,"Rapidly progressive nephritic syndrome, focal and segmental glomerular lesions",3,
N01.2#,Rapidly progressive nephritic syndrome - Diffuse membranous glomerulonephritis,"Rapidly progressive nephritic syndrome, diffuse membranous glomerulonephritis",3,
N01.3#,Rapidly progressive nephritic syndrome - Diffuse mesangial proliferative glomerulonephritis,"Rapidly progressive nephritic syndrome, diffuse mesangial proliferative glomerulonephritis",3,
N01.4#,Rapidly progressive nephritic syndrome - Diffuse endocapillary proliferative glomerulonephritis,"Rapidly progressive nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis",3,
N01.5#,Rapidly progressive nephritic syndrome - Diffuse mesangiocapillary glomerulonephritis,"Rapidly progressive nephritic syndrome, diffuse mesangiocapillary glomerulonephritis",3,
N01.6#,Rapidly progressive nephritic syndrome - Dense deposit disease,"Rapidly progressive nephritic syndrome, dense deposit disease",3,
N01.7#,Rapidly progressive nephritic syndrome - Diffuse crescentic glomerulonephritis,"Rapidly progressive nephritic syndrome, diffuse crescentic glomerulonephritis",3,
N01.8#,Rapidly progressive nephritic syndrome - Other,"Rapidly progressive nephritic syndrome, other",3,
N01.9#,Rapidly progressive nephritic syndrome - Unspecified,"Rapidly progressive nephritic syndrome, unspecified",3,
N02.0#,Recurrent and persistent haematuria - Minor glomerular abnormality,"Recurrent and persistent haematuria, minor glomerular abnormality",3,
N02.1#,Recurrent and persistent haematuria - Focal and segmental glomerular lesions,"Recurrent and persistent haematuria, focal and segmental glomerular lesions",3,
N02.2#,Recurrent and persistent haematuria - Diffuse membranous glomerulonephritis,"Recurrent and persistent haematuria, diffuse membranous glomerulonephritis",3,
N02.3#,Recurrent and persistent haematuria - Diffuse mesangial proliferative glomerulonephritis,"Recurrent and persistent haematuria, diffuse mesangial proliferative glomerulonephritis",3,
N02.4#,Recurrent and persistent haematuria - Diffuse endocapillary proliferative glomerulonephritis,"Recurrent and persistent haematuria, diffuse endocapillary proliferative glomerulonephritis",3,
N02.5#,Recurrent and persistent haematuria - Diffuse mesangiocapillary glomerulonephritis,"Recurrent and persistent haematuria, diffuse mesangiocapillary glomerulonephritis",3,
N02.6#,Recurrent and persistent haematuria - Dense deposit disease,"Recurrent and persistent haematuria, dense deposit disease",3,
N02.7#,Recurrent and persistent haematuria - Diffuse crescentic glomerulonephritis,"Recurrent and persistent haematuria, diffuse crescentic glomerulonephritis",3,
N02.8#,Recurrent and persistent haematuria - Other,"Recurrent and persistent haematuria, other",3,
N02.9#,Recurrent and persistent haematuria - Unspecified,"Recurrent and persistent haematuria, unspecified",3,
N04.0#,Nephrotic syndrome - Minor glomerular abnormality,"Nephrotic syndrome, minor glomerular abnormality",3,
N04.1#,Nephrotic syndrome - Focal and segmental glomerular lesions,"Nephrotic syndrome, focal and segmental glomerular lesions",3,
N04.2#,Nephrotic syndrome - Diffuse membranous glomerulonephritis,"Nephrotic syndrome, diffuse membranous glomerulonephritis",3,
N04.3#,Nephrotic syndrome - Diffuse mesangial proliferative glomerulonephritis,"Nephrotic syndrome, diffuse mesangial proliferative glomerulonephritis",3,
N04.4#,Nephrotic syndrome - Diffuse endocapillary proliferative glomerulonephritis,"Nephrotic syndrome, diffuse endocapillary proliferative glomerulonephritis",3,
N04.5#,Nephrotic syndrome - Diffuse mesangiocapillary glomerulonephritis,"Nephrotic syndrome, diffuse mesangiocapillary glomerulonephritis",3,
N04.6#,Nephrotic syndrome - Dense deposit disease,"Nephrotic syndrome, dense deposit disease",3,
N04.7#,Nephrotic syndrome - Diffuse crescentic glomerulonephritis,"Nephrotic syndrome, diffuse crescentic glomerulonephritis",3,
N04.9,Nephrotic syndrome - Unspecified,"Nephrotic syndrome, unspecified",3,
N05.0#,Unspecified nephritic syndrome - Minor glomerular abnormality,"Unspecified nephritic syndrome, minor glomerular abnormality",3,
N05.1#,Unspecified nephritic syndrome - Focal and segmental glomerular lesions,"Unspecified nephritic syndrome, focal and segmental glomerular lesions",3,
N05.2#,Unspecified nephritic syndrome - Diffuse membranous glomerulonephritis,"Unspecified nephritic syndrome, diffuse membranous glomerulonephritis",3,
N05.3#,Unspecified nephritic syndrome - Diffuse mesangial proliferative glomerulonephritis,"Unspecified nephritic syndrome, diffuse mesangial proliferative glomerulonephritis",3,
N05.4#,Unspecified nephritic syndrome - Diffuse endocapillary proliferative glomerulonephritis,"Unspecified nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis",3,
N05.5#,Unspecified nephritic syndrome - Diffuse mesangiocapillary glomerulonephritis,"Unspecified nephritic syndrome, diffuse mesangiocapillary glomerulonephritis",3,
N05.6#,Unspecified nephritic syndrome - Dense deposit disease,"Unspecified nephritic syndrome, dense deposit disease",3,
N05.7#,Unspecified nephritic syndrome - Diffuse crescentic glomerulonephritis,"Unspecified nephritic syndrome, diffuse crescentic glomerulonephritis",3,
N05.8#,Unspecified nephritic syndrome - Other,"Unspecified nephritic syndrome, other",3,
N05.9#,Unspecified nephritic syndrome - Unspecified,"Unspecified nephritic syndrome, unspecified",3,
N06.0#,Isolated proteinuria with specified morphological lesion - Minor glomerular abnormality,"Isolated proteinuria with specified morphological lesion, minor glomerular abnormality",3,
N06.1#,Isolated proteinuria with specified morphological lesion - Focal and segmental glomerular lesions,"Isolated proteinuria with specified morphological lesion, focal and segmental glomerular lesions",3,
N06.2#,Isolated proteinuria with specified morphological lesion - Diffuse membranous glomerulonephritis,"Isolated proteinuria with specified morphological lesion, diffuse membranous glomerulonephritis",3,
N06.3#,Isolated proteinuria with specified morphological lesion - Diffuse mesangial proliferative glomerulonephritis,"Isolated proteinuria with specified morphological lesion, diffuse mesangial proliferative glomerulonephritis",3,
N06.4#,Isolated proteinuria with specified morphological lesion - Diffuse endocapillary proliferative glomerulonephritis,"Isolated proteinuria with specified morphological lesion, diffuse endocapillary proliferative glomerulonephritis",3,
N06.5#,Isolated proteinuria with specified morphological lesion - Diffuse mesangiocapillary glomerulonephritis,"Isolated proteinuria with specified morphological lesion, diffuse mesangiocapillary glomerulonephritis",3,
N06.6#,Isolated proteinuria with specified morphological lesion - Dense deposit disease,"Isolated proteinuria with specified morphological lesion, dense deposit disease",3,
N06.7#,Isolated proteinuria with specified morphological lesion - Diffuse crescentic glomerulonephritis,"Isolated proteinuria with specified morphological lesion, diffuse crescentic glomerulonephritis",3,
N06.8#,Isolated proteinuria with specified morphological lesion - Other,"Isolated proteinuria with specified morphological lesion, other",3,
N06.9#,Isolated proteinuria with specified morphological lesion - Unspecified,"Isolated proteinuria with specified morphological lesion, unspecified",3,
N07.0#,"Hereditary nephropathy, not elsewhere classified - Minor glomerular abnormality","Hereditary nephropathy, not elsewhere classified, minor glomerular abnormality",3,
N07.1#,"Hereditary nephropathy, not elsewhere classified - Focal and segmental glomerular lesions","Hereditary nephropathy, not elsewhere classified, focal and segmental glomerular lesions",3,
N07.2#,"Hereditary nephropathy, not elsewhere classified - Diffuse membranous glomerulonephritis","Hereditary nephropathy, not elsewhere classified, diffuse membranous glomerulonephritis",3,
N07.3#,"Hereditary nephropathy, not elsewhere classified - Diffuse mesangial proliferative glomerulonephritis","Hereditary nephropathy, not elsewhere classified, diffuse mesangial proliferative glomerulonephritis",3,
N07.4#,"Hereditary nephropathy, not elsewhere classified - Diffuse endocapillary proliferative glomerulonephritis","Hereditary nephropathy, not elsewhere classified, diffuse endocapillary proliferative glomerulonephritis",3,
N07.5#,"Hereditary nephropathy, not elsewhere classified - Diffuse mesangiocapillary glomerulonephritis","Hereditary nephropathy, not elsewhere classified, diffuse mesangiocapillary glomerulonephritis",3,
N07.6#,"Hereditary nephropathy, not elsewhere classified - Dense deposit disease","Hereditary nephropathy, not elsewhere classified, dense deposit disease",3,
N07.7#,"Hereditary nephropathy, not elsewhere classified - Diffuse crescentic glomerulonephritis","Hereditary nephropathy, not elsewhere classified, diffuse crescentic glomerulonephritis",3,
N07.8#,"Hereditary nephropathy, not elsewhere classified - Other","Hereditary nephropathy, not elsewhere classified, other",3,
N07.9#,"Hereditary nephropathy, not elsewhere classified - Unspecified","Hereditary nephropathy, not elsewhere classified, unspecified",3,
O04.0,"Medical abortion - Incomplete, complicated by genital tract and pelvic infection","Medical abortion, incomplete, complicated by genital tract and pelvic infection",3,
O04.1,"Medical abortion - Incomplete, complicated by delayed or excessive haemorrhage","Medical abortion, incomplete, complicated by delayed or excessive haemorrhage",3,
O04.2,"Medical abortion - Incomplete, complicated by embolism","Medical abortion, incomplete, complicated by embolism",3,
O04.3,"Medical abortion - Incomplete, with other and unspecified complications","Medical abortion, incomplete, with other and unspecified complications",3,
O04.4,"Medical abortion - Incomplete, without complication","Medical abortion, incomplete, without complication",3,
O04.5,"Medical abortion - Complete or unspecified, complicated by genital tract and pelvic infection","Medical abortion, complete or unspecified, complicated by genital tract and pelvic infection",3,
O04.6,"Medical abortion - Complete or unspecified, complicated by delayed or excessive haemorrhage","Medical abortion, complete or unspecified, complicated by delayed or excessive haemorrhage",3,
O04.7,"Medical abortion - Complete or unspecified, complicated by embolism","Medical abortion, complete or unspecified, complicated by embolism",3,
O04.8,"Medical abortion - Complete or unspecified, with other and unspecified complications","Medical abortion, complete or unspecified, with other and unspecified complications",3,
O04.9,"Medical abortion - Complete or unspecified, without complication","Medical abortion, complete or unspecified, without complication",3,
O05.0,"Other abortion - Incomplete, complicated by genital tract and pelvic infection","Other abortion, incomplete, complicated by genital tract and pelvic infection",3,
O05.1,"Other abortion - Incomplete, complicated by delayed or excessive haemorrhage","Other abortion, incomplete, complicated by delayed or excessive haemorrhage",3,
O05.2,"Other abortion - Incomplete, complicated by embolism","Other abortion, incomplete, complicated by embolism",3,
O05.3,"Other abortion - Incomplete, with other and unspecified complications","Other abortion, incomplete, with other and unspecified complications",3,
O05.4,"Other abortion - Incomplete, without complication","Other abortion, incomplete, without complication",3,
O05.5,"Other abortion - Complete or unspecified, complicated by genital tract and pelvic infection","Other abortion, complete or unspecified, complicated by genital tract and pelvic infection",3,
O05.6,"Other abortion - Complete or unspecified, complicated by delayed or excessive haemorrhage","Other abortion, complete or unspecified, complicated by delayed or excessive haemorrhage",3,
O05.7,"Other abortion - Complete or unspecified, complicated by embolism","Other abortion, complete or unspecified, complicated by embolism",3,
O05.8,"Other abortion - Complete or unspecified, with other and unspecified complications","Other abortion, complete or unspecified, with other and unspecified complications",3,
O05.9,"Other abortion - Complete or unspecified, without complication","Other abortion, complete or unspecified, without complication",3,
O06.0,"Unspecified abortion - Incomplete, complicated by genital tract and pelvic infection","Unspecified abortion, incomplete, complicated by genital tract and pelvic infection",3,
O06.1,"Unspecified abortion - Incomplete, complicated by delayed or excessive haemorrhage","Unspecified abortion, incomplete, complicated by delayed or excessive haemorrhage",3,
O06.2,"Unspecified abortion - Incomplete, complicated by embolism","Unspecified abortion, incomplete, complicated by embolism",3,
O06.3,"Unspecified abortion - Incomplete, with other and unspecified complications","Unspecified abortion, incomplete, with other and unspecified complications",3,
O06.4,"Unspecified abortion - Incomplete, without complication","Unspecified abortion, incomplete, without complication",3,
O06.5,"Unspecified abortion - Complete or unspecified, complicated by genital tract and pelvic infection","Unspecified abortion, complete or unspecified, complicated by genital tract and pelvic infection",3,
O06.6,"Unspecified abortion - Complete or unspecified, complicated by delayed or excessive haemorrhage","Unspecified abortion, complete or unspecified, complicated by delayed or excessive haemorrhage",3,
O06.7,"Unspecified abortion - Complete or unspecified, complicated by embolism","Unspecified abortion, complete or unspecified, complicated by embolism",3,
O06.8,"Unspecified abortion - Complete or unspecified, with other and unspecified complications","Unspecified abortion, complete or unspecified, with other and unspecified complications",3,
O06.9,"Unspecified abortion - Complete or unspecified, without complication","Unspecified abortion, complete or unspecified, without complication",3,
Q91,Edwards' syndrome and Patau's syndrome,Edwards syndrome and Patau syndrome,3,
T51.2,Toxic effect of 2-Propanol,Toxic effect: 2-Propanol,3,
Z28.1,Immunization not carried out because of patient's decision for reasons of belief and group pressure,Immunization not carried out because of patient's decision for reasons of belief or group pressure,3,
A30,Leprosy [Hansen's disease],Leprosy [Hansen disease],2,
A69.1,Other Vincent's infections,Other Vincent infections,2,
A75.1,Recrudescent typhus [Brill's disease],Recrudescent typhus [Brill disease],2,
B21.0,HIV disease resulting in Kaposi's sarcoma,HIV disease resulting in Kaposi sarcoma,2,
B21.1,HIV disease resulting in Burkitt's lymphoma,HIV disease resulting in Burkitt lymphoma,2,
B21.2,HIV disease resulting in other types of non-Hodgkin's lymphoma,HIV disease resulting in other types of non-Hodgkin lymphoma,2,
C46,Kaposi's sarcoma,Kaposi sarcoma,2,
C46.0&,Kaposi's sarcoma of skin,Kaposi sarcoma of skin,2,
C46.1&,Kaposi's sarcoma of soft tissue,Kaposi sarcoma of soft tissue,2,
C46.2&,Kaposi's sarcoma of palate,Kaposi sarcoma of palate,2,
C46.3&,Kaposi's sarcoma of lymph nodes,Kaposi sarcoma of lymph nodes,2,
C46.7&,Kaposi's sarcoma of other sites,Kaposi sarcoma of other sites,2,
C46.8&,Kaposi's sarcoma of multiple organs,Kaposi sarcoma of multiple organs,2,
C46.9&,"Kaposi's sarcoma, unspecified","Kaposi sarcoma, unspecified",2,
C84.1,S?®zary's disease,S?®zary disease,2,
C85,Other and unspecified types of non-Hodgkin's lymphoma,Other and unspecified types of non-Hodgkin lymphoma,2,
C85.7,Other specified types of non-Hodgkin's lymphoma,Other specified types of non-Hodgkin lymphoma,2,
C88.0,Waldenstr?Âm's macroglobulinaemia,Waldenstr?Âm macroglobulinaemia,2,
D51.1,Vitamin B12 deficiency anaemia due to selective vitamin B12 malabsorption with proteinuria,Vitamin B12deficiency anaemia due to selective vitamin B12malabsorption with proteinuria,2,
D68.0,Von Willebrand's disease,Von Willebrand disease,2,
D81.4,Nezelof's syndrome,Nezelof syndrome,2,
D82.1,Di George's syndrome,Di George syndrome,2,
E24,Cushing's syndrome,Cushing syndrome,2,
E24.0,Pituitary-dependent Cushing's disease,Pituitary-dependent Cushing disease,2,
E24.1,Nelson's syndrome,Nelson syndrome,2,
E24.2#,Drug-induced Cushing's syndrome,Drug-induced Cushing syndrome,2,
E24.4,Alcohol-induced pseudo-Cushing's syndrome,Alcohol-induced pseudo-Cushing syndrome,2,
E24.8,Other Cushing's syndrome,Other Cushing syndrome,2,
E24.9,"Cushing's syndrome, unspecified","Cushing syndrome, unspecified",2,
E50.1,Vitamin A deficiency with Bitot's spot and conjunctival xerosis,Vitamin A deficiency with Bitot spot and conjunctival xerosis,2,
E51.2,Wernicke's encephalopathy,Wernicke encephalopathy,2,
E80.4,Gilbert's syndrome,Gilbert syndrome,2,
F00*,Dementia in Alzheimer's disease,Dementia in Alzheimer disease,2,
F00.0*,Dementia in Alzheimer's disease with early onset,Dementia in Alzheimer disease with early onset,2,
F00.9*,"Dementia in Alzheimer's disease, unspecified","Dementia in Alzheimer disease, unspecified",2,
F02.0*,Dementia in Pick's disease,Dementia in Pick disease,2,
F02.2*,Dementia in Huntington's disease,Dementia in Huntington disease,2,
F02.3*,Dementia in Parkinson's disease,Dementia in Parkinson disease,2,
F10.0,Mental and behavioural disorders due to use of alcohol - Acute intoxication,"Mental and behavioural disorders due to use of alcohol, Acute intoxication",2,
F10.1,Mental and behavioural disorders due to use of alcohol - Harmful use,"Mental and behavioural disorders due to use of alcohol, Harmful use",2,
F10.2,Mental and behavioural disorders due to use of alcohol - Dependence syndrome,"Mental and behavioural disorders due to use of alcohol, Dependence syndrome",2,
F10.3,Mental and behavioural disorders due to use of alcohol - Withdrawal state,"Mental and behavioural disorders due to use of alcohol, Withdrawal state",2,
F10.4,Mental and behavioural disorders due to use of alcohol - Withdrawal state with delirium,"Mental and behavioural disorders due to use of alcohol, Withdrawal state with delirium",2,
F10.6,Mental and behavioural disorders due to use of alcohol - Amnesic syndrome,"Mental and behavioural disorders due to use of alcohol, Amnesic syndrome",2,
F10.7,Mental and behavioural disorders due to use of alcohol - Residual and late-onset psychotic disorder,"Mental and behavioural disorders due to use of alcohol, Residual and late-onset psychotic disorder",2,
F10.8,Mental and behavioural disorders due to use of alcohol - Other mental and behavioural disorders,"Mental and behavioural disorders due to use of alcohol, Other mental and behavioural disorders",2,
F10.9,Mental and behavioural disorders due to use of alcohol - Unspecified mental and behavioural disorder,"Mental and behavioural disorders due to use of alcohol, Unspecified mental and behavioural disorder",2,
F71.0,"Moderate mental retardation with the statement of no, or minimal, impairment of behviour","Moderate mental retardation, with the statement of no, or minimal, impairment of behaviour",2,
F72.0,"Severe mental retardation with the statement of no, or minimal, impairment of behviour","Severe mental retardation, with the statement of no, or minimal, impairment of behaviour",2,
F73.0,"Profound mental retardation with the statement of no, or minimal, impairment of behviour","Profound mental retardation, with the statement of no, or minimal, impairment of behaviour",2,
F78.0,"Other mental retardation with the statement of no, or minimal, impairment of behviour","Other mental retardation, with the statement of no, or minimal, impairment of behaviour",2,
F79.0,"Unspecified mental retardation with the statement of no, or minimal, impairment of behviour","Unspecified mental retardation, with the statement of no, or minimal, impairment of behaviour",2,
F84.2,Rett's syndrome,Rett syndrome,2,
F84.5,Asperger's syndrome,Asperger syndrome,2,
G10,Huntington's disease,Huntington disease,2,
G20,Parkinson's disease,Parkinson disease,2,
G30,Alzheimer's disease,Alzheimer disease,2,
G30.0,Alzheimer's disease with early onset,Alzheimer disease with early onset,2,
G30.1,Alzheimer's disease with late onset,Alzheimer disease with late onset,2,
G30.8,Other Alzheimer's disease,Other Alzheimer disease,2,
G30.9,"Alzheimer's disease, unspecified","Alzheimer disease, unspecified",2,
G51.0,Bell's palsy,Bell palsy,2,
G51.2,Melkersson's syndrome,Melkersson syndrome,2,
G60.1,Refsum's disease,Refsum disease,2,
G83.5,Locked in -syndrome,Locked-in syndrome,2,
G90.2,Horner's syndrome,Horner syndrome,2,
G93.7#,Reye's syndrome,Reye syndrome,2,
H02.3,Blefarochalasis,Blepharochalasis,2,
H81.0,M?®ni?¿re's disease,M?®ni?¿re disease,2,
I24.1,Dressler's syndrome,Dressler syndrome,2,
I73.0,Raynaud's syndrome,Raynaud syndrome,2,
J43.0,MacLeod's syndrome,MacLeod syndrome,2,
J60,Coalworker's pneumoconiosis,Coalworker pneumoconiosis,2,
J66.1,Flax-dresser's disease,Flax-dresser disease,2,
J67.0,Farmer's lung,Farmer lung,2,
J67.2,Bird fancier's lung,Bird fancier lung,2,
J67.4,Maltworker's lung,Maltworker lung,2,
J67.5,Mushroom-worker's lung,Mushroom-worker lung,2,
J67.6,Maple-bark-stripper's lung,Maple-bark-stripper lung,2,
J95.4,Mendelson's syndrome,Mendelson syndrome,2,
K25.0#,Gastric ulcer - Acute with haemorrhage,"Gastric ulcer, Acute with haemorrhage",2,
K25.1,Gastric ulcer - Acute with perforation,"Gastric ulcer, Acute with perforation",2,
K25.2,Gastric ulcer - Acute with both haemorrhage and perforation,"Gastric ulcer, Acute with both haemorrhage and perforation",2,
K25.3,Gastric ulcer - Acute without haemorrhage or perforation,"Gastric ulcer, Acute without haemorrhage or perforation",2,
K25.4,Gastric ulcer - Chronic or unspecified with haemorrhage,"Gastric ulcer, Chronic or unspecified with haemorrhage",2,
K25.5,Gastric ulcer - Chronic or unspecified with perforation,"Gastric ulcer, Chronic or unspecified with perforation",2,
K25.6,Gastric ulcer - Chronic or unspecified with both haemorrhage and perforation,"Gastric ulcer, Chronic or unspecified with both haemorrhage and perforation",2,
K25.7,Gastric ulcer - Chronic without haemorrhage or perforation,"Gastric ulcer, Chronic without haemorrhage or perforation",2,
K25.9,"Gastric ulcer - Unspecified as acute or chronic, without haemorrhage or perforation","Gastric ulcer, Unspecified as acute or chronic, without haemorrhage or perforation",2,
K50,Crohn's disease [regional enteritis],Crohn disease [regional enteritis],2,
K50.0,Crohn's disease of small intestine,Crohn disease of small intestine,2,
K50.1,Crohn's disease of large intestine,Crohn disease of large intestine,2,
K50.8,Other Crohn's disease,Other Crohn disease,2,
K50.9,"Crohn's disease, unspecified","Crohn disease, unspecified",2,
L20.0,Besnier's prurigo,Besnier prurigo,2,
L94.4,Gottron's papules,Gottron papules,2,
M02.3,Reiter's disease,Reiter disease,2,
M05.0,Felty's syndrome,Felty syndrome,2,
M06.1,Adult-onset Still's disease,Adult-onset Still disease,2,
M07.4*,Arthropathy in Crohn's disease [regional enteritis],Arthropathy in Crohn disease [regional enteritis],2,
M09.1*,Juvenile arthritis in Crohn's disease [regional enteritis],Juvenile arthritis in Crohn disease [regional enteritis],2,
M15.1,Heberden's nodes (with arthropathy),Heberden nodes (with arthropathy),2,
M15.2,Bouchard's nodes (with arthropathy),Bouchard nodes (with arthropathy),2,
M31.3,Wegener's granulomatosis,Wegener granulomatosis,2,
M35.2,Beh?ºet's disease,Beh?ºet disease,2,
M51.4,Schmorl's nodes,Schmorl nodes,2,
M88,Paget's disease of bone [osteitis deformans],Paget disease of bone [osteitis deformans],2,
M88.0,Paget's disease of skull,Paget disease of skull,2,
M88.9,"Paget's disease of bone, unspecified","Paget disease of bone, unspecified",2,
M93.1,Kienb?Âck's disease of adults,Kienb?Âck disease of adults,2,
N00.0#,Acute nephritic syndrome - Minor glomerular abnormality,"Acute nephritic syndrome, Minor glomerular abnormality",2,
N00.1#,Acute nephritic syndrome - Focal and segmental glomerular lesions,"Acute nephritic syndrome, Focal and segmental glomerular lesions",2,
N00.2#,Acute nephritic syndrome - Diffuse membranous glomerulonephritis,"Acute nephritic syndrome, Diffuse membranous glomerulonephritis",2,
N00.3#,Acute nephritic syndrome - Diffuse mesangial proliferative glomerulonephritis,"Acute nephritic syndrome, Diffuse mesangial proliferative glomerulonephritis",2,
N00.4#,Acute nephritic syndrome - Diffuse endocapillary proliferative glomerulonephritis,"Acute nephritic syndrome, Diffuse endocapillary proliferative glomerulonephritis",2,
N00.5#,Acute nephritic syndrome - Diffuse mesangiocapillary glomerulonephritis,"Acute nephritic syndrome, Diffuse mesangiocapillary glomerulonephritis",2,
N00.6#,Acute nephritic syndrome - Dense deposit disease,"Acute nephritic syndrome, Dense deposit disease",2,
N00.7#,Acute nephritic syndrome - Diffuse crescentic glomerulonephritis,"Acute nephritic syndrome, Diffuse crescentic glomerulonephritis",2,
N00.8#,Acute nephritic syndrome - Other,"Acute nephritic syndrome, Other",2,
N00.9#,Acute nephritic syndrome - Unspecified,"Acute nephritic syndrome, Unspecified",2,
N75,Diseases of Bartholin's gland,Diseases of Bartholin gland,2,
N75.0,Cyst of Bartholin's gland,Cyst of Bartholin gland,2,
N75.1,Abscess of Bartholin's gland,Abscess of Bartholin gland,2,
N75.8,Other diseases of Bartholin's gland,Other diseases of Bartholin gland,2,
N75.9,"Disease of Bartholin's gland, unspecified","Disease of Bartholin gland, unspecified",2,
O03.0,"Spontaneous abortion - Incomplete, complicated by genital tract and pelvic infection","Spontaneous abortion, Incomplete, complicated by genital tract and pelvic infection",2,
O03.1,"Spontaneous abortion - Incomplete, complicated by delayed or excessive haemorrhage","Spontaneous abortion, Incomplete, complicated by delayed or excessive haemorrhage",2,
O03.2,"Spontaneous abortion - Incomplete, complicated by embolism","Spontaneous abortion, Incomplete, complicated by embolism",2,
O03.3,"Spontaneous abortion - Incomplete, with other and unspecified complications","Spontaneous abortion, Incomplete, with other and unspecified complications",2,
O03.4,"Spontaneous abortion - Incomplete, without complication","Spontaneous abortion, Incomplete, without complication",2,
O03.5,"Spontaneous abortion - Complete or unspecified, complicated by genital tract and pelvic infection","Spontaneous abortion, Complete or unspecified, complicated by genital tract and pelvic infection",2,
O03.6,"Spontaneous abortion - Complete or unspecified, complicated by delayed or excessive haemorrhage","Spontaneous abortion, Complete or unspecified, complicated by delayed or excessive haemorrhage",2,
O03.7,"Spontaneous abortion - Complete or unspecified, complicated by embolism","Spontaneous abortion, Complete or unspecified, complicated by embolism",2,
O03.8,"Spontaneous abortion - Complete or unspecified, with other and unspecified complications","Spontaneous abortion, Complete or unspecified, with other and unspecified complications",2,
O03.9,"Spontaneous abortion - Complete or unspecified, without complication","Spontaneous abortion, Complete or unspecified, without complication",2,
O94,"Sequelae of complications of pregnacy, childbirth and the puerperium","Sequelae of complication of pregnancy, childbirth and the puerperium",2,
P14.0,Erb's paralysis due to birth injury,Erb paralysis due to birth injury,2,
P14.1,Klumpke's paralysis due to birth injury,Klumpke paralysis due to birth injury,2,
P71.0,Cow's milk hypocalcaemia in newborn,Cow milk hypocalcaemia in newborn,2,
Q22.5,Ebstein's anomaly,Ebstein anomaly,2,
Q43.0,Meckel's diverticulum,Meckel diverticulum,2,
Q43.1,Hirschsprung's disease,Hirschsprung disease,2,
Q60.6,Potter's syndrome,Potter syndrome,2,
Q87.4,Marfan's syndrome,Marfan syndrome,2,
Q90,Down's syndrome,Down syndrome,2,
Q90.9,"Down's syndrome, unspecified","Down syndrome, unspecified",2,
Q91.7,"Patau's syndrome, unspecified","Patau syndrome, unspecified",2,
Q96,Turner's syndrome,Turner syndrome,2,
Q96.3,"Mosaicism, 45,X / 46,XX or XY","Mosaicism, 45,X/46,XX or XY",2,
Q96.8,Other variants of Turner's syndrome,Other variants of Turner syndrome,2,
Q96.9,"Turner's syndrome, unspecified","Turner syndrome, unspecified",2,
Q98.0,"Klinefelter's syndrome karyotype 47,XXY","Klinefelter syndrome karyotype 47,XXY",2,
Q98.1,"Klinefelter's syndrome, male with more than two X chromosomes","Klinefelter syndrome, male with more than two X chromosomes",2,
Q98.2,"Klinefelter's syndrome, male with 46,XX karyotype","Klinefelter syndrome, male with 46,XX karyotype",2,
Q98.4,"Klinefelter's syndrome, unspecified","Klinefelter syndrome, unspecified",2,
R83.0,Abnormal findings in cerebrospinal fluid abnormal level of enzymes,"Abnormal findings in cerebrospinal fluid, Abnormal level of enzymes",2,
R83.1,Abnormal findings in cerebrospinal fluid abnormal level of hormones,"Abnormal findings in cerebrospinal fluid, Abnormal level of hormones",2,
R83.2,"Abnormal findings in cerebrospinal fluid abnormal level of other drugs, medicaments and biological substances","Abnormal findings in cerebrospinal fluid, Abnormal level of other drugs, medicaments and biological substances",2,
R83.3,Abnormal findings in cerebrospinal fluid abnormal level of substances chiefly nonmedicinal as to source,"Abnormal findings in cerebrospinal fluid, Abnormal level of substances chiefly nonmedicinal as to source",2,
R83.4,Abnormal findings in cerebrospinal fluid abnormal immunological findings,"Abnormal findings in cerebrospinal fluid, Abnormal immunological findings",2,
R83.5,Abnormal findings in cerebrospinal fluid abnormal microbiological findings,"Abnormal findings in cerebrospinal fluid, Abnormal microbiological findings",2,
R83.6,Abnormal findings in cerebrospinal fluid abnormal cytological findings,"Abnormal findings in cerebrospinal fluid, Abnormal cytological findings",2,
R83.7,Abnormal findings in cerebrospinal fluid abnormal histological findings,"Abnormal findings in cerebrospinal fluid, Abnormal histological findings",2,
R83.8,Abnormal findings in cerebrospinal fluid other abnormal findings,"Abnormal findings in cerebrospinal fluid, Other abnormal findings",2,
R83.9,Abnormal findings in cerebrospinal fluid unspecified abnormal finding,"Abnormal findings in cerebrospinal fluid, Unspecified abnormal finding",2,
S79,Other and specified injuries of hip and thigh,Other and unspecified injuries of hip and thigh,2,
V01.0,Pedestrian injured in collision with pedal cycle nontraffic accident,"Pedestrian injured in collision with pedal cycle, Nontraffic accident",2,
V01.1,Pedestrian injured in collision with pedal cycle traffic accident,"Pedestrian injured in collision with pedal cycle, Traffic accident",2,
V01.9,Pedestrian injured in collision with pedal cycle unspecified whether traffic or nontraffic accident,"Pedestrian injured in collision with pedal cycle, Unspecified whether traffic or nontraffic accident",2,
V18.0,"Pedal cyclist injured in noncollision transport accidents, driver injuried in nontraffic accident","Pedal cyclist injured in noncollision transport accident, driver injured in nontraffic accident",2,
