code1,code2,freq_finngen,freq_tays,freq_total
D300,D300,20,NA,NA
D310,D310,30,NA,NA
D313,D313,26,NA,NA
D316,D316,12,NA,NA
D320,D320,41,NA,NA
D3200,D3200,33,NA,NA
D3202,D3202,10,NA,NA
D321,D321,21,NA,NA
D329,D329,24,NA,NA
D3300,D3300,9,NA,NA
D333,D333,19,NA,NA
D3330,D3330,30,NA,NA
D334,D334,8,NA,NA
D34,D34,26,NA,NA
D350,D350,17,NA,NA
D352,D352,215,NA,NA
D352,E221,16,NA,NA
D367,D367,26,NA,NA
D370,D370,14,NA,NA
D371,D371,17,NA,NA
D374,D374,26,NA,NA
D375,D375,17,NA,NA
D376,D376,8,NA,NA
D377,D377,23,NA,NA
D381,D381,97,NA,NA
D391,D391,78,NA,NA
D3910,D3910,64,NA,NA
D3911,D3911,16,NA,NA
D397,D397,15,NA,NA
D400,D400,46,NA,NA
D401,D401,8,NA,NA
D410,D410,32,NA,NA
D440,D440,23,NA,NA
D448,D448,47,NA,NA
D45,D45,302,NA,NA
D469,D469,31,NA,NA
D472,D472,38,NA,NA
D473,D473,248,NA,NA
D480,D480,25,NA,NA
D481,D481,50,NA,NA
D485,D485,48,NA,NA
D486,D486,99,NA,NA
D487,D487,14,NA,NA
D489,D489,71,NA,NA
D50,D50,13,NA,NA
D500,D500,74,NA,NA
D509,D509,216,NA,NA
D510,D510,33,NA,NA
D519,D519,16,NA,NA
D52,NA,8,NA,NA
D529,D529,8,NA,NA
D531,D531,10,NA,NA
D580,D580,13,NA,NA
D599,D599,7,NA,NA
D62,D62,12,NA,NA
D630,C61,12,NA,NA
D638,N180,124,NA,NA
D638,N188,377,NA,NA
D638,N189,409,NA,NA
D649,D649,345,NA,NA
D66,D66,34,NA,NA
D680,D680,14,NA,NA
D688,D688,14,NA,NA
D690,D690,93,NA,NA
D691,D691,12,NA,NA
D693,D693,203,NA,NA
D694,D694,31,NA,NA
D696,D696,84,NA,NA
D70,D70,13,NA,NA
D7080,D7080,10,NA,NA
D7082,N05AH,15,NA,NA
D7089,D7089,19,NA,NA
D721,D721,13,NA,NA
D728,D728,45,NA,NA
D752,D752,44,NA,NA
D759,D759,16,NA,NA
D801,D801,29,NA,NA
D824,NA,861,NA,NA
D86,D86,40,NA,NA
D860,D860,455,NA,NA
D861,D861,103,NA,NA
D862,D862,149,NA,NA
D863,D863,32,NA,NA
D868,D868,97,NA,NA
D869,D869,86,NA,NA
E018,NA,28,NA,NA
E03,E03,12,NA,NA
E031,E031,26,NA,NA
E038,E038,110,NA,NA
E0380,E0380,43,NA,NA
E039,E039,146,NA,NA
E040,E040,64,NA,NA
E041,E041,91,NA,NA
E042,E042,258,NA,NA
E048,E048,14,NA,NA
E049,E049,134,NA,NA
E05,E05,76,NA,NA
E050,E050,384,NA,NA
E052,E052,82,NA,NA
E058,E058,24,NA,NA
E059,E059,347,NA,NA
E061,E061,98,NA,NA
E063,E063,51,NA,NA
E069,E069,28,NA,NA
E079,E079,13,NA,NA
E10,E10,404,NA,NA
E100,E100,67,NA,NA
E1000,E1000,63,NA,NA
E1009,E1009,15,NA,NA
E101,E101,168,NA,NA
E102,E102,203,NA,NA
E103,E103,595,NA,NA
E103,H3600,18,NA,NA
E103,H3603,30,NA,NA
E104,E104,82,NA,NA
E105,E105,60,NA,NA
E106,E106,20,NA,NA
E107,E107,1108,NA,NA
E108,E108,103,NA,NA
E109,E109,16803,NA,NA
E11,E11,116,NA,NA
E110,E110,21,NA,NA
E1100,E1100,33,NA,NA
E111,E111,11,NA,NA
E112,E112,73,NA,NA
E112N0839,NA,54,NA,NA
E113,E113,113,NA,NA
E113,H3601,15,NA,NA
E113H3609,NA,14,NA,NA
E114,E114,134,NA,NA
E114G632,NA,70,NA,NA
E115,E115,94,NA,NA
E116,E116,18,NA,NA
E117,E117,380,NA,NA
E117,L97,40,NA,NA
E118,E118,38,NA,NA
E119,E119,1403,NA,NA
E122,NA,8,NA,NA
E139,E139,17,NA,NA
E14,E14,30,NA,NA
E149,E149,32,NA,NA
E160,E160,8,NA,NA
E162,E162,55,NA,NA
E20,NA,54,NA,NA
E21,E21,28,NA,NA
E210,E210,60,NA,NA
E2109,E2109,39,NA,NA
E213,E213,25,NA,NA
E220,E220,126,NA,NA
E221,E221,208,NA,NA
E230,E230,23,NA,NA
E2300,E2300,44,NA,NA
E2301,E2301,23,NA,NA
E232,E232,20,NA,NA
E250,E250,19,NA,NA
E260,E260,30,NA,NA
E260,I152,40,NA,NA
E27,NA,30,NA,NA
E271,E271,65,NA,NA
E28,NA,7,NA,NA
E282,E282,52,NA,NA
E283,E283,24,NA,NA
E29,NA,42,NA,NA
E300,E300,8,NA,NA
E301,E301,18,NA,NA
E3100,E3100,63,NA,NA
E340,E340,29,NA,NA
E343,E343,30,NA,NA
E3430,E3430,9,NA,NA
E3435,E3435,21,NA,NA
E3439,E3439,12,NA,NA
E345,NA,9,NA,NA
E349,E349,72,NA,NA
E53,NA,45,NA,NA
E55,NA,85,NA,NA
E58,NA,11,NA,NA
E66,E66,212,NA,NA
E660,E660,710,NA,NA
E6600,E6600,43,NA,NA
E6601,E6601,56,NA,NA
E668,E668,209,NA,NA
E669,E669,44,NA,NA
E738,E738,11,NA,NA
E739,E739,20,NA,NA
E78,E78,16,NA,NA
E780,E780,169,NA,NA
E7800,E7800,82,NA,NA
E7801,E7801,31,NA,NA
E782,E782,84,NA,NA
E7821,E7821,9,NA,NA
E784,E784,15,NA,NA
E784,NA,34,NA,NA
E785,E785,52,NA,NA
E804,E804,9,NA,NA
E831,E831,111,NA,NA
E833,E833,55,NA,NA
E8350,E8350,13,NA,NA
E86,E86,12,NA,NA
E87,NA,42,NA,NA
E871,E871,46,NA,NA
E875,E875,7,NA,NA
E876,E876,35,NA,NA
E890,E890,43,NA,NA
E8900,E8900,13,NA,NA
E8901,C7391,26,NA,NA
E892,E892,18,NA,NA
F00,F03,44,NA,NA
F000,G300,10,NA,NA
F0000G300,NA,37,NA,NA
F0001,G300,10,NA,NA
F0004,G300,12,NA,NA
F0009,G300,165,NA,NA
F001,G301,192,NA,NA
F0010G301,NA,502,NA,NA
F0011,G301,100,NA,NA
F0011G301,NA,31,NA,NA
F0012,G301,52,NA,NA
F0012G301,NA,10,NA,NA
F0013,G301,26,NA,NA
F0014,G301,160,NA,NA
F0019,G301,827,NA,NA
F001G301,NA,214,NA,NA
F002,G308,48,NA,NA
F0020G308,NA,269,NA,NA
F0021,G301,10,NA,NA
F0021,G308,25,NA,NA
F0022,G308,28,NA,NA
F0023,G308,17,NA,NA
F0024,G301,10,NA,NA
F0024,G308,56,NA,NA
F0029,G308,150,NA,NA
F002G308,NA,113,NA,NA
F009,F03,38,NA,NA
F009,G301,19,NA,NA
F009,G309,430,NA,NA
F018,NA,21,NA,NA
F0203,G310,63,NA,NA
F0230,G20,55,NA,NA
F0232,G20,61,NA,NA
F0239G20,NA,23,NA,NA
F023G20,NA,19,NA,NA
F0280,G318,14,NA,NA
F0289,A692,9,NA,NA
F0289,G318,36,NA,NA
F03,F03,44,NA,NA
F059,F059,22,NA,NA
F063,F063,116,NA,NA
F065,NA,29,NA,NA
F10,F10,7,NA,NA
F100,F100,43,NA,NA
F1000,F1000,153,NA,NA
F1003,F1003,6,NA,NA
F101,F101,397,NA,NA
F102,F102,125,NA,NA
F1020,F1020,46,NA,NA
F1021,F1021,14,NA,NA
F1024,F1024,39,NA,NA
F1025,F1025,16,NA,NA
F1026,F1026,39,NA,NA
F1029,F1029,32,NA,NA
F1030,F1030,29,NA,NA
F1031,F1031,9,NA,NA
F1040,F1040,13,NA,NA
F1052,F1052,9,NA,NA
F109,F109,26,NA,NA
F112,F112,68,NA,NA
F112,NA,188,NA,NA
F1125,F1125,39,NA,NA
F113,NA,15,NA,NA
F1150,NA,6,NA,NA
F122,NA,73,NA,NA
F124,NA,19,NA,NA
F127,NA,12,NA,NA
F135,NA,20,NA,NA
F151,F151,8,NA,NA
F152,F152,75,NA,NA
F1529,NA,16,NA,NA
F154,NA,48,NA,NA
F155,F155,8,NA,NA
F1550,NA,10,NA,NA
F1620,NA,10,NA,NA
F1659,NA,11,NA,NA
F169,NA,10,NA,NA
F181,NA,16,NA,NA
F1820,NA,6,NA,NA
F1900,F1900,9,NA,NA
F192,F192,27,NA,NA
F1920,F1920,32,NA,NA
F1924,F1924,26,NA,NA
F1925,F1925,75,NA,NA
F1929,F1929,43,NA,NA
F193,NA,22,NA,NA
F1930,F1930,10,NA,NA
F195,NA,19,NA,NA
F1952,NA,65,NA,NA
F1955,NA,13,NA,NA
F1956,NA,41,NA,NA
F1970,NA,9,NA,NA
F1971,NA,35,NA,NA
F20,F20,407,NA,NA
F200,F200,3416,NA,NA
F2000,F2000,1183,NA,NA
F2001,F2001,55,NA,NA
F2002,F2002,33,NA,NA
F2004,F2004,159,NA,NA
F2009,F2009,16,NA,NA
F201,F201,3194,NA,NA
F2010,F2010,388,NA,NA
F202,F202,816,NA,NA
F203,F203,3011,NA,NA
F2030,F2030,740,NA,NA
F2032,F2032,174,NA,NA
F2033,F2033,50,NA,NA
F2034,F2034,81,NA,NA
F2035,NA,1661,NA,NA
F2038,F2038,44,NA,NA
F2039,F2039,217,NA,NA
F204,F204,129,NA,NA
F205,F205,724,NA,NA
F2050,NA,52,NA,NA
F206,F206,197,NA,NA
F2060,NA,13,NA,NA
F208,F208,224,NA,NA
F2080,NA,9,NA,NA
F209,F209,1867,NA,NA
F2090,F2090,11,NA,NA
F2090,NA,81,NA,NA
F2094,NA,13,NA,NA
F2098,NA,6,NA,NA
F2099,NA,15,NA,NA
F21,F21,1044,NA,NA
F22,F22,41,NA,NA
F220,F220,1080,NA,NA
F229,F229,149,NA,NA
F230,F230,43,NA,NA
F230,NA,128,NA,NA
F2300,F2300,40,NA,NA
F231,NA,60,NA,NA
F232,F232,149,NA,NA
F2320,F2320,34,NA,NA
F233,F233,194,NA,NA
F238,F238,238,NA,NA
F239,F239,245,NA,NA
F2390,F2390,94,NA,NA
F2391,F2391,90,NA,NA
F2399,F2399,26,NA,NA
F25,F25,710,NA,NA
F250,F250,162,NA,NA
F2500,F2500,83,NA,NA
F2501,F2501,118,NA,NA
F251,F251,523,NA,NA
F2510,F2510,115,NA,NA
F2511,F2511,39,NA,NA
F252,F252,318,NA,NA
F2520,F2520,393,NA,NA
F258,NA,623,NA,NA
F259,F259,544,NA,NA
F28,F28,340,NA,NA
F29,F29,2862,NA,NA
F30,NA,69,NA,NA
F301,F301,9,NA,NA
F308,NA,29,NA,NA
F31,F31,34,NA,NA
F310,F310,300,NA,NA
F311,F311,173,NA,NA
F312,F312,335,NA,NA
F3120,F3120,121,NA,NA
F313,F313,152,NA,NA
F3130,F3130,269,NA,NA
F3131,F3131,22,NA,NA
F314,F314,232,NA,NA
F315,F315,107,NA,NA
F316,F316,516,NA,NA
F317,F317,750,NA,NA
F318,F318,52,NA,NA
F319,F319,280,NA,NA
F32,F32,206,NA,NA
F320,F320,631,NA,NA
F3200,F3200,460,NA,NA
F3201,F3201,131,NA,NA
F321,F321,4321,NA,NA
F3210,F3210,1669,NA,NA
F3211,F3211,742,NA,NA
F322,F322,5378,NA,NA
F323,F323,1143,NA,NA
F328,F328,154,NA,NA
F329,F329,2667,NA,NA
F33,F33,67,NA,NA
F330,F330,245,NA,NA
F3300,F3300,81,NA,NA
F3301,F3301,179,NA,NA
F331,F331,1010,NA,NA
F3310,F3310,482,NA,NA
F3311,F3311,184,NA,NA
F332,F332,1325,NA,NA
F333,F333,68,NA,NA
F3330,F3330,188,NA,NA
F334,F334,164,NA,NA
F339,F339,221,NA,NA
F34,NA,115,NA,NA
F340,F340,101,NA,NA
F341,F341,1253,NA,NA
F349,F349,100,NA,NA
F38,NA,20,NA,NA
F388,F388,51,NA,NA
F39,F39,133,NA,NA
F400,F400,59,NA,NA
F401,F401,471,NA,NA
F402,F402,54,NA,NA
F408,F408,30,NA,NA
F409,F409,27,NA,NA
F41,F41,49,NA,NA
F410,F410,788,NA,NA
F4100,F4100,271,NA,NA
F4109,F4109,32,NA,NA
F411,F411,293,NA,NA
F412,F412,2295,NA,NA
F413,F413,248,NA,NA
F418,F418,52,NA,NA
F419,F419,712,NA,NA
F420,F420,106,NA,NA
F421,F421,44,NA,NA
F422,F422,114,NA,NA
F4282,NA,8,NA,NA
F429,F429,39,NA,NA
F43,F43,51,NA,NA
F430,F430,136,NA,NA
F4300,F4300,88,NA,NA
F4301,F4301,33,NA,NA
F431,F431,155,NA,NA
F432,F432,1053,NA,NA
F4320,F4320,282,NA,NA
F4321,F4321,93,NA,NA
F4322,F4322,321,NA,NA
F4323,F4323,113,NA,NA
F4329,F4329,55,NA,NA
F438,F438,49,NA,NA
F439,F439,92,NA,NA
F44,NA,258,NA,NA
F443,NA,23,NA,NA
F449,F449,27,NA,NA
F45,NA,104,NA,NA
F450,F450,140,NA,NA
F451,F451,39,NA,NA
F453,F453,21,NA,NA
F454,F454,117,NA,NA
F458,F458,87,NA,NA
F4582,NA,14,NA,NA
F480,F480,50,NA,NA
F489,F489,161,NA,NA
F50,F50,18,NA,NA
F50,NA,136,NA,NA
F500,F500,392,NA,NA
F501,F501,149,NA,NA
F502,F502,679,NA,NA
F503,F503,224,NA,NA
F508,F508,44,NA,NA
F509,F509,124,NA,NA
F510,F510,90,NA,NA
F519,F519,25,NA,NA
F52,NA,74,NA,NA
F522,F522,9,NA,NA
F525,NA,15,NA,NA
F526,NA,50,NA,NA
F54,F54,87,NA,NA
F60,F60,9,NA,NA
F600,F600,397,NA,NA
F601,F601,228,NA,NA
F602,F602,65,NA,NA
F603,F603,1211,NA,NA
F6030,F6030,334,NA,NA
F6031,F6031,732,NA,NA
F605,F605,41,NA,NA
F606,F606,150,NA,NA
F607,F607,175,NA,NA
F608,F608,302,NA,NA
F609,F609,341,NA,NA
F61,F61,258,NA,NA
F610,F610,687,NA,NA
F621,NA,112,NA,NA
F63,NA,10,NA,NA
F631,NA,40,NA,NA
F654,NA,19,NA,NA
F680,NA,38,NA,NA
F700,F700,23,NA,NA
F71,NA,244,NA,NA
F80,F80,20,NA,NA
F800,F800,181,NA,NA
F801,F801,239,NA,NA
F802,F802,298,NA,NA
F808,F808,23,NA,NA
F809,F809,45,NA,NA
F810,F810,69,NA,NA
F811,F811,13,NA,NA
F812,NA,54,NA,NA
F813,F813,45,NA,NA
F819,F819,40,NA,NA
F82,F82,32,NA,NA
F83,F83,112,NA,NA
F845,F845,54,NA,NA
F849,F849,475,NA,NA
F88,F88,15,NA,NA
F89,F89,21,NA,NA
F900,F900,34,NA,NA
F919,F919,14,NA,NA
F920,F920,137,NA,NA
F928,F928,101,NA,NA
F929,F929,158,NA,NA
F931,F931,53,NA,NA
F938,F938,146,NA,NA
F9380,F9380,25,NA,NA
F9389,F9389,81,NA,NA
F941,F941,20,NA,NA
F952,F952,19,NA,NA
F980,F980,72,NA,NA
F9800,F9800,48,NA,NA
F9801,F9801,14,NA,NA
F9802,F9802,11,NA,NA
F982,F982,13,NA,NA
F986,NA,10,NA,NA
F988,F988,60,NA,NA
F989,F989,135,NA,NA
F99,F99,1038,NA,NA
G039,G039,8,NA,NA
G051,J108,22,NA,NA
G060,G060,14,NA,NA
G1102,NA,75,NA,NA
G119,G119,31,NA,NA
G20,G20,501,NA,NA
G21,NA,30,NA,NA
G211,G211,8,NA,NA
G218,G218,12,NA,NA
G240,G240,7,NA,NA
G241,G241,11,NA,NA
G242,NA,170,NA,NA
G243,G243,280,NA,NA
G245,G245,58,NA,NA
G248,G248,27,NA,NA
G249,G249,39,NA,NA
G250,G250,65,NA,NA
G251,G251,8,NA,NA
G252,G252,8,NA,NA
G253,G253,10,NA,NA
G256,NA,24,NA,NA
G258,G258,21,NA,NA
G259,G259,20,NA,NA
G301,G301,21,NA,NA
G301F0010,NA,13,NA,NA
G312,G312,17,NA,NA
G35,G35,813,NA,NA
G379,G379,15,NA,NA
G40,G40,14,NA,NA
G400,G400,53,NA,NA
G4000,G4000,16,NA,NA
G401,G401,332,NA,NA
G4010,G4010,57,NA,NA
G4012,G4012,43,NA,NA
G4019,G4019,7,NA,NA
G402,G402,1282,NA,NA
G4020,G4020,80,NA,NA
G4022,G4022,15,NA,NA
G4029,G4029,15,NA,NA
G403,G403,217,NA,NA
G4030,G4030,39,NA,NA
G4034,NA,41,NA,NA
G4037,NA,212,NA,NA
G404,G404,45,NA,NA
G405,G405,11,NA,NA
G406,G406,116,NA,NA
G408,NA,30,NA,NA
G409,G409,389,NA,NA
G410,G410,10,NA,NA
G43,G43,54,NA,NA
G430,G430,291,NA,NA
G431,G431,283,NA,NA
G433,G433,48,NA,NA
G438,G438,12,NA,NA
G439,G439,178,NA,NA
G440,G440,57,NA,NA
G441,G441,129,NA,NA
G442,G442,675,NA,NA
G443,G443,9,NA,NA
G448,G448,24,NA,NA
G45,G45,20,NA,NA
G450,G450,132,NA,NA
G451,G451,137,NA,NA
G453,G453,91,NA,NA
G454,G454,62,NA,NA
G459,G459,153,NA,NA
G463I679,NA,22,NA,NA
G464I679,NA,18,NA,NA
G465,I679,24,NA,NA
G465,NA,8,NA,NA
G468I679,NA,16,NA,NA
G470,G470,14,NA,NA
G471,G471,38,NA,NA
G473,G473,1516,NA,NA
G479,G479,48,NA,NA
G500,G500,112,NA,NA
G501,G501,59,NA,NA
G51,G51,16,NA,NA
G510,G510,295,NA,NA
G513,G513,64,NA,NA
G521,G521,23,NA,NA
G530,B028,71,NA,NA
G530B0220,NA,20,NA,NA
G530B0221,NA,40,NA,NA
G540,G540,208,NA,NA
G546,G546,12,NA,NA
G548,G548,10,NA,NA
G549,G549,15,NA,NA
G551,G551,37,NA,NA
G551,M480,17,NA,NA
G551,M501,58,NA,NA
G551M511,NA,98,NA,NA
G551M519,NA,78,NA,NA
G552,G552,25,NA,NA
G552,M480,32,NA,NA
G552,M501,109,NA,NA
G552,M511,15,NA,NA
G552,M519,14,NA,NA
G552M479,NA,56,NA,NA
G553,M511,13,NA,NA
G56,G56,16,NA,NA
G560,G560,645,NA,NA
G561,G561,9,NA,NA
G562,G562,129,NA,NA
G563,G563,23,NA,NA
G564,G564,43,NA,NA
G568,G568,21,NA,NA
G569,G569,15,NA,NA
G570,G570,28,NA,NA
G571,G571,29,NA,NA
G572,G572,48,NA,NA
G573,G573,67,NA,NA
G575,G575,9,NA,NA
G576,G576,97,NA,NA
G578,G578,7,NA,NA
G580,G580,20,NA,NA
G588,G588,19,NA,NA
G590E114,NA,7,NA,NA
G600,G600,40,NA,NA
G610,G610,29,NA,NA
G62,NA,67,NA,NA
G629,G629,136,NA,NA
G632,G632,23,NA,NA
G632E104,NA,67,NA,NA
G632E114,NA,304,NA,NA
G64,G64,31,NA,NA
G70,G70,15,NA,NA
G700,G700,84,NA,NA
G7021,NA,15,NA,NA
G7108,G7108,12,NA,NA
G728,G728,10,NA,NA
G729,G729,22,NA,NA
G80,NA,19,NA,NA
G801,G801,53,NA,NA
G802,G802,43,NA,NA
G819,G819,73,NA,NA
G822,G822,50,NA,NA
G831,G831,7,NA,NA
G834,G834,15,NA,NA
G910,G910,19,NA,NA
G911,G911,10,NA,NA
G930,G930,13,NA,NA
G934,G934,12,NA,NA
G942,I602,14,NA,NA
G958,G958,18,NA,NA
G959,G959,10,NA,NA
G970,G970,25,NA,NA
G971,G971,34,NA,NA
G992,M472,10,NA,NA
G992,M501,8,NA,NA
G992,M511,25,NA,NA
G992M471,NA,37,NA,NA
G992M479,NA,36,NA,NA
G992M500,NA,16,NA,NA
G992M510,NA,22,NA,NA
H000,H000,15,NA,NA
H0000,H0000,24,NA,NA
H001,H001,231,NA,NA
H010,H010,52,NA,NA
H011,H011,11,NA,NA
H020,H020,58,NA,NA
H021,H021,16,NA,NA
H022,H022,9,NA,NA
H023,H023,213,NA,NA
H024,H024,53,NA,NA
H026,H026,17,NA,NA
H030,NA,9,NA,NA
H031,B081,23,NA,NA
H031,H031,10,NA,NA
H031B005,NA,16,NA,NA
H031B023,NA,18,NA,NA
H041,H041,30,NA,NA
H0410,H0410,117,NA,NA
H0412,NA,17,NA,NA
H042,H042,18,NA,NA
H043,H043,15,NA,NA
H044,H044,28,NA,NA
H045,H045,144,NA,NA
H052,H052,36,NA,NA
H062,E050,721,NA,NA
H062,H062,24,NA,NA
H10,H10,6,NA,NA
H100,H100,24,NA,NA
H101,H101,74,NA,NA
H103,H103,190,NA,NA
H104,H104,86,NA,NA
H105,H105,29,NA,NA
H109,H109,50,NA,NA
H110,H110,32,NA,NA
H111,H111,66,NA,NA
H113,H113,39,NA,NA
H114,H114,33,NA,NA
H150,H150,17,NA,NA
H151,H151,101,NA,NA
H160,H160,349,NA,NA
H161,H161,33,NA,NA
H162,H162,69,NA,NA
H169,H169,69,NA,NA
H171,H171,12,NA,NA
H178,H178,10,NA,NA
H184,H184,10,NA,NA
H185,H185,35,NA,NA
H186,H186,89,NA,NA
H188,H188,68,NA,NA
H191,B023,11,NA,NA
H191,H191,63,NA,NA
H191B005,NA,17,NA,NA
H192,H192,12,NA,NA
H192B023,NA,17,NA,NA
H193,H193,18,NA,NA
H193M350,NA,14,NA,NA
H200,H200,1113,NA,NA
H201,H201,383,NA,NA
H221,M083,202,NA,NA
H221,M084,156,NA,NA
H25,H25,30,NA,NA
H250,H250,123,NA,NA
H251,H251,953,NA,NA
H258,H258,270,NA,NA
H259,H259,15,NA,NA
H260,H260,43,NA,NA
H2602,H2602,170,NA,NA
H261,H261,17,NA,NA
H262,H262,73,NA,NA
H263,H263,33,NA,NA
H264,H264,231,NA,NA
H270,H270,66,NA,NA
H330,H330,331,NA,NA
H331,H331,24,NA,NA
H333,H333,95,NA,NA
H334,H334,10,NA,NA
H341,H341,25,NA,NA
H342,H342,22,NA,NA
H348,H348,171,NA,NA
H350,H350,52,NA,NA
H351,H351,11,NA,NA
H353,H353,82,NA,NA
H353,NA,9,NA,NA
H3530,H3530,72,NA,NA
H3531,H3531,46,NA,NA
H3539,H3539,70,NA,NA
H354,H354,52,NA,NA
H355,H355,87,NA,NA
H356,H356,20,NA,NA
H357,H357,84,NA,NA
H360,E103,157,NA,NA
H360,E113,67,NA,NA
H3600,E102,7,NA,NA
H3600,E103,3202,NA,NA
H3600,E107,43,NA,NA
H3600,E109,173,NA,NA
H3600,E1100,13,NA,NA
H3600,E113,2180,NA,NA
H3600,E117,40,NA,NA
H3600,E119,59,NA,NA
H3600,H3600,207,NA,NA
H3601,E103,4053,NA,NA
H3601,E107,98,NA,NA
H3601,E109,111,NA,NA
H3601,E1100,45,NA,NA
H3601,E113,6301,NA,NA
H3601,E117,234,NA,NA
H3601,E119,77,NA,NA
H3601,H3601,137,NA,NA
H3602,E102,10,NA,NA
H3602,E103,733,NA,NA
H3602,E107,43,NA,NA
H3602,E109,28,NA,NA
H3602,E113,369,NA,NA
H3602,E117,65,NA,NA
H3602,E119,13,NA,NA
H3602,H3602,13,NA,NA
H3603,E1000,20,NA,NA
H3603,E101,19,NA,NA
H3603,E102,53,NA,NA
H3603,E103,10339,NA,NA
H3603,E107,482,NA,NA
H3603,E109,292,NA,NA
H3603,E1100,21,NA,NA
H3603,E113,3667,NA,NA
H3603,E117,102,NA,NA
H3603,E119,71,NA,NA
H3603,H103,11,NA,NA
H3603,H3603,133,NA,NA
H3603,H431,23,NA,NA
H3605,E103,18,NA,NA
H3609,E109,22,NA,NA
H3609,H3609,125,NA,NA
H3609E103,NA,117,NA,NA
H3609E113,NA,101,NA,NA
H40,H40,7,NA,NA
H400,H400,457,NA,NA
H401,H401,112,NA,NA
H4010,H4010,301,NA,NA
H4011,H4011,120,NA,NA
H4012,H4012,42,NA,NA
H4013,H4013,584,NA,NA
H4019,H4019,19,NA,NA
H4020,H4020,34,NA,NA
H4022,H4022,74,NA,NA
H403,H403,21,NA,NA
H404,H404,21,NA,NA
H405,H405,84,NA,NA
H408,H408,45,NA,NA
H409,H409,12,NA,NA
H431,H431,158,NA,NA
H433,H433,48,NA,NA
H438,H438,141,NA,NA
H442,H442,15,NA,NA
H447,NA,28,NA,NA
H46,H46,149,NA,NA
H470,H470,9,NA,NA
H471,H471,29,NA,NA
H472,H472,52,NA,NA
H473,H473,14,NA,NA
H474,NA,17,NA,NA
H490,H490,23,NA,NA
H491,H491,37,NA,NA
H492,H492,50,NA,NA
H50,H50,10,NA,NA
H500,H500,275,NA,NA
H501,H501,88,NA,NA
H502,H502,45,NA,NA
H503,H503,42,NA,NA
H5030,H5030,69,NA,NA
H5031,H5031,175,NA,NA
H505,H505,13,NA,NA
H5051,H5051,37,NA,NA
H5052,H5052,158,NA,NA
H511,H511,104,NA,NA
H520,H520,128,NA,NA
H521,H521,281,NA,NA
H522,H522,79,NA,NA
H523,H523,40,NA,NA
H524,H524,41,NA,NA
H530,H530,208,NA,NA
H531,H531,119,NA,NA
H532,H532,162,NA,NA
H533,H533,58,NA,NA
H534,H534,158,NA,NA
H535,H535,11,NA,NA
H539,H539,33,NA,NA
H54,NA,18,NA,NA
H542,H542,15,NA,NA
H544,H544,12,NA,NA
H55,H55,20,NA,NA
H570,H570,18,NA,NA
H571,H571,31,NA,NA
H579,H579,100,NA,NA
H600,H600,16,NA,NA
H603,H603,189,NA,NA
H604,H604,30,NA,NA
H605,H605,140,NA,NA
H608,H608,188,NA,NA
H609,H609,14,NA,NA
H612,H612,36,NA,NA
H618,H618,68,NA,NA
H620A46,NA,75,NA,NA
H65,H65,17,NA,NA
H650,H650,74,NA,NA
H651,H651,79,NA,NA
H652,H652,135,NA,NA
H653,H653,442,NA,NA
H654,H654,71,NA,NA
H659,H659,183,NA,NA
H66,H66,81,NA,NA
H660,H660,381,NA,NA
H661,H661,62,NA,NA
H663,H663,76,NA,NA
H664,H664,84,NA,NA
H669,H669,246,NA,NA
H681,H681,11,NA,NA
H690,H690,33,NA,NA
H701,H701,69,NA,NA
H71,H71,555,NA,NA
H72,H72,28,NA,NA
H720,H720,348,NA,NA
H722,H722,31,NA,NA
H729,H729,92,NA,NA
H741,H741,56,NA,NA
H742,H742,13,NA,NA
H743,NA,133,NA,NA
H80,H80,64,NA,NA
H800,H800,279,NA,NA
H801,H801,93,NA,NA
H8020,H8020,14,NA,NA
H808,H808,22,NA,NA
H809,H809,153,NA,NA
H810,H810,474,NA,NA
H811,H811,227,NA,NA
H812,H812,98,NA,NA
H813,H813,107,NA,NA
H814,H814,14,NA,NA
H819,H819,22,NA,NA
H83,NA,6,NA,NA
H832,NA,28,NA,NA
H833,H833,34,NA,NA
H90,H90,72,NA,NA
H900,H900,80,NA,NA
H901,H901,141,NA,NA
H902,H902,23,NA,NA
H903,H903,1824,NA,NA
H904,H904,349,NA,NA
H905,H905,56,NA,NA
H906,H906,200,NA,NA
H907,H907,72,NA,NA
H908,H908,12,NA,NA
H911,H911,129,NA,NA
H912,H912,200,NA,NA
H919,H919,22,NA,NA
H920,H920,34,NA,NA
H931,H931,451,NA,NA
H950,H950,27,NA,NA
H958,NA,89,NA,NA
H959,NA,24,NA,NA
I050,I050,23,NA,NA
I060,I060,31,NA,NA
I061,I061,6,NA,NA
I069,I069,6,NA,NA
I080,NA,51,NA,NA
I083,NA,10,NA,NA
I10,I10,1763,NA,NA
I110,I110,26,NA,NA
I119,I119,87,NA,NA
I150,I150,46,NA,NA
I151,I151,16,NA,NA
I152,E260,16,NA,NA
I159,I159,33,NA,NA
I20,I20,130,NA,NA
I200,I200,124,NA,NA
I2000,I2000,55,NA,NA
I2001,I2001,28,NA,NA
I2009,I2009,119,NA,NA
I201,I201,7,NA,NA
I2010,I2010,15,NA,NA
I208,I208,489,NA,NA
I2080,I2080,89,NA,NA
I2081,I2081,502,NA,NA
I2088,I2088,18,NA,NA
I2089,I2089,475,NA,NA
