concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi
147,"Tuberculosis of other organs, Retinitis et chorioiditis tuberculosa",Condition,ICD8fi,5-digit ICD8fi,NA,01723,1970-01-01,2299-11-03,NA,"Muiden elinten tuberkuloosi, Retinitis et chorioiditis tuberculosa"
148,"Tuberculosis of other organs, Oculi NUD",Condition,ICD8fi,5-digit ICD8fi,NA,01729,1970-01-01,2299-11-03,NA,"Muiden elinten tuberkuloosi, Oculi NUD"
149,"Tuberculosis of other organs, Otitis media tuberculosa",Condition,ICD8fi,5-digit ICD8fi,NA,01731,1970-01-01,2299-11-03,NA,"Muiden elinten tuberkuloosi, Otitis media tuberculosa"
150,"Tuberculosis of other organs, Otitis alia tuberculosa",Condition,ICD8fi,5-digit ICD8fi,NA,01732,1970-01-01,2299-11-03,NA,"Muiden elinten tuberkuloosi, Otitis alia tuberculosa"
151,"Tuberculosis of other organs, Auria NUD",Condition,ICD8fi,5-digit ICD8fi,NA,01739,1970-01-01,2299-11-03,NA,"Muiden elinten tuberkuloosi, Auria NUD"
152,"Tuberculosis of other organs, Pericardii",Condition,ICD8fi,5-digit ICD8fi,NA,01791,1970-01-01,2299-11-03,NA,"Muiden elinten tuberkuloosi, Pericardii"
153,"Tuberculosis of other organs, Cavi oris",Condition,ICD8fi,5-digit ICD8fi,NA,01793,1970-01-01,2299-11-03,NA,"Muiden elinten tuberkuloosi, Cavi oris"
154,"Tuberculosis of other organs, Hepatitis, lienis",Condition,ICD8fi,5-digit ICD8fi,NA,01794,1970-01-01,2299-11-03,NA,"Muiden elinten tuberkuloosi, Hepatitis, lienis"
155,"Tuberculosis of other organs, Glandulae suprarenalis",Condition,ICD8fi,5-digit ICD8fi,NA,01795,1970-01-01,2299-11-03,NA,"Muiden elinten tuberkuloosi, Glandulae suprarenalis"
156,"Tuberculosis of other organs, Aliorum organorum",Condition,ICD8fi,5-digit ICD8fi,NA,01796,1970-01-01,2299-11-03,NA,"Muiden elinten tuberkuloosi, Aliorum organorum"
157,"Tuberculosis of other organs, Suspecta",Condition,ICD8fi,5-digit ICD8fi,NA,01797,1970-01-01,2299-11-03,NA,"Muiden elinten tuberkuloosi, Suspecta"
158,Disseminated tuberculosis,Condition,ICD8fi,3-digit ICD8fi,NA,018,1970-01-01,2299-11-03,NA,Yleistuberkuloosi (miliaarituberkuloosi)
159,"Disseminated tuberculosis, Acute miliary tuberculosis specified as nonpulmonary",Condition,ICD8fi,5-digit ICD8fi,NA,01800,1970-01-01,2299-11-03,NA,"Yleistuberkuloosi (miliaarituberkuloosi), Acuta, non pulmonalis"
160,"Disseminated tuberculosis, Acute miliary tuberculosis unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,01810,1970-01-01,2299-11-03,NA,"Yleistuberkuloosi (miliaarituberkuloosi), Acuta, NUD"
161,Other forms of disseminated tuberculosis,Condition,ICD8fi,5-digit ICD8fi,NA,01898,1970-01-01,2299-11-03,NA,"Yleistuberkuloosi (miliaarituberkuloosi), Alia, chronica inclusa"
162,Late effects of tuberculosis,Condition,ICD8fi,3-digit ICD8fi,NA,019,1970-01-01,2299-11-03,NA,Tuberkuloosin jälkitila
163,"Late effects of tuberculosis, Bronchiectasia",Condition,ICD8fi,5-digit ICD8fi,NA,01900,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Bronchiectasia"
164,"Late effects of tuberculosis, Emphysema",Condition,ICD8fi,5-digit ICD8fi,NA,01901,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Emphysema"
165,"Late effects of tuberculosis, Atelectasis pulmonis",Condition,ICD8fi,5-digit ICD8fi,NA,01902,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Atelectasis pulmonis"
166,"Late effects of tuberculosis, Fibrosis pulmonum",Condition,ICD8fi,5-digit ICD8fi,NA,01903,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Fibrosis pulmonum"
167,"Late effects of tuberculosis, Adhaesiones pleurae",Condition,ICD8fi,5-digit ICD8fi,NA,01904,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Adhaesiones pleurae"
168,"Late effects of tuberculosis, Sequelae aliae o tuberculosis organorum respirationis",Condition,ICD8fi,5-digit ICD8fi,NA,01908,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Sequelae aliae o tuberculosis organorum respirationis"
169,"Late effects of tuberculosis, Sequelae NUD o tuberculosis organorum respirationis",Condition,ICD8fi,5-digit ICD8fi,NA,01909,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Sequelae NUD o tuberculosis organorum respirationis"
170,"Late effects of tuberculosis, Of central nervous system",Condition,ICD8fi,5-digit ICD8fi,NA,01910,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Organorum systematis nervosi"
171,"Late effects of tuberculosis, Hydronephrosis",Condition,ICD8fi,5-digit ICD8fi,NA,01920,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Hydronephrosis"
172,"Late effects of tuberculosis, Strictura ureteris",Condition,ICD8fi,5-digit ICD8fi,NA,01921,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Strictura ureteris"
173,"Late effects of tuberculosis, Sequelae aliae, organorum urogenitalium",Condition,ICD8fi,5-digit ICD8fi,NA,01928,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Sequelae aliae, organorum urogenitalium"
174,"Late effects of tuberculosis, Sequelae NUD, organorum urogenitalium",Condition,ICD8fi,5-digit ICD8fi,NA,01929,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Sequelae NUD, organorum urogenitalium"
175,"Late effects of tuberculosis, Columnae vertebralis",Condition,ICD8fi,5-digit ICD8fi,NA,01930,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Columnae vertebralis"
176,"Late effects of tuberculosis, Coxae",Condition,ICD8fi,5-digit ICD8fi,NA,01931,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Coxae"
177,"Late effects of tuberculosis, Genus",Condition,ICD8fi,5-digit ICD8fi,NA,01932,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Genus"
178,"Late effects of tuberculosis, Aliorum ossium et articulorum",Condition,ICD8fi,5-digit ICD8fi,NA,01938,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Aliorum ossium et articulorum"
179,"Late effects of tuberculosis, Ossium et articulorum NUD",Condition,ICD8fi,5-digit ICD8fi,NA,01939,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Ossium et articulorum NUD"
180,"Late effects of tuberculosis, Synecchia pericardii",Condition,ICD8fi,5-digit ICD8fi,NA,01990,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Synecchia pericardii"
181,"Late effects of tuberculosis, Aliorum organorum",Condition,ICD8fi,5-digit ICD8fi,NA,01998,1970-01-01,2299-11-03,NA,"Tuberkuloosin jälkitila, Aliorum organorum"
182,Plague,Condition,ICD8fi,3-digit ICD8fi,NA,020,1970-01-01,2299-11-03,NA,Rutto
183,"Plague, Bubonic",Condition,ICD8fi,5-digit ICD8fi,NA,02000,1970-01-01,2299-11-03,NA,"Rutto, Budonica"
184,"Plague, Pulmonic",Condition,ICD8fi,5-digit ICD8fi,NA,02010,1970-01-01,2299-11-03,NA,"Rutto, Pulmonalis"
185,"Plague, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,02099,1970-01-01,2299-11-03,NA,"Rutto, NUD"
186,Tularaemia,Condition,ICD8fi,3-digit ICD8fi,NA,021,1970-01-01,2299-11-03,NA,Jänisrutto
187,"Tularaemia, Glanduraris sive ulceroglandularis",Condition,ICD8fi,5-digit ICD8fi,NA,02100,1970-01-01,2299-11-03,NA,"Jänisrutto, Glanduraris sive ulceroglandularis"
188,"Tularaemia, Oculoglandularis",Condition,ICD8fi,5-digit ICD8fi,NA,02101,1970-01-01,2299-11-03,NA,"Jänisrutto, Oculoglandularis"
189,"Tularaemia, Typhoides",Condition,ICD8fi,5-digit ICD8fi,NA,02102,1970-01-01,2299-11-03,NA,"Jänisrutto, Typhoides"
190,"Tularaemia, Alia",Condition,ICD8fi,5-digit ICD8fi,NA,02106,1970-01-01,2299-11-03,NA,"Jänisrutto, Alia"
191,"Tularaemia, Suspecta",Condition,ICD8fi,5-digit ICD8fi,NA,02107,1970-01-01,2299-11-03,NA,"Jänisrutto, Suspecta"
192,"Tularaemia, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,02109,1970-01-01,2299-11-03,NA,"Jänisrutto, NUD"
193,Anthrax,Condition,ICD8fi,3-digit ICD8fi,NA,022,1970-01-01,2299-11-03,NA,Pernarutto
194,"Anthrax, Suspectus",Condition,ICD8fi,5-digit ICD8fi,NA,02297,1970-01-01,2299-11-03,NA,"Pernarutto, Suspectus"
195,"Anthrax, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,02299,1970-01-01,2299-11-03,NA,"Pernarutto, NUD"
196,Brucellosis,Condition,ICD8fi,3-digit ICD8fi,NA,023,1970-01-01,2299-11-03,NA,Luomatauti
197,"Brucellosis, Brucella melitensis",Condition,ICD8fi,5-digit ICD8fi,NA,02300,1970-01-01,2299-11-03,NA,"Luomatauti, Causa brucella melitensis"
198,"Brucellosis, Brucella abortus",Condition,ICD8fi,5-digit ICD8fi,NA,02310,1970-01-01,2299-11-03,NA,"Luomatauti, Causa brucella abortus"
199,"Brucellosis, Brucella suis",Condition,ICD8fi,5-digit ICD8fi,NA,02320,1970-01-01,2299-11-03,NA,"Luomatauti, Causa brucella suis"
200,"Brucellosis, Suspecta",Condition,ICD8fi,5-digit ICD8fi,NA,02397,1970-01-01,2299-11-03,NA,"Luomatauti, Suspecta"
201,"Brucellosis, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,02399,1970-01-01,2299-11-03,NA,"Luomatauti, NUD"
202,Glanders,Condition,ICD8fi,3-digit ICD8fi,NA,024,1970-01-01,2299-11-03,NA,Räkätauti
203,Glanders,Condition,ICD8fi,5-digit ICD8fi,NA,02499,1970-01-01,2299-11-03,NA,Räkätauti
204,Rat-bite fever,Condition,ICD8fi,3-digit ICD8fi,NA,026,1970-01-01,2299-11-03,NA,Rotanpuremakuume
205,"Rat-bite fever, Per spirillum minus",Condition,ICD8fi,5-digit ICD8fi,NA,02600,1970-01-01,2299-11-03,NA,"Rotanpuremakuume, Per spirillum minus"
206,"Rat-bite fever, Per spirochaetam morsus muris",Condition,ICD8fi,5-digit ICD8fi,NA,02601,1970-01-01,2299-11-03,NA,"Rotanpuremakuume, Per spirochaetam morsus muris"
207,"Rat-bite fever, Spirillum minus",Condition,ICD8fi,5-digit ICD8fi,NA,02610,1970-01-01,2299-11-03,NA,"Rotanpuremakuume, Per streptobacillum moniliformem"
208,"Rat-bite fever, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,02699,1970-01-01,2299-11-03,NA,"Rotanpuremakuume, NUD"
209,Other zoonotic bacterial diseases,Condition,ICD8fi,3-digit ICD8fi,NA,027,1970-01-01,2299-11-03,NA,Muut eläinten tartuttamat bakteeritaudit
210,"Other zoonotic bacterial diseases, Granulomatosis infantiseptica",Condition,ICD8fi,5-digit ICD8fi,NA,02700,1970-01-01,2299-11-03,NA,"Muut eläinten tartuttamat bakteeritaudit, Granulomatosis infantiseptica"
211,"Other zoonotic bacterial diseases, Meningoencephalitis listerica",Condition,ICD8fi,5-digit ICD8fi,NA,02701,1970-01-01,2299-11-03,NA,"Muut eläinten tartuttamat bakteeritaudit, Meningoencephalitis listerica"
212,"Other zoonotic bacterial diseases, Listeriosis alia",Condition,ICD8fi,5-digit ICD8fi,NA,02708,1970-01-01,2299-11-03,NA,"Muut eläinten tartuttamat bakteeritaudit, Listeriosis alia"
213,"Other zoonotic bacterial diseases, Listeriosis NUD",Condition,ICD8fi,5-digit ICD8fi,NA,02709,1970-01-01,2299-11-03,NA,"Muut eläinten tartuttamat bakteeritaudit, Listeriosis NUD"
214,"Other zoonotic bacterial diseases, Erysipelothrix infection",Condition,ICD8fi,5-digit ICD8fi,NA,02710,1970-01-01,2299-11-03,NA,"Muut eläinten tartuttamat bakteeritaudit, Infectio erysipeloidis"
215,"Other zoonotic bacterial diseases, Other",Condition,ICD8fi,5-digit ICD8fi,NA,02798,1970-01-01,2299-11-03,NA,"Muut eläinten tartuttamat bakteeritaudit, Alii"
216,Leprosy,Condition,ICD8fi,3-digit ICD8fi,NA,030,1970-01-01,2299-11-03,NA,Spitaali
217,"Leprosy, Lepromatous",Condition,ICD8fi,5-digit ICD8fi,NA,03000,1970-01-01,2299-11-03,NA,"Spitaali, Lepromatosa"
218,"Leprosy, Tuberculoid",Condition,ICD8fi,5-digit ICD8fi,NA,03010,1970-01-01,2299-11-03,NA,"Spitaali, Tuberculoides"
219,"Leprosy, Indeterminate",Condition,ICD8fi,5-digit ICD8fi,NA,03020,1970-01-01,2299-11-03,NA,"Spitaali, Indeterminata"
220,"Leprosy, Borderline",Condition,ICD8fi,5-digit ICD8fi,NA,03030,1970-01-01,2299-11-03,NA,"Spitaali, Intermedia"
221,"Leprosy, Suspecta",Condition,ICD8fi,5-digit ICD8fi,NA,03097,1970-01-01,2299-11-03,NA,"Spitaali, Suspecta"
222,"Leprosy, Alia",Condition,ICD8fi,5-digit ICD8fi,NA,03098,1970-01-01,2299-11-03,NA,"Spitaali, Alia"
223,"Leprosy, Other and unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,03099,1970-01-01,2299-11-03,NA,"Spitaali, NUD"
224,Other diseases due to Mycobacteria,Condition,ICD8fi,3-digit ICD8fi,NA,031,1970-01-01,2299-11-03,NA,NA
225,"Other diseases due to Mycobacteria, Other and unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,03199,1970-01-01,2299-11-03,NA,NA
226,Diphtheria,Condition,ICD8fi,3-digit ICD8fi,NA,032,1970-01-01,2299-11-03,NA,Kurkkumätä
227,"Diphtheria, Suspecta",Condition,ICD8fi,5-digit ICD8fi,NA,03297,1970-01-01,2299-11-03,NA,"Kurkkumätä, Suspecta"
228,"Diphtheria, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,03299,1970-01-01,2299-11-03,NA,"Kurkkumätä, NUD"
229,Whooping cough,Condition,ICD8fi,3-digit ICD8fi,NA,033,1970-01-01,2299-11-03,NA,Hinkuyskä
230,"Whooping cough, Bordetalla Pertussis",Condition,ICD8fi,5-digit ICD8fi,NA,03300,1970-01-01,2299-11-03,NA,"Hinkuyskä, Causa bacilli pertussis"
231,"Whooping cough, Bordetalla parapertussis",Condition,ICD8fi,5-digit ICD8fi,NA,03310,1970-01-01,2299-11-03,NA,"Hinkuyskä, Causa bacilli parapertussis"
232,"Whooping cough, Status post pertussim",Condition,ICD8fi,5-digit ICD8fi,NA,03390,1970-01-01,2299-11-03,NA,"Hinkuyskä, Status post pertussim"
233,"Whooping cough, Alia",Condition,ICD8fi,5-digit ICD8fi,NA,03396,1970-01-01,2299-11-03,NA,"Hinkuyskä, Alia"
234,"Whooping cough, Suspecta",Condition,ICD8fi,5-digit ICD8fi,NA,03397,1970-01-01,2299-11-03,NA,"Hinkuyskä, Suspecta"
235,"Whooping cough, Other and unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,03399,1970-01-01,2299-11-03,NA,"Hinkuyskä, NUD"
236,Streptococcal sore throat and scarlet fever,Condition,ICD8fi,3-digit ICD8fi,NA,034,1970-01-01,2299-11-03,NA,Streptokokin aiheuttama kitarisatulehdus ja tulirokko
237,"Streptococcal sore throat and scarlet fever, Streptococcal sore throat",Condition,ICD8fi,5-digit ICD8fi,NA,03400,1970-01-01,2299-11-03,NA,"Streptokokin aiheuttama kitarisatulehdus ja tulirokko, Tonsillitis streptococcica"
238,"Streptococcal sore throat and scarlet fever, Scarlatina cum complicatione",Condition,ICD8fi,5-digit ICD8fi,NA,03410,1970-01-01,2299-11-03,NA,"Streptokokin aiheuttama kitarisatulehdus ja tulirokko, Scarlatina cum complicatione"
239,"Streptococcal sore throat and scarlet fever, Scarlatina suspecta",Condition,ICD8fi,5-digit ICD8fi,NA,03417,1970-01-01,2299-11-03,NA,"Streptokokin aiheuttama kitarisatulehdus ja tulirokko, Scarlatina suspecta"
240,"Streptococcal sore throat and scarlet fever, Scarlatina NUD",Condition,ICD8fi,5-digit ICD8fi,NA,03419,1970-01-01,2299-11-03,NA,"Streptokokin aiheuttama kitarisatulehdus ja tulirokko, Scarlatina NUD"
241,Erysipelas,Condition,ICD8fi,3-digit ICD8fi,NA,035,1970-01-01,2299-11-03,NA,Ruusu
242,Erysipelas,Condition,ICD8fi,5-digit ICD8fi,NA,03599,1970-01-01,2299-11-03,NA,Ruusu
243,Meningococcal infection,Condition,ICD8fi,3-digit ICD8fi,NA,036,1970-01-01,2299-11-03,NA,Tarttuva aivokalvontulehdus (meningokkokien aiheuttama)
244,"Meningococcal infection, Meningococcal meningitis",Condition,ICD8fi,5-digit ICD8fi,NA,03600,1970-01-01,2299-11-03,NA,"Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Meningitis meningococcica"
245,"Meningococcal infection, Meningococcaemia acuta sive non definita",Condition,ICD8fi,5-digit ICD8fi,NA,03610,1970-01-01,2299-11-03,NA,"Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Meningococcaemia acuta sive non definita"
246,"Meningococcal infection, Syndroma Waterhouse-Friedrichsen",Condition,ICD8fi,5-digit ICD8fi,NA,03611,1970-01-01,2299-11-03,NA,"Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Syndroma Waterhouse-Friedrichsen"
247,"Meningococcal infection, Meningococcaemia chronica",Condition,ICD8fi,5-digit ICD8fi,NA,03612,1970-01-01,2299-11-03,NA,"Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Meningococcaemia chronica"
248,Other forms of meningococcal infection,Condition,ICD8fi,5-digit ICD8fi,NA,03680,1970-01-01,2299-11-03,NA,"Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Alia"
249,"Meningococcal infection, Suspecta",Condition,ICD8fi,5-digit ICD8fi,NA,03697,1970-01-01,2299-11-03,NA,"Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Suspecta"
250,"Meningococcal infection, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,03699,1970-01-01,2299-11-03,NA,"Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), NUD"
251,Tetanus,Condition,ICD8fi,3-digit ICD8fi,NA,037,1970-01-01,2299-11-03,NA,Jäykkäkouristus
252,Tetanus,Condition,ICD8fi,5-digit ICD8fi,NA,03799,1970-01-01,2299-11-03,NA,Jäykkäkouristus
253,Septicaemia,Condition,ICD8fi,3-digit ICD8fi,NA,038,1970-01-01,2299-11-03,NA,Verenmyrkytys
254,"Septicaemia, Streptococcal",Condition,ICD8fi,5-digit ICD8fi,NA,03800,1970-01-01,2299-11-03,NA,"Verenmyrkytys, Streptococcica"
255,"Septicaemia, Staphylococcal",Condition,ICD8fi,5-digit ICD8fi,NA,03810,1970-01-01,2299-11-03,NA,"Verenmyrkytys, Staphylococcica"
256,"Septicaemia, Pneumococcal",Condition,ICD8fi,5-digit ICD8fi,NA,03820,1970-01-01,2299-11-03,NA,"Verenmyrkytys, Pneumococcica"
257,"Septicaemia, Escherichia coli",Condition,ICD8fi,5-digit ICD8fi,NA,03880,1970-01-01,2299-11-03,NA,"Verenmyrkytys, Escherichia coli"
258,"Septicaemia, E micriobosibus aliis definitis",Condition,ICD8fi,5-digit ICD8fi,NA,03888,1970-01-01,2299-11-03,NA,"Verenmyrkytys, E micriobosibus aliis definitis"
259,"Septicaemia, Suspecta",Condition,ICD8fi,5-digit ICD8fi,NA,03897,1970-01-01,2299-11-03,NA,"Verenmyrkytys, Suspecta"
260,"Septicaemia, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,03899,1970-01-01,2299-11-03,NA,"Verenmyrkytys, NUD"
261,Other bacterial diseases,Condition,ICD8fi,3-digit ICD8fi,NA,039,1970-01-01,2299-11-03,NA,Muut bakteeritaudit
262,"Other bacterial diseases, Gas gangrene",Condition,ICD8fi,5-digit ICD8fi,NA,03900,1970-01-01,2299-11-03,NA,"Muut bakteeritaudit, Kaasukuolio"
263,"Other bacterial diseases, Rhinoscleroma",Condition,ICD8fi,5-digit ICD8fi,NA,03910,1970-01-01,2299-11-03,NA,"Muut bakteeritaudit, Rhinoseleroma"
264,"Other bacterial diseases, Infectio staphylococcica aurea",Condition,ICD8fi,5-digit ICD8fi,NA,03990,1970-01-01,2299-11-03,NA,"Muut bakteeritaudit, Infectio staphylococcica aurea"
265,"Other bacterial diseases, Infectio Yersinia (Pasteurella) pseudotuberculosa",Condition,ICD8fi,5-digit ICD8fi,NA,03991,1970-01-01,2299-11-03,NA,"Muut bakteeritaudit, Infectio Yersinia (Pasteurella) pseudotuberculosa"
266,"Other bacterial diseases, Infectio Yersinia (Pasteurella) enterocolitica",Condition,ICD8fi,5-digit ICD8fi,NA,03992,1970-01-01,2299-11-03,NA,"Muut bakteeritaudit, Infectio Yersinia (Pasteurella) enterocolitica"
267,"Other bacterial diseases, Infectio Yersinia (Pasteurella) alia",Condition,ICD8fi,5-digit ICD8fi,NA,03993,1970-01-01,2299-11-03,NA,"Muut bakteeritaudit, Infectio Yersinia (Pasteurella) alia"
268,"Other bacterial diseases, Alii",Condition,ICD8fi,5-digit ICD8fi,NA,03998,1970-01-01,2299-11-03,NA,"Muut bakteeritaudit, Alii"
269,Acute paralytic poliomyelitis specified as bulbar,Condition,ICD8fi,3-digit ICD8fi,NA,040,1970-01-01,2299-11-03,NA,Äkillinen ydinjatkospolio
270,"Acute paralytic poliomyelitis specified as bulbar, Cum paralysi spinali",Condition,ICD8fi,5-digit ICD8fi,NA,04000,1970-01-01,2299-11-03,NA,"Äkillinen ydinjatkospolio, Cum paralysi spinali"
271,"Acute paralytic poliomyelitis specified as bulbar, Cum encephalitide",Condition,ICD8fi,5-digit ICD8fi,NA,04001,1970-01-01,2299-11-03,NA,"Äkillinen ydinjatkospolio, Cum encephalitide"
272,"Acute paralytic poliomyelitis specified as bulbar, Suspecta",Condition,ICD8fi,5-digit ICD8fi,NA,04007,1970-01-01,2299-11-03,NA,"Äkillinen ydinjatkospolio, Suspecta"
273,Acute poliomyelitis with other paralysis,Condition,ICD8fi,3-digit ICD8fi,NA,041,1970-01-01,2299-11-03,NA,"Muu äkillinen polio, missä esiintyy halvauksia"
274,Acute poliomyelitis with other paralysis,Condition,ICD8fi,5-digit ICD8fi,NA,04199,1970-01-01,2299-11-03,NA,"Muu äkillinen polio, missä esiintyy halvauksia"
275,Acute nonparalytic poliomyelitis,Condition,ICD8fi,3-digit ICD8fi,NA,042,1970-01-01,2299-11-03,NA,Äkillinen polio ilman halvauksia
276,Acute nonparalytic poliomyelitis,Condition,ICD8fi,5-digit ICD8fi,NA,04299,1970-01-01,2299-11-03,NA,Äkillinen polio ilman halvauksia
277,"Acute poliomyelitis, unspecified",Condition,ICD8fi,3-digit ICD8fi,NA,043,1970-01-01,2299-11-03,NA,Äkillinen tarkemmin määrittelemätön polio
278,"Acute poliomyelitis, unspecified, Suspecta",Condition,ICD8fi,5-digit ICD8fi,NA,04397,1970-01-01,2299-11-03,NA,"Äkillinen tarkemmin määrittelemätön polio, Suspecta"
279,"Acute poliomyelitis, unspecified, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,04399,1970-01-01,2299-11-03,NA,"Äkillinen tarkemmin määrittelemätön polio, NUD"
280,Late effects of actue poliomyelitis,Condition,ICD8fi,3-digit ICD8fi,NA,044,1970-01-01,2299-11-03,NA,Äkillisen polio jälkitila
281,Late effects of actue poliomyelitis,Condition,ICD8fi,5-digit ICD8fi,NA,04499,1970-01-01,2299-11-03,NA,Äkillisen polio jälkitila
282,Aseptic mentingitis due to enterovirus,Condition,ICD8fi,3-digit ICD8fi,NA,045,1970-01-01,2299-11-03,NA,NA
283,"Aseptic mentingitis due to enterovirus, Coxsackie virus",Condition,ICD8fi,5-digit ICD8fi,NA,04500,1970-01-01,2299-11-03,NA,NA
284,"Aseptic mentingitis due to enterovirus, ECHO virus",Condition,ICD8fi,5-digit ICD8fi,NA,04510,1970-01-01,2299-11-03,NA,NA
