code,name_la,name_fi,name_en,name_se,name_en_source
01929,"Tuberculosis sequelae, Sequelae NUD, organorum urogenitalium","Tuberkuloosin jälkitila, Sequelae NUD, organorum urogenitalium","Late effects of tuberculosis, Sequelae NUD, organorum urogenitalium",NA,THL
01930,"Tuberculosis sequelae, Columnae vertebralis","Tuberkuloosin jälkitila, Columnae vertebralis","Late effects of tuberculosis, Columnae vertebralis",NA,THL
01931,"Tuberculosis sequelae, Coxae","Tuberkuloosin jälkitila, Coxae","Late effects of tuberculosis, Coxae",NA,THL
01932,"Tuberculosis sequelae, Genus","Tuberkuloosin jälkitila, Genus","Late effects of tuberculosis, Genus",NA,THL
01938,"Tuberculosis sequelae, Aliorum ossium et articulorum","Tuberkuloosin jälkitila, Aliorum ossium et articulorum","Late effects of tuberculosis, Aliorum ossium et articulorum",NA,THL
01939,"Tuberculosis sequelae, Ossium et articulorum NUD","Tuberkuloosin jälkitila, Ossium et articulorum NUD","Late effects of tuberculosis, Ossium et articulorum NUD",NA,THL
01990,"Tuberculosis sequelae, Synecchia pericardii","Tuberkuloosin jälkitila, Synecchia pericardii","Late effects of tuberculosis, Synecchia pericardii",NA,THL
01998,"Tuberculosis sequelae, Aliorum organorum","Tuberkuloosin jälkitila, Aliorum organorum","Late effects of tuberculosis, Aliorum organorum",NA,THL
020-027,MORBI BACTERICI EX ORIGINE ANIMALI,Eläinten tartuttamat bakteeritaudit,Zoonotic bacterial diseases,Djurburna bakteriesjukdomar,THL
020,Pestis,Rutto,Plague,Pest,THL
02000,"Pestis, Budonica","Rutto, Budonica","Plague, Bubonic",NA,THL
02010,"Pestis, Pulmonalis","Rutto, Pulmonalis","Plague, Pulmonic",NA,THL
02099,"Pestis, NUD","Rutto, NUD","Plague, Unspecified",NA,THL
021,Tularaemia,Jänisrutto,Tularaemia,Tularemi,THL
02100,"Tularaemia, Glanduraris sive ulceroglandularis","Jänisrutto, Glanduraris sive ulceroglandularis","Tularaemia, Glanduraris sive ulceroglandularis",NA,THL
02101,"Tularaemia, Oculoglandularis","Jänisrutto, Oculoglandularis","Tularaemia, Oculoglandularis",NA,THL
02102,"Tularaemia, Typhoides","Jänisrutto, Typhoides","Tularaemia, Typhoides",NA,THL
02106,"Tularaemia, Alia","Jänisrutto, Alia","Tularaemia, Alia",NA,THL
02107,"Tularaemia, Suspecta","Jänisrutto, Suspecta","Tularaemia, Suspecta",NA,THL
02109,"Tularaemia, NUD","Jänisrutto, NUD","Tularaemia, Unspecified",NA,THL
022,Antrax,Pernarutto,Anthrax,Mjältbrand,THL
02297,"Antrax, Suspectus","Pernarutto, Suspectus","Anthrax, Suspectus",NA,THL
02299,"Antrax, NUD","Pernarutto, NUD","Anthrax, Unspecified",NA,THL
023,Brucellosis,Luomatauti,Brucellosis,Brucellos (undulantfeber),THL
02300,"Brucellosis, Causa brucella melitensis","Luomatauti, Causa brucella melitensis","Brucellosis, Brucella melitensis",NA,THL
02310,"Brucellosis, Causa brucella abortus","Luomatauti, Causa brucella abortus","Brucellosis, Brucella abortus",NA,THL
02320,"Brucellosis, Causa brucella suis","Luomatauti, Causa brucella suis","Brucellosis, Brucella suis",NA,THL
02397,"Brucellosis, Suspecta","Luomatauti, Suspecta","Brucellosis, Suspecta",NA,THL
02399,"Brucellosis, NUD","Luomatauti, NUD","Brucellosis, Unspecified",NA,THL
024,Malleus,Räkätauti,Glanders,Rots,THL
02499,Malleus,Räkätauti,Glanders,Rots,THL
025,NA,NA,NA,NA,TODO:Google
02599,NA,NA,NA,NA,TODO:Google
026,Febris morsus muris,Rotanpuremakuume,Rat-bite fever,Råttbettsfeber,THL
02600,"Febris morsus muris, Per spirillum minus","Rotanpuremakuume, Per spirillum minus","Rat-bite fever, Per spirillum minus",NA,THL
02601,"Febris morsus muris, Per spirochaetam morsus muris","Rotanpuremakuume, Per spirochaetam morsus muris","Rat-bite fever, Per spirochaetam morsus muris",NA,THL
02610,"Febris morsus muris, Per streptobacillum moniliformem","Rotanpuremakuume, Per streptobacillum moniliformem","Rat-bite fever, Spirillum minus",NA,THL
02699,"Febris morsus muris, NUD","Rotanpuremakuume, NUD","Rat-bite fever, Unspecified",NA,THL
027,Morbi bacterici ex originae animali alia,Muut eläinten tartuttamat bakteeritaudit,Other zoonotic bacterial diseases,Andra djurburna bakteriesjukdomar,THL
02700,"Morbi bacterici ex originae animali alia, Granulomatosis infantiseptica","Muut eläinten tartuttamat bakteeritaudit, Granulomatosis infantiseptica","Other zoonotic bacterial diseases, Granulomatosis infantiseptica",NA,THL
02701,"Morbi bacterici ex originae animali alia, Meningoencephalitis listerica","Muut eläinten tartuttamat bakteeritaudit, Meningoencephalitis listerica","Other zoonotic bacterial diseases, Meningoencephalitis listerica",NA,THL
02708,"Morbi bacterici ex originae animali alia, Listeriosis alia","Muut eläinten tartuttamat bakteeritaudit, Listeriosis alia","Other zoonotic bacterial diseases, Listeriosis alia",NA,THL
02709,"Morbi bacterici ex originae animali alia, Listeriosis NUD","Muut eläinten tartuttamat bakteeritaudit, Listeriosis NUD","Other zoonotic bacterial diseases, Listeriosis NUD",NA,THL
02710,"Morbi bacterici ex originae animali alia, Infectio erysipeloidis","Muut eläinten tartuttamat bakteeritaudit, Infectio erysipeloidis","Other zoonotic bacterial diseases, Erysipelothrix infection",NA,THL
02798,"Morbi bacterici ex originae animali alia, Alii","Muut eläinten tartuttamat bakteeritaudit, Alii","Other zoonotic bacterial diseases, Other",NA,THL
030-039,MORBI BACTERICI ALII,Muut bakteeritaudit,Other bacterial diseases,Övriga bakteriesjukdomar,THL
030,Lepra,Spitaali,Leprosy,Spetälska,THL
03000,"Lepra, Lepromatosa","Spitaali, Lepromatosa","Leprosy, Lepromatous",NA,THL
03010,"Lepra, Tuberculoides","Spitaali, Tuberculoides","Leprosy, Tuberculoid",NA,THL
03020,"Lepra, Indeterminata","Spitaali, Indeterminata","Leprosy, Indeterminate",NA,THL
03030,"Lepra, Intermedia","Spitaali, Intermedia","Leprosy, Borderline",NA,THL
03097,"Lepra, Suspecta","Spitaali, Suspecta","Leprosy, Suspecta",NA,THL
03098,"Lepra, Alia","Spitaali, Alia","Leprosy, Alia",NA,THL
03099,"Lepra, NUD","Spitaali, NUD","Leprosy, Other and unspecified",NA,THL
031,Morbi mycobacterice alii,NA,Other diseases due to Mycobacteria,NA,THL
03199,Morbi mycobacterice alii,NA,"Other diseases due to Mycobacteria, Other and unspecified",NA,THL
032,Diphteria,Kurkkumätä,Diphtheria,Difteri,THL
03297,"Diphteria, Suspecta","Kurkkumätä, Suspecta","Diphtheria, Suspecta",NA,THL
03299,"Diphteria, NUD","Kurkkumätä, NUD","Diphtheria, Unspecified",NA,THL
033,Pertussis,Hinkuyskä,Whooping cough,Kikhosta,THL
03300,"Pertussis, Causa bacilli pertussis","Hinkuyskä, Causa bacilli pertussis","Whooping cough, Bordetalla Pertussis",NA,THL
03310,"Pertussis, Causa bacilli parapertussis","Hinkuyskä, Causa bacilli parapertussis","Whooping cough, Bordetalla parapertussis",NA,THL
03390,"Pertussis, Status post pertussim","Hinkuyskä, Status post pertussim","Whooping cough, Status post pertussim",NA,THL
03396,"Pertussis, Alia","Hinkuyskä, Alia","Whooping cough, Alia",NA,THL
03397,"Pertussis, Suspecta","Hinkuyskä, Suspecta","Whooping cough, Suspecta",NA,THL
03399,"Pertussis, NUD","Hinkuyskä, NUD","Whooping cough, Other and unspecified",NA,THL
034,Tonsillitis streptococcia et scarlatina,Streptokokin aiheuttama kitarisatulehdus ja tulirokko,Streptococcal sore throat and scarlet fever,Streptokocktonsillit och scharlakansfeber,THL
03400,"Tonsillitis streptococcia et scarlatina, Tonsillitis streptococcica","Streptokokin aiheuttama kitarisatulehdus ja tulirokko, Tonsillitis streptococcica","Streptococcal sore throat and scarlet fever, Streptococcal sore throat",NA,THL
03410,"Tonsillitis streptococcia et scarlatina, Scarlatina cum complicatione","Streptokokin aiheuttama kitarisatulehdus ja tulirokko, Scarlatina cum complicatione","Streptococcal sore throat and scarlet fever, Scarlatina cum complicatione",NA,THL
03417,"Tonsillitis streptococcia et scarlatina, Scarlatina suspecta","Streptokokin aiheuttama kitarisatulehdus ja tulirokko, Scarlatina suspecta","Streptococcal sore throat and scarlet fever, Scarlatina suspecta",NA,THL
03419,"Tonsillitis streptococcia et scarlatina, Scarlatina NUD","Streptokokin aiheuttama kitarisatulehdus ja tulirokko, Scarlatina NUD","Streptococcal sore throat and scarlet fever, Scarlatina NUD",NA,THL
035,Erysipelas,Ruusu,Erysipelas,Rosfeber,THL
03599,Erysipelas,Ruusu,Erysipelas,Rosfeber,THL
036,Infection meningococcica,Tarttuva aivokalvontulehdus (meningokkokien aiheuttama),Meningococcal infection,Meningokockinfektion,THL
03600,"Infection meningococcica, Meningitis meningococcica","Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Meningitis meningococcica","Meningococcal infection, Meningococcal meningitis",NA,THL
03610,"Infection meningococcica, Meningococcaemia acuta sive non definita","Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Meningococcaemia acuta sive non definita","Meningococcal infection, Meningococcaemia acuta sive non definita",NA,THL
03611,"Infection meningococcica, Syndroma Waterhouse-Friedrichsen","Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Syndroma Waterhouse-Friedrichsen","Meningococcal infection, Syndroma Waterhouse-Friedrichsen",NA,THL
03612,"Infection meningococcica, Meningococcaemia chronica","Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Meningococcaemia chronica","Meningococcal infection, Meningococcaemia chronica",NA,THL
03680,"Infection meningococcica, Alia","Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Alia",Other forms of meningococcal infection,NA,THL
03697,"Infection meningococcica, Suspecta","Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), Suspecta","Meningococcal infection, Suspecta",NA,THL
03699,"Infection meningococcica, NUD","Tarttuva aivokalvontulehdus (meningokkokien aiheuttama), NUD","Meningococcal infection, Unspecified",NA,THL
037,Tetanus,Jäykkäkouristus,Tetanus,Stelkramp,THL
03799,Tetanus,Jäykkäkouristus,Tetanus,Stelkramp,THL
038,Septichaemia,Verenmyrkytys,Septicaemia,Sepsis,THL
03800,"Septichaemia, Streptococcica","Verenmyrkytys, Streptococcica","Septicaemia, Streptococcal",NA,THL
03810,"Septichaemia, Staphylococcica","Verenmyrkytys, Staphylococcica","Septicaemia, Staphylococcal",NA,THL
03820,"Septichaemia, Pneumococcica","Verenmyrkytys, Pneumococcica","Septicaemia, Pneumococcal",NA,THL
03880,"Septichaemia, Escherichia coli","Verenmyrkytys, Escherichia coli","Septicaemia, Escherichia coli",NA,THL
03888,"Septichaemia, E micriobosibus aliis definitis","Verenmyrkytys, E micriobosibus aliis definitis","Septicaemia, E micriobosibus aliis definitis",NA,THL
03897,"Septichaemia, Suspecta","Verenmyrkytys, Suspecta","Septicaemia, Suspecta",NA,THL
03899,"Septichaemia, NUD","Verenmyrkytys, NUD","Septicaemia, Unspecified",NA,THL
039,Morbi bacterici alii,Muut bakteeritaudit,Other bacterial diseases,Andra bakteriesjukdomar,THL
03900,"Morbi bacterici alii, Gangrena emphysematosa","Muut bakteeritaudit, Kaasukuolio","Other bacterial diseases, Gas gangrene","Andra bakteriesjukdomar, Gasbrand",THL
03910,"Morbi bacterici alii, Rhinoseleroma","Muut bakteeritaudit, Rhinoseleroma","Other bacterial diseases, Rhinoscleroma",NA,THL
03990,"Morbi bacterici alii, Infectio staphylococcica aurea","Muut bakteeritaudit, Infectio staphylococcica aurea","Other bacterial diseases, Infectio staphylococcica aurea",NA,THL
03991,"Morbi bacterici alii, Infectio Yersinia (Pasteurella) pseudotuberculosa","Muut bakteeritaudit, Infectio Yersinia (Pasteurella) pseudotuberculosa","Other bacterial diseases, Infectio Yersinia (Pasteurella) pseudotuberculosa",NA,THL
03992,"Morbi bacterici alii, Infectio Yersinia (Pasteurella) enterocolitica","Muut bakteeritaudit, Infectio Yersinia (Pasteurella) enterocolitica","Other bacterial diseases, Infectio Yersinia (Pasteurella) enterocolitica",NA,THL
03993,"Morbi bacterici alii, Infectio Yersinia (Pasteurella) alia","Muut bakteeritaudit, Infectio Yersinia (Pasteurella) alia","Other bacterial diseases, Infectio Yersinia (Pasteurella) alia",NA,THL
03998,"Morbi bacterici alii, Alii","Muut bakteeritaudit, Alii","Other bacterial diseases, Alii",NA,THL
040-046,POLIOMYELITIS ET ALIAE ENTEROVIROSES SYSTEMATIS NERVOSI,Polio (lapsihalvaus) ja muut hermoston enterovirustaudit,Poliomyelitis and other enterovirus diseases of central nervous system,Polio och andra enteroviroser i nervsystemet,THL
040,Poliomyelitis bulbaris acuta,Äkillinen ydinjatkospolio,Acute paralytic poliomyelitis specified as bulbar,Akut bulbär polio,THL
04000,"Poliomyelitis bulbaris acuta, Cum paralysi spinali","Äkillinen ydinjatkospolio, Cum paralysi spinali","Acute paralytic poliomyelitis specified as bulbar, Cum paralysi spinali",NA,THL
04001,"Poliomyelitis bulbaris acuta, Cum encephalitide","Äkillinen ydinjatkospolio, Cum encephalitide","Acute paralytic poliomyelitis specified as bulbar, Cum encephalitide",NA,THL
04007,"Poliomyelitis bulbaris acuta, Suspecta","Äkillinen ydinjatkospolio, Suspecta","Acute paralytic poliomyelitis specified as bulbar, Suspecta",NA,THL
041,Poliomyelitis acuta alia cum paralysi,"Muu äkillinen polio, missä esiintyy halvauksia",Acute poliomyelitis with other paralysis,Annan akut polio med förlamning,THL
04199,Poliomyelitis acuta alia cum paralysi,"Muu äkillinen polio, missä esiintyy halvauksia",Acute poliomyelitis with other paralysis,Annan akut polio med förlamning,THL
042,Poliomyelitis acuta sine paralysi,Äkillinen polio ilman halvauksia,Acute nonparalytic poliomyelitis,Akut polio utan förlamning,THL
04299,Poliomyelitis acuta sine paralysi,Äkillinen polio ilman halvauksia,Acute nonparalytic poliomyelitis,Akut polio utan förlamning,THL
043,Poliomyelitis acuta NUD,Äkillinen tarkemmin määrittelemätön polio,"Acute poliomyelitis, unspecified",Akut polio UNS,THL
04397,"Poliomyelitis acuta NUD, Suspecta","Äkillinen tarkemmin määrittelemätön polio, Suspecta","Acute poliomyelitis, unspecified, Suspecta",NA,THL
04399,"Poliomyelitis acuta NUD, NUD","Äkillinen tarkemmin määrittelemätön polio, NUD","Acute poliomyelitis, unspecified, Unspecified",NA,THL
044,"Poliomyelitis acuta, sequelae",Äkillisen polio jälkitila,Late effects of actue poliomyelitis,Sena besvär av polio,THL
04499,"Poliomyelitis acuta, sequelae",Äkillisen polio jälkitila,Late effects of actue poliomyelitis,Sena besvär av polio,THL
045,Serosa Coxsackie,NA,Aseptic mentingitis due to enterovirus,NA,THL
04500,Serosa Coxsackie,NA,"Aseptic mentingitis due to enterovirus, Coxsackie virus",NA,THL
04510,"Serosa Coxsackie, Serosa ECHO",NA,"Aseptic mentingitis due to enterovirus, ECHO virus",NA,THL
04597,"Serosa Coxsackie, Suspecta",NA,"Aseptic mentingitis due to enterovirus, Suspecta",NA,THL
04599,"Serosa Coxsackie, Serosa per enterovirus NUD",NA,"Aseptic mentingitis due to enterovirus, Aseptic meningitis, unspecified",NA,THL
046,Alii morbi enterovirosi systematis nervosi centralis,Muut keskushermoston enterovirustaudit,Other enterovirus diseases of central nervous system,Andra enterovirussjukdomar i centrala nervsystemet,THL
04699,Alii morbi enterovirosi systematis nervosi centralis,Muut keskushermoston enterovirustaudit,Other enterovirus diseases of central nervous system,Andra enterovirussjukdomar i centrala nervsystemet,THL
050-057,VIROSES CUM EXANTHEMATE,"Virustaudit, joissa esiintyy ihottumaa",Viral diseases accompanied by exanthem,Virussjukdomar med hudutslag,THL
050,Variola,Isorokko,Smallpox,Smittkoppor,THL
05000,"Variola, Major","Isorokko, Major","Smallpox, Variola major",NA,THL
05010,"Variola, Minor (alastrim)","Isorokko, Minor (alastrim)","Smallpox, Variola minor (alastrim)",NA,THL
05097,"Variola, Suspecta","Isorokko, Suspecta","Smallpox, Suspecta",NA,THL
05099,"Variola, NUD","Isorokko, NUD","Smallpox, Unspecified",NA,THL
051,Variola bovis,Lehmärokko,Cowpox,Kokoppor,THL
05199,Variola bovis,Lehmärokko,Cowpox,Kokoppor,THL
052,Varicellae,Vesirokko,Chickenpox,Vattenkoppor,THL
05200,"Varicellae, Cum meningoencephalitide","Vesirokko, Cum meningoencephalitide","Chickenpox, Cum meningoencephalitide",NA,THL
05201,"Varicellae, Cum complicatione alia","Vesirokko, Cum complicatione alia","Chickenpox, Cum complicatione alia",NA,THL
05207,"Varicellae, Suspectae","Vesirokko, Suspectae","Chickenpox, Suspectae",NA,THL
05209,"Varicellae, NUD","Vesirokko, NUD","Chickenpox, Unspecified",NA,THL
053,Herpes zoster,Vyöruusu,Herpes zoster,Bältros,THL
05300,"Herpes zoster, Opthalmicus","Vyöruusu, Opthalmicus","Herpes zoster, Opthalmicus",NA,THL
05301,"Herpes zoster, Oticus","Vyöruusu, Oticus","Herpes zoster, Oticus",NA,THL
05302,"Herpes zoster, Generalisatus","Vyöruusu, Generalisatus","Herpes zoster, Generalisatus",NA,THL
05306,"Herpes zoster, Alius","Vyöruusu, Alius","Herpes zoster, Alius",NA,THL
05307,"Herpes zoster, Suspectus","Vyöruusu, Suspectus","Herpes zoster, Suspectus",NA,THL
05309,"Herpes zoster, NUD","Vyöruusu, NUD","Herpes zoster, Unspecified",NA,THL
054,Herpes simplex,Ihorokahtuma (yskänrokahtuma),Herpes simplex,Herpex simplex,THL
05400,"Herpes simplex, Labialis","Ihorokahtuma (yskänrokahtuma), Labialis","Herpes simplex, Labialis",NA,THL
05401,"Herpes simplex, Gingivostomatitis","Ihorokahtuma (yskänrokahtuma), Gingivostomatitis","Herpes simplex, Gingivostomatitis",NA,THL
05402,"Herpes simplex, Genitalis","Ihorokahtuma (yskänrokahtuma), Genitalis","Herpes simplex, Genitalis",NA,THL
